t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
643.505,590.5,547.3050000000001,513.9200000000001,490.345,476.58000000000004,472.625,478.48,494.145,519.62,554.905
42659.131895882,33806.0610848658,25421.500852534846,17740.565778556065,11002.584471836906,5445.668672497232,1290.8001086857223,-1292.8079771444318,-2252.705529505983,-1763.705373678314,-402.1659450822791
76630.98975879143,60981.31839000147,46047.713700137676,32226.573267552987,19956.419971273353,9710.499364399047,1961.265355691929,-2900.8552316291984,-4715.789049389052,-3790.594962865269,-1238.7460521152348
97111.10067686666,77956.62284005187,59442.840906859274,42007.28655770744,26214.408361924445,12754.72106426708,2388.155902331754,-4199.346014653571,-6655.48216629241,-5349.336119664581,-1856.4805064183201
102639.78661667548,83475.9642500898,64584.825249245856,46320.846125067896,29282.398385878234,14331.677511038324,2524.221586678957,-5104.630284460252,-7935.243931128271,-6324.797637480147,-2208.672869847861
95521.20354357376,79074.48502063497,62380.07823629603,45619.53697867137,29334.066383266694,14482.477704560913,2374.896635912574,-5603.950956053035,-8535.44134719749,-6709.746923408988,-2303.7933075136443
80326.84716940849,68044.4175349424,55013.49683568567,41207.30650586765,27039.447314821762,13474.423334395451,1989.3272771637621,-5744.721042272756,-8537.047035539535,-6587.522718758406,-2192.976895623708
62012.47673068602,54086.24970677305,45058.706894545925,34711.823557239964,23295.035778844045,11694.392423412039,1442.855135763206,-5611.849761721593,-8085.4268382046375,-6096.40740976785,-1948.7150057874153
44479.76966757958,40234.73552966078,34732.27495619896,27614.790129975263,18967.234333379805,9539.923001028346,817.2516875273886,-5302.565765422513,-7348.670872333246,-5389.937958045384,-1643.5907765607728
29967.68049073424,28355.08514060085,25502.58336680423,20976.22647372788,14724.354775928457,7339.992303725738,184.29354815118998,-4906.339550139305,-6482.816642444253,-4605.013030472491,-1335.5021560754735
19179.923785923038,19172.220724706476,18053.956829839084,15370.811481182629,10976.738939905767,5317.786360084543,-404.1221637875655,-4493.401856851235,-5610.48341200667,-3843.690058246374,-1061.5641227293008
11800.472298772442,12605.111008651807,12474.344317967123,10972.158353284483,7900.990832888094,3590.2223102121784,-918.8864620009189,-4111.4438144627675,-4813.355073702573,-3168.5193316376826,-839.229051021792
7053.022992053013,8163.765791879006,8511.148525677543,7697.160132040648,5506.831988535404,2189.8840690671113,-1351.2091896161526,-3787.8483538162955,-4134.982127523392,-2607.469059718782,-671.4255875087318
4106.483718505591,5257.458113479332,5788.010849870867,5342.473797745102,3710.010850145476,1094.5158461655813,-1707.201260189765,-3534.399237861988,-3589.105262892092,-2163.465300928137,-552.6300832800968
2282.357976277375,3368.6533976832134,3940.9358312433797,3680.384013605252,2389.981378202518,253.76964951576244,-2001.7185039114247,-3352.1677212819286,-3169.411583827133,-1824.499765308487,-473.90413498563464
1110.4606678953794,2115.276117793241,2679.275929225323,2510.2047012884846,1425.940782539392,-391.441137086362,-2252.8943991333354,-3235.3695394142273,-2858.1842997464305,-1571.9515568337076,-426.17055301978087
302.9447871282526,1246.7218618953289,1796.892861490245,1676.284421748086,714.095693265919,-897.3408773425517,-2477.9385798585813,-3173.886446770378,-2632.808167150814,-1386.3153057255638,-401.85123141207254
-298.3740963557495,613.0038162150146,1158.952682963476,1066.8126349691277,172.48725618553226,-1311.5817514880277,-2690.1725291888724,-3154.687653304143,-2470.1219969400086,-1250.519796076006,-395.3568820301382
-771.435957431398,130.7475653857137,681.6551895660621,604.6281900337062,-260.540645095132,-1671.011454629499,-2897.016276051453,-3162.625262996369,-2349.1143691382076,-1151.4462441792032,-402.9377922984719
-1149.7917228271501,-244.03481254651732,313.62174981446157,236.7842506886674,-629.8637535240316,-2000.9057738391255,-3098.69175806069,-3181.1350180328354,-2252.5685477398956,-1080.2898334463064,-422.264093104326
-1445.2269211394082,-534.6942990098718,21.881458231242092,-73.90404831443658,-966.5321095140222,-2314.4419083567936,-3287.6657700408446,-3193.3304758643185,-2168.1390045331373,-1032.2524105803964,-451.93969413632016
-1661.2111988167367,-755.9208167483922,-217.41109571031683,-354.1717499159331,-1289.008931884509,-2612.0703773030596,-3449.184890038907,-3183.8486789183344,-2089.112053997415,-1005.8557357388648,-491.0306619524997
-1801.2352453522392,-921.1518495051951,-424.2058954557037,-622.3088821168083,-1602.6135396403329,-2881.2943021700235,-3563.4941863134104,-3141.5584551913316,-2014.853689550302,-1002.0047320552407,-538.62022262878
-1874.652510443014,-1046.8567974445564,-616.3121820801396,-887.228233813769,-1898.0306218213752,-3098.064660174912,-3610.290568825499,-3062.857660427574,-1950.7439276679288,-1022.8405373043181,-593.3794990975158
