t1,t2,t3,t4,t5,t6,t7,t8
363.92,340.345,326.58000000000004,322.625,328.48,344.145,369.62,404.905
3264.363776816509,2370.190303494794,1572.2393645633608,913.8847823666807,436.7924398881711,174.8592335112607,138.85654093208686,283.8623541549732
5955.2700526241615,4259.970603228723,2735.068673133723,1464.4906728125115,531.6526772487415,6.644761515057041,-86.1377907591434,165.52009988174382
8258.084257225426,5890.858791643447,3745.9042144209175,1942.308681242288,605.0590904625515,-155.64701849978235,-296.68449321629095,55.31918244994512
10042.273409163827,7174.477201990755,4552.28252304984,2322.5562845655522,650.9781004600836,-307.6938564919949,-485.38694482665477,-42.23554378358443
11237.950269581244,8061.147395825149,5123.114466898637,2589.892990730922,665.8351122141066,-446.00834512742836,-646.6683736299163,-123.93311309452207
11838.139908320518,8541.787264589555,5450.0367530867425,2739.1422232696564,648.6787573764713,-568.1358089605144,-777.0853380129928,-188.0406537002259
11891.40223393532,8643.800667616597,5545.5590811144275,2774.6658211886956,601.0229032910054,-672.7291602970283,-875.3952658157624,-234.3029721855612
11487.423137534743,8422.455095908892,5438.7146273996495,2708.647064099946,526.4224048324211,-759.5062462686508,-942.3953701074038,-263.77734386347765
10739.208750005819,7949.896851851922,5169.280057658466,2558.6914173755454,429.87390258945544,-829.1121720604583,-980.5816162453123,-278.54704465721875
9765.53566580859,7304.0240943123345,4781.707937487991,2345.2034476663553,317.1470359426126,-882.9192675440505,-993.695178438317,-281.36969936448025
8676.506963723008,6559.015254428973,4319.741491924471,2088.9504374673534,194.14472495233522,-922.7998856596668,-986.2283603103434,-275.3170445674185
7563.814349700376,5778.599240765697,3822.349881987664,1809.1074374382042,66.36869541228683,-950.90315235245,-962.9539833069731,-263.4532452794323
6496.022102654645,5012.3901700940905,3321.2426673553164,1521.9342155338286,-61.46434123142143,-969.4584724985664,-928.5257916146779,-248.58332829502302
5518.184897182025,4294.983324142789,2839.8907607055717,1240.098629848658,-185.64183995206622,-980.6187572275046,-887.177368956481,-233.08596454912197
4654.543357763606,3647.123591311047,2393.756398949136,972.5588329979867,-303.5219464041214,-986.3473040057745,-842.5278354598996,-218.82944138085077
3912.9042820832356,3078.1251730192826,1991.3325278948348,724.8591900413403,-413.47678850984266,-988.3455102863109,-797.4872821102285,-207.15853953586782
3289.495594418892,2588.7885360104883,1635.594955638457,499.67960304135795,-514.7499162551836,-988.0146694613438,-754.2449594672493,-198.9339691097874
2773.4374913019137,2174.2446252342274,1325.5429292552105,297.49441337437906,-607.2652843912538,-986.4437589169748,-714.3186622854226,-194.6045685686904
2350.3538323681155,1826.3768278615964,1057.6067094003763,117.23141604089096,-691.4197567900833,-984.4157126651746,-678.6435448510913,-194.29441661762453
2004.9695888938534,1535.6697171653914,826.8030933403603,-43.1388737716332,-767.883054234987,-982.4263670589966,-647.6813077359972,-197.89088751116932
1722.7598860763958,1292.4797553695946,627.6025902391922,-186.1178075191,-837.4207459321038,-980.7123521063327,-621.5348515587149,-205.12418389154374
1490.8327994282845,1087.8103708814456,454.52768662606024,-314.3041780303018,-900.7489177026491,-979.2861355000119,-600.0579127833679,-215.63305970881498
1298.263669942735,913.7109122498625,302.5314342920428,-430.1211175634422,-958.424327924545,-977.9778732673119,-582.9530961517951,-229.01476955309715
1136.0828896538947,763.4211627373579,167.21506611204842,-535.6270520666345,-1010.771261657768,-976.484499048639,-569.8547075105373,-244.85957922620437
997.078566320515,631.3656269139691,44.93937044614674,-632.3928799119814,-1057.8454678775015,-974.4265179435063,-560.3947939601584,-262.77152270309364
875.5291777982694,513.0764718949188,-67.12679503477895,-721.4315483147365,-1099.4357489547963,-971.4122563244621,-554.2519505483888,-282.3777014707935
766.939954577118,405.0982077306464,-170.99176961942743,-803.1724762546063,-1135.1040598987738,-967.1079184301782,-551.1830017408164,-303.3285410914675
667.82438119327,304.90449485038266,-267.8455113581309,-877.4798448318573,-1164.2644780640146,-961.3098639311243,-551.0378937733879,-325.29127323061425
575.548821291905,210.83888158159306,-358.0815166054292,-943.718970203931,-1186.2994005554572,-954.0133160725799,-553.7583020845498,-347.93867510900475
488.24182169617217,122.07655874206048,-441.3449692293111,-1000.8773639834181,-1200.7074244135595,-945.4696411501764,-559.3607702867263,-370.9348890288712
404.75775369414606,38.59291521665299,-516.6226650306107,-1047.745533287306,-1207.2716663564986,-936.2229284929572,-567.9057770495805,-393.9200232149881
324.6753473281435,-38.883229722966846,-582.3923837415798,-1083.1564199037982,-1206.2305125252185,-927.1164159499033,-579.455005113673,-416.49521485195555
248.30470963476566,-108.9576972565111,-636.845724248419,-1106.271769637181,-1198.4263398275498,-919.2608453812079,-594.0201965024949,-438.2098907958905
176.672098602194,-169.7249339238519,-678.1883240315988,-1116.8899500616776,-1185.4035209021672,-913.960360601442,-611.5081659160223,-458.5530338434554
111.45143644568796,-219.00475329808927,-705.005252870501,-1115.7354269400078,-1169.427070966032,-912.5969558405744,-631.667589756497,-476.95027353146247
54.816948750761235,-254.6640851337165,-716.6592413528211,-1104.6790703582685,-1153.3992641473972,-916.4811427597461,-654.0438394778005,-492.7684811382438
9.203510341614539,-275.0056778983436,-713.6692046679075,-1086.835008494376,-1140.66402222406,-926.6833551804248,-677.9481488232229,-505.3291762991634
-23.020078453005155,-279.1828467994294,-698.0017129012438,-1066.487561023067,-1134.706832907708,-943.866264011989,-702.4466269659314,-513.9313920599133
-39.936995830835244,-267.5790955793063,-673.2045180349817,-1048.8225051475981,-1138.7785553852714,-968.1412130071938,-726.37300206895,-517.8836901973846
-40.47747541549288,-242.0799856479963,-644.3235109298307,-1039.4689408476652,-1155.4904245051944,-998.9713263587828,-748.3666003306656,-516.54383066578
-24.757436730696654,-206.16760421804332,-617.5737993425556,-1043.8959874055859,-1186.4400414271495,-1035.139075502729,-766.9341884501475,-509.3633144383788
5.708269328448424,-164.78835739833517,-599.7785224160739,-1066.7440913101043,-1231.9300932533117,-1074.7877034024627,-780.531316934251,-495.9328394338931
47.97435020891098,-123.98113973884688,-597.6372590534493,-1111.194401293246,-1290.831058253492,-1115.535242786048,-787.6561529879948,-476.0238715823294
97.84346596909725,-90.29872526589051,-616.9278754003573,-1178.4836914861885,-1360.6173161979482,-1154.6489015459206,-786.9469277521907,-449.62126192228027
150.2439173681631,-70.10000670562356,-661.769616155016,-1267.653300097455,-1437.5770331121937,-1189.258465707797,-777.2733831931178,-416.9422915635014
