t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1639.2199999999998,1517.5449999999998,1405.6799999999998,1303.6249999999998,1211.3799999999999,1128.945,1056.32,993.505,940.5,897.3050000000001,863.9200000000001,840.345,826.58,822.625,828.48,844.145,869.62,904.905
-2560112.607030616,-2264151.220337984,-1972322.3531795559,-1686914.7703927406,-1410467.832043671,-1145834.2664281628,-896218.8424811589,-665179.3433908682,-456571.79347110644,-274417.36610737647,-122664.50479848761,-4817.519055469316,76596.40746974171,120744.61115125768,129401.89699791044,108050.25705023967,67126.81676997979,23341.147064508263
-2792896.7648913334,-2533330.3052742775,-2270179.840988391,-2002449.9292260148,-1730115.3698643493,-1454460.1293415155,-1178393.134162123,-906690.617596698,-646088.7253205419,-405126.3520099195,-193624.83348876017,-21699.65647729995,101756.48884635937,171087.30367074916,186203.45313262587,154855.78549569767,94266.57239492901,31369.65064052915
-1402140.50234453,-1351479.878929454,-1290877.7004644556,-1215797.4724765567,-1122392.2337183645,-1007995.5909331412,-871769.3172704445,-715446.5287152876,-544028.1364701649,-366197.6924656718,-194142.92985477782,-42457.340210516246,74098.84554398253,143920.21901900513,162444.0428303202,135535.34559382516,80863.29417205298,25759.895776057452
-290527.75763747684,-339542.06341572455,-382716.32095315127,-416642.1921058708,-437526.0819670567,-441415.56949214224,-424728.2701077835,-385107.5303766433,-322529.5371059146,-240430.10631116934,-146436.39045382015,-52157.80246319697,28463.73553111557,82394.15141179966,101796.64053630586,87964.34855447825,52887.724252613836,16694.42804479532
-4874.306008199681,-32166.73355008119,-59197.64893996765,-85338.76189092394,-109393.66616830372,-129503.52222252931,-143198.87969925717,-147687.55970499743,-140451.71607659763,-120149.29020979053,-87660.53854107032,-46911.49745558381,-4930.327754443312,29396.015436301077,48031.969128785335,47370.27361411872,31140.289618568913,10594.497766741217
-60729.48378720984,-55650.273569233905,-50844.9651704233,-46579.09287080296,-43228.93355394997,-41229.799771701924,-40915.11388282674,-42224.433587288586,-44337.14944930798,-45427.49546913417,-42872.94146327766,-34225.33492410208,-18883.95808292346,321.2956322002854,17096.79579963807,24417.711327768357,19452.469352886063,7463.252092681971
-93803.47899294377,-84962.3424061922,-74658.98525164567,-62554.645139678214,-48871.372788842644,-34629.66545144848,-21717.28509845223,-12548.469080345729,-9139.130425827921,-11752.506421373959,-17825.77392576792,-22295.74881371629,-20044.20773289401,-9623.13444524862,4490.0212954696535,14046.282436808378,13434.207709197603,5459.919317147086
-69026.80255895387,-67870.72764254948,-64503.59140795619,-58014.69300808978,-47971.001653868254,-34867.35329797437,-20525.36096379213,-8047.64498003053,-899.4178358763207,-1082.6363368378154,-7241.725943382076,-14343.06609357967,-16198.886552364966,-9946.104871385132,1022.0806736040627,9173.503347381733,9319.533376270985,3698.40198703177
-37774.93433838796,-41199.61308148467,-42806.68899618139,-41630.06633881548,-36923.52735517813,-28637.365330287113,-17963.336968871226,-7526.4346769667745,-685.3331162463323,213.65915727214917,-4199.687822041271,-9872.576758250438,-11651.677740303425,-7270.86520928915,454.66613821651583,5904.977026759087,5792.794979838031,2119.9949302417263
