t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.305,563.92,540.345,526.5799999999999,522.625,528.48,544.145,569.62,604.905
-132108.73436225817,-95.19108958695188,-10595.813996617413,-16017.295432008605,-17375.8807069121,-15739.535884003246,-12200.253666383547,-7838.018494817773,-3662.9175834457787,-518.4728525134551,1073.765146473341,1150.3141350581307
-220001.11085781702,-2081.4741834880256,-19227.734474549674,-28572.083908015164,-31218.314978730334,-28634.415853136445,-22536.82668213492,-14778.980070394464,-7206.825412831373,-1436.4226073320012,1490.1086210724088,1599.3998213334673
-242639.17422242078,-4811.639335096437,-23416.10448265557,-34601.10950537462,-38468.33543789559,-36013.467507730275,-28913.847748987053,-19325.77737492237,-9637.282372520413,-2095.3354430135914,1763.632071515291,1890.8273934704891
-210584.3601632434,-6665.180596180643,-22815.110699099358,-34063.36649142798,-39017.251183511224,-37638.79005375117,-31038.078575481388,-21229.635082306304,-10813.077666541947,-2464.0584005481523,1864.9718615107251,1999.6681512669293
-151829.1649828221,-6381.150820244716,-18532.881833005376,-28827.24234624713,-34625.120659863125,-34802.903394154084,-29691.35341601656,-20878.413010333043,-10886.421487978561,-2584.678577224693,1794.4604438443757,1938.0408552884269
-93117.08454912422,-4038.581232780646,-12474.556039510857,-21470.490362964556,-27759.717981331145,-29449.580962765504,-26173.37150070047,-19000.383761029607,-10176.57436205742,-2536.575660835828,1579.9564485616434,1745.3084654544427
-49258.2065224187,-749.7734176573433,-6482.030442813736,-14195.828675582357,-20567.72390183965,-23362.007727133798,-21755.93760216819,-16355.616943389105,-9031.96615880341,-2399.2918425568078,1268.3392422546287,1473.1395588127475
-22995.290055942165,2264.2315941935553,-1743.8751171239496,-8308.87908670307,-14383.25123167476,-17740.417858327175,-17368.855731852807,-13541.558777410277,-7738.473097457083,-2230.6634804385103,913.2527428497117,1171.3357635080624
-10304.10714517075,4309.890408214914,1329.6952245329476,-4237.099118112393,-9732.713579389638,-13159.347655259047,-13531.801627878252,-10932.22834267031,-6485.911910816569,-2062.246219507751,563.3662461730842,878.4463230080439
-5605.5777749371655,5290.968368622967,2890.429117233404,-1828.1050573473976,-6589.406505248345,-9731.495626404869,-10434.311999054675,-8705.715498641937,-5375.104438030612,-1905.1103023466815,254.73481934340123,618.3262728845016
-4546.156228101828,5452.8284938480665,3338.322121259512,-676.3137086693041,-4656.916717984182,-7313.789939715813,-8060.300533486213,-6905.290630453085,-4441.896383679218,-1758.1184955531912,8.510539080848787,401.43572247945974
-4617.568807354491,5108.269695589315,3085.5137735918015,-348.0589619447925,-3572.29356495469,-5668.327587561518,-6295.968483837988,-5498.447374277453,-3681.854240112017,-1614.1296315817058,-167.07600040941364,228.58584872658275
-4724.5083560213525,4487.894588815459,2449.1939686174,-485.9774543633931,-3012.3980675484727,-4557.852263040127,-5001.186824434461,-4419.432996262631,-3068.561316968863,-1463.160232476466,-272.815195708441,94.93832120612254
-4552.664779705783,3715.0212128433413,1643.5749032240567,-829.7010945247439,-2730.798157908456,-3789.0269752771965,-4047.116474675816,-3593.7106006241834,-2564.4928767687743,-1293.785550242013,-315.22569331950837,-7.174465086525139
-4105.623948131919,2851.832717557046,816.4261172384507,-1200.4519704881893,-2559.81786573706,-3224.121306122309,-3329.568503189166,-2947.819956059582,-2126.5557853207065,-1095.2795908823118,-305.92915921051554,-87.12981312447116
-3464.6189790986205,1961.1790262863788,83.17252116874441,-1484.3240517610043,-2401.6364065671405,-2775.80254291262,-2765.961928123209,-2409.3731680378132,-1710.5101745458069,-863.7709305578015,-264.800452860761,-156.26015065561478
-2711.0840294474424,1138.110847351716,-468.42325044722884,-1627.8077615568545,-2215.920851903859,-2389.6716755458137,-2280.2884333844268,-1903.573808231701,-1280.9956448233713,-615.4645560555766,-226.0161137097983,-228.27799534643523
-1945.5563945389217,486.2416190515114,-801.2716122159094,-1636.057133600285,-1995.760832346917,-2011.1899156053908,-1780.8608539379181,-1357.3893921270594,-835.4493801633552,-406.32418939644907,-242.35801351923126,-317.92899452331164
-1351.0420143398806,58.80585247736076,-946.9375812977879,-1547.333487503281,-1715.3426395781794,-1534.813393853741,-1144.6118889447553,-728.5694089460427,-445.0156897424279,-347.71846879468967,-378.56683462542065,-435.9220306771776
-1237.9666039911815,-180.6306438480138,-980.9976769074045,-1361.8206583690896,-1243.4484876157621,-751.8610122771425,-237.7130647874845,-72.79345345345865,-295.71386897251585,-594.0960869727012,-684.329942045631,-580.1836563081088
-1977.4396926969491,-374.0839033098571,-968.5941801306158,-943.7716789710979,-257.1076299991932,652.0269399084377,994.0961582719619,369.88720596090076,-682.2604071065401,-1277.3189231452434,-1149.367669586702,-727.8082206731532
-3752.1019678146545,-859.7180085672279,-960.8492530120802,22.644825706919093,1754.703744962374,2982.321847137959,2375.9413328127553,146.99490090144985,-1898.4726201473686,-2394.970801347178,-1666.7721339745663,-835.8532482322429
-6213.23501828129,-2339.928502203583,-1090.9624844824866,1924.9149188053677,5299.974428268924,6296.5143370756505,3400.721733251102,-1272.0636539236464,-4030.7512984414398,-3721.8400548574105,-2045.675179183021,-856.6827133259019
-8352.966337606747,-5764.908854256969,-1648.4369793543606,4957.548066623211,10524.36791173791,10175.888510187322,3332.9882997758614,-4190.373919935348,-6781.980682434482,-4843.049409016409,-2090.653171528542,-762.6782823334228
-8875.474489904005,-11533.695041480538,-2909.2955121901077,8875.859457742721,16904.175612135026,13733.274188282308,1560.1105214743309,-8390.612239173062,-9503.440397231981,-5333.928170634925,-1706.352417952244,-563.9415580845344
-6915.980521606662,-18474.583069406362,-4728.25017294686,13016.017384319022,23280.5697390926,15943.599107468423,-2022.6666976020995,-13116.514001277721,-11470.64249517299,-4973.70630390816,-949.2181838403162,-304.52383820257586
