t1,t2,t3,t4,t5,t6,t7
290.345,276.58000000000004,272.625,278.48,294.145,319.62,354.905
-915.314760760364,-553.378500004244,-224.5657122342218,49.65142787023041,249.22551147489804,360.73460875809127,391.25677841090453
-2064.536009849225,-1348.488439530735,-704.034263981333,-173.22450168275807,203.58593086849677,398.4721560672619,424.2719590761798
-3103.8203075813103,-2074.70583621663,-1147.2643758178792,-382.42119899867214,158.70605615427516,431.7085682255034,452.82851313651054
-3989.2509014134835,-2703.650444673219,-1538.5052434818035,-571.1857696667983,115.97368510640581,459.52473961865724,475.98682251531534
-4689.766314625212,-3214.6050744288546,-1865.800829521219,-734.1435058951902,76.60501233835447,481.2482330726999,493.03745547856283
-5188.8582316429665,-3595.6203047889635,-2121.6055336693644,-867.5649906962951,41.58014770897702,496.47373261712244,503.5287749156921
-5484.602452957382,-3843.6605677925386,-2302.9480747032508,-969.4782622882469,11.598713585115803,505.0620073134115,507.27345922465463
-5588.18333199205,-3963.8668121755545,-2411.16746585198,-1039.6282153686393,-12.94182865284597,507.11952074294027,504.33540395057196
-5521.271154505184,-3968.1241477569047,-2451.2974001555476,-1079.3030668072233,-31.94497577106796,502.96268281827383,495.0004184175799
-5312.727371129233,-3873.1927028475143,-2431.2104030391693,-1091.0607738448755,-45.59330377272684,493.07187818288827,479.7354081181686
-4995.134691901373,-3698.67992181623,-2360.647198882636,-1078.3953310783256,-54.30999893879951,478.040753205431,459.1412522643809
-4601.588497411062,-3465.1069231586234,-2250.250705113918,-1045.3836728567248,-58.70909881781472,458.52587272918134,433.9043928159198
-4163.068252022279,-3192.262659483046,-2110.702275530302,-996.3493343029,-59.54019758465279,435.20094175149575,404.75139655179686
-3706.56451038755,-2897.963816950695,-1952.0266683963741,-935.5706827652366,-57.633100752565554,408.7185530776052,372.40964395579863
-3253.9988280528332,-2597.2618129806683,-1783.0984961313945,-867.0513405879295,-53.84705798408399,379.6811005158722,337.5760573515736
-2821.862784129939,-2302.073575561089,-1611.3523803395433,-794.3602026612423,-49.027960368700604,348.62128276219653,300.89459683099983
-2421.430172810075,-2021.1674797104374,-1442.6755543025558,-720.5396327459059,-43.97548097197503,315.99164931562075,262.942263565079
-2059.364709925798,-1760.4119662551172,-1281.4469348576413,-648.0738703226193,-39.4207667476453,282.16197179423546,224.22263110244032
-1738.5480579474965,-1523.1897349723354,-1130.680529070824,-578.9056962642553,-36.01411111322645,247.4228654483416,185.16549341837074
-1458.979069557666,-1310.8900886171893,-992.2319080748622,-514.4878221782234,-34.32114410827228,211.9939941930677,146.13104660032207
-1218.6334670540828,-1123.4101745994044,-867.0321559355958,-455.8558033408925,-34.8255052971124,176.03529925011694,107.417054837414
-1014.2138837939309,-959.6171393121164,-755.3218913033378,-403.710903949606,-37.935698331062525,139.65991932943354,69.26762592373515
-841.7563783564428,-817.7434661294925,-656.8667109829989,-358.5036424242183,-43.993817793434815,102.94774791493256,31.88247431001249
-697.0874510018574,-695.7044728377232,-571.143322061513,-320.51119150498477,-53.28402670767852,65.9588442182556,-4.574170924830682
-576.1442057637032,-591.3390119615333,-497.4919141462626,-289.9040336142181,-66.03898614672673,28.746141113295668,-39.96558731224745
-475.18043895177954,-502.5818627767255,-435.2346918453868,-266.7990702503565,-82.44284772254728,-8.632942940717713,-74.17584873355125
-390.8849178545018,-427.5798175816974,-383.76303060375477,-251.2976938741307,-102.62988280481163,-46.10628288991111,-107.10453225635521
-320.43704113740665,-364.7640340253538,-342.5967532026166,-243.5082020720275,-126.67832221212842,-83.57846957042716,-138.66284553042988
-261.52134895351014,-312.8898573497621,-311.4189683936698,-243.55249020475242,-154.59951033496765,-120.9241237035603,-168.77107437169542
-212.31745199487256,-271.0528803620604,-290.08920170972704,-251.55736046452589,-186.3230339992972,-157.98336044381722,-197.3571806107946
-171.4768738653546,-238.68717607985775,-278.63658217513535,-267.6311970680109,-221.67905792660056,-194.55966737448486,-224.3563374157464
-138.09363932982222,-215.54888995115292,-277.23397210183305,-291.8273208290841,-260.37965961877995,-230.4204352383557,-249.71116634553675
-111.67148916830774,-201.6860498085986,-286.1534209377947,-324.09614577947247,-302.0014611521149,-265.30031441585777,-273.37243213853367
-92.08748834199176,-197.39377853117708,-305.703398757539,-364.2293415993298,-345.97223756191033,-298.90745318594827,-295.2999542485218
-79.54957583292568,-203.1532508998843,-336.14904921824575,-411.8004995526229,-391.5643602790666,-330.93250675748595,-315.4635066204312
-74.54433142701306,-219.5528471252882,-377.6182224541246,-466.1081552584382,-437.8978256483032,-361.06009890040934,-333.8434986470022
-77.77096874600474,-247.19108342185928,-429.99820508694546,-526.1282013808179,-483.95515377149485,-388.98218962339314,-350.43126096505574
-90.05836240338944,-286.5630112858281,-492.8306086316886,-590.4834275612737,-528.6095877609438,-414.4125788828077,-365.22880026039127
-112.26378820129692,-337.9346998056504,-565.2144078451241,-657.4378376121759,-570.6667984780482,-437.1015881921976,-378.2479376973723
-145.15489815340254,-401.21380431432766,-645.7291091335164,-724.9222473901434,-608.918793302747,-456.84983983970017,-389.50880514875684
-189.2800027683121,-475.8275543051452,-732.3908869455587,-790.595316562377,-642.2070976268166,-473.52002324649834,-399.0377397902064
-244.83553447007108,-560.62209421134,-822.6537082765278,-851.9406630826152,-669.4907398730126,-487.04561656538533,-406.8646868054178
-311.5429836001891,-653.7982590486504,-913.4646043401714,-906.3963395061393,-689.9133688816851,-497.43572258449166,-413.0202861389811
-388.5498923170047,-752.8979249642238,-1001.377288138946,-951.5082453842673,-702.8631982034528,-504.7754698383904,-417.5328752999834
-474.3699458213995,-854.851655975575,-1082.721612402173,-985.0947258101587,-708.0195782426683,-509.2217960479146,-420.42567848094825
-566.8752891739476,-956.0924935926483,-1153.8187074188475,-1005.4064516584796,-705.3809166359928,-510.9948329331055,-421.714465649708
-663.3497551029379,-1052.7329322366174,-1211.2241894215488,-1011.2643996695465,-695.2703441951953,-510.36550325022216,-421.4059486938163
-760.6050291954846,-1140.7934198362243,-1251.9759264417082,-1002.1598117644296,-678.3177710319278,-507.6402761982692,-419.49713329204474
-855.1537319733688,-1216.4625231096913,-1273.819747926301,-978.3034942826212,-655.4194995304764,-503.1442661240095,-415.97576727501973
-943.4252119443387,-1276.3627304369525,-1275.3870724842197,-940.6173564592426,-627.6790011294132,-497.20397423833657,-410.82192561811866
-1022.0029764049557,-1317.7930649697726,-1256.3029721422822,-890.6679079785241,-596.3344677776362,-490.1309529814173,-404.01065967766385
-1087.8585020143257,-1338.9210602239577,-1217.2112118843722,-830.5484793265948,-562.6800284856492,-482.2075248689872,-395.51552732411784
-1138.5556207440825,-1338.9022674201892,-1159.7131115310583,-762.7230575236134,-527.9879077696667,-473.6754356231135,-385.3127254880212
-1172.4030656454652,-1317.9145438602955,-1086.2279863776578,-689.8488558732198,-493.43827474367106,-464.7280008048659,-373.3854800704079
-1188.5396131002526,-1277.1054278687905,-999.7925896098977,-614.5964240829101,-460.0622140949963,-455.5059579103104,-359.72831931744406
-1186.9454038564243,-1218.462036732286,-903.8237926402671,-539.4850939611717,-428.70138436220003,-446.0969035648935,-344.3508695655371
-1168.3828382799845,-1144.6222190855012,-801.8716615824528,-466.74817526096285,-399.98582169969234,-436.5379134901103,-327.28086479007936
-1134.279195393517,-1058.6516438880028,-697.3888577551742,-398.2372921977335,-374.3293122994419,-426.8207363089672,-308.5661461530805
-1086.5693701250204,-963.8133185961208,-593.5374396680787,-335.3695332927087,-351.9400599777478,-416.89883341573227,-288.27553300673594
-1027.5199851043449,-863.3537484831908,-493.0468343098777,-279.1156421452755,-332.8431968304433,-406.6955059991071,-266.4985585695402
-959.555465073696,-760.3244001284679,-398.12847115231483,-230.02310009646888,-316.9110999599993,-396.1123963165027,-243.34416774490387
-885.1030121313815,-657.4496671612092,-310.44481913099963,-188.26513939051446,-303.89746174598156,-385.0377556111174,-218.93855939750182
-806.4678436242289,-557.0446953366555,-231.12451204339845,-153.70562594819472,-293.4715120667047,-373.35401413954736,-193.42241260954478
-725.7438272020582,-460.9795896978897,-160.8115676932266,-125.9701972814045,-285.24955827097153,-360.9443479047625,-166.94776225487374
-644.7589654274008,-370.68166160613936,-99.73552393741542,-104.51564146661516,-278.8219288463008,-347.69809258606705,-139.67478436901797
-565.0509230512267,-287.16489177615824,-47.79027775045654,-88.6917588328342,-273.7743308635617,-333.514992687425,-111.76872073794875
-487.8653846067888,-211.07556810500378,-4.61185839278118,-77.79236835258735,-269.7034450411055,-318.30838281159606,-83.39712195425084
-414.16945790178465,-142.74458323646732,30.35148200487491,-71.09430967548354,-266.22721463630114,-302.007472712144,-54.727527223502335
-344.67322613406566,-82.23941772444397,57.78032514879652,-67.88499531489411,-262.9907070023655,-284.5589470574222,-25.925635751988565
-279.8543267268483,-29.41165167471881,78.43712118355612,-67.48018108552061,-259.66864634021067,-265.9280966722967,2.8460341117472296
-219.98249736750512,16.061652846024554,93.13019147127369,-69.2341678047224,-255.96576363041385,-246.09967488756214,31.429050077619443
-165.14288257906088,54.642537614567345,102.68669033988179,-72.54472970528994,-251.61602768886976,-225.07862672587135,59.66962181837612
-115.25822438016883,86.9015223241343,107.9322337206125,-76.85483085363441,-246.38165429570424,-202.8907773060768,87.41891258604487
-70.11075656503166,113.49028689219124,109.67511820812356,-81.65278675617942,-240.05257745990122,-179.58349700679815,114.53321478259446
-29.36474186188785,135.1163956535038,108.69353037460793,-86.47207479682069,-232.44683773278473,-155.22629274136864,140.87408728973878
7.409698968378542,152.51927750426566,105.72468146562747,-90.89157542428072,-223.41211639972792,-129.91121504114776,166.30853120945525
40.71131131829149,166.44720202184493,101.45526192297429,-94.5366768128583,-212.82843188233866,-103.75292661241166,190.70925262122103
71.08134086130028,177.63540990392534,96.51293165945172,-97.08140640171307,-200.6118204775587,-76.8882553337009,213.95503034980646
99.07683217215504,186.7857957658597,91.45874515859865,-98.25154886912905,-186.7186501193425,-49.475057025897236,235.93117797388274
125.2445698142638,194.5486045774979,86.78049432943021,-97.82854811543487,-171.15006677104097,-21.690241986469307,256.5300664286321
150.0966906529755,201.50654143454932,82.88699097041817,-95.6538488667489,-153.95595548386888,6.27312737114665,275.6516597208433
