t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17
1467.5449999999998,1355.6799999999998,1253.6249999999998,1161.3799999999999,1078.945,1006.3199999999999,943.505,890.5,847.3050000000001,813.9200000000001,790.345,776.58,772.625,778.48,794.145,819.62,854.905
-1626300.1816425167,-1424763.7180986763,-1226671.201856717,-1033896.9832934832,-848483.4566421701,-672679.274898333,-508956.56323553936,-359994.9784790739,-228616.40217586528,-117649.92870107041,-29703.268937912326,33185.3377371424,70039.89246416927,81604.29036722932,71174.08230889923,45592.851559569484,16375.810801506184
-1999038.1017207478,-1788296.0906562388,-1576403.822140466,-1363426.6894045742,-1150194.0793639673,-938540.7896206122,-731506.9600918939,-533450.3801615909,-350005.93049423845,-187811.76846263933,-53918.05339263741,45188.62375614829,104962.41946229298,124503.63845052713,108385.17617353801,68228.04792422512,23491.575095364493
-1273690.6561724877,-1192293.2940975481,-1103630.068710561,-1004685.1882427173,-893297.8469808365,-768613.5244297977,-631604.3364213029,-485576.2892899959,-336513.4853966872,-193044.5467610085,-65783.91111867996,34157.480741641695,97535.8416225788,119949.2369615647,104737.41837884617,64703.54543984463,21366.31705531334
-442772.0716210566,-461592.06277915393,-473642.4663334983,-475425.3547341072,-463525.3569829526,-434995.38630090933,-387996.35667342826,-322644.6697239164,-241900.6561270684,-152181.51158875914,-63258.156451540795,13005.848747178627,65278.269274734004,86409.59810903943,77021.0379625743,47293.95548129021,15219.820209658335
-57137.613249297465,-89984.27894696321,-120546.4565008961,-147131.29146645384,-167521.6629407191,-179070.61486125196,-179063.31210167267,-165397.3993242494,-137533.38731184596,-97493.44800698648,-50480.477338014505,-4561.788298019186,31018.963091893464,48837.61998650119,46701.589381304206,29806.033113945155,9864.89402935244
-10299.772181012135,-20165.751106424228,-30304.327589871864,-40581.94039423048,-50529.269367411056,-59247.311614971215,-65383.96659189769,-67257.2575917511,-63208.27631546776,-52222.65955802724,-34731.02701228619,-13285.01429765325,7411.629431131222,21658.478199714147,25213.647475656824,18209.61784084367,6643.715758340697
-46797.8010892993,-42007.7851358897,-37163.253533581774,-32415.066722942272,-28100.169372525907,-24722.63598389911,-22801.43759702667,-22543.01653128417,-23408.950955890254,-23845.973100271804,-21602.71063544359,-14915.881086864676,-4203.54441076069,7004.018930859347,13425.935567874923,11836.918859799463,4794.82478821412
-57385.85883282609,-52069.79619244376,-45636.1688615702,-37847.71975332548,-28938.015988724896,-19801.15064942407,-11986.121118752697,-7269.022389027313,-6719.835220980886,-9608.187086835364,-13018.498887042722,-13086.488129188894,-7732.044768206319,1017.553784490607,7775.132337349285,8175.980758982264,3447.1180320809744
-43910.08305709923,-42611.615936500166,-39760.280224351474,-34780.31479627688,-27537.680324852445,-18689.5455171774,-9891.245195105943,-3493.952681878303,-1480.1175873936343,-3953.4478124736893,-8304.922105712789,-10344.26814087448,-7344.155701932406,-685.7120008358149,4880.500315191677,5532.2111395462125,2257.055218856477
-27489.942641005528,-28839.94337808367,-28822.236389252434,-26788.640696265476,-22380.268500425274,-15920.624381342448,-8739.353624348814,-3012.5258718994587,-786.6593877207176,-2473.5255911759377,-5987.917326751938,-7810.714182537357,-5743.2485927603675,-989.9305049823824,2849.245498405913,3262.8228178421555,1200.1151319404983
-16674.626369823265,-18613.658850802574,-19590.08431403219,-19066.52358349778,-16663.23033227077,-12501.774218361443,-7518.110589496826,-3369.2437086818213,-1639.9776795348814,-2642.518853972945,-4841.271726530121,-5827.990935749357,-4336.951187264665,-1365.046319751961,900.2909294509155,1238.2805502326241,316.00979244834485
-10974.015085177987,-12466.70580589597,-13401.7139872889,-13423.719745905864,-12246.212109453152,-9889.084460893679,-6898.743160542317,-4285.956380949166,-3007.166890330283,-3246.6461845359695,-4172.340131692707,-4576.149237203486,-3879.9333009542383,-2491.2502965879844,-1221.512326448246,-533.7600457258209,-377.6722497325225
-7824.910466187431,-8731.653241887743,-9476.014285936808,-9894.203370915173,-9787.094309399808,-9016.0583225785,-7634.348655711695,-5963.280876080267,-4516.179076048201,-3763.581944323211,-3856.670321452245,-4479.985049502451,-4969.020703904034,-4703.347498635096,-3556.0187208549855,-2025.1590425256697,-883.7490714368855
-5278.396555183956,-6070.651301506184,-7156.806535896873,-8520.4260044201,-9889.672215832636,-10695.208837848357,-10278.414668074174,-8422.59901495831,-5875.542716550592,-4173.691491226058,-4495.339869336743,-6452.520074464907,-8223.253582734167,-8119.2724432202085,-6004.853049031735,-3195.7503742152808,-1214.386130475762
-2516.729113393387,-4305.532066609168,-6917.649280013307,-10312.757366705178,-13755.100250010018,-15782.49681589927,-14942.311696799505,-11229.065024400956,-6935.743943154776,-5329.8661988690865,-7697.768773363006,-11850.804535363155,-14088.09579820037,-12536.276319656714,-8326.342249615693,-4000.8367445251897,-1394.491133273716
-430.76076963469797,-5077.589534100378,-10937.732962771268,-17515.53019452802,-22972.010133865042,-24597.456862685653,-20828.288842941467,-13679.034260667375,-8497.198296266477,-9639.387040489475,-15992.17154474775,-21826.954466768977,-22294.006300603938,-17269.594482563254,-10168.738930708376,-4432.93522079416,-1477.8235361373195
-2713.2634770663703,-12406.334702950511,-22968.7326279032,-32706.941045415086,-38103.36853060637,-35741.49330287097,-26167.045525538233,-15966.277529202802,-13552.89341581456,-21026.74187885206,-31516.441659015334,-35963.24163521017,-31273.318862745993,-21166.615628087395,-11203.745030719965,-4590.64504572599,-1566.0669751650116
-16010.126937795934,-31657.85203833946,-46223.868731342474,-56087.420391389074,-56418.07537145219,-45526.72867982223,-29646.57476224221,-21039.949624013374,-27273.564318678484,-42600.11491248766,-53275.81397104631,-50923.20562078646,-38156.34517886305,-22977.694583884066,-11340.79047956814,-4738.106677880612,-1813.328928923584
-46458.4657911717,-65197.74015610042,-78848.10210709074,-82026.4587019412,-70948.01642174594,-49868.42129965402,-33075.51703474527,-34650.74163739477,-53326.38014180842,-71993.7393427674,-74794.7499221522,-60711.01175830806,-39848.54331850674,-22016.237971433708,-10907.180044924778,-5295.483131362085,-2391.683114970163
-92144.83616788007,-106148.30374704981,-110084.30436958987,-98802.18424720236,-73742.1110916099,-48366.617012818395,-41889.388917742646,-60471.84223354594,-87280.8136312974,-98317.6147465177,-85539.17769078916,-59533.60147564863,-34846.42828965828,-18712.30502296526,-10632.865120256181,-6706.280535690575,-3403.9537917614807
-137408.6706749762,-136805.03357238718,-123112.8033484039,-94961.97609854082,-62404.63171751414,-46036.43046694326,-59898.85801683911,-92431.67624119007,-113930.92821098762,-106284.55449366449,-77175.54910815484,-45791.857335354856,-24494.56081561213,-14583.48406447848,-11356.719419652454,-9191.25303831692,-4772.591024260934
-158180.01214737628,-137687.977637722,-106119.7250847428,-68805.53865528284,-43300.265830331744,-48458.77900135301,-81739.96968994128,-113591.46389684307,-115345.12242487688,-86981.83270609805,-50209.80599609831,-23808.537013851466,-12501.314779798102,-11513.90185755728,-13565.140261487271,-12509.035381313108,-6187.590742064187
-138464.98548721883,-102433.3484836805,-62808.528722862495,-31289.5136974241,-26381.565469886966,-54446.64358064243,-93145.864492692,-107347.11572205958,-85128.14683721612,-45832.37020135003,-14537.600845801171,-1425.8545472807914,-2930.847824574009,-10783.545681126894,-17042.894154345282,-15911.373275813987,-7196.689140805942
-83641.67174473467,-44215.309469753935,-10987.454262538437,1964.135817543132,-16603.150981933602,-55798.6054195149,-82188.96642583578,-71727.28813809955,-34642.27858250992,727.6894509276331,17011.214659464065,14570.930106473821,1814.8072165221613,-12495.718358578788,-20888.779126721573,-18399.643980623932,-7423.858319360431
-16759.996291477677,13575.688158108087,30120.674292454023,21582.527767725573,-11524.781272538801,-45519.59220133863,-50150.836994564954,-21469.113021736266,15570.958444580268,36604.95875778839,36175.39544331162,21506.52657477112,1682.7951742279122,-15709.663095988277,-23910.164214988166,-19175.171471070415,-6775.543582965893
38098.02040430259,52999.646380128055,51349.32607521923,27905.609633591426,-6399.208185012092,-24732.375710015087,-10167.676463418751,23771.141562395576,49864.96587766371,54679.66492132173,41938.372020647395,20674.578167680796,-1735.5160858445997,-19056.509754842336,-25153.797984057685,-18007.546553000815,-5479.023919870741
