t1,t2,t3,t4,t5
172.625,178.48000000000002,194.145,219.62,254.905
230.1498379473245,205.58737321730516,198.51388155178637,212.362946316528,248.3386386217239
286.1289246364071,231.7111721255178,202.23638835668106,204.5677135586396,241.11272969462385
339.45102216327143,256.30958355146436,205.15784450032731,196.27828538584774,233.30574986484527
389.09402173985154,278.88459694296955,207.13975052222764,187.54267300701352,224.9970435976759
434.16051205201427,298.9982443542258,208.06406317498462,178.4118975108009,216.2648993227158
473.90667625663707,316.28588320094383,207.83661184022148,168.93890395767318,207.18472027230405
507.76314510752803,330.46592610322153,206.38951284592486,159.17745246988193,197.82736215881866
535.3470065434907,341.3456588750182,203.6825020417824,149.18103100166684,188.25770026970932
556.464778316067,348.823039424525,199.70316794206977,139.0018313289228,178.5334756529139
571.1067373261903,352.8846163932163,194.46612800622108,128.68982442823705,168.70445476536548
579.4335195592811,353.599927815127,188.0112450250875,118.29196433258451,158.81192035366033
581.7563196062995,351.1129213509374,180.40102565709043,107.8515413623251,148.88849456575502
578.5123031800458,345.63106784150295,171.71737642187674,97.40769697506005,138.95827944325123
570.2369884592451,337.4129134716246,162.05791253032191,86.995103968923,129.03728596683655
557.5353552273516,326.75483256344353,151.5320215664971,76.6438079456233,119.13411147022381
541.053319622194,313.9777076171286,140.25687804875616,66.37921921101847,109.25081699990702
521.4509912744002,299.4141842549156,128.35358796789257,56.22223894376786,99.38395131277377
499.378838903033,283.3970373905107,115.9436168508125,46.18949963527058,89.52566664630658
475.457562350292,266.2490536686124,103.14562341464622,36.293697501364164,79.66487291322906
450.26213450505486,248.2746963538068,90.07278624087988,26.543993679910955,69.78838112781717
424.3101623732464,229.75368355627717,76.83067574783112,16.94646136579476,59.88199310205674
398.0544434356825,210.93648810402112,63.515690367832086,7.504557351082312,49.93150212685171
371.87937511886525,192.0416641321491,50.21404606300818,-1.7804015324506821,39.92357783690913
346.10071835202706,173.2548255050924,37.00128341526941,-10.90877408699042,29.846517147146635
320.96812106582104,154.72904591117194,23.942237221065326,-19.882156847448883,19.690851520044404
296.6697691846874,136.58641906327972,11.091400013613935,-28.70298416473969,9.44980845650511
273.33854254897363,118.92050738856466,-1.506397007460592,-37.37417517825534,-0.8803683079474922
251.05910048675713,101.79941522692847,-13.815065102852174,-45.89883410516856,-11.300230063420074
229.8753949203892,85.26924361504452,-25.806179372856903,-54.280008010986705,-21.807051961560223
209.79819687359694,69.35771383038804,-37.45781400690748,-62.52050417486552,-32.39486280567809
190.81231529975906,54.077781911432254,-48.753358047284166,-70.62276729637452,-43.054557649548244
172.88327740202223,39.43110282131869,-59.68036979435857,-78.58881506505796,-53.7740746140246
155.96332127955662,25.41123797820284,-70.22951865389807,-86.42022898482189,-64.538617794042
139.99662110841226,12.006531526168573,-80.39365366836027,-94.11819577388003,-75.3309093168431
124.92372032234488,-0.7973922668102915,-90.16702859533068,-101.68359312536536,-86.13145534238095
110.68518912804441,-13.015536256867989,-99.54470444736806,-109.11711211272475,-96.91881289793932
97.2245500870789,-24.66185137405151,-108.52214199725522,-116.41940708105273,-107.66984675977504
84.49053115655587,-35.74796823943747,-117.09498887924096,-123.59126252878234,-118.35996800722876
72.43871171520125,-46.28232814523437,-125.25905850566559,-130.633765324467,-128.96334827600086
61.03262612416809,-56.26969665868316,-133.01049096249125,-137.54846970968862,-139.45310604726345
50.24438367817094,-65.71103946260213,-140.34607924782836,-144.33754201179326,-149.80146346872874
40.054855615801806,-74.60373717363073,-147.2637376203511,-151.00387193255614,-159.97987417048506
30.453471126589196,-82.9421128930955,-153.76308245037825,-157.55113778763106,-169.9591242832978
21.437656628765865,-90.7182424410507,-159.8460899325845,-163.98381422601014,-179.70941037042377
13.01194723884759,-97.92301213538188,-165.5177895495674,-170.30711280997406,-189.20039923224243
5.186797170459435,-104.54738241291335,-170.78694759711794,-176.5268483974299,-198.4012755260628
-2.0228827464520407,-110.58380765110917,-175.66669180861038,-182.64922750701922,-207.2807838529982
-8.599427065983235,-116.02775363834661,-180.17502661552604,-188.68055867663676,-215.80727239225197
-14.52431530944861,-120.87924494092138,-184.3351893311309,-194.6268891081503,-223.9487453036475
-19.780215889033016,-125.14436585169199,-188.1758009751757,-200.49357643250244,-231.67293096611473
-24.353108118851438,-128.83663178341607,-191.73077188992113,-206.28480899120382,-238.94737266996404
-28.234402665849068,-131.97814408435272,-195.03893187911981,-212.0030923389882,-245.73954763512086
