t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.3050000000001,563.9200000000001,540.345,526.58,522.625,528.48,544.145,569.62,604.905
-94211.72785051253,-76988.9440515467,-60467.29634575976,-45014.240523687855,-31008.751131187517,-18838.00862594436,-8883.254018143709,-1486.394734663182,3114.501342061618,4896.280021597925,4227.020281155951,2128.3615868599536
-164564.69372971318,-135579.68805719964,-107519.76057484653,-80935.00779423403,-56463.512817283736,-34836.13496553721,-16849.164602815097,-3284.6764451314757,5246.149224397339,8562.093554306739,7291.554512229394,3371.4766193501173
-195962.86557985697,-163646.81415177486,-131817.58734804488,-100935.80625368036,-71699.43014352908,-45079.54672383465,-22292.93932263754,-4669.961004409816,6626.717966177018,11061.946186527044,9351.43459381568,4151.315593721834
-188820.32651855386,-160903.09954691588,-132589.50946109658,-104024.60499480732,-75755.31087464734,-48826.26915741362,-24785.270106820346,-5519.435159667746,7158.318716365928,12206.744971772048,10253.378168569878,4415.938885822527
-155191.39712355795,-136106.19314880582,-115723.74659565513,-93785.71063749831,-70535.47122302045,-46896.31154167869,-24553.65959082592,-5808.939616320153,6933.870693675708,12097.831122104515,10099.117787698056,4235.532244836952
-111250.33085391477,-101585.2811728092,-90065.88948135098,-76091.57328334963,-59551.826525583405,-41088.324095824915,-22286.8136292187,-5606.240795009638,6170.132474790017,11040.172618295876,9163.72331668796,3753.399620785507
-70286.24566819797,-67935.3392926218,-63643.26273367002,-56620.42348346758,-46454.856205784876,-33434.5200456537,-18851.03884010388,-5042.1594826203545,5120.685528997544,9419.153057951406,7783.381301023697,3126.3055438798096
-39360.92112342379,-41264.15919985382,-41510.85634251432,-39289.24005964875,-34004.27281920175,-25619.35335626733,-15040.036778740194,-4271.203661606066,4005.35789468328,7592.055808849273,6259.86296920622,2480.1464005256457
-19728.87570095715,-23223.943845579815,-25516.076621953787,-25893.870554116274,-23712.2935495004,-18711.77420717826,-11429.08898436216,-3435.5506385091153,2973.981211316135,5823.50900695055,4807.363067504901,1891.6826603402105
