t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1305.6799999999998,1203.6249999999998,1111.3799999999999,1028.945,956.3199999999999,893.505,840.5,797.3050000000001,763.9200000000001,740.345,726.58,722.625,728.48,744.145,769.62,804.905
-998609.7748815765,-865740.2251323459,-735602.7982884169,-609665.1454587985,-489503.6252659269,-376824.62695753603,-273467.76743324724,-181379.99905641668,-102545.86626710417,-38855.275568597244,8113.195594524621,37417.35714579979,49208.09670301529,45336.30804550247,30118.344104976462,11250.634082610475
-1355501.7308300505,-1195623.500625291,-1036059.8676151444,-877450.3752164238,-720997.7652721921,-568627.1824003506,-423096.67737064697,-288018.81954286445,-167739.59483295475,-67011.88619417157,9596.805285789174,58600.88217526266,78785.90957636946,72594.89085096552,47498.47963220337,16999.702237255922
-1041085.5221653103,-950846.0146005134,-856058.0374024756,-755099.6163005234,-647194.1135982742,-532772.5221667567,-413835.57973335317,-294228.58157037117,-179691.85098339486,-77513.15024223772,4387.654925926805,59031.92073499781,82519.0959818874,76340.46605092385,49138.242995070665,16916.593901254935
-508931.228777365,-498244.0120328147,-481373.55079135415,-455457.93502862786,-418097.5258619046,-367793.71095681586,-304542.75909553433,-230484.21741598487,-150391.3072811586,-71683.15869638843,-3601.1584426139852,44684.50675849074,66910.34781754564,62784.81010752838,39957.00641671655,13317.902467532651
-144966.5734221836,-167968.90832730744,-187101.5812331573,-200101.4629959943,-204517.611451879,-198004.32124870442,-178889.0745553437,-146977.29819698312,-104407.14081248808,-56182.05284633317,-9879.85101351416,25882.161693127644,44212.057779684605,43149.88426030565,27738.521350718634,9207.801557639996
-16371.20765936919,-34703.902839645176,-52067.14615361152,-67524.79690569054,-79693.31680813854,-86799.37338355574,-86964.67721924456,-78767.64584555625,-62026.0425091788,-38562.591193274784,-12519.996358082059,10268.794459903957,24091.924558540497,25944.603286634327,17684.107079099867,6167.8685605280425
-11411.164366725307,-15967.092594252836,-20727.273451086272,-25621.859778769376,-30358.593674588796,-34353.80382011185,-36714.12252731297,-36335.42191247103,-32194.920028670247,-23867.00590998813,-12151.224597002742,531.3501512126772,10503.061370936537,14337.225801696235,11157.851720863484,4286.970958138824
-29020.92902882453,-26305.675095169117,-23503.54914586219,-20705.98177334419,-18143.91830470361,-16161.768909533668,-15070.16117511891,-14858.543570357195,-14883.323111221656,-13833.84475977219,-10321.671743204108,-4069.4474530608422,3094.978915530214,7737.122680648358,7318.491981683428,3080.2457364838765
-33923.8800620524,-30664.741862272127,-26701.430849631226,-21931.343771631367,-16606.308924605364,-11438.876250715093,-7502.839582543027,-5772.438247522109,-6363.83166481284,-7967.608507020093,-8235.074223147716,-5408.503283533663,-171.1073271350153,4289.9579729046645,4931.610449898467,2153.5612460541124
-28022.590255948744,-26647.521126188418,-24257.37950237983,-20543.464755219353,-15577.820016734679,-10038.929745471301,-5229.618643151442,-2614.594449109943,-2860.3756454678332,-4957.281315304438,-6440.190650071415,-5146.6166857068665,-1296.8357163669432,2372.5108835058372,3176.1565149743406,1345.5754075332732
-19589.113669240207,-19850.221086196656,-19132.733124996957,-17039.036028949413,-13472.631227351154,-8920.778689398681,-4568.611560567337,-1914.854939561902,-1818.2779991359646,-3570.2925695182503,-5055.15295823236,-4378.479323100259,-1665.9921137548324,990.2539632095384,1681.770818311644,630.8755011105548
-12768.101134306547,-13830.749768798316,-14135.594972558583,-13298.886577305948,-11125.622631688706,-7888.050767297929,-4490.398354162221,-2195.993499392933,-1826.0253105791778,-2962.3510244416357,-4070.34841968855,-3768.3118690000015,-2094.716067689695,-349.63033851487455,332.6702944904847,22.474111152499972
-8119.113281352598,-9475.180558705377,-10352.344846132524,-10425.513653469576,-9433.000191635258,-7416.745097014912,-4927.799119056931,-2917.066819829461,-2177.452999434535,-2691.5070310513966,-3568.1954998268443,-3786.997293248378,-3045.5280923548785,-1848.4450026348811,-884.1123762286819,-468.4300504431486
-4957.832960354601,-6578.761509709455,-8003.508630074845,-8947.00894043727,-9028.89489486573,-7987.352369098133,-5998.729663922991,-3835.9380571914107,-2546.285594760901,-2705.434044748035,-3872.917875876566,-4880.888110319478,-4779.763597101713,-3545.744777865659,-1945.093722095766,-839.1979096887558
-2728.7950580968673,-5009.022566767421,-7340.256202207194,-9380.85913504384,-10475.834631630194,-9940.646130656132,-7685.301864838317,-4742.8002066089475,-2923.3295987220267,-3430.2763662509396,-5635.939859298984,-7501.016631805246,-7388.437282208362,-5366.00922963888,-2812.0570946686853,-1095.2866711504685
-1647.5070942939358,-5316.111667157547,-9144.330288817551,-12529.400714900208,-14303.049658250398,-13325.985184530244,-9693.529884058167,-5519.839176804493,-3837.4712942587057,-5910.304075802348,-9760.565827531067,-11948.059222265963,-10725.888623942925,-7131.664259162317,-3447.195296386648,-1253.3462055095092
-3118.624245918942,-9010.503692057115,-14801.336187125498,-19311.946369294394,-20674.99644381344,-17647.07468758648,-11544.937065753284,-6564.424557369636,-6710.594853100766,-11725.611850228493,-16998.760010341874,-18047.77046154293,-14326.125308141649,-8593.569461844529,-3838.5948705937362,-1348.6623367652346
-9834.119214701708,-18317.336406397528,-25729.567088917494,-30006.08816331425,-28772.99907265142,-21785.400524976652,-13122.89063504182,-9423.342835320122,-13852.416146645783,-22279.205424937933,-27177.163151367913,-24817.629734440798,-17417.959106430106,-9509.244081326877,-4034.8499751762847,-1442.8111839452522
-24868.73188251327,-34917.83504680389,-41972.4491156008,-43097.499096246516,-36415.09416083516,-24580.79435454619,-15593.424916499527,-16918.858057021847,-27366.307598667066,-37339.151249887036,-38412.161470816325,-30439.669100114777,-19131.37203911805,-9761.313180244202,-4173.379695973566,-1623.6866430907726
-49226.3375694179,-57663.91594989552,-60487.228107895215,-54659.26032128913,-40735.74984437033,-26111.72968054074,-21766.294101791023,-31683.774800197785,-46825.2117867948,-53619.659951960755,-47090.41006122168,-32808.42702102064,-18870.765886405083,-9464.494890973452,-4477.633199098176,-1988.0931411883114
-78750.83856138194,-80675.69173920399,-74761.36900110882,-59538.35622244765,-40108.575865216706,-28544.263087253268,-34489.3768171323,-53037.95791106155,-67213.24890615653,-64993.35900732419,-49209.00715712853,-30544.51889113835,-16671.49433793956,-8986.413109551935,-5201.019368024152,-2601.7979263716106
-103285.72732445532,-94320.4646259959,-77354.93645463177,-54449.08770769518,-35865.90512922243,-34831.564287409135,-53148.19651691268,-74579.50378141606,-79771.51037528328,-65269.15841642993,-42614.77420542466,-23878.418477641684,-13292.14204813553,-8834.702265076116,-6518.452353308467,-3447.423054576935
-110705.09838487007,-90103.87888799321,-64604.952898786505,-40743.722711740826,-31619.77986469092,-45356.79670129398,-71320.385789387,-85969.15613056357,-76680.28426954242,-52132.37708145852,-28580.756733276503,-14722.490687525518,-9928.000109429227,-9439.159289414021,-8406.178148613297,-4390.821627403339
-94363.83416831588,-66564.65028826037,-39809.18363819909,-23952.637179714307,-30080.34321217702,-55719.58890343857,-79231.2202786917,-79199.68321861516,-56520.58901814578,-29095.683485151207,-11356.227671112842,-5790.198026860001,-7687.600212538316,-10936.105921649958,-10581.516221875236,-5201.992363488833
-58144.97697998462,-31055.485760634765,-11634.195896450492,-10019.27076414313,-30436.010177324875,-58889.39548463273,-70295.31028478048,-54499.39170947203,-25718.40856779349,-3620.8944487393555,4063.835565545648,654.6349962019648,-7140.212187254842,-13078.45094177388,-12561.349187153726,-5639.431786708565
-14415.628763197628,4557.532033326267,11171.478696385033,-1637.430410185856,-29204.005890010387,-50452.542275976266,-46071.2305684028,-20431.817923139537,5427.669699117696,17063.930390201167,14280.053670020983,3617.904141122908,-8174.524490990967,-15325.991898551594,-13833.104106991277,-5558.3223997620435
23402.05948399025,30649.108894807487,24260.45369902741,2216.4119725848914,-23584.909910453374,-31977.81031640682,-15074.236812439736,11737.847425875018,28589.281334417043,29185.640507010226,18452.224033717936,3401.9198536789145,-10181.729494814415,-17063.629509388167,-14055.714838609792,-4975.548348504787
