t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.30499999999995,463.91999999999996,440.34499999999997,426.58,422.625,428.48,444.145,469.62,504.905
-29131.9031105091,-599.6025643511038,-2837.053845782146,-3601.6848745557386,-3305.5140988482403,-2365.0490107079336,-1186.3316186193897,-136.65940308118962,508.2665941514736,656.2142412348815
-53306.23337894908,-1728.0156920950665,-5754.561590105261,-7167.363391921752,-6633.082947441958,-4881.571688403363,-2661.560689241368,-674.911104379191,537.6679884896689,788.4737309823518
-68209.43351069899,-2798.018340030823,-7945.621583742145,-9860.332868485815,-9218.358897405036,-6894.129107667969,-3870.7496424948954,-1125.6000098933428,557.3217885873812,891.3397484310328
-72766.66364579072,-3654.5097057291864,-9215.024835220498,-11472.594297113064,-10876.895508559664,-8267.28891267039,-4735.695954211021,-1459.6104662549776,566.7448891129916,957.9841607927667
-68454.40800065773,-4137.987684608643,-9542.43620534521,-12003.623955439512,-11593.685212868199,-8975.306542675835,-5233.946516511186,-1666.7985919279968,565.2309811879661,985.6475123263267
-58309.19350662692,-4158.6869072107565,-9062.345915608283,-11622.139354008392,-11493.792628272793,-9086.221133164509,-5392.521654571671,-1754.3562626890482,552.0150101475601,975.4853666102023
-45685.351854436536,-3736.7303655334977,-8008.954280105898,-10594.099191516347,-10786.033031411424,-8728.282077238538,-5272.44067231007,-1741.8527779429646,526.6935195096255,931.8492202500261
-33300.238698364636,-2989.979781738151,-6648.440658986835,-9206.578620851124,-9702.776843729504,-8052.4091541197,-4950.389202504112,-1655.047171071984,489.64528547278104,861.2303997055178
-22807.584040453774,-2085.281080195162,-5220.691207826759,-7709.824995577233,-8453.236248626192,-7201.507992421242,-4502.85056389485,-1520.3262265313233,442.24251801522973,771.1136569072289
-14839.880146578844,-1183.730633209854,-3903.7859410044043,-6286.572389356602,-7197.444604426722,-6291.719377000654,-3995.5250149975827,-1360.8328693028052,386.7770824658634,668.949257769752
-9308.62622326317,-403.6943204618751,-2803.362601010426,-5046.180036537909,-6039.367559576738,-5405.415993296483,-3478.382591235663,-1194.5039279773277,326.1589805299111,561.3803973884558
-5753.822942767257,191.08995991073687,-1960.7303640469822,-4035.1269257730073,-5032.983002323247,-4592.741814321017,-2985.126934401431,-1033.6630701291547,263.51515299241794,453.78057842183944
-3617.098780062005,584.1436466998343,-1370.4691043617597,-3254.643181824114,-4194.519932164958,-3877.770215394658,-2535.3222415105874,-885.5938621535374,201.8141549784294,350.0830327998521
-2400.7663826861544,790.2669359921962,-999.3770092855221,-2678.60147532876,-3515.679939388805,-3266.07222883637,-2137.628159710934,-753.5604827183377,143.5904373431786,252.8340959146147
-1730.0982319729724,839.8740216904456,-801.8291167772555,-2267.9800394549848,-2974.910703759168,-2751.687928852626,-1793.0821392762723,-637.9125472544297,90.77474703226162,163.37933969743852
-1355.3023641519476,768.268172253878,-729.9021807713924,-1980.845760215117,-2545.656880434803,-2322.57220801884,-1497.8728158681008,-537.1009735300265,44.58036606161118,82.09321935081383
-1126.4011823746216,610.5322625548908,-738.9252707341884,-1778.3833120049767,-2201.641799910755,-1964.3102138481568,-1245.4360803838592,-448.5930330436962,5.362507426328289,8.584323969414328
-962.6682605956688,400.24862046131614,-790.1588947877145,-1628.0625783278826,-1919.6969000127408,-1662.2844613798723,-1027.9712369491685,-369.7925937156854,-27.631230700686636,-58.15701124813598
-827.1591713465882,169.3558068515869,-852.2350249678105,-1504.8681369819042,-1680.6792174496063,-1402.65234452687,-837.6617401119095,-299.13738554537485,-56.65623729919071,-119.65894301766461
-709.3386514643435,-53.01804840001749,-902.0823407388167,-1390.9427161360557,-1468.8582183345352,-1172.60780410484,-668.0265565989106,-237.52773359899186,-85.94347109025395,-177.8607855588526
-614.7348693111385,-243.00725722498066,-924.705363871403,-1273.3808004649588,-1270.0609113168307,-960.5662243256884,-515.8953150666455,-190.07765482931637,-122.01043150812035,-234.9060485785644
-558.7119743459651,-383.32353287866636,-910.062655368848,-1139.6675262911635,-1069.054055547754,-757.1382112127709,-384.3669892351741,-167.8063354288098,-173.3776297037414,-292.73825991899275
-560.8590148681078,-459.40079520767995,-845.4269033908071,-970.8261571012765,-847.2139663961084,-557.8736320736572,-286.57868163175385,-188.33531107394646,-249.1619805460137,-352.456734797247
-636.9774690249992,-448.6113977795142,-703.9389939791408,-733.9295700811318,-582.3041038806545,-368.37417347847867,-249.06188388478745,-274.17748398492336,-356.215727833768,-413.5213919027792
-787.7021421378427,-308.1312680303731,-434.36093358080757,-377.82290932434745,-252.5260348225652,-211.05991430779912,-312.1689335798312,-447.3222524371479,-495.12260165939733,-473.0766122419081
-986.6106623289952,24.749005268615193,39.10989550762912,162.6850159256713,154.0010848172648,-130.65767060388998,-524.4235760872386,-720.0925253824845,-656.3478526937216,-525.7983706662537
-1174.7906540038264,606.6680047751773,798.7997094349987,950.267319275209,626.0940865384179,-193.44206288160638,-928.9904869741132,-1084.668788752925,-818.641458253556,-564.6213973292596
-1269.6965653548632,1440.1161415850636,1897.3038761039156,2017.5977198744847,1118.3858341239102,-475.5215718192686,-1544.384776630446,-1506.099000873784,-951.6287296423022,-582.3948216553683
-1190.4347086051682,2432.370825934794,3316.3621625166884,3338.1583434225686,1550.140498963589,-1039.7419885474008,-2346.597536655001,-1923.993633660913,-1022.93620426347,-574.0331258718404
-890.6558924575213,3401.5498144214052,4943.926518819824,4810.007376395741,1819.3529876337122,-1908.0699574036637,-3262.373570494686,-2264.9852756867226,-1007.7313479066743,-538.3423120167112
-381.6767201371685,4145.940034979429,6588.639855502049,6264.90791550263,1829.872938571828,-3042.0047165236965,-4180.079584781875,-2462.3833477421526,-896.726314323459,-478.70331618970766
268.98421732352085,4543.786219878894,8031.793312972094,7504.11284987002,1520.9816526936672,-4342.273169324837,-4975.958349918659,-2474.835197222746,-698.9952431841008,-402.2673864260141
964.2885516048548,4617.837068947462,9093.670501113244,8348.08857713399,886.25822286728,-5669.869479894108,-5544.96408692115,-2295.834663153908,-438.49299010469974,-318.0156362877516
1614.834599589875,4517.252946752626,9681.314132289968,8680.041469554428,-25.609630909925592,-6879.210476418098,-5823.180937939879,-1950.9630598754297,-146.3457394382629,-234.5338100492214
2167.242874322672,4428.413014198287,9796.620250834467,8467.484871797466,-1125.4716549586237,-7848.99235030099,-5794.618771382746,-1486.229182215226,147.29380803770323,-158.36395224111237
2612.86421926349,4475.562979460863,9508.429345808765,7758.428620240541,-2304.7825933487197,-8500.418327080162,-5484.145661291064,-954.2912245386951,418.6921223136855,-93.36776842065007
2978.34276757423,4671.735225980736,8911.196597993985,6659.882365697141,-3454.8829446502227,-8801.276621103627,-4943.808404947845,-404.0755079309572,652.3189793943058,-40.99172636012406
3306.9074690525426,4937.040408180889,8093.691682307292,5309.952840106223,-4481.332581326126,-8760.607168119512,-4239.240838749651,124.52238677941688,839.9865100098864,-0.9885967475245252
3639.6607379759994,5156.468641554115,7127.526516675579,3851.845442605773,-5313.799410054321,-8419.269292880295,-3438.9871542439673,602.2218816314048,979.0352130471595,27.85720136469996
4002.9831259363586,5235.212860146766,6070.470474053906,2413.6053837435156,-5912.057125539889,-7839.112537148665,-2606.565761321926,1010.2617387301301,1070.7362309844007,47.24070749121364
4404.393765627152,5125.8613122924135,4973.700395365315,1094.8478178097469,-6267.290682978954,-7091.612616386431,-1794.627945823305,1339.688674331147,1119.1942883508682,59.08837629851132
4835.729781424631,4826.724061166732,3885.5905802554175,-39.2408884648288,-6398.011700662249,-6247.017555279249,-1041.3813853439833,1590.0850943422079,1130.5023016866946,65.4302891832804
5280.107672563681,4365.166787613695,2851.0210586212097,-957.3080619442654,-6341.691739673531,-5365.773069121314,-369.7652931570574,1767.5846732003663,1111.8735769374011,68.27495943474537
5718.818368173315,3780.2549960278025,1908.845679465776,-1656.6378301348745,-6144.847550819921,-4493.686820519792,210.77342010340595,1882.3914418182144,1070.705089097979,69.43884205683645
6135.95787996809,3112.016821481338,1089.9969275695228,-2156.0918439669426,-5854.3092825181975,-3660.9748069970415,700.9053980065232,1946.3427337173623,1013.7059250422043,70.34965099667546
6520.658717579531,2397.920853792991,416.78844578414095,-2489.4285691608443,-5511.073288755167,-2884.0869307283906,1107.7463153317146,1971.0153987939375,946.2396681769221,71.8719560805549
6867.7809243096335,1674.054114372759,-97.47293597220238,-2699.900705468536,-5146.749946582261,-2168.803467448914,1441.8319539978083,1966.5641628089418,871.9321139425908,74.19808123159103
7177.679727296782,978.2559780803344,-449.66760231379357,-2835.825100119837,-4782.005041300058,-1513.4408824686661,1715.0724161469334,1941.1605288129663,792.4941228583867,76.82766089123633
7455.039738988148,353.10468230116544,-649.3039056657282,-2946.4087125724795,-4426.471288380442,-911.5676131457116,1939.5428734346497,1900.7406398255996,707.6729333934695,78.6435802644413
7706.5313734704905,-153.0608501697852,-721.8756233840497,-3077.4559602481945,-4079.8032486177635,-354.0230747973426,2126.7692563292385,1848.7864215573509,615.2824732926834,78.08653485528602
7937.316582705943,-489.00064114702144,-712.2806575886397,-3267.125636757513,-3733.4742228776777,169.7689143943764,2287.1668565802643,1785.9843289992937,511.3427259608715,73.4292937471834
8146.864057859509,-609.3122737112792,-687.3595528986361,-3541.997934198357,-3372.667749869944,671.0338956380258,2429.364313407315,1709.753032779874,390.4343897150158,63.14397636920299
8324.802094577235,-490.9507849037185,-736.4717081638483,-3913.0781342187715,-2977.6538680580566,1161.031785849173,2559.226414772346,1613.7591568688072,246.40798976164137,46.335912098413075
8447.582027081207,-158.55912695508695,-967.7198191022177,-4370.588801596232,-2524.7476926444915,1649.9668664246547,2678.472754422615,1487.6387734120644,73.56485327883166,23.195553722981856
