t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.3050000000001,663.9200000000001,640.345,626.58,622.625,628.48,644.145,669.62,704.905
-335933.83121375064,-283993.37790006166,-233560.96105200463,-185432.7173450195,-140444.82854067342,-99476.70099871226,-63440.54234056405,-33248.02555080203,-9741.199119725632,6428.841128649467,14995.206637174097,16362.049634669254,12006.273412710112,5011.392940122845
-529881.6136632541,-453258.8873940832,-377873.4059154698,-304572.8576452824,-234458.84571562806,-168938.20909712283,-109730.23703888388,-58801.525505095895,-18193.20563274287,10297.021907154945,25608.325582917638,28093.21544244441,20340.90501962088,8043.908197013227
-531649.7824799233,-464639.85750226356,-396857.73287965404,-328379.3262425082,-259830.42116380486,-192548.04342674144,-128676.63267715416,-71131.20163784806,-23341.21306809579,11308.9186711202,30384.937416617446,33595.994599928694,24055.409213726038,9185.878653214499
-398773.1517755826,-361057.5322441231,-320453.5243805416,-276016.7861361543,-227470.16198476675,-175501.63306906354,-122031.67653119749,-70326.77721874673,-24785.08440908309,9783.401718728925,29464.56696053819,32982.830623129455,23364.15989639468,8641.797071526242
-231624.975084676,-222340.6638689485,-209394.1172732032,-191220.95663299842,-166739.41492445735,-135737.3442676944,-99325.65571780976,-60293.67129034545,-23095.52231655858,6839.250987551934,24637.534831046123,28127.790345011545,19777.897269168796,7124.897840230395
-102966.70530988122,-109622.6452580138,-113307.6446924816,-112467.38133995615,-105676.95739549126,-92014.51683472656,-71610.24959303823,-46211.509776258084,-19439.36145890124,3682.133097886318,18197.6294212973,21456.458497657553,15112.720819347345,5376.474291947204
-33356.465863210324,-43580.2928705677,-52140.10596027383,-57917.27559025789,-59632.013706970545,-56111.20715244154,-46787.68325763975,-32325.72406890737,-15073.566025281752,1106.8575072907338,11985.337395979874,14926.319562066397,10721.03572878838,3857.9470416051963
-8310.386130965284,-15612.047069605756,-22319.515624507236,-27832.256213896424,-31289.61179048058,-31702.53756562826,-28291.219633231103,-20995.532623835483,-10957.789831340293,-608.8659509503925,6999.0545674343375,9604.825420224071,7241.408583359556,2713.8950637882213
-5108.803760516759,-8363.212032642441,-11529.610760220245,-14380.320966106978,-16497.907647605545,-17303.91094187825,-16204.840358781332,-12874.720058492192,-7607.651654009634,-1546.5210249770726,3490.8253475163037,5765.896183583547,4748.899791700108,1894.6944687012067
-7929.699933325311,-8499.861230340059,-9038.92312098698,-9494.114834327283,-9765.96880980746,-9695.416453458227,-9057.79566609992,-7595.919514271579,-5153.430856517463,-1933.7248786039825,1265.4927670269742,3209.579244618466,3036.494476851744,1292.0843031989534
-9989.94420123503,-9499.251548507498,-8834.948416841658,-7973.668833185032,-6976.501800465743,-5988.466366048007,-5148.583556437771,-4419.143888737773,-3491.2436786891803,-2001.3963723217148,-42.37854724148423,1562.1521831009538,1837.73750808723,815.8962577017037
-10024.901782097002,-9498.239104961693,-8639.685959699773,-7383.07750623806,-5827.284032348355,-4279.523352913512,-3144.646234309247,-2622.9371726455256,-2429.0489017692657,-1931.217588525345,-801.7927873480718,459.01576821731464,937.0162597320791,413.90456001877226
-8766.247201677561,-8633.167377290667,-8068.158194641563,-6939.918858308764,-5310.819191012328,-3537.064792409833,-2183.3921965210093,-1656.3565328511074,-1785.1017860226902,-1861.543943404929,-1319.555698279951,-381.56850624732107,195.87152299477248,63.61446412671924
-7131.194582392219,-7488.934814975395,-7372.4309563115185,-6581.981515512876,-5104.418371177759,-3277.789025216861,-1763.3326059611522,-1155.3465895745926,-1441.513709828108,-1916.1029723542051,-1832.6946126783434,-1148.5421055942138,-459.4241387422201,-241.30389400424735
-5721.592803743224,-6553.977040254756,-6893.952664091384,-6467.467313986984,-5165.965945609586,-3291.195879753651,-1605.7224029190616,-915.9542995522977,-1373.1669631056684,-2232.5793014013793,-2520.2013678814646,-1951.669304834465,-1058.6118977388253,-500.76952592130067
-4889.891125147971,-6172.412026995654,-6923.923228179346,-6777.616535406832,-5524.401693433735,-3469.070033667154,-1561.3563924645032,-878.325149980406,-1667.6671613011506,-2976.991337646211,-3509.588167175095,-2836.331716478134,-1604.3159595146049,-713.5416273433186
-4923.931671976556,-6633.957103248275,-7704.73595399872,-7648.38862160886,-6179.372567252951,-3723.9928797184593,-1582.944923042804,-1140.283177848745,-2535.0034815399436,-4331.111211068875,-4867.107594271238,-3792.678710463038,-2083.773080131146,-879.9299509785185
-6175.526252697538,-8234.928546004965,-9427.43897399165,-9124.03375842028,-7051.874476191477,-3981.1369641247575,-1761.9804452395774,-1987.3467334524846,-4284.477063407391,-6441.007577816521,-6572.326646382009,-4761.937042817455,-2478.0373363499793,-1003.6763728022805
-9072.373143158857,-11244.233656991866,-12166.997877274933,-11097.210081510506,-7977.459578833235,-4242.468861497199,-2406.2071172340225,-3890.9663199240035,-7233.326087959744,-9325.432092626492,-8489.756055976728,-5646.845974450628,-2771.1481841949517,-1093.7397993959185
-13978.743578597818,-15753.6777286809,-15756.952517098849,-13260.494999819583,-8768.858277486175,-4711.131003864113,-4089.6880049018487,-7399.491620156741,-11525.865405913062,-12769.052788406621,-10360.313581541095,-6332.498057768302,-2959.9485457773885,-1165.8053468781964
-20901.973901950452,-21445.66108480822,-19666.80694304217,-15136.385870316246,-9366.69499584901,-5906.642253130792,-7559.439305538083,-12864.238581996735,-16899.53626243035,-16258.889224380824,-11836.465176021604,-6718.746047639353,-3063.011830641641,-1242.6187568423566
-29135.220059388837,-27397.60032257604,-23000.38179834524,-16246.263840928095,-10024.914184769175,-8626.23533239899,-13396.241247255655,-20044.671601961814,-22518.60051497063,-19035.685495984853,-12569.794869096026,-6757.419728864581,-3125.298259878846,-1351.8168019527366
-37059.114923642,-32113.665200602507,-24723.88113761136,-16389.449276440348,-11373.101678813346,-13607.61705229394,-21473.25637337029,-27798.432920584157,-27040.427300485408,-20295.006061827582,-12330.227785693116,-6480.675787736125,-3214.590008083145,-1520.1256380085283
-42375.12032189567,-33927.939548257265,-24104.413915035293,-15862.67832748235,-14174.4218513235,-20922.94997420512,-30501.676940136666,-34153.88660886088,-29002.196749157196,-19485.479562879624,-11107.888616684553,-6005.690333498718,-3407.33385049943,-1764.0641635977295
-42870.47065366326,-31702.220447450283,-21139.3010875,-15391.04566458305,-18773.067487312033,-29437.426689825814,-38091.903162931536,-36924.671807706996,-27414.32270362193,-16565.58448061116,-9143.897168995267,-5508.303919512443,-3765.5022266713113,-2079.6025976300352
-37436.21474455574,-25461.226391610115,-16660.12403089039,-15698.45489211465,-24542.902722721727,-36829.85953128228,-41549.64640238349,-34659.591109027446,-22253.864172346395,-12070.70340025527,-6865.784475409168,-5171.8276800361355,-4311.267062489563,-2435.5401225966716
-26750.842585470913,-16528.662251551294,-11962.42169681827,-16959.76860013849,-29816.102749509453,-40412.951176104216,-39099.828134127005,-27394.069289702315,-14549.776561755996,-6937.372803566966,-4752.083598119539,-5129.869334987395,-5009.864255009904,-2775.7269289227966
-13138.02997955145,-7005.250890877435,-8163.549596180505,-18557.93105525347,-32516.25717600735,-38391.160182170184,-30807.14065320748,-16711.713770252856,-5987.805660277924,-2172.1227090475886,-3187.1426059615105,-5425.966080224902,-5769.962549705019,-3032.1754585186445
374.78296613872163,1116.290771170571,-5715.283130224496,-19379.111721395653,-31173.20382966567,-30770.08497017643,-18585.035710829783,-5065.404428835488,1736.5600372530262,1465.735348827544,-2367.2863045917375,-6005.171601629325,-6464.28795703436,-3145.4090414130387
11238.516263633968,6667.08731390284,-4366.487675684131,-18450.23527777173,-25656.09487572355,-19329.830483352307,-5308.347595475405,5211.637315455394,7462.509030625441,3629.397516954882,-2286.1893544105433,-6737.977417220226,-6964.058438827953,-3083.5596234535983
18150.508568454152,9494.631343445488,-3511.676938931337,-15462.578402309535,-17169.95791938759,-6744.939946345258,6373.235503218509,12647.22958531726,10774.824792562471,4366.214790662149,-2786.103356183513,-7463.6559716623115,-7174.178475920741,-2851.5065478651304
21123.91178245566,10173.415775228703,-2614.2802409899823,-10862.374344768634,-7611.195306728172,4530.093894207651,14852.595620566068,16834.804259572797,11886.128529359346,3979.6351794895636,-3637.737826319194,-8034.946653299521,-7056.0616845392715,-2486.4179599995837
21038.55816680069,9536.827008995053,-1437.7779945708526,-5545.07472274816,1238.2936511127873,12993.651659636635,19733.239107132198,18185.036629763705,11354.413727781855,2865.8758040433254,-4612.75952304801,-8349.701309090126,-6631.169649550464,-2043.0656421882343
19058.89914438357,8314.777483004178,-32.178413499749965,-426.2310582036836,8238.261285754528,18231.567492250324,21504.078080646,17501.07280801262,9810.161066282744,1391.934632776531,-5529.403202899571,-8363.44307178274,-5966.932126712077,-1576.5933939986119
16210.542880047647,6982.981978681618,1412.0154249170444,3859.0964292519607,12998.948259952584,20622.428758837646,21054.651014073006,15616.488168925727,7785.165278370769,-164.5989163795826,-6269.180032706809,-8084.625992459366,-5153.036585008843,-1129.8483527934502
13200.2510846335,5776.431239648672,2707.5046262638148,7041.9004556660375,15693.621533685913,20912.90993106585,19285.57885008961,13194.541792731196,5649.602752939297,-1625.800808226624,-6772.682008837294,-7558.855438055189,-4277.730968235289,-728.4119967033312
10418.39787271448,4770.552394235717,3743.4275973296635,9144.745652076648,16776.836975460472,19878.551323784173,16903.440006805507,10672.735873674756,3620.6434345108996,-2895.9561808701255,-7024.557570890435,-6849.328115994418,-3411.2776456591687,-382.28460899310835
8023.840498750689,3959.7681644207632,4490.023795051388,10348.333914759158,16752.692375006132,18142.249770356862,14370.83135212834,8292.152953611716,1802.06885351693,-3934.7253214655,-7035.542800367224,-6019.538766567867,-2599.2759455836185,-91.0227376172017
6038.026637027756,3307.290715210643,4968.397443688367,10874.97486137064,16044.254160803954,16125.176673273789,11942.800321112813,6156.8301789947145,228.26258430991834,-4731.3685622637095,-6826.549000872859,-5122.130220875734,-1864.560902879366,150.76837212495474
4416.166309954533,2768.9241744780306,5216.990790111565,10919.382885851997,14951.377742636012,14072.726754673089,9731.58993051487,4291.409137391782,-1099.3111990237062,-5284.493530064344,-6417.869787795804,-4195.347698591999,-1214.1279251258554,349.39202548067436
3091.5174063414897,2302.9225470199453,5270.975890503609,10624.20589823582,13661.479173230284,12106.817962135314,7767.388718280902,2685.162467124646,-2186.077819995687,-5589.159758624802,-5825.433902441492,-3266.223223595177,-647.1961483926951,509.93549890028567
2000.3448429831144,1875.7811087063803,5157.143004271005,10084.460416378348,12281.645355097991,10276.88610425953,6043.663472675732,1321.2676118943132,-3028.588650781686,-5632.761702759106,-5064.696972899827,-2357.650222640502,-161.51239905651926,635.7244510292043
1095.7827198613645,1468.3790044775485,4899.764057741502,9365.092705027062,10872.885758589025,8599.039935233115,4546.502152036093,193.4158816107422,-3609.0815017193027,-5400.83773646191,-4160.428872108375,-1495.3689401724055,243.48712949423543,728.7531829563447
355.134119323321,1082.1739462223516,4530.794292295025,8520.538258853538,9477.720506740965,7081.732260101764,3270.461462758167,-688.7974199494295,-3901.1018516465756,-4891.922370142915,-3157.595331963372,-711.1013714000012,566.6236138294881,790.5371938549105
-218.76139483215653,742.3123895441291,4097.950016262509,7609.333462282423,8137.803370650771,5738.980172730407,2222.894832915863,-1305.2689087305478,-3885.6012953486797,-4136.282647240369,-2126.455712744893,-39.86663084358577,807.016679448438,822.9785765359687
-603.3903683643479,493.90828597084845,3665.492893017572,6699.617359407483,6900.486241911728,4592.3954449197445,1418.2000160951402,-1640.1282841885054,-3572.7361919569917,-3208.8696099567405,-1156.1682229730495,487.652150727941,966.7739824768137,828.9649533535211
-769.9935643585393,389.6991720186468,3305.2675179909147,5864.045056056098,5814.862267875213,3664.0148796773947,864.7593082540939,-1700.8846715196107,-3019.430617682988,-2226.137393237607,-336.4336082191384,854.2274019482217,1052.9733405781599,812.5292853111673
-701.5257305741562,471.45000122428206,3079.88622797153,5166.311025406494,4920.418985063627,2964.066573142156,550.1883426972122,-1533.1513373141636,-2331.0887165661916,-1322.6265599455787,266.2595469093832,1062.32419192226,1078.0711169479935,778.5148786120624
-408.53225327780876,751.8625792035369,3024.537990500041,4645.398148724401,4234.318410259068,2480.0386720174342,432.44808636097423,-1221.6824172535614,-1641.4956743404475,-614.5463160833986,627.0087338919569,1134.4562995172346,1058.559415692562,731.83749318406
64.39929766478073,1205.2357300940319,3135.8664229087994,4305.407413030392,3744.25299270055,2173.312424077111,442.6714962836995,-873.9780399516393,-1076.6879379970394,-166.71906870489218,766.7873277197427,1107.5298516374687,1012.3406889300018,676.587622421919
645.1999194618728,1771.745733653418,3373.6064961439765,4116.419168392026,3411.1581642505303,1985.9827624449151,499.84939591648975,-592.1308533584961,-718.9444595758439,21.30812766946198,741.3523418839701,1023.7194391265007,955.6816468593253,615.3028335608262
