t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
878.9449999999999,806.3199999999999,743.505,690.5,647.305,613.92,590.345,576.5799999999999,572.625,578.48,594.145,619.62,654.905
-255232.5879071325,2431.604086663714,-17757.332071296223,-29360.335121437238,-33832.40412243308,-32743.68707265665,-27735.769082533756,-20475.096682874162,-12588.395403592554,-5561.202532049866,-577.3813327058195,1724.637691442204,1603.174335074294
-398911.9122051952,-67.91656467496625,-30614.144852226025,-49445.49576278539,-57525.88647563993,-56535.89447992528,-48687.51906889148,-36561.130300677934,-22926.894716848652,-10497.708504620874,-1556.1895306678155,2590.547557281301,2341.7247625196514
-395996.82975220756,-5067.263815303138,-34269.98451211634,-54771.81855522476,-65264.69034046936,-65961.78852686756,-58340.416186234805,-44878.33402255331,-28762.01941857668,-13483.191677129267,-2219.472077900972,3064.6727776172975,2743.8187360872225
-295729.073101514,-7668.781334836689,-29003.86820265796,-47371.52070629126,-59107.363222238375,-62430.956915645584,-57383.56253066191,-45610.90887269819,-30054.492835652327,-14464.750174687782,-2581.9422771673494,3094.919614181091,2783.592493320438
-174388.95314547367,-5440.729122709756,-18450.185987824592,-33363.287851732006,-45344.759287703135,-51162.94264235149,-49519.698324411474,-41020.83787414239,-27968.49091967073,-13910.822703732752,-2744.3239240411494,2733.5834274526474,2526.1074924628233
-82486.36130451898,-134.07485422167247,-7262.602861076177,-18918.712563551024,-30323.312174046427,-37703.12743248606,-38973.03412184943,-33903.40551748469,-24058.21981979621,-12471.899934409532,-2812.163532919021,2108.946482305453,2087.1258575197953
-32068.845087221795,5024.174538081119,1267.8488245874291,-7771.593592973602,-17986.227244784222,-25761.335771528844,-28817.636577660676,-26464.481710263408,-19634.854977870513,-10709.836086559024,-2846.1138568557653,1377.3122144783533,1586.3859511251592
-12337.207750074866,8103.680519878898,6089.844008109664,-946.3087783199901,-9635.333374488875,-16860.790881592613,-20566.826470826294,-19954.62299485397,-15519.649464182003,-8987.891058487923,-2858.9973661477093,676.5679771302359,1114.5361594036774
-8098.791320544547,8997.619332618,7796.935523666424,2235.9358326177676,-4877.022370655637,-11009.109930193697,-14545.127375137408,-14821.85991852042,-12084.818785747986,-7483.219343935181,-2838.0837511590735,98.44285793644266,721.406895222562
-8882.077728700386,8523.244320926866,7560.827819657196,3015.7319357682954,-2670.3896674144376,-7525.405341296799,-10447.436048861338,-11031.138008309143,-9404.802058734207,-6246.711087163768,-2766.698080410068,-315.9060856641404,421.51308465943373
-9915.226184874002,7505.120689387328,6386.8452108993415,2496.7209664462075,-1984.4588955000315,-5605.923338746985,-7765.897663320272,-8338.772594903116,-7400.770850449702,-5259.827453236337,-2633.4724304916776,-563.7155914267873,207.3460108523516
-9951.931327165968,6387.455910057622,4872.880104772457,1423.047101894641,-2048.480395937358,-4585.152804520779,-6021.219603221495,-6461.249941193222,-5937.115913015361,-4470.9390829511,-2430.7378970035647,-663.0127991585923,62.00306591007297
-9151.394522540857,5261.379324419032,3294.1045873331736,233.2475246949349,-2362.4451798981745,-4000.3932659023644,-4850.401329236154,-5153.583169227169,-4870.173585900648,-3812.076594889906,-2149.2323490477775,-639.3418804557972,-33.40959235086967
