q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qd8,qd9,qd10,qd11,qd12,qd13,qd14,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,qdd7,qdd8,qdd9,qdd10,qdd11,qdd12,qdd13,qdd14
0.1790590935760517,0.35233039581070025,0.5142131962191615,0.659474898948222,0.783420157849848,0.8820426458397682,0.9521545528455875,0.9914896265357803,0.9987764252071034,0.9737794150510574,0.9173065833977055,0.8311833218512392,0.7181934235020682,0.5819891013837271,0.9838383205627451,1.871751364030891,2.5729871938093023,3.0069063375030023,3.107462213263901,2.8270174660088894,2.1393185053365826,1.0414857225157188,-0.4450818447118084,-2.274942874509613,-4.379998228159757,-6.671981497920452,-9.045965779732201,-11.384752190128257,-0.1790590935760517,-1.409321583242801,-4.627918765972454,-10.551598383171552,-19.5855039462462,-31.753535250231657,-46.65557308943379,-63.45533609828994,-80.90089044177537,-97.37794150510574,-110.99409659112237,-119.69039834657845,-121.37468857184952,-114.0698638712105
0.18888999686621485,0.37097929389991874,0.5397120402229086,0.6890132674477869,0.8135076097646795,0.9087128358908851,0.9712012250571076,0.9987229769309469,0.9902872122892362,0.9461976481320165,0.8680416628094066,0.758633144855005,0.6219111831674933,0.4627982460478654,0.9819982530961454,1.8572822763355255,2.525549093315319,2.898994907980142,2.9077713495689355,2.5045309636611055,1.6678251832644502,0.4041714764947907,-1.251331375491508,-3.2358926229008405,-5.461404971880104,-7.818216434708515,-10.180141215251105,-12.410490947467945,-0.18888999686621485,-1.483917175599675,-4.857408362006177,-11.02421227916459,-20.33769024411699,-32.713662092071864,-47.58886002779827,-63.9182705235806,-80.21326419542814,-94.61976481320164,-105.03304119993821,-109.24317285912072,-105.10298995530637,-90.70845622538162
0.1987020050162965,0.3894797557449262,0.5647250178901216,0.717448994233488,0.8415610385116963,0.9321115509512468,0.9854893687639696,0.9995657796520999,0.9737794150510574,0.9091586375595806,0.8082805297444368,0.6751681198499576,0.5151299430605839,0.33454833662806926,0.9800599538816509,1.8420700528100147,2.475837411366307,2.7864441589189806,2.700810149099318,2.1730278500280225,1.1881601317189694,-0.23572894922629356,-2.0474485870586516,-4.164499630817694,-6.476773333501982,-8.851966642001727,-11.142457222616812,-13.193300286510606,-0.1987020050162965,-1.5579190229797049,-5.082525161011095,-11.479183907735807,-21.039025962792408,-33.55601583424488,-48.28897906943451,-63.972209897734395,-78.87613261913565,-90.91586375595806,-97.80194409907685,-97.2242092583939,-87.05696037723868,-65.57147397910157
0.20849413650651505,0.4078243789404737,0.5892296117245817,0.7447365730429648,0.8675103017550146,0.9521545528455875,0.9949489773214603,0.9940126418414661,0.9493867009402066,0.8630325881724066,0.7387458056821226,0.5819891013837271,0.3996523660790589,0.19974980369665593,0.9780236168121926,1.8261207801696107,2.423896900035579,2.669434207534535,2.487096079511824,1.833701576002785,0.7026735328885254,-0.8741210116444676,-2.826987134443228,-5.051482473021531,-7.413825651108587,-9.758359020109934,-11.916668145189421,-13.717857089244548,-0.20849413650651505,-1.6312975157618947,-5.303066505521235,-11.915785168687437,-21.687757543875367,-34.27756390244115,-48.75249988875155,-63.61680907785383,-76.90032277615674,-86.30325881724066,-89.38824248753683,-83.8064305992567,-67.54124986736096,-39.15096152454456
0.2182654118054009,0.4260058234354763,0.6132037618937346,0.7708323350180297,0.8912905182298607,0.96876968436775,0.9995337021297193,0.982099096467385,0.9173065833977057,0.8082805297444368,0.6602782927055151,0.48043670425948576,0.27742792521400306,0.061041263995779284,0.9758894455876745,1.8094408400376751,2.3697743178611645,2.548152307192494,2.26716349274565,1.4877737567924643,0.21374409240029885,-1.5069198193495694,-3.5836349139488908,-5.887975757729075,-8.26123124709681,-10.524352832399758,-12.489703884665786,-13.973893407407983,-0.2182654118054009,-1.7040232937419053,-5.518833857043611,-12.333317360288476,-22.282262955746518,-34.875708637239,-48.97715140435624,-62.85434217391264,-74.30183325521416,-80.82805297444368,-79.89367341736732,-69.18288541336595,-46.885319361166516,-11.96408774317274
0.22801485346778183,0.44401681446991514,0.6366258860876709,0.7956945185888146,0.9128422299660017,0.9818971290552658,0.9992210797248186,0.9639013749588297,0.8777988225459998,0.7454497089932048,0.5738268066652868,0.3719720154163666,0.15051999287541248,-0.07886212922196377,0.9736576536945961,1.7920369063922639,2.3135183877522545,2.4227925477439114,2.0415622889756335,1.1364897739570545,-0.27623261546172273,-2.1300762705965663,-4.311265173714713,-6.665618736186057,-9.00874343680797,-11.138927329127362,-12.85189054827611,-13.9563974526601,-0.22801485346778183,-1.7760672578796606,-5.729632974789038,-12.731112297421033,-22.821055749150045,-35.34829664598957,-48.96183290651611,-61.6896879973651,-71.10170462622598,-74.54497089932049,-69.43304360649971,-53.563970219956786,-25.43787879594471,15.456977327504898
0.23774148623255875,0.46185014548561387,0.659474898948222,0.8192833363056458,0.9321115509512468,0.9914896265357803,0.9940126418414661,0.9395359194219144,0.8311833218512394,0.6751681198499576,0.48043670425948576,0.2581555725148644,0.021071007386945766,-0.21722183401846307,0.9713284643846972,1.7739159428957363,2.2551797531272517,2.2935555449193386,1.8108565416900184,0.781114291886789,-0.7648558851889092,-2.7396029623697564,-5.003986123440336,-7.376638868334773,-9.647323429699778,-11.593240308673467,-12.997113761811166,-13.665711699938223,-0.23774148623255875,-1.8474005819424555,-5.935274090533998,-13.108533380890332,-23.30278877378117,-35.69362655528809,-48.70661945023184,-60.13029884300252,-67.3258490699504,-67.51681198499575,-58.132841215397775,-37.17440244214047,-3.5610002483938343,42.57547946761876
0.24744433712026395,0.47949868100972726,0.6817302310506859,0.8415610385116963,0.9490503018633106,0.9975126426700505,0.9839339079080701,0.9091586375595806,0.7778375377910165,0.5981382266615345,0.38123724275774196,0.14062491167319327,-0.10873369529674987,-0.35132952541735457,0.9689021106526258,1.7550852001084527,2.1948109323229206,2.1606481192794544,1.5756230873305248,0.4229267048589421,-1.2497316426212934,-3.3315997046541557,-5.656188641573045,-8.01392950933682,-10.169249624867678,-11.880755334878106,-12.92292189145714,-13.107526183674905,-0.24744433712026395,-1.917994724038909,-6.135572079456173,-13.46497661618714,-23.726257546582765,-35.91045513612182,-48.212761487495435,-58.18615280381316,-63.004840561072335,-59.81382266615345,-46.12970637368678,-20.24998728093983,18.37599450515073,68.86058698180149
0.25712243553039055,0.4969553595097869,0.7033718474210932,0.862491973754517,0.9636161305331722,0.9999444938789808,0.969034260010933,0.8729639050620165,0.7181934235020685,0.5151299430605839,0.27742792521400267,0.021071007386945766,-0.2367027740632959,-0.47856010956871875,0.9663788352126303,1.7355522125876806,2.1324662713156677,2.024282965235987,1.336450083021028,0.06321653106526103,-1.7284841750297024,-3.902278476655399,-6.262591693660752,-8.57112094047447,-10.56821097933259,-11.997335780133383,-12.630567431864456,-12.292767118098222,-0.25712243553039055,-1.9878214380391477,-6.330346626789838,-13.799871580072272,-24.090403263329303,-35.99800177964331,-47.48267874053572,-55.869689923969055,-58.17366730366755,-51.51299430605839,-33.56877895089432,-3.03422506372019,40.00276881669701,93.79778147546888
0.26677481333848396,0.5142131962191614,0.7243802655723415,0.8820426458397681,0.9757726178387267,0.9987764252071034,0.9493867009402066,0.8311833218512394,0.6527339311559488,0.42697293668030656,0.17026399627916614,-0.09878605639685403,-0.36067587649388927,-0.5964231087043255,0.963758890474281,1.7153247958728681,2.0682018947975305,1.8846783106725935,1.0939355359910181,-0.29672122980787224,-2.198767771233622,-4.447987665280299,-6.818285094107887,-9.042644034476835,-10.839383320101602,-11.941304341187536,-12.124985861744197,-11.237383021819618,-0.26677481333848396,-2.0568527848766456,-6.519422390151073,-14.11268233343629,-24.394315445968168,-35.95595130745572,-46.51994834607012,-53.195732598479324,-52.871448423631854,-42.69729366803065,-20.6019435497791,14.22519212114698,60.95422312746729,116.89892930604779
