t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1820.7049999999997,1689.2199999999998,1567.5449999999998,1455.6799999999998,1353.6249999999998,1261.3799999999999,1178.945,1106.32,1043.505,990.5,947.3050000000001,913.9200000000001,890.345,876.58,872.625,878.48,894.145,919.62,954.905
3786788.1847274983,3369819.53359475,2957714.8822985506,2553208.773568078,2159392.080884434,1779806.2172452507,1418509.286522814,1080098.757981465,769670.3219375046,492687.5938447745,254733.049044809,61108.080014253865,-83749.19496420254,-177054.02267047152,-218685.97582890207,-212412.12786551623,-167281.57582537795,-99106.88675026309,-31893.920901396195
3630127.8139491957,3326848.683303878,3016982.112102124,2698163.868798304,2369194.443889698,2030478.8207870326,1684468.0383462491,1336049.831505557,992802.5058949782,664993.1961215358,365177.49684053165,107255.1401062399,-95127.63708398967,-230847.25845454173,-294104.0447131603,-287394.8557437032,-224039.94621228476,-129417.51092098713,-39956.00413643961
1384204.123018923,1373432.4172578102,1350911.0538788082,1310937.1841470515,1248232.4815539108,1158417.562544517,1038718.241931248,888871.7608500425,712115.1152931819,516027.27553455654,312884.3825148125,119116.61209048353,-46506.81408352849,-166120.76082698946,-227153.79502650863,-226964.7189139715,-176201.61593009657,-99043.46748981363,-28862.113346810405
121684.04947547092,184089.23223771868,242584.28842918074,294525.32153059705,336595.40935231233,364853.8747533422,375056.86830085324,363321.6730647791,327147.5249917645,266683.96899601875,185957.82470011676,93575.71445321977,2307.3416831806785,-72938.84053487168,-118793.71142355,-128030.61382041527,-103487.74510589262,-59204.61346546616,-17113.31014136319
12279.751161538668,20723.838495525288,29973.804710845412,40249.15815380047,51515.00720522953,63342.45682628767,74753.25219532971,84097.07885013356,89055.79238863468,86911.71233928457,75217.68167882293,52904.04081090876,21600.334281363135,-13434.168633008516,-43692.33037495931,-59906.55420471978,-56497.324516405984,-36163.63250592782,-11320.416075796255
113462.47689066858,96815.90156733966,79297.40311720976,60939.24215724217,42358.53660100283,24897.612804471817,10568.512260907508,1633.4592260715199,-277.42189283815844,4636.19110136024,13383.652920801876,20354.18985611926,19365.66511640725,7314.595651516482,-12522.104467201547,-30568.363013775986,-36210.4906939878,-26023.54962802142,-8554.318517130543
103698.9289686656,95548.23026351527,84669.70010889698,70118.6040720878,51674.69048525398,30306.32074617875,8526.633621905188,-9734.417356190663,-20148.837131988716,-19979.051644268206,-10337.815775348348,2858.4556782202944,10904.89198469415,7352.567456476253,-6773.165307550716,-22255.75981385047,-27902.467454642454,-19964.640758494665,-6292.38246707527
54602.24635561892,55944.43236204525,54522.1822519624,49056.63416658023,38728.17907038108,23757.608407248226,6026.97904290462,-10725.33816036354,-21739.651446335556,-23363.888150797145,-15732.396716635756,-4058.6295342282474,3467.0730344630365,1020.0946725961329,-9892.486310296594,-20754.33544231211,-22801.370305820306,-14820.684756796594,-4273.746821465489
22714.654590426515,26932.218003570048,28951.38956475879,27590.377330143147,21929.217408927587,11891.928547673968,-1070.7818024869666,-13704.372167098127,-21753.697581445114,-22098.135379902684,-15282.222606785577,-6307.996599366263,-1955.1494556682896,-5687.075310803516,-14348.246736998626,-20433.547293449603,-18643.26082696217,-10567.448445719483,-2749.0998310158734
