t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
643.505,590.5,547.3050000000001,513.9200000000001,490.345,476.58000000000004,472.625,478.48,494.145,519.62,554.905
-45819.2447538333,-36615.64138354826,-27857.428255258616,-19778.429745314632,-12617.62860691717,-6614.671320280553,-1995.3851254259534,1060.8578173434705,2483.528188877291,2418.2722074390786,1397.6254632714538
-83177.7662587768,-66945.61484199508,-51384.64542251024,-36880.8044899231,-23865.843686059474,-12812.734069778093,-4204.044802092584,1544.4620237656677,4226.94509503046,4079.8341498252366,2119.4220900176942
-105258.1233654692,-85639.30616518398,-66570.75669492113,-48458.789215115205,-31844.355966495616,-17408.701068021222,-5925.504381490596,1872.5430798662983,5544.937445469841,5328.980046215689,2635.830227996185
-110471.87937453564,-91290.56842454751,-72233.91665632442,-53594.92230555823,-35920.04794877653,-20041.662627183527,-7025.395527969984,2023.5299165277322,6341.657168545551,6072.711952768538,2907.0934358874188
-101550.97391364406,-85717.16262176975,-69440.87073681809,-52809.492548358285,-36274.50117808903,-20729.861754538157,-7477.838048387814,2010.7691682902826,6612.476257667058,6307.913482268042,2940.528270211581
-83810.99089551473,-72759.78025639597,-60751.257541732026,-47638.39527963787,-33703.55002024377,-19797.71547471031,-7353.221007845814,1872.4936466220017,6428.530850193245,6105.814215494613,2779.764262680597
-62967.52021645849,-56713.098075553906,-49177.67571813534,-40010.91913412523,-29293.524859269728,-17741.129787396374,-6786.590830953675,1657.3028037428248,5907.026566008977,5582.261154080153,2486.944446190563
-43471.02539770016,-41075.33663692811,-37310.2108189816,-31691.18532058052,-24108.461861524294,-15085.570032055317,-5939.032211460617,1410.8635771626655,5178.7314423350535,4865.3352511710245,2125.082386460349
-27809.763612938554,-27963.086139026374,-26854.74094056189,-23945.884748865472,-18980.744466047727,-12279.159798707427,-4963.655537838108,1167.4904447515348,4361.868176585547,4069.6019340986236,1745.7097449567962
-16673.28495176664,-18150.873384464125,-18589.14459402107,-17463.095147517728,-14431.648573929431,-9638.641802745995,-3983.287428934036,947.3776690352663,3546.852051511986,3281.43437604889,1383.5340298126923
-9569.843034945992,-11469.971422703991,-12584.948831548156,-12448.869663444228,-10695.272011683395,-7343.3917759696,-3081.4610637757896,758.072962931616,2791.684003533352,2555.1256752452437,1056.9545849275924
-5493.188653716815,-7281.450276044095,-8511.729515257148,-8798.259214524849,-7796.875202013742,-5460.192384612103,-2304.1467749896046,597.9609274428217,2124.975171870806,1916.6270045508577,771.9272226410584
-3404.3046172133154,-4843.672966634362,-5896.565547177853,-6259.377708596476,-5641.223202905978,-3979.8823444544937,-1667.8399129538716,459.8474382579197,1552.8366358275412,1371.0120220035765,526.7420657032642
-2475.0277745785074,-3519.0337982304773,-4287.717851249814,-4550.13295755758,-4084.1997195143235,-2852.1849706636895,-1169.841690234291,333.5788199407237,1066.567849429576,910.5095136181787,316.1276097347324
-2148.6961397904743,-2846.110858282015,-3327.9632912365832,-3421.790978818564,-2978.845584085147,-2012.0311511691805,-797.8909160907976,207.44203333497495,649.3304954585359,521.2486551735976,134.04409594324468
-2102.0165919276515,-2531.4321310930677,-2767.34544539077,-2681.9072956446676,-2198.529748564307,-1396.259098716284,-537.7992406569756,68.61375753450237,281.1440851618989,188.04366987084296,-24.80290503213081
-2175.007009728755,-2408.5335779443844,-2445.9499425225763,-2193.5028549968556,-1644.584774212676,-952.6205824642311,-378.83959644100867,-96.84822270378876,-57.70629536178332,-102.69235614249912,-164.39109614397123
-2305.840723362975,-2393.41666137851,-2267.8945524544474,-1864.1546380133336,-1245.7601072274006,-643.9179038695473,-317.15943430607336,-303.93947344173176,-384.4180264379643,-361.47756655122856,-287.373041530387
-2483.417115534838,-2448.8264264784025,-2177.476622262511,-1633.4603299333867,-954.8950901765204,-449.6886137438626,-357.51626987117226,-568.0852685631118,-712.1046380652136,-595.2660760400505,-395.33884664851973
-2717.2634868588466,-2559.6189450315846,-2141.3472254572785,-1463.0376946929705,-745.9858248974359,-366.8722720577088,-513.3533186646292,-903.5737703771639,-1048.584463963788,-807.5614979956711,-489.17239161298386
-3019.6462973840266,-2717.20174776395,-2137.04165786001,-1330.5694228169846,-612.9703511477729,-409.76174522815734,-804.8704864658845,-1320.8386391836966,-1395.411606085777,-998.9115345249251,-569.4139943705468
-3394.744703769309,-2910.3391086597485,-2147.0650945908214,-1228.004948878167,-570.0910137547748,-608.4864319573423,-1254.5372564220013,-1822.6918504896844,-1747.2606762893158,-1167.6660058245025,-636.5954251836519
-3831.5991535805597,-3120.515355327197,-2157.7083468172295,-1163.166652281065,-652.4271074410989,-1004.5080711857643,-1879.6764885126267,-2400.0634864219332,-2091.9457338351667,-1310.93766408259,-691.5339915451972
-4299.765590524735,-3321.250664668113,-2161.8532825304314,-1163.1093276638271,-914.1041001444629,-1641.4557641364975,-2682.4962749339766,-3028.3343283435265,-2411.409450630599,-1425.7080149497945,-735.571510824179
-4748.427599114751,-3481.497857760068,-2164.619261270147,-1276.4758084815144,-1421.113528652767,-2550.4848143286545,-3639.2391684252634,-3665.7546857603074,-2683.915535692323,-1509.9828448658427,-770.7317866532167
-5110.643215775764,-3573.069234621721,-2189.6479030837536,-1571.1381465427253,-2236.2732538377886,-3731.4375662713173,-4691.5900484577,-4255.453489350824,-2887.4081508110253,-1563.8472061610305,-799.7563301691068
-5313.999951797162,-3580.8363302669345,-2282.5175572867574,-2123.460930300009,-3396.236172533071,-5134.073202200684,-5744.401123353209,-4731.9222943456925,-3003.621312173744,-1590.2255615413385,-825.9722919971007
-5297.056809509296,-3512.6134670776705,-2507.1588245171656,-2997.521226610187,-4884.560900539763,-6646.34385039978,-6673.283272955266,-5031.5935062141925,-3022.1508890243213,-1595.1479430634538,-852.9585608157515
-5028.047720908116,-3404.185519091612,-2932.3425437020783,-4216.864017790135,-6609.382851290231,-8097.334272974775,-7343.174356453813,-5105.548500654849,-2943.4988964232116,-1587.377708181607,-884.0124135515521
-4519.7200439521,-3315.180103141735,-3608.89429968038,-5736.72112192648,-8396.661195706894,-9279.53391741141,-7635.041137768966,-4931.119768633899,-2780.192321113565,-1577.3739827894806,-921.4785694570339
-3833.6349016086147,-3314.236182515836,-4543.4053298977215,-7428.386834193751,-10007.73944715429,-9988.582209304872,-7473.897128293029,-4518.867132863611,-2555.4952311175175,-1575.7214986334907,-966.07096757138
-3069.9367831122536,-3456.6335169205386,-5678.415606997572,-9086.535619893262,-11182.266606613097,-10070.79620864087,-6849.354582171242,-3912.4551053583896,-2299.866486280788,-1591.3185665634028,-1016.3686234358395
-2344.0226825325617,-3762.0702536416557,-6889.366686781862,-10463.328300288442,-11696.829182642881,-9463.531000054174,-5821.416101933658,-3181.0775616166184,-2045.9516190103664,-1629.715451360165,-1068.6700425150514
-1757.3280344007037,-4201.838790056455,-8003.566273687858,-11322.285156517906,-11421.097627783587,-8214.10645434567,-4508.963089240893,-2406.4500282577706,-1823.3023218464477,-1691.9952550522783,-1117.326627874584
-1372.470280279894,-4701.690254319585,-8837.560872440372,-11495.31127047218,-10351.985112949355,-6470.190406261913,-3064.4447381275704,-1668.028859461012,-1654.042638531556,-1774.4740503834732,-1155.5513578455411
-1201.3556304410583,-5160.2282569296385,-9241.009871363864,-10923.397367607266,-8613.849261538664,-4445.071583386319,-1642.853232605871,-1030.369442978536,-1550.353114252397,-1869.2955720580705,-1176.5525363371805
-1209.2911654049692,-5476.040226053055,-9131.970286846894,-9667.470861346885,-6425.752384801904,-2370.1009980431713,-374.1983714259797,-535.4136139632527,-1514.073779167954,-1965.7719184511843,-1174.7296888955339
-1331.6413991377476,-5573.497789198248,-8512.234032724897,-7887.707819732278,-4048.732993391885,-449.6764600989225,653.7777217515084,-200.61406396633265,-1538.1530857469318,-2052.1481279129093,-1146.6382315572487
-1495.4304074622612,-5418.710576184932,-7459.815225924136,-5801.191655004033,-1731.3392854248577,1169.2308607436487,1400.384212797858,-22.00227959174157,-1609.2796073849565,-2117.396586404696,-1091.4971713655814
-1638.1014360062838,-5022.123464460036,-6104.244732983523,-3633.6864206347905,331.12956524921435,2408.2421729000107,1866.257245992154,19.778952027908133,-1710.9104834304878,-2152.6878682316733,-1011.1535541810285
-1718.619028345667,-4429.690599404468,-4595.00399846719,-1579.8571605405336,2016.2544635953957,3251.822249443866,2081.545127807211,-47.361300298883464,-1826.0257533735667,-2152.3090044831956,-909.573203471288
-1720.0554695997325,-3707.86989871614,-3073.0479726459653,220.10736609101494,3274.0928608176914,3731.217144715694,2092.64965158458,-192.9483512768366,-1939.1888525708537,-2113.957772267209,-792.0421743016349
-1645.7579759232344,-2928.064142263776,-1651.5347688041713,1686.7498210849378,4113.245802416328,3905.269673403225,1950.8760223612476,-388.211472670999,-2037.7663137360798,-2038.483227574989,-664.3037839038178
-1512.331380563119,-2154.4408167382003,-407.2864856363933,2794.7190354408367,4581.231946978551,3843.4010986678054,1704.5618975234781,-608.4866563106536,-2112.3734157581052,-1929.2368250960114,-531.8229277020481
-1342.3024877994244,-1436.7427862817751,618.837290721364,3559.238916306788,4745.397401508685,3613.353265418481,1394.7872316967466,-834.0594784525064,-2156.735942574577,-1791.235493521808,-399.2904156892805
-1158.2476024633095,-807.8395320435665,1415.9293573397167,4020.9325734357317,4677.88471822341,3274.0619160906563,1053.9375046674422,-1049.9375591740868,-2167.1997592768867,-1630.3252886346959,-270.3921869080805
-979.0474209203669,-284.7553385693343,1994.6302410382089,4232.463230095388,4445.770653774193,2872.7587002206737,706.1433357302142,-1245.0331948780117,-2142.1064927131824,-1452.4876026811141,-147.80067622234128
-818.1337209101328,128.35819907202364,2378.7674868306817,4248.625610979707,4105.934555690214,2444.9698725242038,368.71997834544555,-1411.1395474938772,-2081.2119694793696,-1263.3669125639683,-33.3113528055257
-683.184094683731,436.63860075047216,2598.481357691254,4120.162314437546,3703.5111185916176,2016.1611882530028,53.9594943137904,-1541.9736754483679,-1985.271117443663,-1068.035114207777,71.95566558652365
-576.6363349932398,651.2350910293109,2685.4060085137817,3890.774842577254,3272.645491054858,1604.0671535938484,-229.1497269813221,-1632.4707066422197,-1855.8551131091826,-870.9544313375352,167.35192338924148
-496.517352901335,786.798975019256,2669.846979077165,3596.4487376098086,2838.435082600139,1221.0531005092494,-473.5387837680205,-1678.446317092585,-1695.404363006647,-676.0664998830403,252.53305499075262
-437.2956886422232,859.8188593904123,2579.5298222871756,3266.171164007249,2419.2203929548286,876.1107986429363,-673.1666136084309,-1676.6824958294312,-1507.4562734936815,-486.9231308039566,327.3423505800173
-390.6774525983874,887.6192241609358,2439.3515745055124,2923.2517875204094,2028.6667144509115,576.2679609846426,-822.7034073063362,-1625.4153909225765,-1296.927875538027,-306.7838243457827,391.7436494339997
-346.41343134710473,887.7174339995197,2271.581169825235,2586.6599247735967,1677.3113420981895,327.31733920560436,-917.7966918857605,-1525.1059675559761,-1070.2958304304552,-138.63170887216995,445.7921255235069
-293.24463780353665,877.2270698895595,2096.062892711469,2272.000868721595,1373.4320030075398,133.87240194247659,-955.830403906833,-1379.2668151612256,-835.518598951296,14.904692458708496,489.6278924697161
-220.08366942481382,872.0774996554017,1930.1350209820384,1991.9500825265488,1123.2399057644136,-1.1401598705182892,-936.9659405728148,-1195.0368139335005,-601.5995692391626,151.70125701861306,523.4779316950521
-117.4254138263785,885.9648518806373,1788.1603799200525,1756.1455893557752,930.5340484627447,-77.32837907485253,-865.1353061008315,-983.1874325515757,-377.79100550631966,270.3115129155967,547.6551060497152
21.16480451356787,929.1270848393913,1680.7565885110314,1570.7038712358294,796.0727273230823,-97.69915164660978,-748.5918838600967,-757.3480824299363,-172.56054173051868,370.10571944190133,562.5477584249766
197.77325163620318,1007.1998827964754,1613.9780798027246,1437.651743917707,716.998979431278,-69.16738443031775,-599.6714606393606,-532.4524720859874,7.457701729762931,451.326155469367,568.5985381711797
409.4203557099566,1120.5015419480142,1588.7916549894353,1354.618440957716,686.6599876531816,-2.393551677548885,-433.6037989217228,-322.6760909536755,158.26864843069814,515.0309827100423,566.2756199320592
648.1920133448931,1264.0616376273372,1601.1586154949266,1315.0751524446578,695.057886892455,89.1919270228571,-266.51104973866944,-139.35375759052977,278.86860743943305,562.9277763188463,556.0425393373841
902.3115019558528,1428.5361360829036,1642.8789949005918,1309.241926823881,729.9703401717317,191.05890577411643,-113.03319376646846,10.569676170818397,371.0570710136191,597.1247915707918,538.3339980917293
1157.9673962396396,1601.8874105247069,1703.1107250749092,1325.5512480009265,778.5428557491011,289.5689658450011,15.8011179573529,125.14222584827792,438.7731091387384,619.8461260396634,513.5441132613452
1401.4629803190626,1771.4520414960118,1770.2405023674696,1352.3506395162283,828.9735789364637,373.77671455908427,113.88610423028362,206.94811850257298,487.1473153753309,633.1621821952648,482.03093015574814
1621.1432291228562,1925.8857966054488,1833.6564872366396,1379.433426836531,871.868329551627,436.5821937010952,180.2308178496512,261.8146831082791,521.5152377812265,638.7791689408743,444.13710328754945
1808.6467735248532,2056.531460436373,1885.0171085364211,1399.0529685525685,900.9650242670788,475.0065482890084,218.11064469144574,297.1358091077472,546.6098814114031,637.9142685805914,400.2223912045123
1959.2887673680614,2157.9809858421554,1918.80743524973,1406.2723484503406,913.1591976590113,489.6692372968249,233.57721364842908,320.3024701758441,566.0610067280599,631.2622705131733,350.7002977427665
2071.68876129171,2227.8946751248,1932.2319357600184,1398.7352632386346,907.9965400449684,483.78419314872195,233.84774142761714,337.5873888374073,582.2197907736493,619.0410441959081,296.07007616640465
2146.9745812147107,2266.3622424781247,1924.6899303420582,1376.1056022619634,886.9269079193615,462.0622210089172,225.99336912063643,353.59914717517165,596.2402696394342,601.0917091653714,236.93693643740374
2187.931202670566,2275.151822322336,1897.1358851781092,1339.4482412175257,852.5918225018092,429.8020404625663,216.11047468777573,371.21518859310345,608.3073351533217,577.0063754351656,174.0170576199314
2198.3342703576686,2257.0920968515366,1851.539918391015,1290.7247498474137,808.2829400711898,392.26007111984484,208.9296123530615,391.79823380005195,617.9054583856175,546.2604874410363,108.12837341744115
2182.5081468825565,2215.652393277401,1790.507695275158,1232.4315184358638,757.5559575043111,354.228955712204,207.6981465786492,415.50550261852464,624.0565633026403,508.3347907637359,40.171379482581116
