t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1820.7049999999997,1689.2199999999998,1567.5449999999998,1455.6799999999998,1353.6249999999998,1261.3799999999999,1178.945,1106.32,1043.505,990.5,947.3050000000001,913.9200000000001,890.345,876.58,872.625,878.48,894.145,919.62,954.905
-3904248.51446367,-3482829.1603063857,-3066085.8327929014,-2656672.597924721,-2257605.023522488,-1872357.2829162187,-1504932.1341800853,-1159888.498508822,-842306.3546042431,-557663.5478324643,-311594.64666588855,-109499.24558818225,44032.45618779411,146003.61426758138,196018.768908578,197509.24279974969,159137.31608808076,96297.18796740269,32576.49266356091
-3690308.1287882663,-3394787.7938318714,-3092162.483110829,-2779798.081129807,-2456205.313568739,-2121481.749215511,-1777763.4146019449,-1429635.208212197,-1084415.5225282502,-752196.1137641154,-445491.8200983406,-178349.15792329086,35205.2187851334,183408.20024878264,259573.38519990336,265130.03085912997,212282.78653009102,125446.32854508153,40486.67363113932
-1356642.4407238555,-1358891.3416004647,-1349370.6116865536,-1322290.0193062709,-1272182.414160068,-1194352.5242044297,-1085570.1221677077,-944984.5963462704,-775153.344185181,-582964.6512903448,-380116.9383915583,-182733.76330058282,-9713.933363829023,120386.78491736783,193722.67977027924,205934.36124128537,165839.8435320189,96166.98634321238,29744.83192618292
-108328.4001823866,-173979.21431164758,-236221.1837463621,-292624.30284354126,-340016.1127167842,-374488.57978047745,-391667.9151240642,-387329.48349139217,-358388.7070868842,-304184.46264034096,-227793.17650667252,-136907.41017365913,-43673.609621867916,37053.496927736574,91187.9442253858,110020.48748886176,94451.57134545351,56739.531228793596,17935.145224254677
-41293.654092092605,-47438.60655737719,-54429.299101067714,-62556.72003569076,-71905.05589143898,-82218.75437812245,-92737.37876026848,-102035.08040695185,-107949.19406246404,-107736.47977520728,-98620.1612258776,-78822.10719973,-48943.99621884288,-13165.931652987209,20667.40659213692,43030.40238252898,46946.36034599745,32976.79222239278,11735.41742489675
-143730.15084121094,-128710.31145163484,-112330.13142923928,-94361.22750896943,-75169.08766790792,-55920.546812963985,-38634.82405050398,-25883.084205729196,-19973.01565382726,-21670.79187221393,-28934.447220893617,-36581.510603421324,-37852.560705643875,-27975.261702879576,-8104.952176962513,13490.246101472889,25537.41648415659,22008.526559004644,8582.738571043517
-113900.8594653664,-111415.64580320712,-105947.14137198777,-96239.80173861676,-81580.00987241686,-62307.36506748688,-40340.214062837935,-19349.401420014154,-4092.393321268114,1380.922742745141,-3765.8167014983387,-15368.372734367465,-25124.00305799715,-24934.245669682237,-12727.390020433195,4837.187488329715,16479.99235521884,15446.43433282587,5999.819907420418
-53872.21570724302,-60429.54862088463,-64602.40915424024,-65042.262364680064,-60527.98160791371,-50489.56613922792,-35730.4202329572,-18983.487426697262,-4682.283789556504,2580.1193299723473,669.9187154548761,-7881.194278728668,-16273.212386697236,-17404.10970151113,-9237.175489842979,3027.124112830158,10891.042139072457,9912.434322370054,3633.2977218531028
-24147.387111621243,-30593.596139793124,-35702.41052017822,-38531.570884124034,-38059.0600906265,-33573.659288806746,-25290.0622365096,-14897.743903995635,-5497.208021590802,-445.48424391977267,-1330.2588381210146,-6375.597434513577,-10989.35749025522,-10828.878345744348,-5263.623751313386,1992.3765811533424,6074.4805731122315,5163.661325362086,1707.3546238625638
-17352.96513859056,-20772.152280926173,-23404.234703455924,-24685.338976706546,-24022.804115409752,-21069.539757367005,-16113.717981440548,-10340.76883783003,-5603.813809258817,-3530.1684328728215,-4377.0022746056065,-6592.234044792754,-7766.52824446913,-6438.173006956548,-3184.2447418901747,38.029081107101945,1605.3502989948736,1345.5917015078664,270.2248555204305
-18615.786094800744,-19301.089383005336,-19350.847766606865,-18462.192645348656,-16479.823078060235,-13587.296093022305,-10423.477269231695,-7915.367539174066,-6753.661078707689,-6822.805861578315,-7184.112945448689,-6851.753342630497,-5693.719785154443,-4433.948912466228,-3704.2905100357225,-3319.8342350322364,-2670.444092041981,-1626.3614025950553,-746.2124126563208
-21843.227749270296,-20137.924680423865,-17910.447958911278,-15146.609007950508,-12182.461336870765,-9740.982537116974,-8647.827099077864,-9181.911539425664,-10500.738074365401,-10940.053816475789,-9415.576498541763,-6727.267370352388,-5048.08357536297,-5696.288031195524,-7612.95188790272,-8421.279920369723,-6858.742546165263,-3855.8986880393804,-1401.0550436555004
-24970.976333645845,-20688.74835158576,-16372.327224479759,-12521.123828416126,-10069.329624659305,-10005.708139765718,-12490.121649995845,-16001.71213129412,-17694.237916005513,-15549.961482976989,-10741.371202556566,-7245.366679763245,-8167.328647557103,-12471.523069644132,-15942.05287537315,-15276.032398755739,-10767.883414827875,-5328.993880940483,-1731.3719085963553
-25105.174423228982,-18733.90981703914,-13708.594361960739,-11328.103023481299,-12885.558038530864,-18472.897796848596,-25673.71361660202,-29847.881787177386,-27280.577350163352,-19283.56658309056,-12412.804333535356,-12824.142336903142,-20085.80840131582,-27555.24910584087,-28832.07405877178,-22964.21912716943,-13817.099679770863,-5991.37007067136,-1804.4635887348068
-18462.9522320223,-13741.571317858654,-12919.521772386719,-17866.298976496702,-28767.327033999623,-42177.79276230483,-50948.14600652901,-48506.80213468421,-35721.03888761913,-22821.06385894874,-21256.196518685258,-32430.938007204713,-46243.37605316462,-51124.15259660387,-43769.15665619862,-29373.661039147937,-15317.984590336391,-5979.095514082421,-1798.2845814189375
