q1,q2,q3,q4,q5,q6,q7,q8,q9,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qd8,qd9,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,qdd7,qdd8,qdd9
0.6421407289434135,0.9845131815190765,0.8672888413933868,0.3451911310249061,-0.33805092932902925,-0.8634818747016246,-0.9858166425743178,-0.6479461276495878,-0.007597222693036304,0.7665867754090345,0.35062113692808644,-1.4934157459832311,-3.754129636678512,-4.70563908831675,-3.0262792128657994,1.1747816026613156,6.093489328987937,8.999740266185217,-0.6421407289434135,-3.938052726076306,-7.805599572540482,-5.523058096398498,8.45127323322573,31.08534748925849,48.30501548614157,41.46855216957362,0.6153750381359406
0.6497756292536456,0.987822781775454,0.8519640548207229,0.30737738381460344,-0.384672933601896,-0.8921772289254889,-0.9716613954128547,-0.5849930731725503,0.08232443224536187,0.7601260629843111,0.31116652651211546,-1.5708008287624788,-3.80635078555677,-4.615264711135515,-2.7101130084788134,1.654639689041957,6.488306302708639,8.969450246045952,-0.6497756292536456,-3.951291127101816,-7.667676493386506,-4.918038141033655,9.6168233400474,32.1183802413176,47.61140837522988,37.43955668304322,-6.668279011874311
0.6573455308781878,0.9907371343560614,0.8358723024898086,0.2690717344286754,-0.43033313536724555,-0.9176606383231173,-0.9527453650813812,-0.5182968124116599,0.17157948723842167,0.7535893132432767,0.27158741213789367,-1.64677182553427,-3.852480555136484,-4.513350730347122,-2.3841900728353695,2.1263906500173793,6.84160642770471,8.866532515266552,-0.6573455308781878,-3.9629485374242455,-7.522850722408277,-4.305147750858806,10.758328384181139,33.03578297963222,46.68452288898768,33.170995994346235,-13.897938466312155
0.6648496765808022,0.993255073170074,0.8190280707195509,0.23033548416401411,-0.474917369856212,-0.9398403595701301,-0.9291612331655305,-0.4482841159968763,0.25944522348745525,0.7469771800733961,0.2318996302016109,-1.7212603447360002,-3.892445123024712,-4.400151962741906,-2.049683767519075,2.587723079530194,7.151129035758867,8.691820422487634,-0.6648496765808022,-3.973020292680296,-7.371252636475957,-3.685367746624226,11.8729342464053,33.834252944524685,45.52890042511099,28.690183423800082,-21.015063102483875
0.6722873157029646,0.9953755907397479,0.8014465232354054,0.19123062341679398,-0.5183141625541846,-0.9586365430148605,-0.90102455323041,-0.37540297549809315,0.34521017182836705,0.7402903249029412,0.19211906057960926,-1.7941993293792433,-3.926180533124017,-4.275951440602881,-1.707798355273431,3.036376618491367,7.41489357868199,8.446728651884383,-0.6722873157029646,-3.9815023629589916,-7.213018709118649,-3.0596899746687036,12.957854063854615,34.510915548534975,44.150203108290086,24.02579043187796,-27.96202391809773
0.6796577042389872,0.9970978386035428,0.7831434875183654,0.15181973247783512,-0.5604150079221182,-0.9739815201468482,-0.8684731846506487,-0.30011973685267584,0.42817987366237714,0.7335294166347995,0.15226162027435736,-1.8655231174172426,-3.9536327979828547,-4.141059704036071,-1.3597646645091377,3.470153029708525,7.631212301285737,8.13324176814068,-0.6796577042389872,-3.9883913544141714,-7.048291387665288,-2.429115719645362,14.010375198052955,35.06333472528654,42.55518604788179,19.207663158571254,-34.68256976665255
0.6869601049104213,0.9984211276556012,0.7641354405566181,0.11216588138422233,-0.601114640694124,-0.9858200472114791,-0.8316666171501428,-0.2229161163490552,0.5076825041471716,0.7266951315795799,0.11234325704585171,-1.9351675008556983,-3.9747579851926593,-3.995814024523583,-1.006835658175881,3.886926968439702,7.7987010408528095,7.753898146971717,-0.6869601049104213,-3.993684510622405,-6.877218965009563,-1.7946541021475573,15.0278660173531,35.48952169961325,40.751664240356995,14.266631446339533,-41.122282835920906
0.694193787239815,0.9993449284214749,0.7444394940124085,0.07233252898703571,-0.6403112990735012,-0.9941095040941362,-0.7907851893611869,-0.1442861182595178,0.5830743121181209,0.7197881533879552,0.0723799430305703,-2.0030697835549667,-3.9895222876937826,-3.8405775616396727,-0.6502819229454107,4.2846563957991535,7.916288084005434,7.311769421308798,-0.694193787239815,-3.9973797136858997,-6.699955446111677,-1.1573204637925714,16.00778247683753,35.787942147388904,38.74847427869816,9.234311568609138,-47.229019281567794
0.7013580276237841,0.9998688712699787,0.7240733788175651,0.032383421396881884,-0.6779069791690693,-0.9988200477577155,-0.7460292052315374,-0.06473287384569017,0.6537448326901153,0.7128091729822753,0.03238766835070106,-2.0691688376711634,-3.99790207787761,-3.675738455038209,-0.2913870949474212,4.661392583996593,7.983221024298111,6.8104356095780565,-0.7013580276237841,-3.999475485079915,-6.516660409358085,-0.5181347423501101,16.94767447922673,35.95752171927776,36.555431056345334,4.142903926124171,-52.95333144789934
0.7084521094053969,0.9999927465610872,0.703055429211537,-0.0076175100302817815,-0.7138076800355544,-0.9999347196811312,-0.6976179526087594,0.015234578037017284,0.7191218303327209,0.7057588884874518,-0.007617565283826233,-2.1334051586854366,-3.9998839453982935,-3.5017088539820795,0.0685567614741786,5.015289664386313,7.999071576655017,6.2539561274646225,-0.7084521094053969,-3.9999709862443487,-6.327498862903832,0.1218801604845085,17.84519200088886,35.99764990852073,34.18327967782921,-0.9750129943691062,-58.248868256950395
0.7154753229458625,0.9997165047298157,0.681404566236316,-0.047606251003774976,-0.7479236387052701,-0.9974495069120224,-0.6457886288106528,0.09510454813599908,0.7786759323936218,0.6986380051611234,-0.047619750977944575,-2.195720918971872,-3.995464718633597,-3.3189238868414432,0.4282538053475766,5.344613671542967,7.963738317845849,5.6468369178846345,-0.7154753229458625,-3.9988660189192626,-6.132641096126844,0.7617000160603996,18.698090967631753,35.90818224883281,31.643642811721985,-6.086691080703941,-63.072750523883364
