q1,q2,q3,q4,q5,qd1,qd2,qd3,qd4,qd5,qdd1,qdd2,qdd3,qdd4,qdd5
0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.010001500195296989,0.02000199991544786,0.030000498785386527,0.03999599663019698,0.049987493575163265,0.9999499837461089,1.9995998799753738,2.998649651201963,3.9967993599950593,4.9937492189888575,-0.010001500195296989,-0.08000799966179144,-0.27000448906847874,-0.6399359460831516,-1.2496873393790817
0.02000199991544786,0.03999599663019698,0.059973990145789476,0.07992798686696792,0.09985000280007283,0.9997999399876869,1.9983996799975297,2.9945998204357682,3.9872025620284584,4.9750125048607305,-0.02000199991544786,-0.1599839865207879,-0.5397659113121053,-1.2788477898714867,-2.496250070001821
0.030000498785386527,0.059973990145789476,0.08989349096918785,0.11973206674759847,0.1494628558243963,0.9995498837339876,1.996399880290512,2.9878541534908214,3.971224964047942,4.943836705254371,-0.030000498785386527,-0.2398959605831579,-0.8090414187226906,-1.9157130679615755,-3.7365713956099076
0.03999599663019698,0.07992798686696792,0.11973206674759847,0.15934453700687573,0.1987020050162965,0.9991998399987648,1.9936012810142292,2.9784187230359565,3.9488921353231503,4.900299769408255,-0.03999599663019698,-0.3197119474678717,-1.0775886007283861,-2.5495125921100117,-4.967550125407413
0.049987493575163265,0.09985000280007283,0.1494628558243963,0.1987020050162965,0.24744433712026395,0.9987498437977715,1.990005001944292,2.9663020231526227,3.9202398155266036,4.844510553263129,-0.049987493575163265,-0.39940001120029134,-1.3451657024195667,-3.179232080260744,-6.186108428006599
0.059973990145789476,0.11973206674759847,0.1790590935760517,0.23774148623255875,0.295567981078717,0.998199940145256,1.985612482023971,2.9515149616882352,3.885313857538789,4.776608547288157,-0.059973990145789476,-0.47892826699039387,-1.6115318421844653,-3.80386377972094,-7.389199526967925
0.0699544873677797,0.1395662234976285,0.20849413650651502,0.27640050499298596,0.34295261274771865,0.9975501840494598,1.9804254787884445,2.934070850436578,3.84417015406888,4.696763527711166,-0.0699544873677797,-0.558264893990514,-1.876447228558635,-4.422408079887775,-8.573815318692967
0.07992798686696792,0.15934453700687573,0.23774148623255875,0.3146171944965801,0.3894797557449262,0.9968006405071146,1.9744460676615752,2.9139853931540918,3.7968745482085153,4.605175132025037,-0.07992798686696792,-0.6373781480275029,-2.139673376093029,-5.033875111945282,-9.736993893623156
0.08989349096918785,0.1790590935760517,0.266774813338484,0.35233039581070025,0.43503307767755994,0.9959513844969404,1.9676766411254902,2.8912766714228426,3.743502728061782,4.502072359831609,-0.08989349096918785,-0.7162363743042068,-2.400973320046356,-5.637286332971204,-10.875826941938998
