t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.3050000000001,563.9200000000001,540.345,526.58,522.625,528.48,544.145,569.62,604.905
88005.62874653083,71370.6173980182,55462.9949503103,40652.89257479833,27320.79241026569,15853.19449110443,6626.950697075239,-26.228611900412204,-3886.9882255939515,-4962.670294733293,-3667.2981215385066,-1087.6389572302062
153174.28324337944,125009.89222520616,97835.88189268815,72222.21354501593,48822.03694201762,28373.032834414953,11665.359989955567,-543.8135254227304,-7693.315839530056,-9682.585157491158,-7253.943437983405,-2488.130643784854
183333.58180636566,151392.1436226382,120075.87192048071,89900.73587288376,61611.62603467042,36209.92670790887,14914.413718920745,-984.9307840316832,-10421.610918930954,-13019.7010621306,-9710.080893955826,-3389.0276153642767
178602.73805512447,150112.1623809798,121436.6776799961,92820.56797381918,64905.34873857936,38810.607348112964,16115.34842759328,-1336.2926853998915,-11877.07579662981,-14725.249780837963,-10854.693084030263,-3732.3677332648435
149450.08343979428,128756.1910799796,107004.18920604649,84069.47188282668,60342.376373649284,36884.874655538006,15471.645684860881,-1612.903740081115,-12143.606203117111,-14905.554835878322,-10805.470382318916,-3600.2569493776205
110115.71164912006,98125.0536694191,84475.670672338,68710.27706536636,50906.86895224731,31917.070592839325,13499.411549714416,-1842.1103873003083,-11502.160888559896,-13921.49943616336,-9883.710724597637,-3157.619178392406
72460.35643776639,67594.65720423895,60877.7565395309,51642.29200953901,39681.93109206325,25555.459376517574,10820.759067968656,-2047.2661842969624,-10312.6131648681,-12239.392872960221,-8481.118895586633,-2582.1851116650505
42991.77289061286,42691.01036404763,40691.58946339729,36257.84299071982,28986.562159378456,19145.265039697493,7987.407412598445,-2239.8499120402025,-8910.142678822713,-10296.732603203152,-6946.026384851633,-2012.9961579703136
23162.30304204541,25080.66646234799,25636.919422341773,24137.18634610413,20085.651327037776,13522.493477428285,5382.989803747807,-2421.20616618956,-7544.860040454696,-8420.71974297589,-5520.825870013096,-1530.2976912452991
