t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
1153.6249999999998,1061.3799999999999,978.9449999999999,906.3199999999999,843.505,790.5,747.3050000000001,713.9200000000001,690.345,676.58,672.625,678.48,694.145,719.62,754.905
-591026.2330136407,-506391.9370155858,-423830.9114991547,-344445.8646808345,-269407.05500631867,-199962.4762907522,-137432.4044018062,-83178.28160047495,-38532.282498107794,-4670.181874067923,17593.094976513745,28107.782988239254,27815.48633074461,19314.996571610227,7575.697635907083
-871022.5677124864,-757018.6744788263,-644044.8084289499,-532957.8974178985,-425004.92948039173,-321918.96721350565,-225966.69002315385,-139913.54361732857,-66862.91525284645,-9921.017867061359,28355.031356550273,46745.20939621822,46362.4181574321,31752.038141077614,11889.680129480108
-776066.1487173383,-693098.2399100908,-607816.010471822,-519645.5651561327,-428734.9315296104,-336211.55763731664,-244395.47725954815,-156887.66911097334,-78420.62503319312,-14344.489226770957,30349.07357807266,52465.86762801074,52329.91760582983,35353.17323665031,12767.463883083065
-484517.2397248255,-454193.7694127847,-419215.1872137495,-377693.68781464355,-328397.4618941391,-271146.5969974996,-207259.02490164922,-139920.96960404192,-74272.10605653569,-16943.023939809307,25175.324266336313,46944.66346378358,47391.909298309925,31632.275092246065,11049.55513880063
-212467.89675534068,-218428.34986285944,-220085.9624327095,-215288.5537108328,-202093.46800325153,-179166.17304796926,-146367.07649154667,-105405.13473392851,-60289.962138698545,-17188.589594085017,16695.474471726466,35319.14461225829,36565.58874342729,24333.227541284654,8328.2233091564
-59486.02587104355,-75562.75444695602,-89298.67370097287,-99180.91408896595,-103472.74710955819,-100471.41351701297,-89026.7224568589,-69264.59167955974,-43285.67661345648,-15417.082244764102,8468.93268631215,22798.198096207903,24866.0613920513,16876.347085307756,5831.424210430564
-9547.551714784715,-20486.469759376778,-30810.61018510748,-39849.52986308139,-46583.30965512043,-49719.91148653445,-47982.90850583481,-40633.38900659213,-28119.678917354788,-12558.195346933284,2390.7654984849532,12590.601824885878,15306.706418469132,11044.022081378973,4020.015822666578
-8003.901117018635,-11395.981944931173,-14854.114198985002,-18249.982593715453,-21260.642615131906,-23336.586559349595,-23743.740906746312,-21735.98143448274,-16892.787832924336,-9567.669583342065,-1228.4370007519922,5690.2767987566085,8749.026731178134,7113.810718788201,2816.6570114008696
-15856.22380696278,-15024.604117269308,-14157.118963380968,-13289.283447925764,-12501.722033373486,-11884.492222315426,-11430.450877022038,-10879.183808082806,-9644.250431844011,-7043.885366831272,-2924.6349632431184,1689.9907093809834,4746.873962108824,4615.512846982072,1981.2725467862429
-19055.45230238935,-17317.15565164634,-15208.32623133121,-12706.45368366391,-10006.83327963087,-7552.787306953284,-5895.670542568134,-5327.178243650828,-5455.624668932919,-5177.802936113033,-3424.5982381101585,-325.3633183868826,2431.8945480900525,2964.695200587151,1328.0692346472706
-17250.450871460733,-16175.064853792906,-14495.549363715114,-12074.186869931398,-9054.715864268606,-5974.39041811801,-3664.844055355997,-2800.028435067433,-3258.805101785524,-3902.0946895991165,-3328.9189775772284,-1240.2856019469077,1022.3644880778503,1741.0435103667123,768.1133377108632
-13397.449901159433,-13268.976321283515,-12477.662399910434,-10796.456588681562,-8259.12870679522,-5336.843162946901,-2910.0731641771445,-1829.550733048439,-2203.8862630812678,-3067.5911136281547,-3058.83774803391,-1720.8170272595694,-18.27383210029288,716.7106592920685,275.6168881387754
-9570.497453278384,-10199.42162019939,-10230.10035069677,-9383.679212575817,-7573.279558559515,-5123.891260248646,-2829.4455853230183,-1594.0250689413117,-1734.6561399209381,-2568.9532569261733,-2920.2191415918132,-2219.557601181017,-1002.4200309924006,-204.89538755670063,-149.7094671555821
-6551.706047231631,-7756.882564915828,-8478.314273843294,-8397.046315453035,-7292.152299677995,-5303.616590597416,-3103.5191322678197,-1660.3129760544016,-1557.2263516474177,-2423.036267890903,-3186.1695403325716,-3036.897384708305,-2084.117715506033,-1049.315621557751,-502.9493306971794
-4496.431920161616,-6268.691104227787,-7656.654693993697,-8271.21561847433,-7717.170413027877,-5940.464326647613,-3572.651460821592,-1813.1114855044568,-1622.5780561566878,-2824.0383323858655,-4148.812108374894,-4363.808969044251,-3308.788281864577,-1806.9784074351837,-781.2969917544108
-3541.229605287771,-6036.257202846533,-8161.341088745061,-9379.542809658633,-9062.726784562714,-7022.95410167114,-4098.24872075935,-2022.0010194260042,-2167.9498593406674,-4171.714815043325,-6108.7081097092205,-6279.415002529146,-4637.144917124766,-2451.9013892803564,-986.5999044422535
-4165.296805462497,-7595.374988888605,-10487.28647273693,-12040.30591490556,-11371.387268750022,-8383.901173412494,-4581.551226039928,-2546.273236165671,-3783.605300700075,-7020.4588157144135,-9277.261499439077,-8709.328684056156,-5957.248436966479,-2955.101273098607,-1127.781586378649
-7319.595242615249,-11736.627106477008,-15139.809259549975,-16358.178968265647,-14385.384310823016,-9722.724595565569,-5149.179798574714,-4109.973091949806,-7379.971015639052,-11868.82786282325,-13596.271169152475,-11378.588500916832,-7104.7020761689455,-3299.9601419219316,-1224.242269604249
-14232.792254169633,-19201.455439895333,-22275.722627684107,-21929.42607667367,-17474.173026631623,-10816.528133943986,-6453.942452574892,-7946.634158654349,-13870.734434971131,-18760.958070926154,-18545.716945618195,-13813.003944742963,-7905.231426196484,-3500.239994993496,-1308.9823123462725
-25737.988844470812,-30012.351069289103,-31162.661870362594,-27607.91862881703,-19811.5326862791,-11927.937779626569,-9839.27228519958,-15402.405070145309,-23484.200141953766,-26838.217015752067,-23084.95026365015,-15436.747284289862,-8238.703375374349,-3615.3814478154654,-1428.525108705216
-41181.0470325847,-42665.68406924749,-39804.48970891197,-31663.65703202936,-20898.568184615535,-14137.479682085117,-16931.255627380084,-26937.14692816214,-34954.21202628343,-34177.904747039385,-25872.443768337864,-15766.915921051335,-8104.089482858854,-3753.5424851424405,-1635.9053116535197
-57495.713583174605,-53810.54375708774,-45252.800420010724,-32532.149182785743,-21160.396530875267,-19061.775687576734,-28426.36019024555,-40929.194532258865,-45241.04293665728,-38260.77239215227,-25768.761068326206,-14632.648085378969,-7651.886470382406,-4052.9127171278196,-1974.3540539137641
-69439.51038626424,-59105.43117740286,-44838.406529757835,-29836.718191553875,-21976.435148025314,-27652.44819571628,-42630.144767965336,-53317.320384833416,-50405.55146345631,-37048.3701231584,-22400.19977516604,-12298.992060846665,-7156.068177170533,-4638.735650322498,-2454.169812208525
-71569.18456492217,-55250.03826552617,-37762.50533453988,-24853.799340934864,-24720.1993489295,-38690.16477352448,-55088.89364523734,-58966.6456875539,-47498.22555519935,-30106.305419281718,-16434.870616253498,-9405.689667188559,-6924.540803962904,-5566.83704693346,-3032.523233129646
-61165.97240408834,-42042.697020228654,-25858.191732508705,-19798.05196404086,-29338.087312091877,-48401.92417930831,-60304.08241747547,-54356.10527237637,-36322.73634656161,-18996.450725579496,-9357.91301276069,-6734.171713142541,-7182.149125331365,-6778.056590460365,-3610.499125674193
-40120.66468672071,-22871.6562290193,-12740.219492955888,-16332.533290257124,-33779.84443246133,-52102.612030355354,-54797.960619080586,-39777.0706956572,-19750.149638796596,-6605.347320375382,-2859.3039692786415,-4920.732647085525,-7980.344835278898,-8091.118688238458,-4056.9643868494054
-14222.448125094686,-3086.694092642376,-1872.4455839077348,-14543.11890400226,-35066.283344563635,-46956.647505013876,-39295.72809595904,-19320.72440289807,-2296.335850456672,4154.501618106378,1803.2067318093707,-4259.8607031894035,-9176.660567407556,-9246.971172678477,-4253.8696998922715
9725.80294872476,12611.205585494192,5007.852339505108,-13214.861857373277,-31241.665396167555,-33725.373910433256,-18316.720732671503,1321.7922403686512,12001.282891599107,11440.655036744422,4134.7514865096255,-4674.151725139098,-10490.694123815563,-9990.741251094898,-4141.629502591597
26912.4651562399,21968.860526856817,8123.308161539557,-11003.442541497352,-22598.943522285575,-16195.320014840203,2369.604381507067,17553.269212664254,21022.810230590487,14830.661714229665,4344.670357164603,-5825.984266572417,-11605.413891459342,-10155.319036160654,-3740.0161007390175
35836.83066696459,25294.14477711792,8785.743626563244,-7401.443714142036,-11328.058976200284,1023.4325846603058,18421.140610198032,27344.29585846411,24717.393830100376,14979.65594886086,3049.59801344674,-7284.707513798745,-12266.432772341535,-9709.102407871245,-3134.2491245117026
37716.32421404369,24373.623060425045,8354.032865013896,-2854.55353612663,-143.99038262357593,14580.226906146054,28132.944697034694,31064.54802206739,24342.706303890107,13005.161187538388,953.5313910447055,-8667.286636681822,-12342.560978791746,-8750.581738052102,-2437.026783086608
34995.660356979155,21233.409168605143,7686.40314869696,1757.1915611800368,8964.767681324729,23200.338113228136,32048.69870561373,30394.15430964026,21529.707545156685,9982.21762564289,-1361.0238111865913,-9713.580071650416,-11835.66837324603,-7459.785928529797,-1748.8631050023128
30053.01534481126,17407.886123897642,7127.57308006297,5692.134533763119,15206.814556060825,27298.819872878677,31833.525945939487,27232.856256474315,17659.739068621857,6695.833683268179,-3509.023501762853,-10299.393519068422,-10849.939403547656,-6034.0134725824455,-1134.61922461794
24571.47935748165,13775.081379370402,6731.902513496193,8612.23172758169,18760.760364427628,28107.933693146555,29265.92862691041,23074.233628523663,13641.209603149113,3606.691489022375,-5288.7368958305615,-10410.382598688326,-9541.25361888501,-4635.392076425751,-620.5652583402148
19475.009408994774,10703.918472040676,6462.596136351229,10539.881113972004,20279.434326291797,26937.44500693016,25706.90957197698,18842.0209995428,9947.868849080214,923.8154139488173,-6629.320646873634,-10100.248927195235,-8067.28519573965,-3365.2883427530787,-205.13471283880642
15130.877978858065,8265.977900113347,6281.31817940281,11680.333564758206,20473.03827654892,24795.739988322377,21987.941399187355,14985.892099566381,6754.932506007427,-1298.8469034370682,-7533.901609064135,-9449.230456187814,-6552.690403465971,-2265.479682547795,126.58428285312112
11587.36328773677,6393.336304310272,6158.424022115949,12261.069402616527,19894.01116459228,22311.529277910737,18515.66978813172,11651.321213310133,4073.280004968747,-3081.1493914935554,-8032.6359584516385,-8532.311687551874,-5075.639140207877,-1336.1548129052226,391.4805226941099
8747.37312123647,4966.418710355851,6057.917660099835,12447.454316263122,18889.249036280176,19807.716535669693,15429.025644150172,8826.649426337248,1846.8214860226396,-4459.631875744731,-8150.165547856478,-7403.0157536119095,-3674.323304435548,-558.5066892791181,602.3997251476382
6468.750491929159,3856.597240149318,5929.873313487039,12326.836182448453,17639.115670346484,17412.43765921841,12729.634216018994,6441.742513011337,13.42563965819022,-5452.043388360254,-7890.296173869861,-6095.844441895534,-2366.152488637954,87.21648596359739,766.6277574620474
4615.7280828861885,2949.640242126694,5718.962990895012,11931.482868957833,16221.31951343423,15153.393472089325,10368.12236569625,4425.73572013329,-1460.8993321229004,-6042.038098330477,-7241.747210866384,-4645.384234368466,-1169.0654319437274,612.3483659786011,887.0506506874847
3085.742342454136,2164.1626612475293,5384.78787993656,11275.350237246928,14669.695614088598,13023.403567386626,8294.733622428806,2736.962518412802,-2569.083067178139,-6186.970368028148,-6205.835360264721,-3112.3248859849737,-114.70341394065167,1018.9774747607232,964.421019897424
1823.7053356725162,1467.0114815215113,4924.653706409133,10389.004496494914,13018.119112932785,11020.884034910094,6485.008201505754,1371.996046017803,-3272.1922475880137,-5850.915947829731,-4836.612891022861,-1600.0828625376503,752.4855323496602,1304.9021082656473,999.7194108622314
824.4199266854429,879.3023997312173,4387.391095582689,9341.931822051805,11326.02758699854,9169.157334661559,4945.454443125402,354.72545420274923,-3531.6347564816247,-5054.284348507672,-3270.7643400955144,-247.0189663127801,1389.0372446281087,1470.6673869691692,995.9893978301113
119.14215536776928,464.96338273746994,3867.8939856872757,8243.949875774124,9682.504847551027,7515.541315078159,3700.8118571495934,-292.5340545190654,-3355.443036365602,-3915.0707009925586,-1720.8941063152747,808.3007256421843,1771.312168259839,1525.3014739577375,959.212380536733
-253.63299186376244,299.8413450124545,3479.0644555018393,7223.19960918734,8188.981220815725,6112.824786952874,2768.0258717773204,-585.2614389777922,-2835.6335581681947,-2649.860278423299,-422.29755856893576,1473.5915349108664,1909.061456881679,1488.5334427491089,897.9531483689074
-283.32730313087313,431.27983291737263,3310.2273632902597,6388.904234489183,6928.699470296629,4992.473543004804,2129.5154461711195,-600.7879271743038,-2149.358153830889,-1519.5428876815618,445.7816630975076,1735.8936890933212,1846.6904878810533,1388.8677811149123,821.8211671720048
-11.429019901217949,847.2278005553811,3391.4884117899783,5796.900483563727,5938.873444921173,4144.456913816035,1721.5316592080055,-472.54205794845984,-1513.1264891510834,-740.626777007913,821.647528708151,1662.9618462336705,1652.1134664914875,1258.4339129922323,739.2492230924288
468.72603822328153,1471.3881195810777,3682.6027324409506,5436.021680828745,5200.930426437675,3515.7693921910613,1446.151687045845,-353.07086058427603,-1109.736426957921,-410.45582049110607,771.1004691848789,1374.1612483324375,1399.1591585530368,1126.5544645433765,655.4689013560599
1036.157744952233,2186.3396757812493,4091.138343683202,5241.423339450038,4653.463838639558,3028.3836465001987,1201.012009298479,-364.5358278689348,-1027.5387635758543,-487.3956601022458,445.14794625763807,998.7553470476716,1151.273567510794,1014.1863113054841,571.5697373773301
1576.4856476374298,2870.7656641401777,4508.051387464598,5125.396892087186,4219.180887749747,2605.879480543563,910.4714088065458,-562.7631156308837,-1243.0463094768654,-829.9551735145794,15.300303925936191,642.0518956346386,951.7070374007894,930.809941867296,485.06161688951227
2009.306963859356,3431.9544401065814,4841.8989137694925,5008.885335953184,3831.3214221291596,2195.0883227006634,543.4353233448965,-930.0948166147992,-1648.7828904315838,-1264.253200195813,-378.97603382976604,369.86392870130965,821.1225807789226,874.3224298355152,391.6475942033662
2299.540385732467,3822.057305713717,5038.731483021111,4841.25413657205,3449.248103822307,1775.0768445552717,113.19983540865718,-1394.3260659671514,-2104.0910503673845,-1642.7353095665678,-653.775520123955,209.5070690151672,760.4612615462311,833.5004101973759,287.3826894390087
2453.3732290101284,4037.3742258505604,5085.296297181954,4605.232704225851,3061.0727082157327,1353.7530906442626,-336.13448220029045,-1860.224822188446,-2482.7712235521103,-1874.4636829038177,-778.7390785259043,159.37229938975702,756.0723535031198,791.9884211014497,170.3433225880815
2504.4446016554352,4106.107411027776,5000.0407969772195,4310.509374707186,2676.6980840066444,956.7205446452508,-748.9059683954823,-2240.0095066210947,-2702.2799747110002,-1927.7571852659935,-762.1670799373301,199.7456143329245,784.943120596185,732.6308406376173,41.32076495521224
2496.3475123939706,4071.036233700523,4818.079596467125,3981.4217650912265,2316.2433794508715,613.6730143941418,-1075.9561782571295,-2474.174274474659,-2731.73721280494,-1816.180746140147,-634.3333554838846,301.1164704007584,819.1475438520109,641.1971681337716,-96.42662761209675
2466.541542771017,3972.67531101027,4575.660206966221,3643.8028269187907,1998.4046607966459,346.7222215770118,-1286.8949279600793,-2539.5199200907173,-2583.910606292187,-1579.4881696093166,-434.76444384773936,429.2916592292718,829.5807717975295,508.9609000352553,-237.98317456436246
2435.2938882637263,3837.055434263829,4298.349294289393,3314.8109128224496,1731.9985019548349,163.32880748416068,-1374.8204338532203,-2446.1121876004017,-2299.658437135853,-1267.4765689884798,-204.91694647556312,548.219126469768,789.4579700709658,333.9940127743527,-377.71184696283655
2400.9863290344406,3670.018235130903,3995.0574569898235,2997.6097235717593,1511.9546109735966,54.19948271817128,-1354.8095331361678,-2228.1686771972486,-1932.7279029958142,-930.1463262357748,14.805590927320509,621.9985783847874,678.0187237241768,121.29666687610856,-510.0245930955143
2340.9860117391463,3457.5896449357783,3657.7497157717285,2680.7517624786756,1319.2452921658178,-5.190662828635709,-1259.0929899414418,-1934.0394392366698,-1539.2271774299882,-613.6214750351253,185.93706190800418,617.6146249030478,484.47782006598834,-118.04605801720962,-629.8866674267015
2216.7008760208478,3171.032162640281,3265.565800955696,2341.2031590490647,1123.709811947359,-50.87535319221877,-1131.1591675810387,-1617.9493148960833,-1171.8917595948928,-359.0367061430404,273.1987133806431,509.50210208637196,211.5806524221536,-368.5287440310412,-733.0902832527693
1982.1494958405187,2775.535595592344,2792.212001608636,1950.164754330306,889.234911052753,-124.95521717643663,-1019.3682811749682,-1333.4566256276141,-876.8379464101158,-201.34150770469859,247.94522093551186,285.9487529173465,-122.59311832076507,-612.5688410158623,-816.3838475331197
1595.6715073596956,2241.6721540369526,2215.631694046196,1481.0650332217774,581.0838185606971,-268.3769343896857,-969.7624541033158,-1127.4476461384438,-690.3714125941306,-166.13753406663307,94.22685421733308,-44.37737335320671,-486.17679917904474,-833.2607284385753,-877.5268102947499
1033.2656774150455,1557.7094610269778,1528.1996588485124,918.4986525192734,174.58080053649866,-512.3939654963991,-1018.1130889653107,-1033.9196496623217,-634.7311000823516,-264.5022319651057,-184.0843948952155,-449.11289039719276,-839.2683582924086,-1017.055063091719,-915.2951785651512
300.1214107067273,739.2710395080113,744.4835843561683,265.7833454885624,-336.8186454209619,-870.3389887702083,-1182.317456762833,-1068.0543126738985,-713.4753261670803,-487.6916552154397,-558.5429227559002,-875.6568584656519,-1142.9878794145054,-1155.7419897415452,-929.4312080195073
-564.2023712003437,-167.7897587852537,-96.75774988425744,-451.78309757203,-936.9108676081519,-1332.342162026375,-1457.3419721044966,-1222.441685758339,-908.7933231994504,-804.9241176296641,-977.7458086328688,-1262.6899974176727,-1369.0025298141786,-1247.225329556218,-920.5327034484603
-1490.412047479846,-1093.8788150872306,-938.2684420771634,-1190.089151161842,-1588.0972457569492,-1865.638492221264,-1815.2280740500196,-1467.868091671366,-1183.377108224964,-1167.1040955504257,-1377.3275805947546,-1556.7410903265309,-1505.8713642935295,-1294.9255386734146,-889.8948980434344
-2393.796252034649,-1960.402422285019,-1716.5501172163392,-1895.5739093674465,-2239.273365702589,-2421.500193931809,-2211.408555475246,-1759.887385401198,-1487.8817373591694,-1516.855676969016,-1696.064074487667,-1727.0464154166991,-1559.717907825667,-1306.0740418167525,-839.3235896305057
-3193.425631670119,-2697.5233885452244,-2376.255076902757,-2517.591577865161,-2837.813770177154,-2946.882150708291,-2595.7773255941734,-2049.6168897595044,-1772.013496410183,-1801.6877065141493,-1891.7476579085387,-1771.9341365255516,-1549.3782260807325,-1289.4687129755266,-770.9360009406878
-3828.6423846045595,-3257.866191377475,-2880.970454249245,-3018.852772214009,-3340.933441601249,-3396.2634870141706,-2924.267321780554,-2294.6654757427777,-1994.9710658283097,-1985.004296448409,-1949.9681549639952,-1714.4218772933646,-1498.6845408050851,-1253.3509021293803,-686.976858674454
-4266.811330192743,-3621.387375027326,-3216.659917256985,-3380.106033926798,-3722.067330631591,-3739.044947902009,-3166.378436569702,-2466.002319422741,-2131.3284159462028,-2050.9307406276343,-1882.9380557447137,-1590.6187289765526,-1429.3817152064985,-1203.9318052429599,-589.6910908906536
-4501.634642161776,-3791.8404284365897,-3388.327979042535,-3598.7191312955088,-3971.0467855004736,-3960.729609954927,-3306.7810993650564,-2549.2702538395215,-2171.421653595836,-2002.776317279877,-1721.0857080595188,-1437.4892513200948,-1357.0334351894023,-1144.7948399363331,-481.2782951151932
-4546.463473964506,-3789.5411976617274,-3413.888762619478,-3684.1533005330034,-4090.4627023343915,-4059.8640009190085,-3342.754785227533,-2542.3836278331805,-2118.453184410758,-1858.209441173265,-1502.8762390436436,-1284.8706568136824,-1290.2124019160665,-1077.0573576286451,-363.9126042151215
-4427.930807284578,-3645.197899723736,-3319.140831783559,-3653.8609284642016,-4091.788987158414,-4044.3053619751895,-3280.8112344038354,-2452.4650913580736,-1985.2417870113982,-1644.2811122706485,-1266.6917062670536,-1152.6171110044577,-1231.7222832575926,-999.9610816843403,-239.79058889570763
-4181.742612015597,-3395.962758897532,-3134.698917479133,-3530.7727159552605,-3992.9224143645215,-3928.787582838292,-3134.3914733776564,-2293.61199353256,-1791.6487077069953,-1393.0057043411925,-1045.2895762200815,-1050.9189619522301,-1180.2934900635719,-911.5745632389519,-111.18757393293818
-3848.5840812930523,-3081.5154843629375,-2892.9571498369473,-3340.8957642392425,-3816.056474262519,-3733.014220974977,-2921.9607608151437,-2084.6900307697056,-1561.6056136963334,-1136.4304707600527,-861.8603239437879,-981.6485653685431,-1131.8438180680846,-809.4639049151206,19.47700243564654
-3467.790788667827,-2738.173993823031,-2623.3379528818414,-3109.2973735049254,-3584.1116078972977,-3478.5279776506286,-2663.9244655168045,-1845.8343590177346,-1318.7005311193384,-900.9260565659512,-727.5511828188145,-939.8469509759681,-1080.2287956870014,-691.346174813683,149.5758010720271
-3069.581466248038,-2392.0798174007173,-2346.6624918159546,-2854.9076122030933,-3315.7877597765096,-3184.1677056923045,-2378.2500977126424,-1593.925447471352,-1081.1950097569786,-702.4459296065403,-641.3230025956645,-915.4248131540287,-1017.8640044035272,-555.7667413199812,276.2491531395675
-2669.4998174023217,-2054.836623468557,-2071.491266233444,-2586.6522933999613,-3021.4952986169374,-2862.0755334575947,-2076.6413417395497,-1339.0186864539278,-858.777831862531,-544.992452237599,-592.4856567205236,-895.2109611298259,-936.6089216221727,-402.76303035547556,396.46102871575135
-2268.129729262482,-1724.0664630624399,-1794.5962968255246,-2303.2108885509233,-2702.5820094775418,-2516.580360096718,-1763.3706058702476,-1083.5913367886264,-652.6039509673096,-422.7374439929975,-564.8654914331697,-865.1675624843097,-829.0863915763473,-234.39479790239227,507.14136488365443
-1855.7866566795424,-1388.205930715998,-1505.1179243205145,-1996.4527290380513,-2354.276857514677,-2146.521009656037,-1437.206352752775,-824.6591388467949,-458.0072020904582,-324.0858207572677,-540.937874013649,-812.5081514507342,-690.3754002760219,-54.99678859174182,605.371327836677
-1419.088854365931,-1032.5979720317894,-1189.983884957946,-1656.5272206048942,-1970.5698626605656,-1749.4403150755895,-1094.968907079668,-557.1384209229343,-267.8972733449822,-235.54308132221604,-504.93363607185586,-727.6363844205631,-519.7861156890958,128.96715554651433,688.5441527248831
-946.4154478333979,-644.3710873946762,-838.3991157944654,-1276.3646810204198,-1548.6710523271304,-1325.4023308380042,-734.767251306979,-276.7292114097172,-75.36625235126982,-144.53102096358936,-444.9866788285856,-605.9138456319796,-322.17055498875277,309.5227661240518,754.4597758891256
-431.46495552248246,-215.693006749166,-444.8758445650801,-854.6466844767901,-1091.746621145182,-879.1273406466446,-357.94026981158174,18.24644344999774,124.52497331953927,-41.570345883145336,-354.76228171437265,-449.03199587088693,-108.04006680514863,478.26451108158994,801.3706334480685
124.19708820334893,253.68706298128419,-11.397340340452601,-397.47806768881105,-609.902215182151,-420.44117326640884,30.12920832155396,325.64349198202933,333.1399318523219,77.75795290138961,-234.55453134692033,-265.3858134614381,108.08179541287325,627.7260250039133,828.0348288902007
709.1418372904106,754.3381959306331,451.1245016007216,81.04559877602432,-119.72856726119765,36.46492717884729,419.91098423015933,638.657139657458,546.853241745319,211.5619022313919,-91.2666460770102,-68.7750245947255,310.962969639376,752.6771799810499,833.8049763995149
1301.7898907859953,1266.773209371489,923.0993797865378,559.9421173568079,357.66161404378863,474.7601446019702,798.432924608917,945.8707531648757,756.8130293833572,352.0937914965019,63.28831784905731,124.69472136057425,488.54783246611703,850.8779671889881,818.7071891313448
1873.576630938544,1764.4898492323,1379.4486777961722,1014.8253568158807,800.2544341166248,877.7053400126166,1151.2121423280898,1232.991403752436,950.8252324223095,488.2952696001143,215.5911961588539,300.65230698296966,634.7567490020848,922.950958184722,783.4299751257371
2395.6865122446707,2220.442779027396,1795.522776199841,1423.3186707723305,1189.7515918947481,1231.9616395725834,1465.2998023087935,1486.2440543823554,1117.0383144348436,609.5376828771709,354.01288578938,449.81987267675356,749.916136052318,971.4118819943676,729.2036237124718
2846.718840082034,2614.352860818813,2153.3965415971925,1770.289931605083,1515.4154015976246,1530.265916992296,1732.3031106471326,1696.0392599876943,1247.6589517725045,708.7803276303136,471.27845834022537,569.2141121942973,838.8002594623975,999.3145840376417,657.6504467246846
3217.2094947889573,2936.9928808687614,2445.2720857077948,2050.223557238946,1775.1886703474534,1772.0638314744197,1949.7483568855296,1858.8970177925987,1340.6154500343696,783.6235665055624,564.8004829070296,660.8783610393967,907.5608918357661,1009.1263714972948,570.7060091159835
3508.424787074499,3189.071939208185,2672.1424426332187,2265.451520947779,1973.46273256151,1961.6078518003833,2119.875623813456,1976.4619178297883,1398.3116046764858,835.0142051102889,635.1192292916719,729.2756042365247,961.2120714667326,1002.2273670756565,470.61808732775273
3726.4921480531966,3375.773953357493,2838.8645630992887,2421.5696406717498,2116.9342561985654,2104.5727197215324,2246.5624869231265,2052.313801606638,1424.5269271458926,864.8112620162908,683.8227531424986,779.0939601055529,1002.625158536689,979.0016654705423,359.9305436367996
3876.02929807466,3500.861490913332,2949.133526579512,2523.1877740147356,2211.1889014011836,2205.2225401331716,2332.356139140015,2088.769254991766,1421.6877079455396,874.0261611360945,712.4821179143418,814.5087640646755,1032.8414724064146,939.1897423770107,241.37347630448036
3957.514321626284,3564.2868864589145,3003.65882072585,2572.67268241001,2259.920861437333,2265.7083713574684,2377.478424062462,2085.7868230492218,1390.2758619774636,862.859077393103,723.1190312084925,839.5361182263214,1051.8144100258837,882.1924838478956,117.69286415534266
3969.5774176880923,3564.3830170894985,3002.1999026208255,2572.046242264344,2266.5444861962815,2287.446112859949,2381.1646421574887,2042.4505347755958,1330.4233178228565,832.1577392158981,719.2945722185721,858.2484679606841,1058.818001739775,807.2655638011952,-8.465795751330546
3913.5804215180997,3502.1650880224684,2947.087687269641,2525.680200750931,2236.091392778112,2272.9724027295847,2343.948501222836,1959.5674865101803,1244.0834774953985,784.7627322976048,706.2757185978182,874.0041695344955,1052.3809313736624,713.7599453918353,-134.53992903977962
3796.2521467272095,3383.8039077317508,2844.820286420364,2440.9046237406305,2175.2058827127203,2226.4211130321146,2268.8724407502414,1841.1618190608726,1135.8227630073375,725.2901736520239,689.4966710847312,887.9922309324645,1030.1266279786287,601.5613963799381,-257.92668910339773
3627.92195320893,3218.9860861157317,2704.0335980025493,2325.504636668047,2089.780144793182,2151.9927746169196,2160.5565581739047,1693.611010460095,1011.4428197175647,658.1853784206207,672.0720931561664,898.1984501535917,988.9689884559824,471.6837237538478,-375.86249366588703
3417.540151195478,3016.2608154901895,2531.1899811743133,2183.7889389359834,1981.8908172379822,2051.527513137289,2022.8293179506588,1523.0503264205938,875.384421148551,585.3543163759739,653.1154086229596,899.7029350214884,925.8110474024753,326.7659925386593,-485.4116310737042
3168.343497479574,2778.9504686087876,2327.3177834165135,2014.3301108634337,1848.5450232918479,1923.2029926203754,1856.846189352106,1333.0240877758642,728.8593007998422,505.18519695583603,628.2078670142428,886.3215642387277,838.544437273342,171.19226071299525,-583.6054639666336
2877.766496428879,2504.9710185179283,2088.6050329553013,1811.543107986029,1683.7034833349041,1762.79494434969,1661.4058619553803,1124.2274409282109,570.2148390375802,413.9160829027599,591.9044774117867,852.8109972191457,727.0023966926267,10.718787016685667,-667.6929542256612
2542.310463237274,2191.2428568251107,1811.061904289624,1570.719338342156,1482.9174158343017,1567.290552849039,1435.7051246328515,896.7311367351964,397.5364451360884,308.7296240378669,540.8401517633378,796.6969516125178,593.5923424253969,-148.268980661084,-735.4029079516371
