t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
878.9449999999999,806.3199999999999,743.505,690.5,647.3050000000001,613.9200000000001,590.345,576.58,572.625,578.48,594.145,619.62,654.905
-182518.14686327756,-151918.583607521,-122370.37030801892,-94425.75180592551,-68659.35331997393,-45667.188994302625,-26053.654727694127,-10397.719081415633,813.9492893418576,7302.784808292041,9182.129632190481,7230.134497867764,3272.639601058971
-304453.99123527744,-255888.8744273486,-208472.5284766051,-162924.67809782492,-120119.98106545444,-81110.21767904167,-47108.363897889576,-19410.916170401873,770.5858276952636,12598.966506143663,16044.334866818404,12461.850577612022,5275.989437502181
-335964.1460103139,-287219.3244388497,-238583.33193935675,-190441.7587967103,-143559.1131347292,-99165.3899333588,-58973.54297665534,-25074.04275545432,356.03122054268545,15580.747152566562,20075.36375583757,15451.218788059983,6309.206779953388
-290136.7506800914,-254710.5844751313,-217888.89071965404,-179422.6652947373,-139620.9150529793,-99538.85347106634,-61090.12480200568,-26979.11791972712,-327.7728080067384,16099.042701867402,21047.244814775942,16059.8705713418,6361.553147273116
-205708.89863906175,-187976.48088870363,-167766.82369149794,-144235.70009771566,-117106.34712898405,-86964.46822840566,-55516.46013438978,-25647.852135458856,-1066.4487360620574,14642.58994709987,19508.600155168595,14772.010031565196,5694.203563470105
-121426.62793931554,-117981.98151775177,-111849.92772584168,-101877.13781404465,-87309.29454415031,-68153.29214128271,-45580.85318173009,-22166.764414076,-1654.2638106813667,12022.313467090962,16422.475472395025,12376.823344845769,4669.721075865006
-59502.67179557383,-63765.7449838184,-65859.43374474694,-64652.1210136732,-59163.48993614428,-48925.982837039366,-34471.95622399564,-17732.304132750447,-1980.039238117567,9036.52397344755,12767.436017531338,9636.285251411246,3596.4286900533757
-24034.471477523442,-30300.034516272965,-35196.31422058269,-37832.43462049461,-37260.73386883162,-32774.94526358636,-24388.11920213649,-13308.07389988008,-2042.4761947774373,6260.063037211794,9273.061052307157,7082.367582602694,2654.660419331164
-8526.474375954238,-13645.270895197598,-18086.391371032998,-21263.76548796595,-22431.7970008879,-20889.32893470709,-16368.15126024046,-9479.956201029609,-1912.5051745410283,3989.444095138681,6337.2809982027375,4973.169244381512,1903.2868983484948
-4117.0343039691425,-7207.480090994606,-10033.643035660936,-12266.263800065584,-13417.565514794214,-12956.234225967415,-10566.071676800644,-6480.072955209012,-1682.176828183531,2294.6650304371906,4076.34578708183,3354.5215027664744,1326.1535791792296
-4134.522088661256,-5548.795846682498,-6852.258323942126,-7879.997803901899,-8373.2155354067,-8033.936396933653,-6654.640086501457,-4296.747130154711,-1429.3202538526841,1108.0925903276868,2428.361739413036,2154.461237742707,879.27060534091
-5029.801496395729,-5468.319399405537,-5787.978114196605,-5900.796203341792,-5709.240811491434,-5136.0045731630335,-4151.921314227747,-2794.8876960693597,-1206.0238991513986,302.1391590000634,1250.955119391063,1261.8098675660349,520.1789679406878
-5520.752600745695,-5575.378172317653,-5435.753793804803,-5029.000309549794,-4348.265631691549,-3488.2591978717965,-2607.5919372157664,-1806.5103318756167,-1044.6773003839717,-262.12980848437167,387.4919506601807,572.5316289771799,219.11084462138598
-5470.3471212426175,-5504.097193931626,-5257.147154355256,-4635.43425835735,-3667.8420936497855,-2570.168220087268,-1673.883164788247,-1183.865784415108,-971.8293968880876,-712.8668625899219,-298.68600610104846,8.425963403722932,-40.798782235380315
-5133.071585628102,-5318.388348064117,-5144.800652278384,-4477.967222879804,-3348.8179240506297,-2062.291126629895,-1112.1073617017564,-825.1476148185236,-1022.7093738861719,-1161.4440978461487,-911.7766046760466,-480.58952880463454,-267.32018787331486
-4809.785121114397,-5200.287792782393,-5157.225356097975,-4496.072695899909,-3238.2695575689554,-1776.9217812252023,-777.2292082605591,-686.342177814741,-1252.3179872209398,-1702.240610515539,-1521.7814498519324,-921.0642202873735,-463.1096008634116
-4751.97875484545,-5332.507237582333,-5392.017164491902,-4691.811551075355,-3257.2005115782845,-1606.4374416155754,-605.497013055176,-788.3606129661598,-1739.8488566609935,-2410.6746769468737,-2166.0433837817145,-1322.0913792292754,-628.6272691916005
-5166.933133111925,-5869.696109365563,-5932.370457201618,-5067.423686762318,-3349.8614633907778,-1499.9202941807914,-614.9830447649225,-1220.718611402431,-2582.1343126613097,-3335.281224539293,-2850.78042045236,-1680.9324548901782,-764.0668024537883
-6235.700099008931,-6928.75708700553,-6818.149169267039,-5592.929104638282,-3466.712695677609,-1468.453716099921,-916.4136131112205,-2134.369901091701,-3871.063377570363,-4483.369020761279,-3552.6904086446266,-1988.1146611082586,-870.7137350885205
-8101.927427787678,-8564.183010494116,-8018.66895590735,-6193.234605742921,-3577.7333833805505,-1612.337328908809,-1719.2284128166893,-3709.9373778138756,-5652.5954299783625,-5804.236295556874,-4222.714927486518,-2232.4959396669838,-952.0395659946904
-10817.083358728501,-10721.059447261461,-9407.547894507396,-6758.886728642667,-3713.2881552064982,-2151.3408260066,-3306.4465377662186,-6088.905527986062,-7873.388056163977,-7178.387495710581,-4794.481289847517,-2406.5475263439994,-1014.5840780384076
-14251.046396095491,-13181.611707982287,-10757.66168235831,-7189.200250654272,-4018.1540549385677,-3422.5416014835946,-5950.146990557269,-9270.32271604539,-10333.946641982002,-8423.398196933296,-5198.648965847499,-2511.4644839410626,-1068.415385741504
-18005.400578722958,-15541.680417265145,-11780.572810053885,-7464.308933105941,-4782.012286078388,-5802.261874172616,-9760.141422911105,-13004.180182562508,-12677.639411418522,-9324.082401824251,-5381.658075606745,-2561.0190308779415,-1126.753372901688
-21392.45185685002,-17260.341486257872,-12220.504537426828,-7714.601071788213,-6393.220982056255,-9530.5906897357,-14506.198166984585,-16741.19145887529,-14442.015502649983,-9685.252981326725,-5324.248950050926,-2582.6508308673483,-1204.2947009838958
-23542.108951758863,-17802.986674809057,-11976.326048914658,-8229.744006541812,-9180.014091814484,-14479.737184191614,-19508.321096804873,-19701.121549592503,-15175.611673806627,-9392.652341996856,-5053.243080755791,-2614.462202133994,-1314.0175785627498
-23649.27992969595,-16843.289193577617,-11185.451126214763,-9356.97064679412,-13170.436995554608,-19985.098435842927,-23703.58131497242,-21077.710252284636,-14586.492192570655,-8458.659303891944,-4640.942241805279,-2697.7464353133687,-1462.8460173033163
-21285.767704238304,-14431.135324597175,-10198.285027881762,-11299.290527782905,-17891.194282457156,-24885.285779923728,-25931.826340203403,-20318.871231894245,-12660.04073606413,-7031.2804687285525,-4190.409677386159,-2866.295540715899,-1647.382341503957
-16627.446651097765,-11021.787370248438,-9425.515939390294,-13912.14392529738,-22362.042244875138,-27837.115015829164,-25352.272410936148,-17355.858445617832,-9686.757108382924,-5359.117900894094,-3810.3862961266595,-3135.434359307602,-1851.5498175210105
-10457.805750810488,-7325.260411535973,-9128.930457244433,-16639.54193000281,-25363.360610755168,-27804.831841725816,-21793.955422290957,-12660.056707821732,-6180.87044911376,-3724.609923081862,-3588.004730578317,-3494.6220109226465,-2047.8629118336112
-3919.7301787526217,-4042.1771005204823,-9280.527391995549,-18669.63208502056,-25885.859639908813,-24484.10380726193,-15850.212028779784,-7091.207361375523,-2724.8892786751417,-2371.6255699062094,-3568.443408136529,-3906.808791443892,-2202.866463520794
1868.8261627437594,-1624.0575982912414,-9579.885628405009,-19250.72132699215,-23534.65576954899,-18431.495136461577,-8664.129693422366,-1612.5264350451073,191.00791499432853,-1453.7064341251037,-3747.665855640409,-4315.508844860034,-2285.423002899689
6147.379324124633,-174.4996483119663,-9615.724942239054,-17997.50176770257,-18672.305409985744,-10837.900857668508,-1524.2424819458963,2990.330259550878,2272.3209447174304,-1016.994878422151,-4079.0469554748215,-4657.64337998128,-2274.971766418791
8654.640949601822,487.39822363595624,-9067.17535950827,-15024.67630976767,-12243.915431980136,-3086.1948319929083,4524.9765265404485,6273.594242977754,3441.267730009999,-1015.5568807734182,-4489.734955434752,-4878.020599397611,-2166.6452654317454
9563.118677355438,671.8039241645357,-7831.319461924185,-10860.689665584707,-5408.105096083093,3675.5704896940556,8900.388062579857,8149.8871798789705,3791.1549438448938,-1345.4840747273429,-4900.178876204979,-4940.8988035310285,-1971.4701518229
9293.059749105085,668.7411233040575,-6029.176568992817,-6221.089810440955,827.2440336269573,8774.536961736536,11489.400040179542,8794.374390460674,3510.9561343029973,-1881.8511853963555,-5240.823121091928,-4835.507507854542,-1712.0481745156342
8317.929183812234,665.7050264210126,-3919.8563545465336,-1771.9196807850417,5820.47073157947,12031.898194335468,12517.73032988381,8513.52063872546,2814.4649818104212,-2507.3440289691725,-5462.463332478866,-4574.827138928145,-1415.8724744844628
7033.967772921718,737.9213103515237,-1788.7180701444674,2021.5592992942807,9331.683327736899,13632.337230854386,12374.856169676072,7633.166897085324,1892.6221002753691,-3128.389568957363,-5539.5843202325295,-4189.178543763923,-1108.9272695770555
5709.268640151774,881.9420228802497,136.56704353508204,4936.045769567465,11433.119687513228,13946.899295709334,11470.303208861345,6430.5229732404505,891.6418943554534,-3680.0354322158,-5468.034636224209,-3717.415984890798,-811.4599160189124
4490.422945583459,1058.668997844953,1721.6576219782382,6950.099538680036,12374.157261148572,13384.155599750367,10149.091514845144,5108.204231554578,-89.57591211086242,-4123.278718093431,-5259.3067450206345,-3198.551736684326,-536.4915043465663
3435.3708340862886,1225.1200825888848,2920.498184983976,8169.1376690557945,12461.027061766572,12299.416917387542,8661.122658609504,3796.3530247672375,-991.3854336065815,-4438.655514007143,-4933.727795235248,-2665.786141679715,-290.52009993004947
