t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1305.6799999999998,1203.6249999999998,1111.3799999999999,1028.945,956.3199999999999,893.505,840.5,797.3050000000001,763.9200000000001,740.345,726.58,722.625,728.48,744.145,769.62,804.905
955474.3678774517,825157.5397039343,697644.9196532471,574428.2309128825,457104.8201697622,347397.1738056668,247153.69484586405,158319.69022316244,82863.78169516227,22641.177049876427,-20827.961308767175,-46688.556077850706,-55211.68751623246,-48404.37940982722,-30775.147820781007,-10244.411138859108
1307085.4930323372,1147296.736684328,988104.1674534209,830276.6639818646,675141.2725047491,524735.8521440172,381909.22263727384,250328.33135129456,134339.08315572317,38619.77430740351,-32429.958463581424,-75597.98803196839,-90047.79186994385,-78681.80866889119,-49459.082760014324,-16312.932687081075
1022214.9337213447,926841.2845919735,827294.1146140279,722160.054016794,610899.4463941915,494202.97941822617,374334.4955249037,255369.9902642725,143195.51093438838,45095.029225759994,-31229.078835803535,-79271.99506829976,-95856.00555162058,-83358.0006655569,-51286.65347245041,-16228.547687288188
517893.3885015303,500085.68254165136,476203.46794016944,443512.4889943117,399832.4327411753,343988.4371900347,276394.70138541184,199657.99924853156,118979.98057499554,42040.340950258826,-21974.578785504924,-64383.24429141238,-79862.60765955407,-69362.83064525407,-41731.432315429105,-12542.458341273288
158225.45729282132,176802.38328473072,191240.93264996284,199222.74904716486,198355.49012966157,186506.83208390264,162398.1194436827,126396.49481386786,81292.36643410611,32674.078107179037,-11586.197660520942,-43090.0556223723,-55784.259257097154,-49031.599858865295,-29249.654199879733,-8475.205613417347
17300.687922365058,35118.33232249558,51608.53627088625,65673.07692546274,75820.45219208408,80272.83461131393,77311.65608325419,65889.61896591571,46415.12968765173,21426.305156619423,-4304.135565915378,-24693.627537970835,-34419.96732457705,-31542.56481891973,-19315.590191872474,-5641.428093928644
-263.64735678459596,5627.091773197678,11619.805426976822,17540.96132443833,22955.353024503627,27112.45468320949,28977.932154933314,27423.21112737573,21631.336079318262,11690.474619476247,-833.3245791823924,-12769.704057484198,-20157.107807251854,-20135.48068273437,-13186.042886487416,-4047.20348557369
12625.942782375028,10643.498192348157,8822.041955326336,7318.096831432051,6340.375863845791,6069.6689945648,6484.275945976978,7131.9356575840175,7015.490686996331,4864.737709421064,-41.050598213053036,-6813.569708763784,-12610.621244448002,-14005.759636114552,-9815.47558105655,-3132.9958977267515
19494.618540793264,15261.061932111741,10778.906409121262,6186.40052986962,1922.1646862164482,-1300.6027633490332,-2748.1116826779335,-2179.7419436648734,-390.1910469501335,765.1131504848373,-638.1213179244604,-4873.721120100348,-9578.478526134466,-11106.389010261544,-7855.673878838352,-2482.2198762541007
18047.556654814696,14120.837387065356,9637.22551507561,4649.381274428394,-363.87957036039006,-4467.998302153155,-6557.8625890063,-6044.882815070089,-3642.1952461016017,-1474.891221704669,-1845.226577692144,-5156.382936262621,-8953.609121987205,-9747.501178340191,-6476.268682792524,-1941.824644179428
13638.483989076474,10355.12745561775,6409.099389783731,1824.4977618916548,-2894.3785784483653,-6721.43077073976,-8452.641168163533,-7521.177072783842,-4845.096967279302,-2747.328726939142,-3356.2601332867735,-6490.909695457118,-9338.540421386191,-8959.641026480414,-5343.0204768645635,-1497.8072266334275
9428.179468741646,6437.024390382423,2800.810935152448,-1414.5366191635944,-5628.222873805837,-8744.755043473317,-9617.206219092164,-7980.311494521185,-5194.297484189597,-3719.383125326895,-5107.774031387759,-8221.343496849486,-9962.508886844103,-8303.546815971,-4375.949447311062,-1168.1175317032444
6064.836017649649,3054.505653029148,-526.9025400426256,-4521.3822254429915,-8224.676535234254,-10480.08574214297,-10316.560311350679,-7968.41795431958,-5333.879201750862,-4823.692017009057,-7080.905322569151,-9958.683074062392,-10425.3911829997,-7620.418385138779,-3584.2584280257797,-965.0183495831997
3195.7657271572916,60.58034954775718,-3532.7217382368053,-7306.1951483991825,-10423.600760326948,-11723.183153164022,-10547.104863038232,-7746.012527559593,-5653.392742056601,-6283.68487581833,-9150.434803113347,-11380.343123045812,-10510.671621273837,-6889.696827121505,-3005.234225207015,-893.255889830428
397.8266771297783,-2750.595194046177,-6205.109128028467,-9571.35077479049,-11935.192402084705,-12254.405791919751,-10318.556913187265,-7556.655592554068,-6395.44369980071,-8049.806581680069,-10966.51360988064,-12145.782551497548,-10126.823127586118,-6185.126256253431,-2691.6921671483888,-953.3989712037419
-2376.051661246807,-5209.598572609148,-8192.150684191503,-10873.438973067032,-12387.56061982908,-11954.851378724086,-9814.74198766216,-7666.400503998535,-7529.035205053324,-9650.54490804094,-11934.691499278486,-11970.741040766743,-9352.825327761078,-5669.8717107149805,-2702.2331357746543,-1138.5357711718812
-4452.285027065559,-6512.91427958371,-8677.998123937488,-10576.4070529161,-11532.174559813606,-11022.658116615346,-9414.676272131192,-8119.170509979292,-8452.483586333441,-10145.150761150506,-11438.870138344508,-10861.414687712151,-8514.008609013687,-5573.081941826584,-3073.0799584001084,-1422.5425734088353
-4248.023741479581,-5280.732725321531,-6688.033544255434,-8331.815701392587,-9695.179662263334,-10107.540505736135,-9380.51474259007,-8256.888260416088,-7861.453149916996,-8515.881393417903,-9383.514233021355,-9390.894448732593,-8179.00086241465,-6110.522813741826,-3768.510402387612,-1742.4768054257383
229.87127821603184,-341.4258209766127,-2028.3309717050304,-4902.19172692787,-8119.4079834249915,-9981.96218361435,-9197.219258797948,-6491.4797078683105,-4368.2888126590915,-4670.5520847815105,-6818.272531393756,-8756.653872295437,-8982.673883962849,-7348.68034611385,-4622.947840223169,-1982.935704591066
9698.980637440322,7656.418148255461,3463.1335437842745,-2676.1124730520287,-8558.839723518999,-10641.754633138935,-7207.586399633105,-1187.5250886087163,1897.3569537413518,-539.6194477634722,-6035.709777303798,-10370.732405770908,-11282.788139312619,-9061.821000808335,-5305.5120662608215,-1977.793450328935
21317.470343221503,14803.329658451938,5566.193163129085,-4875.813187504139,-11914.20489030007,-10638.013237044064,-1653.0081127503056,7149.279997866655,7729.267166289217,-40.11991234454487,-9616.039107062123,-15041.696178049928,-14814.902998858866,-10671.455230892378,-5350.130390242701,-1547.9794496781292
27993.904741532817,14595.917118401112,-489.37783954895684,-13307.499395878629,-16970.583521162527,-7993.817885794196,6802.515626309569,14073.093628814438,7360.930290281449,-7085.601357435264,-18721.278214218095,-22240.996568704504,-18593.7548480143,-11350.239665225248,-4282.801069222421,-580.8048619702297
21408.663130301837,1596.6620355401644,-16528.493838186314,-26345.924923282815,-20964.42940438015,-2726.665588330329,13331.528392143236,12492.14920240308,-4103.089510104994,-22647.04833612627,-31880.67148626864,-30058.51542215955,-21203.682867405863,-10297.546962921868,-1827.7994274238117,877.6306772849587
-2302.3723024006963,-24135.179315477304,-39134.91173602656,-39443.34972313353,-22101.07350437213,1488.7139761021976,10855.929571236731,-2613.3974566406755,-26634.338095076022,-43338.29209588602,-45406.2956029651,-36000.94105844967,-21366.534208914873,-7082.309265257801,1896.9313282014527,2579.3510046183583
-38787.806846487685,-55881.57805272012,-61123.52594831492,-48208.77118123145,-21579.330576455322,-903.5572078227726,-4886.236588583428,-29796.857111168883,-54365.68196724397,-63014.6703023449,-55260.43825325457,-38130.82429954296,-18473.617180200436,-1878.4463037181054,6321.629618725604,4136.036119647649
-77375.55069045056,-83909.7384494723,-75863.55337007564,-51278.313415406854,-22763.318053337527,-13117.832112208975,-31597.24605915429,-61349.89293429222,-78907.2408549437,-76154.33803516228,-58982.09408949476,-35813.18118576832,-12793.574247566587,4543.517290724096,10577.557970407777,5175.034995933488
-107190.7615323482,-100935.42991261941,-80775.51914777384,-50468.84629713419,-28300.600514671,-33367.85012597887,-61609.870369325945,-87985.12525577145,-94011.22297230494,-80360.89978510184,-56413.181307818246,-29712.838819424,-5291.481099049664,11071.680375123784,13807.965388972041,5501.765340597507
-122441.26456087628,-105109.57353258033,-77546.13240317137,-48687.345456676194,-38137.99851619863,-56136.57825914627,-86661.08625339683,-103781.78888314769,-97981.76183850563,-76545.62557814801,-49112.07828166097,-21242.978976847495,2778.7597444131216,16624.10276848184,15477.499187548645,5166.311533670401
-123499.1900203521,-99169.8524354293,-69898.72992019406,-47917.168975778404,-49972.6240829269,-75707.64218522844,-101967.37986528817,-107878.92523688641,-92924.60376824363,-67443.74517517684,-39229.86140909643,-11915.561641825221,10276.458243892364,20463.144886893933,15522.12467010969,4402.245963016541
-114534.00852684552,-87647.41325453694,-61270.26700963865,-48669.649859189994,-61066.484573888505,-88805.86068117854,-107098.19572536486,-102980.76198904405,-82483.55403451505,-55949.39625799465,-28626.908372745496,-2914.879493986863,16421.435280957015,22339.275035716742,14287.583747992545,3495.042546227476
-100458.9933818114,-74527.20597554416,-53754.3464350284,-50540.0786589908,-69640.4889796256,-94988.49599462519,-104392.66781422698,-92880.98210325858,-69954.01057550209,-44173.79864720411,-18508.545395348217,5042.351673297633,20862.6208313188,22450.927324794367,12326.595032928253,2668.120091520949
-85069.89966536972,-62310.57477530993,-48170.2886673594,-52912.5357292362,-75158.09134393283,-95560.89981158136,-96920.05506086386,-80755.08005911262,-57489.23325416839,-33266.60984482732,-9453.156926766918,11657.513597726022,23620.183569141183,21282.23755691745,10179.203790607768,2036.5937803101033
-70591.53127717468,-52127.89487221402,-44552.909963620245,-55314.079418236004,-77897.24029269067,-92321.12622195066,-87218.01805604235,-68596.73251158095,-46136.21963838665,-23639.405373605066,-1599.5459313020776,16929.837765919325,24966.36899163169,19405.802488168967,8231.638108571902,1622.5233473894107
-58001.49045493143,-44222.911991921676,-42580.95397149732,-57453.38216949811,-78425.27414388176,-86815.79243750224,-76925.08046674065,-57368.13277923091,-36192.670561844796,-15266.679197757263,5163.839436717472,21035.508189838994,25292.34422898146,17322.772774634886,6680.536456798178,1396.7031962494439
-47522.7079204735,-38386.89626732313,-41818.344062913915,-59144.98568313908,-77280.82105796026,-80117.8118347614,-66911.7284348082,-47364.8606691799,-27554.073230778096,-7914.924152721692,11062.243023193158,24226.87822280357,24990.437618651722,15378.389903016427,5573.574250325581,1316.3984183744483
-38998.676896323224,-34225.03299362614,-41817.942214687384,-60244.46730348869,-74865.95612014088,-72878.9260879812,-57540.99257788518,-38527.62881924967,-19942.71685685461,-1280.4466274496342,16344.149558922309,26750.69087939729,24372.444810218636,13755.022615261963,4877.951804026199,1346.1175937755818
-32109.777573672814,-31289.204240274692,-42160.020984583825,-60621.63650524467,-71447.82178046051,-65452.85527461771,-48883.806326001715,-30637.767951822087,-13033.014953186921,4931.367533983888,21215.506683799842,28787.212137279566,23638.36944042093,12517.887216592737,4538.151130799507,1462.1717530220722
-26484.14094125388,-29141.73155095758,-42471.36104101553,-60160.56082588221,-67193.73008780177,-58002.49374304141,-40858.82544234532,-23425.928777827357,-6520.074784356402,10951.61481639783,25789.84061451359,30423.473358869167,22896.550240242897,11676.360442330082,4505.194884207833,1646.8998694650033
-21761.431650398903,-27396.88694349401,-42447.41738620444,-58776.91374038734,-62213.11394590792,-50581.46732684084,-33322.344683815514,-16637.494765020605,-166.2210765196356,16905.854358012934,30065.71091724663,31673.63338840175,22214.651219581352,11227.23235692093,4737.453654545555,1878.4880606987442
-17641.926714138495,-25760.2585410828,-41883.48040039223,-56448.28605247294,-56604.01413379994,-43202.4437482061,-26134.50824950885,-10079.408232661854,6165.077121670251,22794.823428695054,33949.299520943336,32537.437357795265,21663.720943260283,11162.675359660034,5183.371589967757,2121.41543029511
