t1,t2,t3,t4,t5,t6,t7,t8
265.82000000000005,271.675,282.435,298.1,318.67,344.145,374.525,409.81
3244.9201953838774,2410.760886179445,1652.4267886118732,1005.9319231076818,507.26691994118727,190.23051687804173,80.33367584226892,181.19078705349722
5970.327374322496,4377.766304890154,2918.6499822240958,1661.5565726653126,678.0216716409177,37.810244853125425,-204.72676480367426,-40.04293857538755
8228.349142838684,6027.807598826478,3994.472677583521,2222.99913641009,819.2518623688799,-107.50958156350367,-468.3145573533297,-243.5413185235269
9869.238755877315,7257.0561624123875,4816.166954012237,2658.592410371223,922.1222626362824,-240.87588235874665,-700.0659174816058,-420.73501914680037
10823.018788750638,8013.294481220616,5349.056074512448,2949.8295958384015,981.3679765461123,-358.5918204035138,-892.3995447175712,-565.5172978182137
11100.782798229,8297.472149665911,5588.889001331163,3092.219117615888,995.5352024874654,-458.3499974994334,-1040.9603495087997,-674.5987790550035
10782.759816884529,8156.908954453727,5558.683064597128,3094.194914681347,966.7474385883743,-539.2775116213902,-1144.6724125717942,-747.5129838589255
9997.144303798555,7672.45571626716,5302.139615238421,2974.484237786183,900.0811887903808,-601.8090901476426,-1205.4351625523436,-786.3089301189635
8895.064755849979,6942.820755647282,4875.242444821025,2758.556730660039,802.6871029854151,-647.4313848135253,-1227.5474092504403,-795.0121713856329
7626.927144553868,6069.284464780199,4337.723380107654,2474.8405090631813,682.8126686095413,-678.3558333744991,-1216.9726251078812,-778.9597857624346
6324.034167711683,5143.3106765245975,3745.7807870349816,2151.3058591613526,548.8719417651033,-697.1782043395826,-1180.563382260194,-744.1163384604491
5087.441172222529,4238.448302538081,3146.910089963898,1812.8320656129852,408.6739248639117,-706.5725186289991,-1125.3465805031888,-696.4604293289632
3984.0958698664213,3406.7645101479434,2577.124208702966,1479.5494146109909,268.8752297739237,-709.0501353815945,-1057.941357276813,-641.5023060333367
3048.8891866424547,2679.146613473953,2060.351842768648,1166.1432312460583,134.67597231995973,-706.7965205034495,-984.1469485747409,-583.9603755989829
2290.5257824297405,2068.2975566546247,1609.4875870631627,881.957973195272,9.739284032808058,-701.5827418213214,-908.7058164695637,-527.5952766887949
1699.065458791597,1573.1309092556357,1228.447627302607,631.6616626582373,-103.71065859200536,-694.7384467421573,-835.2231007078386,-475.17893362721355
1253.392218748215,1183.4480317088535,914.6241654649588,416.2187552582619,-204.66864868373622,-687.1685170712886,-766.2089566763198,-428.56428546731127
927.4865714047932,884.1145697748193,661.2703302421211,233.95468239828404,-293.0626341212452,-679.3958827512477,-703.2051393391055,-388.8183771176012
694.9945844688541,658.3181293933097,459.52264324659467,81.5553242703089,-369.4497009457903,-671.6164810731555,-646.9591720937019,-356.38496641097333
532.0698998805454,489.79611125132294,299.9318713046227,-45.09039331783586,-434.7291153658807,-663.7573156480449,-597.6158382074015,-331.25000361764177
418.76256773006673,364.1314637751488,173.49766121966184,-150.2405864071211,-489.8950194125383,-655.5335480566321,-554.9039306753473,-313.0917984933604
339.35451862651826,269.32216817724725,72.27920177905085,-237.83890750180427,-535.8408336778394,-646.5045781346648,-518.3041933822965,-301.40559926302456
282.04262032866615,195.8582746768821,-10.311952197883087,-311.2142884405334,-573.2201637125676,-636.1316424506531,-487.19096588921326,-295.5986457734145
238.30079275448117,136.5171192188333,-79.428514520278,-372.90672046965886,-602.3651009087281,-623.8404440656859,-460.9447119760561,-295.0561813434284
202.1578053225905,86.03956773342847,-138.82212675822984,-424.58656564536005,-623.2615203125714,-609.0917939780754,-439.03541531051025,-299.1815419922538
169.53674890293297,40.796980242687994,-190.93036474781042,-467.04400346764197,-635.5810893525335,-591.4613852705763,-421.0781412182655,-307.41466855339974
137.73016540462592,-1.4890016335054668,-236.97785041621125,-500.2368495460521,-638.7697996256527,-570.7269045891103,-406.8624131951062,-319.2336652492737
105.0346171572517,-41.949513038380516,-277.0781843185655,-523.3959473508224,-632.1915677353009,-546.9570813820327,-396.3569667399761,-334.1437797347643
70.53683022472383,-80.69791539128178,-310.34374662770915,-535.1950602964168,-615.3217834953705,-520.5934956663186,-389.6913725259918,-351.6577327988125
34.02477604754555,-116.90883896750206,-335.02489799362843,-533.9946337696983,-587.9791514630444,-492.5126924416159,-387.11628818090855,-371.27089902948774
-4.014201005824162,-148.8831015339564,-348.70764532225553,-518.1644933390232,-550.5751371946665,-464.0542085717058,-388.9448716885955,-392.4345475167715
-42.35340760391637,-174.14188616196438,-348.5981375884645,-486.47891930871776,-504.35015850433126,-437.0003587154723,-395.47917683147546,-414.5302214221025
-78.99474884828629,-189.59397209853518,-331.9122152733144,-438.55938733760223,-451.55672221006967,-413.49673855236153,-406.92700430860305,-436.8483245860199
-111.1952712268683,-191.81195065060967,-296.36826387768707,-375.3182538777438,-395.5450782820741,-395.9086645410544,-423.31642062554783,-458.5739971114375
-135.59782366870388,-177.43574465035456,-240.7532410616181,-299.335518899102,-340.7097978699231,-386.6178196443267,-444.4166084572308,-478.7832699946507
-148.49753801756108,-143.69431368712526,-165.4990591497101,-215.08688964170062,-292.268264147099,-387.77408757707644,-469.67447407870094,-496.45214830685154
-146.2519367651154,-89.00175578056623,-73.17653392933026,-128.941495468258,-255.8647760551922,-401.02809723775005,-498.17615251172055,-510.4805551823392
-125.80975534668417,-13.548053151197223,31.204007580548023,-48.86702197005047,-237.02448418921438,-427.27809873748186,-528.64098998102,-519.7318957984128
-85.29680486349581,80.22362067227563,140.19343816952903,16.179814308839212,-240.51450931839588,-466.46824519671753,-559.4527170687836,-523.087375965624
-24.56456443241811,187.37166051603907,244.28361634490722,57.14281944613267,-269.69799741352256,-517.4725986709745,-588.7285702169605,-519.5122486376174
54.41132870964452,300.5458416116174,332.6863338921479,65.93825991850282,-325.98270952144276,-578.0898267245396,-614.4225343806902,-508.129097226588
147.39094748409488,410.4701448517221,394.45436888486114,36.55700059686523,-408.46293970418697,-645.1586845651577,-634.4543174203261,-488.2914299887785
248.06432254237492,506.8068641842066,419.8068150459166,-33.98568052494517,-513.829896646776,-714.7864470519332,-646.8518654404684,-459.64963540507676
348.5988367053329,579.3091399401834,401.4570019764801,-145.0293545279253,-636.5841406316954,-782.6648353540352,-649.8928724563311,-422.2010836658472
440.4869728334884,619.0959287749675,335.71400988656615,-292.1079989416356,-769.5321875669362,-844.4341838052978,-642.2303122702704,-376.31708166218453
515.5726529626551,619.8388171828093,223.15026466782354,-467.30273426461713,-904.4991212979357,-896.0494044166699,-622.9886923912604,-322.7415256796662
567.0866477103882,578.6492218824375,68.69784557113228,-660.0661793427591,-1033.1513928668892,-934.102106547967,-591.8212921941474,-262.55923309634693
590.5095338038933,496.5017194559595,-118.85895752485072,-858.3884764446146,-1147.8074026195322,-956.0616541499703,-548.9235436140987,-197.13563038105283
584.1098436287846,378.1154962829091,-327.91215768536944,-1050.113993229265,-1242.1211447701146,-960.4120247287317,-495.0031411136204,-128.03313517360044
549.0693065376297,231.3207719086847,-545.3997651171495,-1224.1981179224174,-1311.5532936258692,-946.6780447131412,-431.21254500092215,-56.91256812520942
489.19031816485017,66.03454626366636,-758.280869762037,-1371.718312561281,-1353.586803160329,-915.3506058784237,-359.05348374278316,14.570257379127952
410.2617353713108,-106.96350710135391,-954.8773894051417,-1486.5139568060329,-1367.6900297976727,-867.7330051444178,-280.2653345598898,84.86229417648659
319.21795356014775,-277.24304972327667,-1125.8907896735923,-1565.4084322205354,-1355.0696505419658,-805.7378486398679,-196.70967706209342,152.59607280902154
223.25045530959358,-435.7364985782452,-1264.983267183159,-1608.0445031976371,-1318.2812217279848,-731.6655694512444,-110.2620301004751,216.65068268739697
129.0185320428415,-575.4283127829644,-1368.9053787229623,-1616.4234864091507,-1260.7743222866884,-647.9922556391424,-22.71923269481377,276.1872108594911
42.064520844813146,-691.6720992968499,-1437.2333024423808,-1594.2702176783976,-1186.4432350228947,-557.187705258754,64.27229490896937,330.65827846803813
-33.51711333954137,-782.1612000937803,-1471.832714890053,-1546.3481470278934,-1099.2374292316238,-461.5762712039212,149.26546975247314,379.79430119493213
-95.16262276336042,-846.6324874916155,-1476.1862932128793,-1477.8278778359263,-1002.8643983130091,-363.24484817177677,231.0395692414515,423.57130731314896
-141.7214059463618,-886.4096630318348,-1454.7112633923894,-1393.7780270980622,-900.5960007470003,-263.9955525348745,308.6083938943168,462.1663588688653
-173.20801069463195,-903.8920375250128,-1412.1619452186408,-1298.8098908073557,-795.1721814134199,-165.33593153456718,381.2138322969406,495.90682815681674
-190.4964873733002,-902.0745079182135,-1353.1720470394587,-1196.8753179875225,-688.78469611253,-68.49703165433004,448.309479768729,525.2191449349667
-195.01786095680635,-884.1540747243192,-1281.9533357840642,-1091.1950859142748,-583.1183224124474,25.530936883270158,509.53867472927175,550.5814198593785
-188.50163645139338,-853.2471280948854,-1202.1383338556877,-984.283944882201,-479.42686999771337,115.95480169325413,564.7105701085603,572.4828727053427
-172.78122785501716,-812.2164957127375,-1116.7376079863418,-878.0366763989281,-378.62438194335607,202.13433070727748,613.7768702671915,591.3915295504712
-149.66576005550039,-763.5909569057809,-1028.1761503324233,-773.8439185385059,-281.3765222138079,283.54370074680827,656.8108215837987,607.7304109066648
-120.86908908695702,-709.5525231779443,-938.3753148670457,-672.7139304793275,-188.18192502288866,359.7424183464924,693.9890823313165,621.8615333777966
-87.98119045460868,-651.966222872828,-848.853163907741,-575.384324905818,-99.43741650622707,430.3577617500857,725.5763010445144,634.0765241739439
-52.465985312465186,-592.4306611666116,-760.8238210999054,-482.4145219240852,-15.48419078581884,495.0791999786927,751.9116498143865,644.5924639765408
-15.671448323316675,-532.3327978636731,-675.2835125380095,-394.25466267708583,63.36571177346596,553.6638068176861,773.396210963058,653.5516473530623
21.15908725824214,-472.8955449464159,-593.0765215322328,-311.2900551957345,136.82165306019135,605.9503865586546,790.4800067233286,661.0241806983565
56.88215908609829,-415.2111711453114,-514.9382451329232,-233.86236740615223,204.62311032593647,651.8788706966061,803.6475839066683,667.0126295588864
90.4604929022903,-360.2570219613842,-441.5153354934903,-162.27026743724915,266.56139767626945,691.5106115428698,813.4013981281806,671.4582051822347
120.98202442212164,-308.89297245020134,-373.36504716150387,-96.75345205261387,322.5097555669058,725.0446451689074,820.2427471667983,674.2481985231786
147.69047365754753,-261.84261642180087,-310.9377612242117,-37.46519359863865,372.45607701377116,752.8250178800415,824.6506217539234,675.2245123487944
170.02370011798894,-219.6625896872423,-254.54834104734613,15.560362273939887,416.53176965048374,775.3350411227725,827.059493608081,674.1932145699914
187.65374919294806,-182.7065268943846,-204.34337449391614,62.439117299205805,455.03011109653886,793.1759343093879,827.8376458978533,670.9350558846033
200.52080441970452,-151.09166945043762,-160.27219675773898,103.45893917469323,488.4082307543733,807.0296413501343,827.2680642861814,665.2168794546512
208.85259475550225,-124.67669938846835,-122.06954518818435,139.0860657811201,517.2687097784205,817.6083709442981,825.5340508867441,656.8038085776459
213.1615306050714,-103.05864537693392,-89.25652825047842,169.95125712023602,542.3196814037731,825.5961382009837,822.7115331193124,645.4720289627867
214.21412953642204,-85.59454624913855,-61.16422900270536,196.81376066033516,564.3159163863521,831.5897037939542,818.769499476404,631.0218790281716
212.9710184403223,-71.45008859766264,-36.980886050771176,220.5047031704294,583.9871180266898,836.0472805122616,813.5791532790172,613.2908229046402
210.50049858205202,-59.67308507832052,-15.819634399484556,241.85529099845576,601.9627873702029,839.2528559703758,806.9313468409307,592.165719179469
207.87356645318616,-49.28512012946154,3.200114760540714,261.61850745526056,618.704801794794,841.3019221849654,798.5608050565804,567.5936454487322
206.052451319848,-39.380804412531035,20.86768204729829,280.3951280824677,634.4587121427107,842.1111219129266,788.1747524809853,539.590441210522
205.7872283565325,-29.22167919896411,37.804162196548475,298.57525721098455,649.2324974287244,841.4504404307594,775.4829864589082,508.24613889848655
