t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
560.1199999999999,541.4499999999999,527.685,518.825,514.87,515.82,521.675,532.435,548.1,568.67,594.145,624.525,659.81
139638.51767082937,116445.74633869913,93994.86272742727,72671.01727147528,52877.22857122516,35035.725807069124,19583.14802886413,6955.343570257244,-2444.161016600127,-8299.693991219701,-10472.188017797624,-9131.320676799465,-4941.075596574492
225671.6182128939,190074.48558598064,155192.17097297634,121483.53412769633,89524.14141643893,60028.27027485688,33849.462080082594,11946.484015882264,-4701.532530073458,-15247.779896630413,-19211.42354087423,-16794.091555696657,-9259.884203706702
236478.15386269582,202930.27036765928,169237.29690719137,135551.5623789644,102294.77292754664,70230.80880327635,40502.186493584486,14597.345672238176,-5791.603307508462,-19057.799738725083,-24129.308135112744,-21042.69285359356,-11523.479760786016
188013.09106479556,166367.11634493346,143503.7266174342,119089.91523596138,93154.99327809228,66234.96128416667,39488.59819567247,14721.289528755962,-5768.945530774555,-19603.576941058418,-25017.223169612986,-21730.127756695536,-11715.043339523585
116576.83424019192,108535.29205041498,98687.63100924916,86323.25629559357,71045.49593199251,52977.310816933525,32980.823517838704,12796.29739990897,-5043.235516671939,-17669.791313581984,-22764.08250877725,-19692.199222823267,-10413.444230208836
54178.78474505429,55464.749324041026,55069.453189519176,52176.242818992,46119.334433412565,36607.11740388379,24020.25606392663,9679.584448166208,-4107.070544050688,-14440.930087749884,-18776.568052367886,-16201.480703498764,-8412.665936920443
15190.812798319655,20070.11083560172,23845.367162974562,25840.28507783778,25352.068038753492,21838.01850013177,15225.505243872243,6259.573814138801,-3313.0795807988557,-10993.930973924338,-14381.234182967597,-12421.232817798375,-6375.599071470506
-1952.9012736444065,2554.3968093943786,6574.858042198041,9683.140297878479,11322.234585147202,10918.509706653715,8132.232282410281,3199.5582353420764,-2800.008650333901,-8019.188114742168,-10472.242527510813,-9100.998283117127,-4674.514553127373
-5823.577822874285,-3153.1656717806986,-570.1191133105374,1730.6051119224926,3410.8829111104037,4031.2237005686634,3201.414509458372,841.426553234902,-2544.531943324003,-5795.279101397075,-7450.5432490306675,-6544.9280513513595,-3412.9714824708835
-4460.188791242522,-3442.8265223305953,-2363.9103667737545,-1272.3547549611612,-310.61475447775524,276.9643882322845,195.6167236916624,-754.3799664228793,-2456.7682381382187,-4312.089689188003,-5347.915571439275,-4742.939473658548,-2535.0747869384213
-2450.200189187818,-2355.219869448351,-2205.291592560324,-1987.229250525066,-1717.6388933366927,-1472.0348394947828,-1403.6641212051989,-1703.3468380019563,-2453.430862837423,-3421.3171700246507,-4000.495682169033,-3535.08690665384,-1932.285480641669
-1363.1801934032087,-1569.1640079411661,-1775.0631548946797,-1958.9018819843839,-2082.93042354139,-2121.937749340353,-2114.9269375937697,-2191.299807790985,-2487.258060795836,-2944.8155296923956,-3186.1891354228105,-2732.7582003952466,-1506.9224816858177
-1210.9645614010524,-1384.361619374676,-1597.581791733048,-1842.2297152229607,-2077.635932124054,-2248.3809518916055,-2335.787408947895,-2402.4525767409077,-2543.25482757496,-2726.8686321832074,-2701.4875546172343,-2179.914402568987,-1193.698078297116
-1566.7319670011589,-1594.3862128383823,-1669.3060532052575,-1800.9924972825072,-1975.6565159546226,-2160.3785038917217,-2329.1992107839305,-2484.3123349971875,-2620.488702336078,-2646.1472403353087,-2389.7413994668204,-1770.2447015105547,-957.3734770207869
-2064.8075539851784,-1937.9977397011612,-1842.1689637244199,-1804.0624100807265,-1852.1705601830486,-2005.4366795306314,-2254.861788392948,-2536.6340162380147,-2712.5059884181405,-2608.65795163485,-2142.9128149010453,-1442.37864802195,-782.752250711232
