t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.3050000000001,563.9200000000001,540.345,526.58,522.625,528.48,544.145,569.62,604.905
-94218.91186243217,-76994.85316872335,-60471.9747696941,-45017.75748323011,-31011.203932557124,-18839.525737290922,-8883.996939469887,-1486.5566277087357,3114.7032799546364,4896.622563789412,4227.307683887833,2128.480224217078
-164573.3703600614,-135587.07663050044,-107525.84223663724,-80939.7719934543,-56466.97694873479,-34838.36698091005,-16850.30399922888,-3284.9464939013806,5246.447620482343,8562.617059966075,7291.989742966508,3371.648597103869
-195965.5840515286,-163649.76504976253,-131820.5896813983,-100938.62392923096,-71701.8145838712,-45081.29083283602,-22293.934749659697,-4670.243518790816,6626.956751552555,11062.403231747898,9351.805526254011,4151.445499777804
-188812.6519648694,-160897.85313030772,-132586.36900103188,-104023.11951786875,-75754.9487227022,-48826.49064440949,-24785.618393021243,-5519.623575356816,7158.360316510602,12206.904998467104,10253.491078762303,4415.946289242712
-155174.13194791137,-136092.9753268344,-115714.25431906772,-93779.4576943071,-70531.8266500945,-46894.55570700804,-24553.080745391268,-5808.950248433914,6933.647206321511,12097.562227459373,10098.867861829347,4235.382952871423
-111228.23178353671,-101567.5183443926,-90052.3022843316,-76081.86394238104,-59545.525891147045,-41084.79544121525,-22285.31485470383,-5606.036440167626,6169.658385258673,11039.470262626079,9163.116312107868,3753.1099175846593
-70264.90648052808,-67917.38757430138,-63628.77370686334,-56609.41296312051,-46447.19473721932,-33429.871197250264,-18848.856380436388,-5041.754939122269,5120.035645946553,9418.116068772168,7782.508445222158,3125.924127816376
-39344.179121339526,-41249.27178490155,-41498.093274653365,-39278.904095874124,-33996.5901347939,-25614.362113290295,-15037.512644122662,-4270.653804802754,4004.629822657462,7590.833758029801,6258.852535168498,2479.729024358838
-19717.955510140753,-23213.455584615465,-25506.373853641475,-25885.41185430031,-23705.545072105506,-18707.082079133987,-11426.550781360815,-3434.9288868024114,2973.262188919053,5822.24947633642,4806.33488933156,1891.2730504838892
-9199.406978477857,-12607.765586086034,-15253.596411763983,-16583.691805638726,-16009.628702572196,-13174.801293659342,-8338.419565775985,-2641.536803906493,2101.897235653738,4266.60533959543,3541.407978591443,1391.8940000429243
-4573.1316044380055,-7166.043790162255,-9321.539263997816,-10646.872058618346,-10671.48585116463,-9051.066807891479,-5884.787403812055,-1955.1059299039803,1408.3139162964321,2982.7785320314597,2500.9592512083555,982.2900992945815
-3075.22552335877,-4753.081573056109,-6181.809358056609,-7098.954198800201,-7170.121667830875,-6135.278753773533,-4039.2509590945037,-1403.3060582902938,873.4933752378582,1963.5384738102352,1671.0382506685573,648.2927042075962
-2896.4709182711536,-3853.490184378083,-4638.004773616449,-5076.764203593328,-4960.682786921449,-4148.314200829196,-2706.6979181537586,-988.7873001643908,459.7997967444111,1164.9676446981573,1013.4465935103617,372.26104413323594
-3092.926524507543,-3589.9624006278214,-3918.7035395836942,-3957.0686726313243,-3597.216476358713,-2824.098547176078,-1773.5308643785138,-702.4376330620246,122.70295406244844,529.0061964472077,484.519326123217,139.08377583658188
-3293.6826978969825,-3547.772179348375,-3598.77612402338,-3346.969415603217,-2761.1619611749893,-1948.3187038735414,-1137.2190190039955,-534.8491131193948,-183.3730742549352,-2.2420640637277174,45.67545627958012,-61.8789721795748
-3430.5154817094294,-3582.5648075347854,-3478.5024490152355,-3022.5865049194485,-2243.3879293778477,-1365.4211033288846,-720.7181021454834,-484.8777580909676,-502.83390421422285,-478.75899027627173,-332.18997864857397,-237.07522725795587
-3561.788845392916,-3680.89856133581,-3481.917004812597,-2864.596002771935,-1912.995410637296,-972.3605685341703,-478.6009004510769,-565.1713011621314,-877.8578406317141,-938.8857689794684,-667.9888493806361,-389.87327914946866
