t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1639.2199999999998,1517.5449999999998,1405.6799999999998,1303.6249999999998,1211.3799999999999,1128.945,1056.32,993.505,940.5,897.3050000000001,863.9200000000001,840.345,826.58,822.625,828.48,844.145,869.62,904.905
2473205.2833383568,2181155.561766082,1893375.6300172845,1612209.8689358248,1340248.7760342865,1080389.2443157372,835869.9468808256,610268.111515756,407439.5953623419,231379.76075972716,85978.922161466,-25355.914808262933,-100240.34506201436,-138034.62867936603,-140758.2435963517,-114186.3464531185,-69087.5135958303,-22521.675837654664
2729906.336347321,2466333.458457675,2199627.6598594394,1929019.3103750413,1654716.5454292514,1378239.1028455826,1102722.6053570318,833141.756904932,576375.7122750306,341016.53155005997,136810.40607593328,-26367.289945903667,-140054.66543798693,-199219.59155344675,-204556.2898695682,-164675.7014452092,-97598.91428868717,-30810.43760489393
1409913.4209414092,1348249.5650800308,1276874.7040833682,1191429.6300587307,1088324.0254430699,965240.425513338,821779.2280974875,660176.4520973797,485945.1039550418,308201.9926543087,139372.93417404557,-6033.063452054177,-113768.40472244774,-173205.56409263457,-181142.98871970532,-144954.6381539345,-83585.69077050698,-24961.760864762626
312880.89538254467,355466.86828214244,391858.5737822191,418542.89181081625,431727.4432808802,427609.42983443954,402941.7766665787,355906.19745181914,287197.1252824463,201063.24520786834,105879.5989419268,13715.98625540635,-61549.3788128275,-107631.38083085898,-118102.23228995482,-96028.71809286468,-54984.62804552006,-15834.793034480404
-2985.798666742664,25008.64579894385,52395.206019796446,78358.0636736441,101524.13690227819,119899.4153185802,130971.26442749321,132062.28200614348,120992.76355698881,97016.0096240604,61824.45151289192,20219.111508739094,-20108.67888022466,-50155.71518668589,-62567.800759399666,-55186.2363659046,-33500.653326833235,-10012.959784966642
33875.57874935644,30161.135371783952,26913.21400538101,24440.8695456638,23099.163500551476,23203.63882333134,24845.20487404191,27610.534818694276,30298.169098509425,30844.838293420624,26762.600366735627,16283.27780666646,-29.09877170872636,-18129.032567392835,-31187.39087305987,-32942.028510487115,-22527.773788688814,-7261.377171804389
72603.99688950778,61551.4572923631,49521.96424771509,36466.684619983345,22908.798112314824,10091.146587938307,-103.79050053665782,-5656.758694785998,-5403.443940962882,-215.75897387252502,6416.108820344658,9376.594141332616,4777.901908216308,-6694.220006938996,-18810.06474854753,-23409.869976768492,-17128.133667092417,-5590.712892080912
60913.39856158766,54949.233167972285,47024.78846467256,36555.83862176904,23624.02602473926,9347.07085694648,-3954.000941942009,-13166.922876276221,-15648.131094356479,-11055.257853178251,-2623.425359371458,3674.9361378544068,2647.754541943255,-5844.967413555746,-15748.213703011335,-19169.130545672444,-13445.390254183183,-4135.545245894019
37296.52945609584,35880.72182277923,32406.634600956757,26084.10847320049,16692.140525929535,5054.7003383026895,-6640.248249265022,-15164.243957331644,-17596.073733340178,-13376.377150745218,-5669.00653535576,-232.35504352219283,-1522.5671945418412,-8719.582352179734,-15760.936905466164,-16460.68850458259,-10308.27869291144,-2884.642735787976
21060.48824280976,21330.136157324858,19727.029272220097,15469.459110377586,8287.628708294842,-1064.9647137091652,-10474.30129562087,-16861.728682669862,-17684.992131381794,-13005.45609662031,-6412.51639594097,-3128.7294262199507,-5903.868086480146,-12236.948603644489,-16270.638342192931,-14182.754338226061,-7687.314435296243,-1945.1178767946044
12315.917584110954,12792.668766423287,11509.93751790301,7744.044361523281,1321.8745379439974,-6843.924145565946,-14492.820785122234,-18659.44013604042,-17460.66502659196,-12052.158072949953,-6705.530157906165,-5860.1563604310395,-10133.676005598443,-15393.472643162948,-16503.111801483534,-12146.021180013196,-5658.368451519754,-1331.6664046913243
7493.790881925619,7657.422835396108,6073.066291981793,2082.896933722075,-4305.706105598776,-11868.099383081306,-18063.387655541166,-20075.260614254395,-16934.25750714716,-11122.288049346262,-7427.860783393914,-9004.600251984659,-14181.409635694472,-17815.222067625866,-16200.443128638584,-10314.974761243366,-4223.538402247077,-1018.0740979015796
4224.702795671298,3797.4002815007843,1635.686565285852,-2806.465766407142,-9260.721911081839,-16129.829027265807,-20670.357799704918,-20507.730237715536,-15909.58379050577,-10581.278587409024,-9107.368168114377,-12676.14314030318,-17652.53482818084,-19049.032233016394,-15211.916013033067,-8738.804069451264,-3405.9299782869866,-988.4613543096505
912.7257088727237,-183.08817502155466,-2850.2017497431684,-7442.322557177862,-13408.41085026341,-18926.517439648407,-21443.245638245764,-19494.9344602755,-14624.223570794089,-10961.492004741165,-11751.650785282141,-16033.390018056061,-19457.29988779757,-18551.85716755971,-13630.924052558403,-7667.751224535246,-3298.619252578679,-1237.3957604388115
-3741.312286070171,-4849.289089255857,-7121.933330184119,-10732.696781506402,-15085.38137779232,-18638.881477888935,-19579.50661534218,-17384.88284215376,-13920.183419623174,-12281.905883766269,-13877.115518379595,-16913.552044349424,-18233.255185412527,-16309.88673506605,-12107.644318012754,-7574.241063853911,-4001.989881343421,-1732.6731651081009
-9354.443013719629,-8497.805096782491,-8390.061046710984,-9387.074865411905,-11505.717184073941,-14081.716398327608,-15843.17943484196,-15749.543687440004,-14053.05235626499,-12301.985325271282,-11928.451771759337,-12896.63872554668,-13911.075785206127,-13712.183254885482,-11927.068198666242,-8943.860492676535,-5457.9489275741325,-2351.1339426792556
-11022.786191088155,-5555.129755224787,-1304.836209891242,361.2721077805541,-1809.3130025207192,-7463.982101583077,-13541.062679802406,-15673.849049014008,-12089.915130379419,-5967.150407123206,-2673.8142875810645,-4624.331513660771,-9626.552045907645,-13723.43538516918,-14477.496559727893,-11826.317256200893,-7226.07434971538,-2808.5428284470377
717.434037964812,10930.44749170953,17335.501216068005,16916.04285695234,8116.382011095863,-5743.2478157660325,-15849.698744571511,-14084.07192828557,-1826.5021635955416,9819.91202236284,10750.127853225902,997.165895098078,-11545.954188086343,-19414.26952204432,-20135.483920640778,-15341.207145747565,-8329.453526000856,-2648.0344389940765
31206.098369123676,39677.30079967886,39658.809572665596,27602.56013936162,5488.836693197528,-15529.279577318499,-20292.181153675752,-4236.220496165762,18436.279352274014,27191.505376056484,15225.139360791889,-6981.03306131563,-24877.94791222569,-31307.19162054642,-27280.0898561916,-17543.289021450473,-7391.112224078025,-1386.5398899775573
67867.76031296044,62154.846953522414,44183.512312043546,13614.260542333292,-19100.233904936147,-34281.077813011645,-19161.12219945385,14144.354205037695,35400.59360240513,26014.701930093637,-4813.522483761209,-34546.05372559279,-48556.46449900772,-45779.49725800369,-32449.190008371188,-16023.573446119422,-3229.2616290720184,1152.416729898966
79767.82462612096,50372.304835907504,10599.606735504396,-32442.744847614802,-59261.957994621975,-50458.010148588364,-10780.470445848856,25308.80536658157,24945.832593538897,-10338.283941121344,-51893.91492876736,-75010.76959649695,-74140.05084674383,-56504.06795186313,-31952.888569422146,-9172.84682335711,4260.451155026001,4508.896509817664
41364.509479878056,-8042.445903374782,-58387.71108930753,-94607.70492154435,-95537.56561946223,-56527.17569651113,-7624.012523482139,7146.971371143173,-25109.29455527907,-75788.59525868576,-109256.095040696,-112084.93245693443,-90967.77046178281,-58154.505026707295,-23986.14095456938,2614.2732887311204,13558.326512352758,7617.088030087518
-41374.75845046863,-94048.92651960919,-134490.31581781604,-144661.47107837818,-113053.41493517272,-58060.371025976136,-25531.209660804587,-45382.08600699653,-98950.63159110131,-143063.05127357467,-152894.9911354014,-131470.10371955915,-92932.62980931788,-49362.460047473134,-9717.85741519406,16728.22289597594,21949.53916130225,9348.68241225235
-133851.3122537254,-171232.14156225225,-186174.7988553914,-164989.21954827546,-112784.77033712518,-65879.8485367419,-65600.3320779642,-112361.2287855001,-164764.06059422815,-185467.3072915589,-168930.60518780068,-129333.04123890311,-80995.36837657128,-32824.549140930656,7357.195599833497,29436.16980211887,26861.363248184036,9206.555703618926
-201006.5860822249,-213672.51104196993,-200822.32207926078,-157983.2433979751,-105331.75083601748,-83222.18312537904,-112458.85514137526,-166350.78879831402,-200007.54581119044,-194327.18084416116,-159249.964483706,-111307.53268274621,-60661.96739503968,-13172.069197402394,23167.511796061008,37603.01360160147,27197.58546937628,7576.616226284578
