t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
878.9449999999999,806.3199999999999,743.505,690.5,647.3050000000001,613.9200000000001,590.345,576.58,572.625,578.48,594.145,619.62,654.905
-182531.56833846838,-151929.83920606363,-122379.51764764932,-94432.88250833674,-68664.5986236593,-45670.725975456684,-26055.711611189297,-10398.577250302378,813.960077107769,7303.30270975682,9182.794338958347,7230.644581894542,3272.839363162685
-304466.9698326605,-255900.3411627765,-208482.39562500623,-162932.84236756506,-120126.35600427186,-81114.77311215484,-47111.16699923565,-19412.16528093269,770.5472807352642,12599.671190803912,16045.261826127096,12462.550041619734,5276.247665698812
-335961.0587079545,-287218.2149019907,-238583.84279618814,-190443.3981561877,-143561.31167185045,-99167.57950446002,-58975.25071031165,-25074.984447911742,355.8863077927332,15581.17554400618,20075.980185731023,15451.65927113826,6309.336035451493
-290112.6142036785,-254692.1476404238,-217875.68026589975,-179413.98447430748,-139615.87933288128,-99536.46342185882,-61089.38102836738,-26979.163574129554,-328.0229305266892,16098.846003728604,21047.10341998417,16059.717773651782,6361.431193173283
-205671.50423248662,-187946.14652696933,-167743.27154516085,-144218.45350304883,-117094.69335908932,-86957.46045880622,-55512.984691405756,-25646.763835065027,-1066.736866779148,14641.680371067576,19507.563910336783,14771.184592133408,5693.825996490089
-121389.05647590011,-117949.9712364202,-111823.58707739552,-101856.5079604544,-87294.23458540594,-68143.38198700265,-45575.35801820583,-22164.690761329937,-1654.4965991742756,12020.852192241458,16420.715660979913,12375.48316133154,4669.175681202029
-59474.56263725954,-63740.251907866885,-65836.98763342266,-64633.24455629263,-59148.65479912187,-48915.44598088569,-34465.61868255912,-17729.64349348712,-1980.1480355723982,9034.800841188924,12765.295470888082,9634.702760946693,3595.829921686728
-24018.48309396182,-30284.03227891392,-35180.827582155944,-37818.1910078473,-37248.551853698475,-32765.570941292408,-24382.026169862973,-13305.27902833368,-2042.4435294352422,6258.361876220775,9270.890757018302,7080.798084968616,2654.0947519194983
-8520.037724238888,-13637.420195246588,-18077.548006020625,-21254.571171047028,-22423.07922965615,-20881.99372531726,-16362.987971040775,-9477.384719290865,-1912.3588039593421,3987.9589703727816,6335.331279799755,4971.775057598951,1902.7933895027936
-4115.904650712496,-7204.7080226228945,-10029.453572774102,-12261.0593723765,-13411.95998175412,-12951.022675785547,-10562.087379818357,-6477.926281443342,-1681.9664034567186,2293.4796866561574,4074.7334020511894,3353.361364703314,1325.733377420881
-4135.272819982696,-5548.32581782726,-6850.617647648697,-7877.344003616328,-8369.887672407174,-8030.490253164994,-6651.774963819797,-4295.083272277991,-1429.0958843503113,1107.20066841892,2427.0909737976854,2153.5193361470756,878.9067828742421
-5030.579889425108,-5468.454334001457,-5787.414923210434,-5899.521486191107,-5707.365512572458,-5133.838778728836,-4149.965211360015,-2793.670052573058,-1205.8271587018562,301.4766471194355,1249.9597247035922,1261.0342633169787,519.8526218033851
-5520.9615103192245,-5575.408719418361,-5435.511858507385,-5028.384492396928,-4347.2393434887035,-3486.942686833039,-2606.3022191241694,-1805.6608057352173,-1044.5453726576657,-262.6580047622931,386.6743856649929,571.8640993684579,218.8089958961874
-5470.059620063921,-5503.915887241638,-5256.975104914593,-4635.136216595257,-3667.300580251939,-2569.3832812328083,-1673.0474659027605,-1183.3078588860674,-971.8082186742154,-713.371591510511,-299.4271543277155,7.818756016788527,-41.0817049336199
-5132.6002609013685,-5318.158229482549,-5144.718809731377,-4477.882842496355,-3348.5708025789213,-2061.824567944301,-1111.5684626722416,-824.8394128952298,-1022.8708799934357,-1162.0448087119435,-912.5301216217741,-481.1671047070935,-267.58394700612627
-4809.481329917961,-5200.259555750325,-5157.36882201124,-4496.21305129581,-3238.222104775267,-1776.6351445142254,-776.8969344202291,-686.3056158595201,-1252.7762627519019,-1703.0595040619492,-1522.6130846316591,-921.6248554367705,-463.35050202263585
-4752.186837486374,-5332.949247106093,-5392.550920146012,-4692.218767157112,-3257.292003696512,-1606.2468275379929,-605.3676416319449,-788.7103925675569,-1740.7676110254768,-2411.8245297282683,-2166.987153609417,-1322.6313889465277,-628.8403515601076
-5168.004732056071,-5870.870920285115,-5933.4381465593,-5068.11284872361,-3350.0300229665963,-1499.8046561841509,-615.1764325701423,-1221.685028047925,-2583.7139074627526,-3336.8410158600973,-2851.8300159445653,-1681.4348757534037,-764.2478356410707
-6237.995421973183,-6930.888584724005,-6819.821292474418,-5593.846392296691,-3466.8958584016164,-1468.501935205596,-917.2210323144261,-2136.294641233828,-3873.4934323509474,-4485.34653548715,-3553.7925915214983,-1988.554092647684,-870.8612699382611
-8105.752806849362,-8567.380008022486,-8020.877396222801,-6194.239002183954,-3577.9175365707924,-1612.8279854594846,-1721.137893485507,-3713.2088538872467,-5655.965298162644,-5806.525681178801,-4223.7696865445505,-2232.845767716873,-952.1571623018272
-10822.539378651556,-10725.19218143603,-9410.024210037329,-6759.780514955997,-3713.6107174376752,-2152.8147900789213,-3310.084969935164,-6093.8045006167,-7877.567706119768,-7180.740160259523,-4795.35427718198,-2406.7895580448057,-1014.6824669700359
-14257.805867688867,-13186.181899235706,-10759.92735632136,-7189.833130725374,-4019.025010141129,-3425.783275815233,-5956.074456096779,-9276.786301392794,-10338.48195112988,-8425.431451215782,-5199.1991122000045,-2511.5996803621742,-1068.5138257302654
-18012.50605626363,-15545.772787087488,-11782.038661361887,-7464.742860552359,-4784.162234661658,-5808.086593637889,-9768.487557783172,-13011.56297986243,-12681.731442609953,-9325.344170561464,-5381.77723113477,-2561.076404762431,-1126.8789860238485
-21398.28715661999,-17262.758467563053,-12220.695654340465,-7715.250131700248,-6397.546097570878,-9539.398769077354,-14516.25189646358,-16748.170671263717,-14444.645819301053,-9685.339285479933,-5323.902969029176,-2582.6904346913966,-1204.478449399699
-23544.691296753997,-17802.60498842311,-11975.155092395067,-8231.344896418037,-9187.146132084074,-14490.96085205944,-19518.315185646006,-19705.892116744286,-15175.81826112752,-9391.344109229105,-5052.498880108784,-2614.5683906746026,-1314.2861847016827
-23646.884510784494,-16839.536163043012,-11183.371666756457,-9360.276492354507,-13180.150213024423,-19996.85691122642,-23710.92975448243,-21078.498432038745,-14583.711210355228,-8456.023691609875,-4639.966889009863,-2698.009932590885,-1463.210795931805
-21277.670336690255,-14424.345891332405,-10196.16384938412,-11304.55269965575,-17901.97927585513,-24894.601364372236,-25933.883079057563,-20314.597955603323,-12654.363680580642,-7027.686695607943,-4189.436593975928,-2866.7870862476384,-1647.8282217027777
-16614.404428405313,-11013.197870368966,-9424.218378605065,-13918.662775480612,-22371.228990164396,-27840.798729082187,-25347.347897329997,-17346.63815735166,-9678.96786809088,-5355.151702919326,-3809.6568848703073,-3136.1773559625867,-1852.0295665008564
-10441.958109901378,-7316.578810802786,-9128.831224078685,-16645.633390936495,-25367.91985824894,-27800.713845625054,-21782.085751936123,-12647.255418906323,-6172.228718114711,-3720.9170559836725,-3587.7046374786996,-3495.5741831335104,-2048.3011405805773
-3903.9077825082386,-4034.935085141232,-9281.257480317463,-18673.1496613369,-25883.568575011002,-24471.979501603495,-15833.248206912776,-7077.010424159713,-2716.755445344632,-2368.7461123264893,-3568.6552909875863,-3907.861287348571,-2203.174638299328
1882.0499685453954,-1619.0918540512696,-9580.491295184982,-19249.906490327216,-23525.018792820432,-18413.263289045433,-8645.090534909965,-1599.2320033157134,197.53992235521406,-1451.960291925663,-3748.3534652225408,-4316.505356998794,-2285.521565220345
6156.429205576304,-171.8109120705341,-9615.139212840497,-17991.700092529234,-18656.737761690947,-10816.84059931424,-1506.2853361253347,3000.956149525678,2276.642812951508,-1016.4488425605332,-4080.072493322807,-4658.41415399995,-2274.8114227055626
8659.177314822828,488.4115548291014,-9064.709519377611,-15014.547272076581,-12225.146167351486,-3065.809117865157,4539.459368109229,6280.653160933173,3443.281563890764,-1016.0655366748629,-4490.899747771488,-4878.420416236564,-2166.2192476510836
9563.791310971419,671.9434367920957,-7826.911736300061,-10847.86707139788,-5389.184607124737,3692.564279640386,8910.206377568073,8153.3281199971725,3791.1502456481835,-1346.7717977575435,-4901.27157860917,-4940.836945673303,-1970.8132193602196
9291.020375882796,668.670340222528,-6023.326926268522,-6207.548738225702,843.8277054101467,8786.699936529492,11494.503863609203,8794.73823438218,3509.427976514176,-1883.5985845198259,-5241.66098106737,-4834.961521833972,-1711.2240254853905
8314.370710955753,665.7957016361512,-3913.359667818889,-1759.3844010480423,5833.252842823896,12039.022812765465,12518.84220228595,8511.620453721884,2811.9505341738736,-2509.2539357197675,-5462.917891362641,-4573.838625485989,-1414.9556763849912
7029.841043077594,738.2701590244118,-1782.36963910108,2031.9550463807348,9340.234821174403,13635.071260670975,12373.0379043572,7629.829115352639,1889.5941158715475,-3130.223754445383,-5539.589620139649,-4187.8351814444495,-1107.986712160745
5705.190938410232,882.4742863871617,142.17027290376564,4943.816071155165,11437.774887949401,13946.29386129957,11466.618206232766,6426.436941015648,888.4620719903214,-3681.625172777667,-5467.580948192925,-3715.8273395032047,-810.5484562238103
4486.7143263615635,1059.2477759409076,1726.1853647626465,6955.271658727227,12375.657513557102,13381.305335829058,10144.415542330873,5103.869654514177,-92.65972810634781,-4124.517559127123,-5258.4253233172385,-3196.826555239958,-535.6428948256557
3432.14220896655,1225.6184440000804,2923.854985344637,8172.045595904659,12460.219720913597,12295.250181597468,8656.082533558525,3792.0910795527975,-994.2177637455184,-4439.482847828768,-4932.472672713893,-2664.0165449675314,-289.75147857177734
2546.3612615240268,1350.0085382540997,3751.219713415472,8753.875196272194,11975.561613989534,10953.571453194952,7160.434389904402,2564.2475665844718,-1783.9919023540692,-4619.341931557835,-4512.8538110843565,-2141.963497771467,-74.68949348876623
1808.9846026760874,1415.0661732466076,4256.400890626356,8863.13509278764,11146.886530180214,9532.178516176251,5745.851675257718,1455.6334494795685,-2445.4553458579617,-4662.8640927247825,-4021.4432868547988,-1646.679513027941,110.36372117876573
1191.9544085974346,1414.8328999128291,4496.938380241405,8637.98306712996,10134.184193267047,8135.468100526863,4454.059350439892,480.6745919081723,-2968.402691965034,-4570.638245283301,-3477.336665214162,-1187.545159138583,267.2591346194454
669.5994263830851,1351.4220931332786,4527.458233633077,8184.762917374139,9042.46839962616,6819.109743994679,3300.836142824343,-354.1186771821681,-3342.819131280919,-4343.818056626003,-2897.6296555904687,-769.8974193938693,397.90743504883505
224.20265665272288,1233.6064122681735,4396.224651802507,7581.983013172432,7937.950930279794,5610.537310058481,2291.369100057879,-1041.7682440434478,-3556.613456722246,-3985.9251713965673,-2299.6085130044917,-397.2740094706758,503.88848617029345
-150.96728336497128,1077.3461990658177,4147.171459202408,6889.155055947437,6863.742401267535,4524.317211630124,1429.9398343642265,-1571.1679267756913,-3597.5787766088542,-3507.056285126755,-1702.993632885741,-72.71182590605247,586.4654005478534
-450.64661638119003,906.8545050095142,3823.766394297731,6155.7595803456325,5851.890843333441,3571.7355695506,724.2076355901936,-1928.2181958154079,-3459.2334587628657,-2928.7551985657046,-1130.8321478840073,201.03933005026437,646.8086400004685
-659.050841545838,754.2907551487407,3471.6471799052297,5427.4094700766545,4930.469164483077,2764.808278492256,184.50822560948598,-2101.347267608313,-3148.8411337216407,-2286.9572837930236,-608.1446365290651,422.13723605759094,686.2651943268099
