t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-94268.90936120233,-77094.83315938673,-60621.9072409987,-45217.597424553525,-31260.891341412298,-19138.985629332215,-9233.139360997942,-1885.2766706725547,2666.5254604606266,4399.12172953571,3680.633491030473,1532.7971983315217
-164623.36035539277,-135686.99660116187,-107675.57218265768,-81139.13201493607,-56715.72736586158,-35136.20849385281,-17196.877887860355,-3679.8348572068844,4803.721585431538,8072.588739633527,6755.252749743763,2788.8543726766216
-196015.56154196357,-163749.58501377635,-131969.9822878963,-101137.18493785943,-71949.00595184842,-45376.441522869805,-22636.241737932593,-5058.77300174226,6193.267953169809,10584.746073308175,8831.4969462142,3589.926435411871
-188862.61195019993,-160997.53314104842,-132735.28975750308,-104220.56369952137,-75999.96288286838,-49117.88775662309,-25121.981023199023,-5899.3076727271055,6737.221018236098,11746.39397955545,9755.903442784911,3883.7825958235353
-155224.0694296826,-136192.47549368526,-115862.5691398542,-93975.46902244016,-70774.05088839533,-47181.15000207192,-24881.850689757295,-6177.359063563204,6528.468038464788,11658.800921532948,9630.018917237401,3740.232420029467
-111278.14176554358,-101666.79884870684,-90199.87762934848,-76276.12868385675,-59784.35447036688,-41365.554973398175,-22604.88099310669,-5960.812235780417,5783.72072373561,10626.844818591082,8728.676244969465,3302.097718763351
-70314.78396931768,-68016.40868533881,-63775.47670183737,-56801.62018036487,-46682.030411766435,-33703.785030167004,-19157.652695501012,-5380.627226339319,4756.4650377943,9035.751364131786,7387.731306004005,2725.5402896410906
-39394.01912671003,-41347.99387572793,-41643.79183076018,-39468.74614455924,-34226.84564424969,-25880.44395999987,-15334.02589543754,-4591.453873782093,3666.370673541473,7242.552163873761,5908.512697068276,2135.7350357137198
-19767.753045640206,-23311.839147960185,-25650.936786435825,-26072.584875755696,-23930.644609803734,-18964.373853482673,-11709.327921034728,-3735.6036860165723,2663.0539176281814,5511.532646385457,4504.669307752544,1608.6189551839511
-9249.157061903223,-12705.77125015252,-15396.893559295888,-16767.89621320335,-16229.009355535398,-13422.376560080316,-8606.07485902424,-2920.1620792313242,1822.2520886978527,3996.559405282352,3292.0649500641885,1174.647166130676
-4622.829258334177,-7263.632334384606,-9463.441604008698,-10827.813017155586,-10884.599007797335,-9288.03411723968,-6136.009219678135,-2209.8985394314063,1161.496622277237,2756.1030515521343,2306.954291461013,833.5766899648323
-3124.8657755159165,-4850.213943793996,-6322.189124148101,-7276.342096606596,-7376.434389848356,-6360.784853184181,-4272.808198030083,-1632.6353840537035,661.5028037629058,1782.4994455500273,1534.7176254496203,570.2526925888379
-2946.0488022225527,-3950.1275105458553,-4776.735570289332,-5250.315115947452,-5159.679142084125,-4361.547106042182,-2921.4460449584276,-1191.1856837432304,284.3527704216759,1031.37485480975,936.4589432163409,366.0174192589639
-3142.437080026333,-3686.0660092500493,-4055.660456042073,-4126.504816239827,-3788.3988286788863,-3024.2904662637125,-1968.41751693554,-876.6097682804748,-14.779655324994735,444.19512702835993,467.7957273986325,204.72638293000696
-3343.1209714924134,-3643.303611036308,-3733.835846642283,-3512.0195932172055,-2944.0522153697752,-2134.7488018441377,-1311.2891653265488,-679.6803357275533,-281.77785279266925,-37.423585334602876,89.41816172112006,74.70527542945482
-3479.8765271226207,-3677.485831877359,-3611.543372370036,-3182.986539409119,-2417.528726455864,-1537.4180976514415,-873.1187204616228,-599.4411793766899,-561.3639129282938,-463.95926558774295,-228.50998650344164,-31.514774671215356
-3611.06772409146,-3775.171192198776,-3612.819341170352,-3020.0891599650186,-2077.9512716297245,-1129.3051462387216,-608.5851593929601,-648.7337398396002,-896.0390695625745,-874.2527461915071,-505.6254601989092,-118.29461876091973
-3830.7471763628046,-3972.2924058102576,-3717.67627876039,-2959.474813850545,-1845.3746439765885,-852.262765179472,-506.81980878174085,-856.4703875190805,-1324.1150837764355,-1293.6872658985042,-752.4344474931419,-188.07279318575019
-4229.763570174066,-4312.128713546208,-3922.079451617505,-2961.560373905225,-1673.921067580437,-689.5950704724584,-592.8474511074286,-1265.6704395164288,-1875.4454523610127,-1733.0833789495775,-972.1144578972927,-242.37256748285807
-4879.189592558375,-4823.23950544219,-4215.5481531861105,-2995.1321683775363,-1546.647779930045,-667.790685630596,-926.2402215519011,-1925.5491342813787,-2564.423309020189,-2188.078164020868,-1162.6226285513092,-282.60787583044254
-5817.4777189271035,-5504.734260703323,-4569.602589075126,-3034.3133211463687,-1480.7386662322795,-860.0297017465049,-1592.7909294062342,-2876.139628990277,-3381.164429668268,-2639.516318713696,-1319.024492996926,-310.7382028193699
-7033.502126319362,-6314.363303143056,-4935.220325073587,-3066.957490911093,-1538.724252949846,-1384.1061609084168,-2683.8982816996736,-4125.847410962135,-4283.430595503368,-3055.7547557294347,-1436.0319183091767,-329.79978777726274
-8446.807656893017,-7161.802092531645,-5250.859187028834,-3111.9084401396435,-1837.1646657821636,-2384.7613968147966,-4260.613266195844,-5626.187048942172,-5193.223347825673,-3397.6306150724886,-1510.6277364352275,-344.2766265861126
-9894.018786743653,-7913.783152162672,-5462.422134573009,-3238.242542971961,-2539.9165093207253,-3992.018216880493,-6306.1255308905,-7252.613195386707,-6002.164979204862,-3626.1278024781936,-1544.454012585042,-360.20478356244513
-11134.857790935604,-8417.501341693402,-5551.812058153253,-3573.648967568797,-3822.8219427240365,-6255.963428280295,-8680.69214560135,-8803.139067777387,-6587.936342482144,-3711.6696809328814,-1545.45644578076,-384.8592442611962
-11889.199676601325,-8542.415984208128,-5562.890693099318,-4286.240636256565,-5805.316868989146,-9074.297118151739,-11101.65202738633,-10024.061424466978,-6840.122004259836,-3642.8817023670204,-1528.216525754367,-425.89079586729326
-11905.562241191552,-8229.432302732366,-5607.678511418214,-5530.432724340911,-8463.251576434815,-12145.126107369602,-13170.687213302554,-10663.057804588076,-6689.118282555591,-3432.156319926434,-1512.552091543901,-489.8942501743944
-11043.792839417332,-7526.249698644475,-5838.378187204736,-7365.509236472049,-11558.887296324041,-14981.664338906985,-14455.694268267174,-10536.763973644021,-6128.649193658439,-3115.8341820165692,-1520.351299438602,-580.6014862372987
-9339.556746311917,-6586.856485183291,-6385.798944771474,-9678.445052377703,-14633.317970634596,-17007.51903990699,-14608.757513175184,-9589.386946435197,-5223.098329302416,-2748.3030544738062,-1571.1500514034037,-697.1462784169365
-7017.367884135834,-5626.665360834087,-7286.556020317251,-12154.960153419492,-17089.595973371714,-17713.643006868446,-13478.018789108291,-7918.250835525274,-4095.760541481189,-2391.306417795547,-1677.4869708158933,-833.0217069124501
