q1,q2,q3,q4,q5,qd1,qd2,qd3,qd4,qd5,qdd1,qdd2,qdd3,qdd4,qdd5
0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.01000233383426147,0.020003666943178806,0.030002998701529632,0.039999328684325056,0.04999165676690139,0.999949975407704,1.9995998132714718,2.998649426095062,3.996798826470611,4.9937481771053,-0.01000233383426147,-0.08001466777271522,-0.2700269883137667,-0.6399892589492009,-1.2497914191725348
0.020003666943178806,0.039999328684325056,0.05997898322498181,0.07993463497256131,0.09985829794007507,0.9997999066357359,1.9983994132353056,2.994598920413496,3.9872004296384267,4.975008342537003,-0.020003666943178806,-0.15999731473730022,-0.5398108490248363,-1.278954159560981,-2.496457448501877
0.030002998701529632,0.05997898322498181,0.08990096371537507,0.11974199894201981,0.14947522055593376,0.999549808698354,1.996399280275664,2.9878521299601526,3.9712201725703786,4.943827359545828,-0.030002998701529632,-0.23991593289992724,-0.8091086734383756,-1.915871983072317,-3.736880513898344
0.039999328684325056,0.07993463497256131,0.11974199894201981,0.15935770545279365,0.19871834612936765,0.9991997066176528,1.9936002148192133,2.978415129427784,3.948883633054427,4.900283203325112,-0.039999328684325056,-0.31973853989024525,-1.0776779904781784,-2.5497232872446984,-4.9679586532341915
0.04999165676690139,0.09985829794007507,0.14947522055593376,0.19871834612936765,0.24746453094043014,0.99874963542106,1.9900033370148014,2.9662964157274967,3.9202265626600896,4.844484766015972,-0.04999165676690139,-0.3994331917603003,-1.3452769850034039,-3.1794935380698823,-6.186613273510753
0.05997898322498181,0.11974199894201981,0.17907385728163586,0.23776092085122502,0.2955918739834289,0.998199640137832,1.9856100862851893,2.9515069003382806,3.8852948295149545,4.77657158439755,-0.05997898322498181,-0.47896799576807925,-1.6116647155347228,-3.8041747336196003,-7.389796849585722
0.06996030883469792,0.13957778078514055,0.20851125902153722,0.27642293859000633,0.3429800218083248,0.9975497757945484,1.9804222207510147,2.934059899482504,3.844144344888762,4.696713490943324,-0.06996030883469792,-0.5583111231405622,-1.876601331193835,-4.422767017440101,-8.57450054520812
0.07993463497256131,0.15935770545279365,0.23776092085122502,0.31464251743182253,0.38951046949211443,0.9968001074096067,1.9744418165272135,2.913971122136216,3.7968409737025652,4.605110189116088,-0.07993463497256131,-0.6374308218111746,-2.1398482876610254,-5.0342802789091605,-9.737761737302861
0.08990096371537507,0.17907385728163586,0.2667965068840357,0.3523584836246272,0.43506685698754555,0.9959507099867175,1.9676712668921872,2.891258655885061,3.7434604291062104,4.50199075396368,-0.08990096371537507,-0.7162954291265434,-2.4011685619563217,-5.637735737994035,-10.876671424688638
0.09985829794007507,0.19871834612936765,0.2955918739834289,0.38951046949211443,0.47953526010808073,0.9950016685074007,1.9601132813300448,2.86594295063853,3.6840881512928707,4.3876130592643285,-0.09985829794007507,-0.7948733845174706,-2.66032686585086,-6.232167511873831,-11.988381502702019
0.10980564142349145,0.21828331053226344,0.3241210953018129,0.4260390100574227,0.5228044754214323,0.993953077922482,1.9517708844463024,2.8380468002172163,3.6188191707446036,4.26226313265418,-0.10980564142349145,-0.8731332421290537,-2.917089857716316,-6.816624160918763,-13.070111885535807
0.11974199894201981,0.23776092085122502,0.3523584836246272,0.46188563822198947,0.5647662983392271,0.9928050431425947,1.9426474147574773,2.8075953218296577,3.54775795612782,4.126254440349647,-0.11974199894201981,-0.9510436834049001,-3.1712263526216447,-7.3901702115518315,-14.119157458480677
