t1,t2,t3,t4,t5,t6,t7
290.345,276.58000000000004,272.625,278.48,294.145,319.62,354.905
-915.4136974698316,-553.4467298156194,-224.60668765919436,49.63249006349494,249.22171639840525,360.7379118856725,391.2596860171249
-2064.719804865249,-1348.6161281167003,-704.1116570534055,-173.26072028383933,203.57834539275117,398.47810065250053,424.27712023365757
-3104.0625358182992,-2074.8763070654654,-1147.3692934898083,-382.47121152375814,158.695047077965,431.71623496388645,452.8350136234226
-3989.516612720211,-2703.8413833499385,-1538.6255721229231,-571.2446583490364,115.95993672741378,459.5330280047482,475.9935577896248
-4690.016907035151,-3214.791452519264,-1865.9226972897911,-734.2054629044717,76.58945138664322,481.25595089240664,493.0432163868135
-5189.056543137063,-3595.7774846035186,-2121.714898796091,-867.6239260730822,41.563846814356424,496.4796875975363,503.53233873574084
-5484.717261887609,-3843.7671168925613,-2303.032214201283,-969.5283997769385,11.582784515880377,505.06509061768054,507.2736757025289
-5588.1926344081585,-3963.906648124161,-2411.2161747079876,-1039.6646053144398,-12.95634013229747,507.11877403054257,504.33126765800785
-5521.163865956136,-3968.0877841900106,-2451.303775234663,-1079.3219638219507,-31.95718262035973,502.95734358621905,494.99112146744585
-5312.50341019659,-3873.077540607398,-2431.1711633163104,-1091.0598513636478,-45.602549602689095,493.0614014625432,479.7203704631147
-4994.803674608728,-3698.489686308046,-2360.5625680484386,-1078.3737303333153,-54.31590411157785,478.02481083258965,459.12012989985374
-4601.167456747765,-3464.8504631339647,-2250.123940976791,-1045.341905803795,-58.71157933539379,458.5043338800747,433.87706675025913
-4162.57887394682,-3191.9523790947305,-2110.5389652659906,-996.289075590237,-59.53945876480839,435.1738399869996,404.7179471086225
-3706.0303532657745,-2897.614012833042,-1951.8339180212981,-935.4944935761916,-57.62961034455455,408.6860457109534,372.37031574860475
-3253.4428932910696,-2596.8871434797256,-1782.8841302600088,-866.9623674209352,-53.84150501727976,379.64342583881023,337.5312201998504
-2821.3056680462064,-2301.687818469917,-1611.1242413022132,-794.2618883768068,-49.02120657645355,348.5787197669188,300.8447071711609
-2420.8888887435296,-2020.7826570290376,-1442.4409561039952,-720.4354677372384,-43.96851119154795,315.9444833147504,262.8878298013095
-2058.8521517603153,-1760.0378450551314,-1281.212294466005,-647.9672007667558,-39.41464349474569,282.11046803049976,224.1641850911797
-1738.0729961004936,-1522.8336619753616,-1130.451170301524,-578.7995960347737,-36.00993685874502,247.3672516015257,185.1035690888193
-1458.5465309093795,-1310.5570859951172,-992.0120145296622,-514.3850264723495,-34.32003293815589,211.93445175701788,146.06616571901037
-1218.245345483851,-1123.1032141971882,-866.8248394586918,-455.7586960252349,-34.82856386103076,175.97196311095223,107.34971919566526
-1013.8696475331511,-959.3375173219473,-755.1293399548204,-403.62154708967836,-37.94401445865216,139.59288450780258,69.19831477302668
-841.453772897894,-817.491214409041,-656.690383450363,-358.4238350396823,-44.00845398216423,102.87708227829684,31.81164566158956
-696.8231321029017,-695.4787611188427,-570.9841613697135,-320.44254467342336,-53.30601490761954,65.88460594309882,-4.6460765353021
-575.9142693614056,-591.1385129335716,-497.3505604037369,-289.8480499857099,-66.06931989103404,28.66839970205433,-40.038141874953624
-474.98083989605624,-502.40506678277154,-435.1116800361901,-266.7572172905927,-82.48246767037645,-8.714083271705825,-74.2486317090697
-390.7117861506665,-427.425294183678,-383.6589641752111,-251.27146136727276,-102.67965217174435,-46.190658677342526,-107.17712625442854
-320.2869134759294,-364.63064379111665,-342.51244703346424,-243.49913544443868,-126.73898936957454,-83.6658337602935,-138.73483331480148
-261.3913361710861,-312.7769193814917,-311.35555573679767,-243.562192144796,-154.6716570795421,-121.01412299179368,-168.84203754434077
-212.20536146772253,-270.9603001506632,-290.0481992919794,-251.58745435215963,-186.40700963205362,-158.07551597175825,-197.42670010956206
-171.38130124136612,-238.61553518665386,-278.6199064377556,-267.6832472451817,-221.7749013126988,-194.65336058591456,-224.42399576307915
