t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1255.6799999999998,1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-998721.8021894515,-865894.7643319279,-735799.8547181651,-609904.7488315806,-489785.8544878564,-377149.64082982513,-273835.8385290323,-181791.54663683282,-103001.48231622862,-39355.73600887948,7566.944407808418,36824.247946437055,48567.0381750149,44646.337894244374,29378.84086669726,10461.57837018186
-1355546.433972558,-1195723.655676406,-1036214.5731078567,-877658.3451240672,-721257.4130071821,-568936.737596679,-423454.3339008256,-288422.90617596963,-168188.7496349897,-67505.20360617804,9059.696445254185,58019.855045502634,78160.52371345529,71924.72380865944,46783.54121051539,16240.777993735432
-1041007.9183646482,-950840.6177252512,-856123.5967351688,-755234.2221587343,-647395.1878345372,-533036.8520821263,-414159.4237879907,-294607.86480513983,-180122.44418038888,-77991.19069296125,3865.482653293321,58468.249155683385,81915.96955183544,75699.66460627782,48461.677261359284,16206.445229152374
-508819.29190605343,-498201.7641791548,-481400.7591537992,-455554.04704378435,-418261.45648145076,-368023.6176480334,-304835.86097113235,-230836.722926223,-150798.50259565504,-72139.66766278079,-4101.319680975863,44146.26187068046,66339.24283919466,62185.63998010652,39334.10082948405,12674.878297973606
-144918.76185628877,-167974.6903272802,-187161.5501977972,-200216.34975341335,-204688.0681491417,-198230.61212642692,-179170.69236186225,-147312.56305923505,-104792.87566128901,-56613.4449705717,-10350.584345717205,25379.485057940514,43685.269383739505,42606.49397426277,27184.99308607258,8649.013957866477
-16398.723297034954,-34774.03454092504,-52179.90623814517,-67680.27835588138,-79891.71393426607,-87040.90232393224,-87249.33013726243,-79094.74552025723,-62393.64024335665,-38966.86158221986,-12954.88412406368,9811.404272271395,23621.386288011978,25470.222033756258,17213.90087517281,5708.011992906153
-11471.174651192177,-16069.539991974832,-20870.844412284612,-25804.805242707036,-30578.95677875391,-34609.631913022604,-37003.54909559141,-36656.48217337428,-32545.018806757387,-24242.126530170317,-12545.211797544005,126.94942552965904,10098.281340939218,13942.30247579838,10781.947928248828,3937.7758160962408
-29079.219392247738,-26410.693021250627,-23652.973868878453,-20896.506093364795,-18371.488424471198,-16421.90523509486,-15358.270521365592,-15170.05066562636,-15213.439955472799,-14176.954080418302,-10670.610301653222,-4415.2079992004965,2762.7717968028246,7429.184080209512,7044.97854818895,2850.4373849437466
-33972.167517145725,-30762.614622417932,-26846.101110280444,-22118.681410423247,-16830.973363923742,-11694.568194967653,-7782.643982734782,-6069.127008418581,-6669.93557520773,-8275.169430378208,-8535.250526155236,-5691.388785144718,-425.96244682710903,4074.2481614549733,4766.119020813384,2048.8657954181276
