t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.305,463.92,440.345,426.58000000000004,422.625,428.48,444.145,469.62,504.905
-20748.535159402574,-16117.001053001097,-11752.978208360802,-7798.100937787305,-4395.641752191003,-1685.4894295784093,210.2863221425185,1219.2843472051127,1379.4674836986958,943.7358384248158
-38963.122900243194,-30482.682850233687,-22447.159992924237,-15107.046891817037,-8733.950736936216,-3611.609504505485,-3.769550876271353,1917.2475907445178,2201.5159508001593,1333.0081317571774
-51769.4641541176,-40864.41683155405,-30418.202964209002,-20733.60367653966,-12181.53633286748,-5191.401483848525,-197.63255188708848,2483.2309307247738,2869.807149939682,1637.7620154365009
-58084.59051364333,-46408.101207728694,-35033.94338187275,-24251.571830983405,-14490.41853762801,-6316.404431953698,-357.23103259537817,2882.4553633660853,3341.5392777061566,1836.6572456949139
-58166.276247888294,-47218.28110761695,-36292.17390990105,-25605.22641196656,-15597.661921248828,-6945.729810990425,-472.36321875368554,3103.2533807123473,3601.082573391853,1924.012738162085
-53321.57992696769,-44171.31266353337,-34715.80752024183,-25060.22692756596,-15608.119640953457,-7103.115505902405,-538.0418834799411,3155.358600556928,3658.38725759956,1908.3341296144608
-45394.61369393127,-38568.17670748491,-31140.99938273808,-23090.780183263792,-14745.099072338522,-6862.179360684792,-554.9524627619022,3064.5549034042274,3543.016416216226,1808.2694322619743
-36239.63487242688,-31764.935153622468,-26481.12766004684,-20246.406971883836,-13287.556741899669,-6325.371514359117,-528.9119708174505,2865.575234500803,3295.93320769431,1647.4758172424054
-27339.351351460133,-24892.29686287976,-21537.17672638177,-17037.614599054617,-11512.028688492426,-5602.607125241014,-469.5013009495495,2595.1565410536186,2961.2629571063435,1449.8385974924024
-19633.75005203819,-18715.102297888487,-16890.867397921174,-13863.472173745411,-9651.418122292192,-4794.183701492506,-388.26131905485636,2286.621233750307,2579.6950490893,1236.010332577761
-13535.591740288417,-13622.427058019899,-12880.569726904461,-10985.091653375475,-7874.691079779725,-3980.2726806843207,-296.9132998701694,1966.5913154565042,2184.3361450412813,1021.6129501974356
-9059.12988708591,-9702.884091238278,-9636.069660844687,-8535.067117880479,-6284.839948984273,-3217.0255350473635,-205.9817454708628,1653.7576049505049,1799.0244209267776,816.9216578515484
-5983.304679510497,-6852.490810173111,-7140.955499506841,-6547.112993790979,-4928.901239373566,-2537.8189919902884,-124.02115692027078,1359.2021753229333,1438.5819362379075,627.5589065997602
-3993.804799862458,-4875.257407625909,-5296.763806115797,-4991.295474191219,-3813.3370761493825,-1957.5747900126498,-57.45895632707007,1087.6353941136365,1110.2718312978145,455.672826391899
-2779.2326436772196,-3556.3130307323954,-3973.862407465712,-3805.103650135121,-2919.6150697386365,-1478.2454008503814,-10.926863262209991,838.9850075323136,815.7709999388596,301.1792496933694
-2080.746207916392,-2704.0345001475175,-3044.3007724805357,-2915.99323524657,-2217.038863058259,-1094.1127534241518,12.113560283686809,609.9542571798614,553.1507492075012,162.81231164794357
-1707.0280955581907,-2167.215954002456,-2398.5305063004266,-2255.0674050078096,-1671.8411360133937,-796.1785492682019,8.649639631897656,395.3568601566293,318.5716086452963,38.88196019748395
-1529.0792146147444,-1836.3288461882635,-1950.722255986153,-1763.7152739012006,-1252.828509375432,-575.4270744667988,-24.530968059997903,189.18518226233056,107.5767269430284,-72.2581134660298
-1466.5149271874093,-1636.893895070285,-1637.5441601460545,-1395.6547061603276,-934.4518835235615,-425.03743519338127,-91.28427521663286,-14.543676275095521,-84.01508100229171,-171.97567444481973
-1472.6154093543719,-1520.4313508773384,-1414.1325672906885,-1116.5577043953024,-698.2567386814076,-341.72446035680275,-196.2453024076121,-221.086313311861,-259.5582106070216,-261.28811112569554
-1521.5713347633118,-1455.97526747287,-1249.604493754177,-902.8224208652246,-533.4671366245649,-326.3515881257829,-344.5694613955886,-434.3475738933255,-421.29829519205134,-340.89169802991506
-1598.9158137591098,-1423.3893252504063,-1123.3423548286928,-740.4221212439597,-437.1405247872657,-383.8511273448594,-541.2173091193662,-656.2995080851042,-570.2962543076947,-411.24632586695077
-1694.9361162030848,-1408.753109779092,-1022.5454908594901,-624.2321866208117,-413.9952430594136,-522.3713513334781,-789.7655407801855,-886.4640782725185,-706.5129729689294,-472.685678083259
-1800.5034112160788,-1401.6795127492185,-941.1072729897078,-557.8152132310328,-475.7142189347181,-751.5061969695149,-1090.8122257233597,-1121.531405582109,-829.0242960584344,-525.5339979848585
-1904.837585345654,-1394.3098589319086,-879.5987404254433,-553.2991167432087,-639.3158924758226,-1079.506872365069,-1440.1727554393726,-1355.224897284743,-936.3426984222274,-570.2166114563264
