t1,t2,t3,t4
78.48,44.145,19.62,4.905
61.01552982308895,35.615232624626096,17.437634398109154,5.396350244734345
43.6051903274487,27.0379735019703,15.168713769066777,5.833419897387665
26.428022876689905,18.489476843785138,12.829438501744374,6.211703053639342
9.656920797044416,10.044317026060074,10.436521349542332,6.527506752903496
-6.54472221232682,1.774089693098972,8.006927857365163,6.777988458793758
-22.026063335247056,-6.253796522541605,5.55761486006814,6.961175014177265
-36.65147503948107,-13.977206586644515,3.1052729452591334,7.075963183477004
-50.30275216132106,-21.340217585580397,0.6660785974035948,7.122102440184063
-62.88080976383478,-28.293888393698722,-1.7445386155009617,7.100161159782235
-74.30683994417438,-34.79684588144434,-4.112108971163494,7.011477819160058
-84.52291637861984,-40.815679563075435,-6.42331145806434,6.858099168381053
-93.49205554260014,-46.32514311070739,-8.666135171441493,6.642707618863929
-101.19776230543823,-51.308167433050905,-10.830010692198549,6.36854027754324
-107.64310417646732,-55.75569577841553,-12.905909804854057,6.039302147908025
-112.84937223247515,-59.6663563567442,-14.886412826704294,5.659076018731591
-116.85439723664236,-63.04599211698542,-16.765743713990982,5.2322314764498286
-119.71059641817871,-65.90707044997126,-18.539773950172414,4.763335317391156
-121.48282977225315,-68.26799765496841,-20.205996978369853,4.257065413757998
-122.24614470115797,-70.15236400659008,-21.763475591636354,3.718129816404744
-122.08348465242419,-71.58814523444013,-23.212765223563405,3.151192572852415
-121.08343155095788,-72.6068852707247,-24.555816476775952,2.5608074154259017
-119.33804379674429,-73.24288335579526,-25.795860483243978,1.9513601459680179
-116.9408419880292,-73.53240616769672,-26.937280809307488,1.3270202230264836
-113.98498392874674,-73.51294272338684,-27.985475606690695,0.6917017556702607
-110.56165946588928,-73.22251655514115,-28.946713580221722,0.04903383401901973
-106.75872480644267,-72.69906626015603,-29.82798710904501,-0.5976601132653196
-102.65958564175442,-71.97990210680068,-30.636865539290884,-1.2453744455834563
-98.34232902989706,-71.101243091507,-31.38135128277152,-1.891425592836801
-93.87909582827709,-70.09783578763255,-32.06974092942332,-2.5334492853595076
-89.33567870707314,-69.00265359866931,-32.71049313187464,-3.1693916037444465
-84.77132549424583,-67.84667268417151,-33.31210456861444,-3.7974947654611055
-80.2387238069275,-66.6587189042096,-33.88299485596087,-4.4162785773779705
-75.78414054367153,-65.46537864070231,-34.431400874262145,-5.024518467867193
-71.44768872347905,-64.29096529546145,-34.96528061368686,-5.621220974060819
-67.26369419695965,-63.157532612721766,-35.49222633981134,-6.2055975040766755
-63.26113573409285,-62.08492569338353,-36.019386636187456,-6.777037125479913
-59.46413371302886,-61.090860615616634,-36.55339670435677,-7.335079054349831
-55.89246489819676,-60.19102390336065,-37.10031619268409,-7.879385438021207
-52.56208341843844,-59.39918364037903,-37.665573782554056,-8.409714942193851
-49.485630871014806,-58.727304763687435,-38.25391778017079,-8.925897572341022
-46.67292134352124,-58.18566194030713,-38.86937203858268,-9.427811082239177
-44.13138994850837,-57.782944393997816,-39.515196660031236,-9.915359250424865
-41.86649611823604,-57.526348068051455,-40.193853094262124,-10.38845223935218
-39.882075349705445,-57.42165155646539,-40.906973443910964,-10.846989192402798
-38.180635287709535,-57.47327328470976,-41.655334002564786,-11.29084317074188
-36.76359397232189,-57.68430845398114,-42.43883327322197,-11.719848485085585
-35.631459760798464,-58.0565452648233,-43.256474933074976,-12.13379043632494
-34.78395387955882,-58.59046089622338,-44.10635641341283,-12.532397443103086
-34.22007779635946,-59.28519862594395,-44.985663940013666,-12.91533550329515
-33.93812865791931,-60.13852832921835,-45.890675019451706,-13.282204909341978
-33.93566694776361,-61.1467933783571,-46.81676945111323,-13.632539114053706
-34.20944131499577,-62.30484767674807,-47.75844998560937,-13.96580562343342
-34.755276234898,-63.60598718706419,-48.7093737315616,-14.281408775987375
-35.567928808013455,-65.04188084310816,-49.66239533027088,-14.578694253706324
-36.64092159893285,-66.60250615338612,-50.609622769632814,-14.85695515833314
-37.96635896355764,-68.27609509608706,-51.542486495369346,-15.11543947765764
-39.53473480885715,-70.04909605220695,-52.4518222023701,-15.353358760423085
-41.33474015753403,-71.90615750822849,-53.32796735754473,-15.569897815018168
-43.353079228617034,-73.83013906499157,-54.16087112666158,-15.76422524646567
-45.57430296385647,-75.80215490035751,-54.94021696235528,-15.935504648244374
-47.98066899391422,-77.80165423907664,-55.655556672342655,-16.082906270050074
-50.552036910141226,-79.80654257862302,-56.29645434140218,-16.205618989465428
-53.26580734991437,-81.79334640663728,-56.85263804483612,-16.302862424307186
-56.09691278220775,-83.73742293480167,-57.314156882842404,-16.373899032687074
-59.017866968152994,-85.61321498617143,-57.67154050252736,-16.418046059002677
-61.998878851694144,-87.39454963965714,-57.91595797467522,-16.434687195552307
-65.00803510396553,-89.05497759877488,-58.03937267190631,-16.42328384060237
-68.01155371325488,-90.56814856459941,-58.03468966735014,-16.383385843914763
-70.97410890940182,-91.90821621679447,-57.89589214928965,-16.314641639423574
-73.85922538477537,-93.05026481042331,-57.618163434594166,-16.216807671517614
-76.62973728957706,-93.970747953038,-57.19799136516713,-16.08975702599016
-79.24830492027849,-94.64792891026336,-56.633252185539135,-15.933487179113317
-81.67797948430173,-95.06231086969821,-55.92327141989026,-15.7481267786632
-83.88280392017647,-95.19704503624652,-55.06885978229694,-15.533941369475734
-85.82843559483166,-95.0383042894006,-54.072322749654916,-15.291337973883554
-87.48277490291487,-94.575610441656,-52.93744308351774,-15.02086843499081
