t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.3050000000001,563.9200000000001,540.345,526.58,522.625,528.48,544.145,569.62,604.905
88012.2443427512,71376.00285252355,55467.1960730477,40655.980883605065,27322.867990986328,15854.388766263606,6627.42780932017,-26.273870656463146,-3887.338985408201,-4963.106800053641,-3667.632605097648,-1087.7716470054352
153182.40893952898,125016.71219368474,97841.38714037872,72226.40786737257,48824.955804269055,28374.764635428848,11666.064920572177,-543.8942788693205,-7693.870052916648,-9683.26887002301,-7254.456622988576,-2488.326278774297
183336.49299415987,151395.09868648727,120078.71007864713,89903.25182091504,61613.61223018187,36211.22550567618,14914.970417352462,-985.029728664943,-10422.135898059056,-13020.33399937027,-9710.531898152232,-3389.1823303926326
178596.32108721032,150107.81735189227,121434.10148999492,92819.34283888566,64904.99366894821,38810.65177981878,16115.419010646401,-1336.395984353088,-11877.351415931338,-14725.54954632964,-10854.862006417192,-3732.3952586960104
149434.83689271563,128744.60374287692,106995.9365803629,84064.07505061396,60339.232336240915,36883.320985008235,15471.058035381135,-1613.0071964709268,-12143.50407153926,-14905.35638324249,-10805.241344816575,-3600.1243380646065
110095.67580358907,98109.12058435897,84463.64026230772,68701.80916806964,50901.467602474426,31914.10688171825,13498.197160002688,-1842.2175089875977,-11501.672572600926,-13920.793102708818,-9883.097065574811,-3157.350773736163
72440.41849876677,67578.15490027172,60864.69154423924,51632.58598152312,39675.36158686632,25551.625861067027,10819.10445461944,-2047.381703599906,-10311.827781424046,-12238.297177707844,-8480.232454794272,-2581.8404327836442
42975.398039716,42676.827878097334,40679.78182068275,36248.58917028297,28979.945067769033,19141.18979640373,7985.562455530317,-2239.9747921050002,-8909.197741356247,-10295.430529304447,-6945.019182033875,-2012.6398172995982
23150.75033226156,25070.078373151486,25627.575821693976,24129.427034796103,20079.782781541555,13518.684020603374,5381.182260580979,-2421.337436714989,-7543.893226540932,-8419.39385451323,-5519.836162468702,-1529.97758559764
11362.51007123765,13918.897876452727,15480.66141981081,15454.578985437709,13338.449061287227,9032.720335824244,3204.33128051067,-2589.4619373720216,-6365.627324839837,-6803.440989174254,-4330.707053027048,-1161.3464219685288
5012.112292950576,7405.505300474641,9110.663471066651,9648.246468695757,8561.250985632329,5688.262253397168,1503.9904040120996,-2745.288528746165,-5438.613476267649,-5524.352599119343,-3410.8570218962304,-900.1639660546059
1785.9273543701863,3759.1863564681043,5261.991560119139,5913.997057261861,5320.806829934265,3309.5847479414406,234.82206857050625,-2895.4386044315174,-4768.349316037801,-4578.114724865651,-2736.247587155169,-724.8148612554019
110.20664908979327,1685.884066338615,2931.556903533901,3539.5942052000964,3171.3331498702973,1664.3444768412019,-692.6999907557852,-3051.2390646325334,-4327.129616750222,-3916.064311100405,-2257.5604436465337,-611.79956148252
-896.2064657377031,400.3294547558957,1454.537045809979,2004.6348892700507,1748.1098548067066,534.2242375726969,-1377.5544796295576,-3225.4512791000725,-4072.3394186863407,-3472.4864071219977,-1921.988779441975,-542.1385782429155
-1644.9851490995486,-506.76613406204183,446.0135991233244,974.5854163915543,789.3307932913083,-257.225829292232,-1908.9736045459804,-3428.190233091669,-3956.9450292657502,-3181.8067436343263,-1684.7418413018918,-502.96548485157473
-2289.677926571955,-1218.691450493002,-293.3923323882814,252.28478230542464,120.37039046415761,-841.7895760381307,-2358.036151112785,-3662.9157487125703,-3934.238474428885,-2987.4119529470763,-1513.1589394077619,-486.69161985420567
-2864.4971126770656,-1802.0842124254164,-857.1664270982301,-273.2479186036669,-372.4628390448398,-1313.8601250765778,-2774.5793544747694,-3922.9155499666213,-3959.562303625992,-2845.2587898918528,-1386.6770301896536,-489.4314758087803
-3356.5874081113775,-2270.8877323112315,-1285.936860700273,-666.0088175345408,-765.1569450032131,-1738.3400494939751,-3185.407513032628,-4188.777082766876,-3991.461416233169,-2724.9831308050675,-1295.0054622136543,-509.5104187720884
-3737.416179798793,-2619.3598002971376,-1598.9965031762542,-968.5954026925697,-1111.2167107883736,-2154.468421569527,-3592.066544599685,-4427.917842118629,-3994.0701517772063,-2610.158721698526,-1235.755804435187,-546.2719096438691
-3976.2669027097386,-2839.5872143621827,-1812.639870149121,-1216.5497101641795,-1447.7425751327546,-2574.3683820979104,-3968.9979596470844,-4597.913055255719,-3941.668827962263,-2498.241289386419,-1211.9395568591478,-599.1123129031151
-4050.3962250527334,-2933.6517292666326,-1950.9325066266313,-1443.3468880232876,-1792.8699614923075,-2978.1587093864664,-4265.28703121577,-4655.450670551818,-3825.1448330020435,-2399.8409784966884,-1229.2990388016506,-666.6012006611318
-3958.4696126589643,-2924.4015826516616,-2050.4610627906345,-1676.641894862057,-2136.8636724084654,-3310.687855249318,-4414.646159671925,-4571.502569209167,-3658.6021068870573,-2336.4625521803473,-1293.3277312222085,-745.5939080142603
-3737.118974821963,-2863.392489234391,-2157.5771025582026,-1926.7301891415946,-2432.365242325332,-3487.6562210641646,-4357.2958434463635,-4350.361408641974,-3482.9862898621705,-2335.873612161021,-1405.9726415564649,-830.3523998732317
-3474.51300201805,-2830.885891547757,-2316.265838333332,-2171.265584347426,-2593.174087229188,-3418.8260868777525,-4072.728175383685,-4046.2359252060824,-3363.1207632145097,-2424.866096794603,-1562.2961316496378,-911.8303771485441
