t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
712.1749999999998,683.6949999999998,660.1199999999999,641.4499999999999,627.685,618.825,614.87,615.82,621.675,632.435,648.1,668.67,694.145,724.525,759.81
431682.9859092368,370524.85969066015,310737.842882055,253049.54548319272,198237.480540998,147138.66750095153,100650.8081232817,59719.96644256121,25307.890820914155,-1669.723283576976,-20444.323156266524,-30546.15808463469,-32017.41766239745,-25695.523776819864,-13570.295101836267
606673.8530292289,528852.4780838898,451436.98771335895,374859.564171074,299823.89014738315,227378.99923257233,158967.57445568193,96429.26120943422,41933.36386502542,-2188.4177347577356,-33736.627995680465,-51081.96647394359,-53737.216209090715,-43012.49388830261,-22646.356790127167
493059.0420507639,443449.21068024065,391870.9543480487,337689.4266836734,280720.33618799277,221410.307187519,161008.04913785108,101680.584378138,46505.166733182836,-747.9769500197358,-36120.38781759389,-56290.37861548313,-59653.22368828811,-47443.00316460185,-24514.82884340306
257402.9314855278,246486.12050405118,232414.5258476043,213789.22701667208,189524.8870206335,159093.26040729458,122833.85371080879,82270.58905756267,40315.26208737039,1187.5213987829027,-30126.841519234713,-48975.0478767195,-52581.78214575669,-41611.89421062453,-21017.771323232515
72160.84369081713,82218.9910463386,89964.39102920295,94109.18807558484,93334.82634438452,86485.34497141623,72908.19242683785,52907.13641749584,28183.888565653153,2043.2715629569893,-20920.673316225853,-35863.97849436227,-39379.42201950241,-31288.642278343206,-15569.983831725873
-7131.185985483508,3974.551801316638,14338.843201935015,23319.622399134594,30025.1691832755,33376.710311425384,32322.338950357214,26223.803767136866,15359.247335868677,1359.4409895140768,-12725.40102912228,-23036.510575695494,-26271.405622569233,-21392.147552787716,-10743.781112158607
-16010.06710599469,-11713.271615835862,-7229.162346366982,-2629.5988252631346,1813.0082909229186,5578.32440991993,7918.000041268788,8003.709958698067,5246.200339411701,-252.66573487189675,-7300.920240347035,-13604.629507054475,-16466.308271189162,-14176.130392531846,-7436.898988038718
-4016.3449026824665,-4923.493715095841,-5579.433826163114,-5832.603900850403,-5537.8732631842995,-4629.261127217831,-3238.3177698060695,-1810.0900154490596,-1099.5217665220293,-1901.1289981717205,-4479.885458567287,-7980.567180889067,-10413.14180684315,-9699.110990233761,-5413.785011536547
4166.277531881639,1728.7385009511331,-764.4321176132139,-3193.2102454803517,-5278.970864899283,-6614.619065665085,-6822.330464362123,-5843.191502683967,-4215.576984413225,-3037.9226417012987,-3363.237987561761,-5231.7983876263015,-7181.372012423881,-7099.078936656174,-4133.288599718389
5298.693705681818,3330.520208036603,1062.9223101868836,-1482.381930627983,-4057.9546507749574,-6165.8452760920245,-7194.8065487855,-6775.6273525954075,-5210.967176484585,-3579.1333808112713,-3133.2009531304525,-4204.963762144419,-5613.459293939605,-5512.866694752,-3202.806679243174
3199.129843986943,2003.0751956699073,447.2842701793347,-1501.8885131767747,-3658.252392061738,-5565.127873583119,-6610.3916278030165,-6380.677543488086,-5099.932469839693,-3718.9058849845383,-3300.433099687289,-4025.224138492987,-4840.729483003447,-4395.603353782458,-2447.672247890514
862.3649195057276,92.21674082842503,-973.9202408465644,-2363.514168607246,-3917.4533261679812,-5253.586058567506,-5889.058873750703,-5564.593864471544,-4576.592281371483,-3715.462014556371,-3634.4373316998026,-4154.826431262035,-4349.3619233931295,-3489.1753000667495,-1824.9884030092112
