t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1639.2199999999998,1517.5449999999998,1405.6799999999998,1303.6249999999998,1211.3799999999999,1128.945,1056.32,993.505,940.5,897.3050000000001,863.9200000000001,840.345,826.58,822.625,828.48,844.145,869.62,904.905
-2560241.873922317,-2264268.388576894,-1972427.2412845409,-1687007.1516806353,-1410547.487915082,-1145901.054621542,-896272.776883523,-665220.6799601302,-456601.11418111366,-274435.64968943887,-122673.16974087588,-4818.421430472567,76601.04030882662,120752.32878425186,129410.2682421463,108057.20651784482,67131.03541974172,23342.52614412405
-2792743.3908006623,-2533207.197059472,-2270085.2890427387,-2002381.417086376,-1730069.649247381,-1454433.3456365813,-1178381.0163710096,-906688.7399070264,-646092.8338223345,-405132.72954590677,-193630.65064632945,-21703.233165161942,101755.59890165803,171088.48033598711,186205.4523870423,154857.3819018366,94267.18848151749,31369.61517961137
-1401767.623533326,-1351152.3068832876,-1290595.2663985582,-1215559.691150111,-1122198.0620246686,-1007843.1709261196,-871655.7615981201,-715367.8156891849,-543979.1773365027,-366172.60677035333,-194135.51271568242,-42461.635628494325,74088.0142279493,143906.92736899966,162431.24848506707,135525.10388411712,80856.91732227379,25757.63633814445
-290309.2437007182,-339330.42851990735,-382513.8480342527,-416452.10542025935,-437352.27260917774,-441262.19019046536,-424599.1999595915,-385005.74720788293,-322456.48326689034,-240385.17811695742,-146416.70040702313,-52158.336258413154,28449.52474400177,82373.38175869154,101775.84683588237,87948.35942918739,52878.78624526932,16691.760464945564
-4865.896408765466,-32140.875202028816,-59155.6493494556,-85282.79137112873,-109326.93582286083,-129430.39250488629,-143124.78684817598,-147618.64203067316,-140394.06462445718,-120107.86084962105,-87637.94159338372,-46907.07170219334,-4939.992903543986,29378.78674386323,48014.168328131396,47357.06961161451,31133.514405644113,10592.705231143242
-60764.663933715536,-55676.81764713881,-50862.17835742071,-46586.20843162806,-43225.46757274477,-41216.017676088406,-40892.51731035748,-42196.07829747261,-44307.533207893335,-45401.79956807998,-42855.652316046784,-34218.68545259927,-18886.985578466516,312.3460792990751,17086.692967880634,24410.050711596083,19448.464895671816,7462.095372019405
-93800.80605090427,-84963.01418092746,-74662.13076379598,-62558.94270076042,-48875.13664166494,-34631.103318976275,-21714.959342351212,-12541.872365602198,-9129.12302442248,-11741.273811802499,-17816.108440290733,-22289.87677354279,-20042.821538950368,-9625.286832381475,4486.138269347875,14042.388109685988,13431.482419933858,5458.850785113787
-69003.61314015556,-67852.3188788272,-64489.94226496723,-58005.57999776771,-47965.838758411606,-34865.109041353644,-20524.649554821597,-8047.030108849854,-897.8362802197646,-1079.7242707485111,-7237.852136384285,-14339.082982298249,-16195.804099316081,-9944.80712065408,1021.2065954021099,9171.039615273381,9317.034289778447,3697.276067071071
-37756.39275989011,-41182.56392108776,-42791.61717364066,-41617.56302207562,-36914.11944072958,-28631.30968164724,-17960.43776938426,-7525.958296101234,-686.0796591134836,213.09524689097208,-4198.916899415273,-9870.151409880737,-11648.49145814728,-7268.679173446748,454.470968462547,5902.700163293522,5790.3096795542,2118.9078081502744
-20629.753298841955,-24262.77706334177,-26725.515222251874,-27284.081178507073,-25272.83503018885,-20484.97085040696,-13655.950436088242,-6668.803832733491,-2005.2117121314727,-1346.569487926032,-4118.284330420993,-7405.0865997061355,-7926.597202540427,-4731.809573374913,-28.66641013879206,2905.2516044800964,2708.636931290431,820.9829334124124
-14503.620370837165,-16592.16106180634,-17980.8448299494,-18220.09448519826,-16914.793883337046,-13991.142013755003,-9990.509097446668,-6112.621502348023,-3735.951981547276,-3521.5812835204897,-4779.369365689713,-5855.462378211744,-5432.879614736283,-3570.3828561403852,-1442.2969997684102,-145.5642994790812,115.71042135669148,-171.96021393247176
-13057.58617064132,-13415.513544006812,-13413.175653003966,-12883.32174540405,-11753.33885890169,-10150.301413479725,-8430.880307024261,-7029.604763369748,-6168.329189044632,-5694.443050488114,-5289.4179950341795,-4857.819097505193,-4575.20319249255,-4477.730424761601,-4195.217239568338,-3319.8668828613277,-1986.6806501751353,-881.4417206889852
-12509.449849704579,-11437.383741473268,-10437.123572462577,-9660.829893756034,-9320.005138966682,-9537.166631406535,-10098.549019474869,-10337.693374175064,-9493.682472777542,-7515.172144963492,-5521.653300548535,-5036.581822703234,-6414.801051492651,-8216.527508573203,-8476.142677350486,-6553.113881032702,-3589.0682088411554,-1333.5089741934462
-10688.851573353706,-8984.571474461976,-8118.951508935345,-8590.277790240894,-10637.027573257998,-13734.531926985821,-16306.0347502017,-16362.278444381616,-13201.093951170962,-8758.30146731664,-6568.0372077139855,-8532.862269876934,-12814.884860987493,-15472.051809468145,-14100.87576283718,-9573.742968734778,-4646.562255560019,-1559.4002268512995
-6416.307281426488,-6185.973655164231,-7977.105905269869,-12412.681070998173,-18974.516733688222,-25301.39108677125,-27752.26037267071,-24040.618421111147,-16285.386524925965,-10609.193969273876,-11967.10863230209,-19092.760951931687,-25585.627367115027,-26020.589290062562,-20194.053858996842,-11910.639470432787,-5141.744860705823,-1626.5954246290128
-1506.7331321412717,-6901.449104911413,-15427.745779158322,-26965.921148109082,-38763.07004562801,-45495.72223141599,-42443.17171758776,-30788.079582272145,-19343.39868881267,-17982.382000861664,-27899.92637817671,-40094.5098068863,-44283.4661444843,-37699.79120196007,-25140.848540308303,-13102.202203131501,-5217.354577666353,-1681.425241960857
-4417.986230172965,-20492.496807803578,-39248.59658342495,-58172.130445228664,-70893.34426229696,-70098.03930772161,-54740.64899086588,-35360.54691267144,-28113.10218379697,-39541.47412830692,-59134.975719474445,-69841.00369835521,-63850.86421607528,-46302.74793783844,-27170.48642574377,-13078.2688461508,-5308.722062883288,-1971.8633551405405
-29716.59269951345,-57813.8801905619,-84584.3697677015,-103655.38609505219,-106045.3030370945,-87882.42369591577,-59493.15037697633,-42917.44759233068,-52891.26727616671,-80306.32365919436,-100536.51188488412,-97545.96184805554,-75098.99091895086,-47385.09960281883,-25473.282319547383,-12490.760265622492,-6148.358723427094,-2795.927783339502
-86078.9424094992,-118019.96660394559,-140756.58832572596,-145019.02768706012,-124686.57013044943,-87847.9402971527,-59663.73777566873,-63977.300335070024,-97309.94120970997,-129184.36158306104,-132518.67707280483,-106650.96528462603,-69886.15437160166,-39328.24076123787,-21086.203134281517,-12650.243977493164,-8505.922304641528,-4332.694651889155
-158113.47213429888,-176594.12640441643,-177808.6641317677,-154368.85635920955,-110876.50297457541,-71259.69819087777,-65924.2985012944,-100629.21347060493,-143991.08840978288,-157283.63665546646,-131311.4092941289,-86693.48454003189,-47762.371874919685,-25131.189567559402,-16633.332413272008,-14890.664584653476,-12671.689105237996,-6412.9082627297275
