t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17
1417.5449999999998,1255.6799999999998,1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-1626442.537164782,-1424946.1321615663,-1226893.6068420245,-1034159.3098562608,-848785.6708442011,-673021.4250220582,-509338.83315554756,-360417.74275688455,-229080.2758723533,-118155.80239408574,-30252.31689648767,32591.69028125161,69400.05762547803,80916.67418432306,70437.3161332751,44806.09272836176,15539.087344819327
-1999034.4364811194,-1788357.0808349876,-1576528.1278619585,-1363612.3675461193,-1150438.6736519325,-938841.4641061429,-731860.6804876777,-533854.1399971601,-350457.0065273585,-188307.97317681534,-54457.93483424496,44605.69700845336,104336.34858444984,123833.89323927758,107671.27419171247,67470.08785751957,22690.57854459346
-1273506.4052716047,-1192193.3114316298,-1103613.2611789894,-1004749.7941456347,-893441.3277862148,-768832.482337643,-631894.5039812223,-485932.6345235436,-336930.4573990164,-193516.44932597122,-66305.33947282555,33591.25654274144,96928.68434536672,119304.23406214837,104057.21898722684,63990.70537752734,20623.243776410687
-442611.42747215694,-461499.10676587553,-473617.9348807102,-475470.100740595,-463640.0537407301,-435180.1573856127,-388250.37659888685,-322965.80763544096,-242285.25322847604,-152624.37615938764,-63752.816578168604,12466.669911215331,64702.06650165287,85803.52175403661,76391.43212169313,46645.95268084303,14556.884459510837
-57117.29896453216,-90007.15174951998,-120613.50791436082,-147243.9963743442,-167681.89957534955,-179280.46383415116,-179324.68691570222,-165711.49634365537,-137900.00884534555,-97910.33728532268,-50942.87895547812,-5062.466605518322,30489.095974265067,48288.30806373174,46141.768276262905,29242.605953726947,9302.271609326795
-10363.483327527914,-20267.49825276391,-30443.457018098637,-40757.72174682532,-50741.14520544725,-59495.123034362805,-65668.03514537353,-67578.17953953303,-63566.32269218438,-52616.81473515396,-35157.932767987695,-13738.313078856034,6941.036229951533,21181.09527950844,24739.471917566385,17746.670174941974,6197.862556092559
-46864.41163734332,-42119.88179192376,-37318.753926574,-32611.05283187077,-28333.17292572796,-24989.03299791728,-23097.869296017503,-22866.65327910069,-23757.35815950771,-24216.42971943421,-21991.13119165511,-15315.880225168965,-4606.32369793817,6608.697067283601,13048.23256470598,11485.873693213698,4478.274992879582
-57432.05292938864,-52167.07419698864,-45782.069342016635,-38038.55927508129,-29168.988927185466,-20066.576523690987,-12279.846100606797,-7584.863532016876,-7051.832720006266,-9950.434597319902,-13364.559557181612,-13428.764730569012,-8061.597916530992,710.6057250963829,7501.018998751511,7944.871293937977,3268.7147027033184
-43946.704026434665,-42699.64712681142,-39897.27063272645,-34962.49729224092,-27759.92619560292,-18945.411141186574,-10173.168218897867,-3793.583440096969,-1788.6691732655877,-4261.915692041731,-8604.13421112895,-10624.870210983881,-7596.591372749432,-900.0693047448594,4714.795116619059,5426.3498430364,2221.865057307073
-27528.03347961901,-28927.530009614064,-28956.649740402412,-26965.825951852472,-22594.72915117972,-16165.380813112279,-9005.964544104603,-3291.219303767101,-1066.6039071649743,-2743.2644076770325,-6235.9518336215015,-8026.056534179529,-5915.533273673267,-1108.8165718522207,2794.873373260053,3284.7153103884166,1309.177866819191
-16717.130814110405,-18703.95116223298,-19724.97277150997,-19241.265800571997,-16871.54335589675,-12735.801841965143,-7768.3634608192915,-3624.5968173017786,-1887.892965050683,-2869.667653085649,-5034.508451440891,-5975.185429639761,-4426.9903036559435,-1386.9505345682503,958.0913730959758,1387.3437261586575,566.2111437402255
-11019.63831465695,-12559.188758293727,-13537.202455670651,-13596.558997345375,-12449.014957944915,-10112.717831057831,-7132.246685618424,-4516.551479869131,-3220.6423197712406,-3428.293916184356,-4308.137680774966,-4653.409296517106,-3886.912833229638,-2416.29907479648,-1053.0158777091178,-261.31693319555956,6.465657969693884
-7871.661673659578,-8824.982480681376,-9611.4043499575,-10065.026448660368,-9984.662932115893,-9229.573081070617,-7850.854750041292,-6167.953197605681,-4693.234639489072,-3897.6248443763097,-3933.6433484429576,-4487.031706191591,-4893.693072273901,-4533.447374157844,-3280.665575037118,-1636.2606684647521,-376.7493915070399
-5324.838996036065,-6164.060797604835,-7292.030692610019,-8689.786732871291,-10082.872004517087,-10899.197965226876,-10477.614351663367,-8599.97670596465,-6014.420314209255,-4259.125099634455,-4513.884002462624,-6390.8958897694465,-8067.935417589635,-7857.991264107963,-5628.722573237761,-2700.2696302113945,-599.1509939285767
