t1,t2,t3,t4,t5,t6,t7
290.345,276.58000000000004,272.625,278.48,294.145,319.62,354.905
1240.2914308722177,893.7467446639033,600.0178653662505,380.4079495839369,254.16324193766062,232.44967237679373,303.1672656355539
2142.5217272816067,1480.5828101051022,910.742448596066,474.9939945920951,212.160952772801,145.36484129735106,250.99360894969465
2955.6097790297317,2011.3928799426321,1191.5724931580498,557.6013332734748,168.40683622492747,60.50524121044111,199.98185185701584
3645.7927965793288,2465.0160347991546,1431.5025300342468,624.382228543669,123.24762147146687,-20.16406976287874,151.567457713418
4189.498289676176,2826.3380596204083,1622.488707958238,672.5222547697523,77.09459786927542,-94.95683523806446,106.940524841752
4574.612497333581,3087.0909651117972,1759.862848537783,700.3802002777277,30.405024147087346,-162.54458427094818,66.98631895499679
4800.426698106594,3245.896284825189,1842.3958243167365,707.5156036648214,-16.339744222389072,-222.0047816419953,32.253769809263076
4876.399350769279,3307.6197556484326,1872.0351038977626,694.6103308951892,-62.657383687459884,-272.83615970908255,2.95288901911033
4820.029441529285,3282.193877896741,1853.3815529740066,663.3028430426843,-108.08702734977555,-314.9428995003884,-21.021261457728315
4654.225137168966,3183.1179462175805,1792.996341930942,615.9621457626554,-152.20928581815704,-348.5924063938725,-40.04312279450676
4404.564800143288,3025.857754193148,1698.6376048959341,555.4320198161429,-194.6625493398375,-374.3535574766448,-54.69653395886081
4096.794220634101,2826.3433512675015,1578.5193852246418,484.7751097665139,-235.15469855104553,-393.0233119754506,-65.70744536688892
3754.8059537430527,2599.713471388075,1440.6662298762933,407.0416758639103,-273.46979470489345,-405.5495035428438,-73.876562803746
3399.2301721886834,2359.3930920225084,1292.410910694107,325.0806566018851,-309.46972611867056,-412.9566685370203,-80.01785833955978
3046.655838171588,2116.529117088269,1140.0556474542261,241.40265291110723,-343.09113288684506,-416.28020366771955,-84.90720867607595
2709.413936806617,1879.7584376465531,988.6934049419452,158.09687346136855,-374.3382059978757,-416.51231590133324,-89.24356847167869
2395.79983457521,1655.2482448040214,842.1682234347418,76.79794801817218,-403.2721573447618,-414.56142261623484,-93.62334103201965
2110.5899726942407,1446.9316723327527,703.1432258277227,-1.3056615412568533,-429.99828614352566,-411.2251029310768,-98.52717589575307
1855.7133500582556,1256.860395444047,573.2415087141331,-75.43206448805256,-454.65163064425604,-407.1755226716656,-104.31741214580123
1630.961653827475,1085.6054402477514,453.2271286508395,-145.14593226413322,-477.3822000358109,-402.9554976120426,-111.24381890766688
1434.6540673450436,932.6532998958152,343.19893497148973,-210.28788960269452,-498.340740618876,-398.982993311003,-119.45511324068059
1264.2058596314967,796.7621484130469,242.77719089886273,-270.90135963945073,-517.6659144755027,-395.56180975735947,-129.01387150938123
1116.5784898952375,676.2592748157767,151.27022056149244,-327.16284871047975,-535.4736694702606,-392.8963690147746,-139.91278862257423
988.6104341776285,569.2739417261025,67.81466757524264,-379.3196613744839,-551.8494653949269,-391.1088182535354,-152.0906805030151
877.241724163107,473.9090048707227,-8.512204349950437,-427.63736397779513,-566.8438965935445,-390.2569977690446,-165.44708732691018
779.6521923855573,388.35997903418695,-78.60654122386799,-472.3580851270646,-580.4721144820089,-390.3521447823909,-179.85476118242838
693.3352710110854,310.99247103691744,-143.27494259507844,-513.6699638741084,-592.717295781178,-391.3754738821657,-195.1696788331394
616.1276578631237,240.38887932476143,-203.1907248456127,-551.6876618513797,-603.538211284691,-393.29298044596595,-211.238495729042
546.2117801827175,175.3738123000516,-258.8659864229735,-586.4437252796458,-612.8807119090966,-396.0679579828869,-227.90355372610387
482.10389706471113,115.0254869840885,-310.63694058947397,-617.8905751641611,-620.6926540838192,-399.6708195786268,-245.00568377801443
422.63661864209234,58.67793810770358,-358.6610607484045,-645.9128767695545,-626.9414356869593,-404.08588951341824,-262.38512196645723
366.9409784458401,5.9165350524151705,-402.92559847268296,-670.3498680007923,-631.6329227158687,-409.31490736787913,-279.8808988821316
314.43013872712083,-43.43270760963368,-443.26777192360623,-691.026820377148,-634.8301510589117,-415.37708481866946,-297.32908273304804
264.78437684956936,-89.32107840273567,-479.4072151646723,-707.7941256802989,-636.6698424107499,-422.30569032596924,-314.5602663264321
217.9351948753622,-131.5043747518646,-510.99101047902104,-720.5715698220197,-637.3745497974054,-430.1413160770348,-331.3966938283421
174.0452283005407,-169.58162015957015,-537.6507449480828,-729.3942698867614,-637.2582242382813,-438.9222018116982,-347.6494273663857
133.48014978418763,-203.04703866199424,-559.0695750157812,-734.4556807921383,-636.7232400037432,-448.672237787675,-363.11595467934745
96.76903588943051,-231.35574382313942,-575.0553935056445,-736.1422541678219,-636.2474767397058,-459.38752056675526,-377.57863250465005
64.5507391807916,-254.0016049114272,-585.6141388267678,-735.0540118934496,-636.3609345544737,-471.02255943180313,-390.80433934993243
37.50566769838481,-270.60325485156545,-591.0154438859195,-732.005718692097,-637.6124987849394,-483.47739333284665,-402.54566786568637
16.274884932710954,-280.99155091156666,-591.8416418215916,-728.004661706265,-640.5287593230257,-496.5869449539405,-412.5439139889995
1.3713208201313236,-285.28946774530016,-589.0110736723873,-724.2032911110286,-645.5680564660777,-510.1138834947891,-420.5340125593784
-6.909309709241107,-283.97394357068663,-583.7680229019561,-721.8279832736941,-653.0739706744802,-523.7460772646843,-426.2514266530567
-8.568096364107234,-277.90913695194797,-577.6345653341177,-722.088601428764,-663.2330980512785,-537.0993940794488,-429.4408256224641
-3.9622434972740805,-268.3422525876624,-572.3240029661226,-726.0768315198418,-676.041998292893,-549.7261733580872,-429.8661964991884
6.166047187452918,-256.8566471329186,-569.6208422259209,-734.6638642217016,-691.2875872408367,-561.1291882728929,-427.3218430781066
20.698766623972986,-245.28204646791443,-571.2376797391307,-748.4093143923095,-708.5439968210304,-570.7803928414164,-421.64355950089737
38.19277173116072,-235.56772133296212,-578.6638952852002,-767.4929172014287,-727.1871781560874,-578.1432682673983,-412.71914532954077
56.96990518684468,-229.63039608512003,-593.0237639048376,-791.6783929179242,-746.4265124900207,-582.6972046442656,-400.49737991687766
75.23872337232599,-229.19338604685035,-614.9617686331862,-820.3151434546389,-765.3507116751471,-583.9621274527749,-384.9946121867107
91.23489095866191,-235.63595481812104,-644.5702396947282,-852.3786707155892,-782.9836342901777,-581.5215338947687,-366.29825455134886
103.36392084579722,-249.87148596113244,-681.3692313528095,-886.5455599736573,-798.344564546312,-575.0422491219352,-344.5666907685179
110.32904040231094,-272.2696454135423,-724.341576713099,-921.2944024405003,-810.507152180073,-564.2895287074291,-320.0253978860984
111.22884244881575,-302.63175685876166,-772.01852776385,-955.0208949201319,-818.65162199212,-549.1365804660608,-292.95941124293836
105.61376324047956,-340.22114613476856,-822.6046289057413,-986.1540504561439,-822.1059355223811,-529.5680988324526,-263.7025903889696
93.49652713097005,-383.8425838121107,-874.1256729115895,-1013.2611258215043,-820.3731264195751,-505.67793398130397,-232.6244324570714
75.3183625799038,-431.95854692667854,-924.5815247042578,-1035.1312902493546,-813.1437774632725,-477.66149380633965,-200.11539210384916
51.87878745112178,-482.8259316738465,-972.0864785859002,-1050.8316904353248,-800.2942940573068,-445.8038494346831,-166.57177798354917
24.241031568144383,-534.6356639685299,-1014.9832604154384,-1059.7337012734777,-781.8730282209535,-410.4647519265276,-132.38129341693812
-6.372926014659406,-585.6393418850993,-1051.9219541747343,-1061.5110666664068,-758.0772642178852,-372.0618581172414,-97.91017781687819
-38.68428687996019,-634.2510042539594,-1081.9009340015257,-1056.1147370243093,-729.2245276158733,-331.05341651442365,-63.49270441412516
-71.44554043599621,-679.117369426224,-1104.2722411946593,-1043.7311361636644,-695.7216465714372,-287.9215054843895,-29.42352864749175
-103.50788881542537,-719.1553140565015,-1118.717919918518,-1024.7312420473495,-658.0345688748479,-243.15668164827662,4.0469043642343365
