t1,t2,t3,t4,t5,t6,t7,t8
363.92,340.345,326.58000000000004,322.625,328.48,344.145,369.62,404.905
-3127.6470672239725,-2194.31569215555,-1337.3012307714605,-600.0580028755156,-24.98638925656087,351.79852329299604,514.5065322140272,498.3569007350422
-6370.386961360133,-4563.138366821927,-2904.114065636405,-1476.6450646859128,-365.25445176009896,355.26860016274355,649.4421150705225,583.9738214203331
-9143.414730022978,-6616.325534698954,-4283.537322319996,-2261.54250696731,-676.2014764252116,354.5923574051873,768.7019494864703,657.633479650349
-11284.59292961377,-8241.4761817448,-5405.918644275435,-2918.4380729332293,-944.4333560390808,350.0928720910773,867.7384315852296,716.0832246965199
-12706.350077615356,-9374.091614453113,-6228.424786726412,-3423.294118558144,-1160.3172278043257,342.333376111122,943.471331233218,757.1681044512904
-13398.804715719009,-10000.263945681481,-6737.063392550895,-3765.588596078042,-1318.5257763736895,332.0363062474359,994.4021908885486,779.9202301365274
-13420.9964451395,-10151.911246076517,-6944.673541930384,-3947.79023175258,-1418.063284934502,319.9818660468704,1020.5560662133204,784.5119043574435
-12883.357540540554,-9896.342410598016,-6885.718368242117,-3983.359214654619,-1461.8269480330764,306.90408849163884,1023.2788879086579,772.095830073109
-11925.840177111215,-9322.760793768754,-6609.174069617745,-3893.7732632954408,-1455.8212733463038,293.4014303160597,1004.935715844314,744.569566438814
-10696.18080018183,-8528.435509855448,-6170.9283587784685,-3705.1590366166047,-1408.1781967023055,279.8743290448144,968.5619207571892,704.3065241244509
-9331.842625983893,-7606.782657650103,-5626.911226938408,-3445.065059632582,-1328.138520031518,266.4954649928478,917.5163675655685,653.8927314579809
-7947.674692737148,-6638.748244493219,-5027.787956695898,-3139.7781282061055,-1225.1265294455259,253.21158166246846,855.1754600296408,595.8995865156428
-6629.7574710997515,-5687.953975828726,-4415.582309516757,-2812.408267647741,-1108.0090147340713,239.77026365927554,784.6928899637177,532.7108705186536
-5434.659034645279,-4799.2898464165555,-3822.1847936549466,-2481.7941374843926,-984.5836931972186,225.762025904532,708.8355243387089,466.4103570302946
-4392.599137472545,-4000.1446302043005,-3269.411598717487,-2162.1449344854022,-861.300019461074,210.66762107109764,629.8936701725879,398.7265709940332
