t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.305,563.92,540.345,526.5799999999999,522.625,528.48,544.145,569.62,604.905
-132118.43820091616,-95.30072252441384,-10596.676123997122,-16018.560964194832,-17377.2553798408,-15740.793506936663,-12201.24471608565,-7838.67425226988,-3663.2484228768494,-518.5574913555066,1073.8044209991422,1150.3566495421846
-220010.42613460956,-2081.9033396018194,-19228.835211972415,-28573.6680153393,-31220.109412087862,-28636.13897846322,-22538.246104492522,-14779.954960488454,-7207.332033280147,-1436.5561167077265,1490.167331951447,1599.4627807443776
-242637.02664646698,-4812.2857896235055,-23416.533602240426,-34601.749117319414,-38469.26740492621,-36014.564873722346,-28914.896503794254,-19326.57896552735,-9637.732192276238,-2095.4634569626387,1763.6795508336718,1890.8776550506063
-210567.51584527837,-6665.47835288229,-22814.202974743603,-34062.26576327241,-39016.478990218915,-37638.48745949161,-31038.1432415502,-21229.858986238236,-10813.271086872048,-2464.1361267641346,1864.9761457496616,1999.6744296834527
-151803.1772487394,-6380.550088559193,-18530.585505743547,-28824.440260331256,-34622.6032863955,-34801.058259090874,-29690.243895216674,-20877.892942559778,-10886.263896258417,-2584.6877183146416,1794.3982865559708,1937.9844591530368
-93090.77291836563,-4037.060303754701,-12471.410307014408,-21466.68195031105,-27756.05434469562,-29446.59221882078,-26171.292350392858,-18999.19407739189,-10176.083129604249,-2536.523361491738,1579.8204676804828,1745.1877664635529
-49237.93406663797,-747.8350979046514,-6478.8242486105255,-14191.909224202365,-20563.734822510483,-23358.507489724285,-21753.299119844858,-16353.977053070657,-9031.231562201825,-2399.1982934213147,1268.13955697233,1472.9676838382302
-22982.930609487048,2265.9584362066216,-1741.263599038841,-8305.55169607325,-14379.61802064789,-17736.98289890618,-17366.077067527105,-13539.721110593568,-7737.608507801702,-2230.54892349944,913.0128764881262,1171.134003346828
-10298.24441144566,4311.008181087362,1331.3911360922555,-4234.7108143886,-9729.817149635577,-13156.350626132014,-13529.192996723214,-10930.40234910155,-6485.017592523591,-2062.123683518997,563.1156827149035,878.2368331638368
-5603.651884141733,5291.399467744166,2891.20471017364,-1826.6842076869834,-6587.341489507217,-9729.089724354979,-10432.043428801062,-8704.038036822327,-5374.251049160563,-1904.9842567569692,254.5016501487661,618.1268200018283
-4545.958907027829,5452.700626596168,3338.354125463119,-675.6975533422187,-4655.588253787659,-7311.965800358033,-8058.42458540117,-6903.828948009859,-4441.122986657344,-1757.9864623252042,8.316747843472228,401.25748375873
-4617.756099906151,5107.758251310088,3085.025482851569,-348.0152622705173,-3571.5192596568154,-5666.986209492027,-6294.461978783732,-5497.216533128895,-3681.1730557150195,-1613.9839344867844,-167.21597647753458,228.43369009185088
-4724.488668370816,4487.125233912991,2448.381515663198,-486.2774067033061,-3011.9794488753955,-4556.864188058285,-4999.989773541176,-4418.414657411114,-3067.963410969551,-1462.9887810499786,-272.8938301784714,94.81215348848043
-4552.289686881376,3714.056533126237,1642.59748596957,-830.1460246530654,-2730.5595720846213,-3788.270356343252,-4046.159064927784,-3592.8661167777727,-2563.951987554994,-1293.5726560929475,-315.2421142699725,-7.278695472411442
