t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1589.2199999999998,1417.5449999999998,1255.6799999999998,1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-2560291.871421071,-2264368.3685675436,-1972577.1737558336,-1687206.991621949,-1410797.175323929,-1146200.5145135769,-896621.9193050461,-665619.4000030906,-457049.2920006057,-274933.1505236919,-123219.84393373343,-5414.104456359059,75956.52781745691,120059.18100698772,128668.69413821341,107267.42979123325,66293.29448186573,22457.074074022472
-2792793.3807959864,-2533307.1170301274,-2270235.0189887537,-2002580.7771078534,-1730318.399664504,-1454731.187149521,-1178727.590259639,-907083.6282703307,-646535.5598573848,-405622.7578662391,-194167.38763955233,-22286.027389589715,101127.4562815672,170415.7550756312,185488.96664938243,154098.013707096,93465.87111918215,30527.336583062464
-1401817.6010237578,-1351252.126847299,-1290744.6590050545,-1215758.2521587382,-1122445.2533926452,-1008138.3216161533,-871998.0685863935,-715756.3451721374,-544412.8661348869,-366650.2639287945,-194655.82129572367,-43023.154692861615,73486.84744236575,143267.79509219324,161755.94987197232,134815.55229289166,80115.13741624661,24985.76101509844
-290359.2036860515,-339430.1085306503,-382662.76879072585,-416649.5496019135,-437597.286769345,-441553.5873026794,-424935.56258976925,-385385.4313052528,-322877.62256516406,-240845.6891358681,-146914.28804299966,-52690.4999518316,27885.4842788514,81780.3552560619,101156.90866982978,87306.75929122852,52217.94032719859,16015.24216671357
-4915.833890537825,-32240.375368880585,-59303.96417024272,-85478.80269926216,-109569.16006116178,-129716.98679994997,-143453.55679254158,-147987.05084580177,-140799.24379231318,-120546.6221555468,-88106.79053797522,-47402.22223503513,-5457.3834269670315,28843.476157366407,47465.49756554674,46799.81906096467,30572.6644782698,10033.41493723148
-60814.573915722285,-55776.09815145312,-51009.75370243786,-46780.473173104205,-43464.29615196516,-41496.777208271924,-41212.08344876087,-42550.854093085785,-44693.47086941654,-45814.42501211488,-43290.09238318491,-34669.6976514202,-19348.990206427676,-154.7683985719368,16620.61772295417,23951.392060069193,19003.788592175537,7038.114229069489
-93850.6835396938,-85062.03529196486,-74808.83375877001,-62751.149918004805,-49109.972316212115,-34905.01715189308,-22023.755657415906,-12880.744652819301,-9492.693632574752,-12123.638516442858,-18210.885579508824,-22690.260611717997,-20441.639488730416,-10015.060137495504,4113.130812942412,13694.043839249069,13115.806362503552,5183.885566338911
-69053.45314552607,-67951.04096965358,-64635.64082107405,-58195.42204645283,-48196.094267867404,-35131.19088806323,-20821.16280613649,-8367.830177829215,-1236.0954293357768,-1428.0058649045686,-7588.191974484507,-14683.076970943353,-16524.701472631696,-10249.608357286355,749.6480530117901,8941.912772701933,9139.464107588816,3580.216049642933
-37806.19029538986,-41280.94748443276,-42936.180106435255,-41804.73604353119,-37139.2189784279,-28888.601455995944,-18243.21490905812,-7826.633095315293,-996.2879304042602,-97.62158305995536,-4500.582480994331,-10152.805505180759,-11901.914940613522,-7482.54101027164,290.4630042330334,5798.64681446857,5755.967358240363,2163.537394129902
-20679.503382267296,-24360.782727408226,-26868.812369783747,-27468.285586071666,-25492.21568315203,-20732.546116827925,-13923.605729336503,-6947.429108058336,-2284.8568590873747,-1616.61542223912,-4367.627358948247,-7622.333433618379,-8100.267829395352,-4850.545070561291,-81.43869204511725,2928.9311639817424,2818.513070029958,1025.8593048259586
-14553.318024733393,-16689.749606028723,-18122.747169960294,-18401.035443735487,-17127.90703996972,-14228.109323103165,-10241.730913312716,-6367.414111875442,-3982.769275566488,-3748.256763999845,-4973.374325437074,-6004.175787541486,-5523.865019629189,-3591.6674363352913,-1382.6478559844945,5.242961822913799,366.635659182983,186.5395493834631
-13107.226422798465,-13512.64591474471,-13553.555419095474,-13060.709643210463,-11959.651580919186,-10375.807512890375,-8664.437545959829,-7258.9340891331385,-6380.319760519565,-5875.482078748313,-5425.73862025312,-4935.859109123958,-4581.967119439675,-4401.147383152591,-4024.486930057033,-3045.786279412331,-1601.9442146246893,-380.90840863811155
