t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-20798.532658172928,-16216.981043664644,-11902.910679665536,-7997.940879110819,-4645.329161046255,-1984.949321619752,-138.8560993855688,820.5643042412737,931.2896642046758,446.2350041711158
-39013.112895574915,-30582.60282089541,-22596.889938944885,-15306.40691329895,-8982.70115406307,-3909.4510174482757,-350.3434395077179,1522.3592274390605,1758.789915749408,842.9798114246646
-51819.4416445525,-40964.23679556782,-30567.595570707,-20932.164685168165,-12428.727700844753,-5486.552173882343,-539.9395401600342,2094.701447773286,2436.1183515569205,1160.104856996746
-58134.550498974146,-46507.78121846961,-35182.86413834411,-24449.01601263612,-14735.432697794256,-6607.801544167324,-693.5936627731544,2502.77126599582,2920.3999794316974,1376.1462267833022
-58216.21372965939,-47317.78127446772,-36440.488730687444,-25801.23774009957,-15839.88615954962,-7232.3241060542805,-801.1331631197135,2734.8445655830574,3195.903405535123,1485.2514322356521
-53371.489908974625,-44270.593167847655,-34863.38286525876,-25254.491669041705,-15846.94822017332,-7383.8750380853535,-857.608021882807,2800.582804944148,3272.4495960765285,1495.7086855794953
-45444.491182720965,-38667.197818522436,-31287.702377712187,-23282.987400508217,-14979.93474688568,-7136.0931936015395,-863.7487778265161,2725.682616187206,3179.4458080640047,1425.9047276216124
-36289.47487779743,-31863.65724444887,-26626.826216153677,-20436.249020568972,-13517.81225135547,-6591.453361068695,-825.4252221323272,2544.775165521475,2957.674058578334,1299.1942230863729
-27389.148886959534,-24990.680426224433,-21681.739659176073,-17224.787620509964,-11737.128226190629,-5859.898899589705,-752.2784406234906,2294.481741839426,2651.0546858154466,1139.1217675414262
-19683.500135463553,-18813.10796195498,-17034.164545453088,-14047.676581310037,-9870.798775255396,-5041.758967913478,-655.9166123031105,2007.9959584254789,2300.049902133417,965.9643982646849
-13585.289394184563,-13720.015602242234,-13022.472066915338,-11166.032611912718,-8087.804236412439,-4217.239990032531,-548.1351157362539,1711.7987059290758,1937.5188510220905,794.9374697181148
-9108.770139243048,-9800.016461976162,-9776.449426936178,-8712.455015686877,-6491.152671001759,-3442.5316344580147,-439.5389844064423,1424.4282791870958,1587.0338494518269,635.8826295913415
-6032.882563461897,-6949.128136340885,-7279.686296179728,-6720.663906145107,-5127.8975945362445,-2751.0518972032773,-338.7692837249427,1156.8037917440893,1263.1349099151694,493.96611671135287
-4043.315355381235,-4971.36101624813,-5433.720722574174,-5160.731617799725,-4004.5194284695613,-2157.766709100289,-252.34560888409686,913.4632588951907,972.789221910378,370.86175697305646
-2828.6709172726587,-3651.844462420332,-4108.922130084615,-3970.1538277491063,-3102.5053239334193,-1664.6754988209775,-184.99700958476794,694.1537849241465,717.3662214011165,265.9977284224888
-2130.1072533295787,-2798.9555244900885,-3177.341695835335,-3076.39326973624,-2391.179660136276,-1266.1097477467094,-140.28705803245157,495.39083589414173,494.62074049343306,177.61203633647366
-1756.3069742567432,-2261.488584865428,-2529.4328426581847,-2410.560562200894,-1836.7969970058214,-953.1231269727526,-121.33461930998757,311.79442147915574,300.3903797144304,103.51498298544185
-1578.2709962870445,-1929.915356915914,-2079.368143160492,-1914.0526735083004,-1408.1869243509234,-716.7541221167712,-131.46188647245265,137.15850784982325,129.89151993284287,41.56209287482946
-1515.6146902358203,-1729.75683358306,-1763.817767618185,-1540.5957201293954,-1079.8243431638612,-550.2380737007119,-174.63784365043904,-34.70162688272322,-21.38498422860242,-10.10610679475548
-1521.6182413876256,-1612.533554659662,-1537.920200501179,-1255.8703420577149,-833.2797058379443,-450.34787731292624,-255.6130510008014,-209.24653356103724,-157.1200249002494,-52.98733768178294
-1570.47233308802,-1547.2798784451204,-1370.7946964715827,-1036.283700256986,-657.8029554263876,-418.00666105074066,-379.6604615589081,-390.5858358310426,-279.881624396918,-88.2420314238287
-1647.7100858702684,-1513.8598045190213,-1241.8260095027983,-867.8184260076758,-550.4782650269267,-458.2078320097349,-551.8595992168291,-580.8958774340996,-391.04637264972564,-116.77341966907491
-1743.6187802735526,-1498.3532522589437,-1138.2159168688527,-745.3596079172072,-516.0514777452067,-579.1619500851453,-775.9069688181926,-779.9011220708081,-490.8815499594841,-139.33327869512604
-1849.0695965850189,-1490.3734616524157,-1053.860322695034,-672.4798761127373,-566.2337330648189,-790.5262027788918,-1052.5207049188614,-984.4911038576157,-578.7576400329974,-156.63451699845902
-1953.2824330058118,-1482.062120117194,-989.3328929423087,-661.3174904684391,-718.072321261895,-1100.6157851275987,-1377.635931414647,-1188.584278529612,-653.4676139226002,-169.4578126584954
-2043.2532208694342,-1468.4730187621367,-952.5197241622601,-731.9068085266183,-990.9191127658611,-1512.6857437925637,-1740.740017952311,-1383.3615009775792,-713.626161107468,-178.74130904885325
-2104.71650130044,-1448.962152827352,-959.2086979242017,-910.1669103364643,-1401.695690869409,-2020.705643380301,-2123.8274167956497,-1557.9621845695654,-758.1108986777541,-185.64162478119752
-2124.4852265894338,-1429.006768459708,-1032.735805379635,-1223.8294297353252,-1958.6045366123092,-2605.459958426742,-2501.49511036351,-1700.6608461485428,-786.49306024598,-191.5531239381639
-2093.773610905121,-1421.6282330601134,-1201.753546722291,-1696.0048358520253,-2654.131977402177,-3232.148641320252,-2842.586742359948,-1800.4301406953134,-799.3934365637895,-198.07266241368822
-2011.733817122691,-1447.432100344799,-1495.469807210918,-2336.8819173790553,-3458.9538792688886,-3850.738250173488,-3113.497017197668,-1848.6744460393882,-798.6968338202138,-206.90086548904617
-1888.0897544438455,-1532.38603914796,-1936.40380540801,-3135.088412558557,-4318.869620091381,-4399.952869464178,-3282.8070615784777,-1840.8234365432525,-787.5699190114383,-219.67970057830183
-1743.658785386641,-1702.969047796558,-2531.7407901917154,-4051.157671605729,-5156.7857273804675,-4814.955332996386,-3326.4540356938105,-1777.4463185001605,-770.254534841372,-237.77955144494007
-1607.9062181285333,-1979.221294633514,-3265.4253308123293,-5015.858100540532,-5880.814650035793,-5037.626004863819,-3232.313182912821,-1664.6080808134436,-751.6481967066475,-262.06496431706887
-1513.5066348264095,-2367.2504216119937,-4093.723084911988,-5935.441094422811,-6397.844496197311,-5027.27881448925,-3003.042768220002,-1513.3351813255738,-736.7275778445193,-292.68237732409114
-1488.9716192179626,-2853.4686218242273,-4946.641392710109,-6704.096609877943,-6629.981872023306,-4769.120637440557,-2656.3768929039716,-1338.254527936934,-729.9082569534403,-328.9199177331552
