t1,t2,t3,t4,t5
122.625,78.48,44.145,19.62,4.905
32.618447466549874,26.610759161337803,22.69545423809261,17.211574659564732,8.09266215037447
-56.07987157475058,-24.766174598303074,1.2126851213787626,14.572908292333928,11.12353515485726
-141.83520475232143,-74.80456041861636,-19.994289987744338,11.735460580459364,13.955233705932415
-223.1241205184059,-122.70765199036583,-40.62846626785587,8.73433898218882,16.550567195136807
-298.5854289763756,-167.75265835422528,-60.41301520090597,5.607325234753001,18.878278346064672
-367.06243568092384,-209.31149704967788,-79.09851360224782,2.3938104562306934,20.9135530152312
-427.6345806629579,-246.86694264952177,-96.46895321960224,-0.8663195074653238,22.6382924695032
-479.63725964533097,-280.0235779932782,-112.34631970446029,-4.133804315372803,24.04115148641801
-522.6694213835744,-308.5132860416677,-126.59361299317632,-7.371090785893312,25.11735670457145
-556.5893162740118,-332.1953504641377,-139.1162679256265,-10.543334358854393,25.868329115118364
-581.4994742507297,-351.0515376558355,-149.8620181446544,-13.619283607302364,26.301141943109997
-597.7225634210879,-365.1767905540851,-158.8193223968741,-16.572017819876876,26.42785012774731
-605.7701894868446,-374.7663597074853,-166.014535740333,-19.379515851949808,26.264730086592305
-606.3069223245532,-380.1003205040011,-171.5080556220556,-22.025043411137386,25.831468543872205
-600.1118806764401,-381.52647512133626,-175.38970256428954,-24.497355063504976,25.150337181635983
-588.0400852740532,-379.44261782826374,-177.77360702687085,-26.79071591135352,24.245386119134892
-570.985533986235,-374.279062215221,-178.7928689869427,-28.904755568926337,23.141684198132445
-549.8475970298189,-366.48220200696284,-178.59423710524172,-30.844173330770246,21.864628234115607
-525.5019166769904,-356.4997186209064,-177.3330230407567,-32.61831801043974,20.439337253680314
-498.7765641059771,-344.7678742949125,-175.16842699737197,-34.24066869592558,18.89014169427115
-470.4337913943528,-331.701154065246,-172.25940651440706,-35.728243638829596,17.24017193652905
-441.15734733022015,-317.68435557637315,-168.76117523578682,-37.1009638117714,15.511045625682462
-411.545021334085,-303.0670821589131,-164.8223748691352,-38.38099558069537,13.722649178509066
-382.1058510951237,-288.16047806682764,-160.5829241437132,-39.592093765630665,11.893005741201982
-353.2612790650742,-273.2359582472104,-156.17251498628846,-40.75896246425409,10.038219660348638
-325.34946638882377,-258.5256286768197,-151.7096993621413,-41.90664675432439,8.172486193719578
-298.6319607433466,-244.22406496012673,-147.3014906449277,-43.0599641209524,6.308154616724675
-273.30195425762076,-230.4911126909788,-143.04339081594063,-44.242980478344144,4.455832945914996
-249.49344514092553,-217.4553881799767,-139.0197486673655,-45.478532221460895,2.624523064376916
-227.29071793482618,-205.21818731008318,-135.30435363187246,-46.787793033075566,0.8217759593043343
-206.73766981365634,-193.85754841330436,-131.96117386815874,-48.189882298482395,-0.9461420548701645
-187.84662356465685,-183.4322576046491,-129.04515474907276,-49.70151098828194,-2.6740799603935885
-170.60637374114688,-173.98562819795174,-126.60300393210238,-51.33666074119351,-4.357836001115971
-154.98930551572298,-165.54892681030762,-124.6739008693248,-53.10629254090863,-5.9940001645524035
-140.95750286272622,-158.14435562280747,-123.2900812229904,-55.018082715055066,-7.579809106442941
-128.4678228096096,-151.78753196241655,-122.4772596536201,-57.07618583598493,-9.113016289224138
-117.47595617073944,-146.48943261189658,-122.2548674626823,-59.281026291850786,-10.59177906553169
-107.93952413702054,-142.2577913473219,-122.63609436112867,-61.629122625376944,-12.014563518687014
-99.82027680657347,-139.09795488116586,-123.62773605613651,-64.11295100281082,-13.3800670755704
-93.08546704706687,-137.01321565223478,-125.22986131259745,-66.7208561747143,-14.687158231664235
-87.70847389816994,-136.00465086114443,-127.43532357136898,-69.43701983254468,-15.934832170597513
-83.66874682289172,-136.07050688509193,-130.22915297506702,-72.24149717956325,-17.122180618703645
-80.95113795871889,-137.20517766090063,-133.58787457462185,-75.11033267994819,-18.248373947166353
-79.54468614434897,-139.3978355089392,-137.47880728106023,-78.01576522274401,-19.312653319166714
-79.44091546005225,-142.63078358538206,-141.85940539786225,-80.9265312806815,-20.314330575943178
-80.63171334890083,-146.87761074618868,-146.67670983481491,-83.80827205498477,-21.252793561694567
-83.10685956843294,-152.10124175696455,-151.86697881047738,-86.62404713220529,-22.127514698468428
-86.85128719799705,-158.25198779090843,-157.35556741906103,-89.33495295582702,-22.938060830979115
-91.84217010359761,-165.2657129879276,-163.05712132756005,-91.90083961276311,-23.684102655949708
-98.04594654664842,-173.06224119777875,-168.8761416492881,-94.28111428780443,-24.365422414763845
-105.41540447900366,-181.54413142607228,-174.7079654683821,-96.43561452899536,-24.981918941151683
-113.88696860101668,-190.5959494354234,-180.44018958957935,-98.32552950777693,-25.533609592705837
-123.37834034555158,-200.08415503898138,-185.95454421180398,-99.91434307792284,-26.020629029005807
-133.78664738817528,-209.85770877249897,-191.1291990987334,-101.16876895830558,-26.443225201891906
-144.98725699041165,-219.74947723241274,-195.84145855443913,-102.05964607778014,-26.80175326793752
-156.83339571264904,-229.57848344692863,-199.97077457398163,-102.56276126402442,-27.096668395628747
-169.15669559976007,-239.15300799263215,-203.40198168046877,-102.65956719530695,-27.328518601656498
-181.7687534295948,-248.27449979691121,-206.02863410840797,-102.33776593588567,-27.49793880054002
-194.4637455469716,-256.7422051115258,-207.75630809982215,-101.5917324091602,-27.605647186203647
-207.02208775310905,-264.3583721601038,-208.50572094667598,-100.42275768665493,-27.652444888509795
-219.21507031016048,-270.9338411359494,-208.21551550987945,-98.83909873999126,-27.639219575996343
-230.81033594295855,-276.2937884913926,-206.84456523494546,-96.85582898004216,-27.56695332958709
-241.57800811774626,-280.28336465822014,-204.37367048337828,-94.49449208395671,-27.436734718147594
-251.29722262513212,-282.7729488392008,-200.80654188518272,-91.78256983383635,-27.249774596502284
-259.76277239012063,-283.66274583034124,-196.16999920701747,-88.75278249468568,-27.007424752253204
-266.7915478370292,-282.88646930652357,-190.5133530259844,-85.44224719827002,-26.71119818053794
-272.2284465080435,-280.4138935399163,-183.90697881794185,-81.89152548048047,-26.362789493165618
-275.95143810363555,-276.25210949407176,-176.44013603471248,-78.14359523026256,-25.964093792113637
