t1,t2,t3,t4,t5,t6,t7,t8
363.91999999999996,340.34499999999997,326.58,322.625,328.48,344.145,369.62,404.905
-4427.126370676482,-40.00515506653569,-333.00504522203323,-316.77522957404415,-119.49030915534485,135.27071177387074,340.9035529821798,434.50844221188464
-8793.51772887937,-418.9169304790707,-964.730441796278,-928.8054837680721,-550.7885632461979,-68.24460023674521,310.15577740728213,459.7131003965963
-12374.558832133916,-779.085669252412,-1533.8362417874712,-1481.9478447518525,-945.0166466071024,-257.26787086108175,278.9751398624675,479.4956788694554
-14930.304313798384,-1102.2502747391995,-2012.1071156546923,-1950.9566845682343,-1285.5131238923361,-424.0946360084694,248.8373923638768,493.07842385602015
-16366.874098170865,-1371.268168918431,-2380.5996870780505,-2319.104596613004,-1560.7370617199467,-563.0693413954815,220.9473697610096,499.96077733185894
-16731.717704489427,-1572.6003857176336,-2630.9440121375515,-2579.091663291076,-1764.8838640358692,-670.9112961619132,196.13824037043798,499.9251806800112
-16184.038783184775,-1698.4717155012095,-2765.111101091482,-2732.6139366511347,-1897.7231866044283,-746.7300513600835,174.8293874070986,493.02098664563084
-14950.972668712287,-1748.062265380766,-2793.849718772539,-2788.8462218446834,-1963.793379788238,-791.7702779318108,157.04190354231454,479.5321387518002
-13281.48948786015,-1727.418831868541,-2734.2260674051313,-2762.256235221828,-1971.1795488828716,-808.9655968577231,142.46052842876762,459.9346677432237
-11407.78585549416,-1648.1804887743501,-2606.798874926273,-2670.2082752241026,-1930.1301789216443,-802.397170765161,130.52479412477769,434.8494898757756
-9519.683725540199,-1525.5266366839644,-2432.926999207272,-2530.750457209668,-1851.7378265569841,-776.7473989485563,120.53072754116337,404.9949255171983
-7753.089952003949,-1375.8851301288107,-2232.5737031661847,-2360.8513684894942,-1746.84351191287,-736.8182240546911,111.72693911710181,371.1421769384166
-6190.2241574183245,-1214.8837475873277,-2022.7967679982683,-2175.206735278733,-1625.2466803812124,-687.1558730079736,103.39377402323296,334.07594706097325
-4867.645165767594,-1055.8564393062577,-1816.9486285557332,-1985.611721024343,-1495.2330695242213,-631.7969680576864,94.89973863825118,294.5615251869702
-3787.949545893326,-909.0122503593996,-1624.4898283863904,-1800.8099943913082,-1363.3831301499813,-574.1299035937279,85.73429808005979,253.31898601005963
-2931.8456891839724,-781.2073921019982,-1451.254528655325,-1626.6902239123365,-1234.5968311118927,-516.8522430590647,75.51959603915127,211.00458438770931
-2268.5256256624534,-676.1629254828796,-1299.9931564728358,-1466.6962747053951,-1112.263574415362,-461.9992954095046,64.00546968473331,168.1989394943437
-1763.411204417803,-594.9431231474655,-1171.039311073883,-1322.3362391315106,-998.5124423009681,-411.01923600076,51.05253382379259,125.40118957336935
-1383.2018168087397,-536.5341839777019,-1062.9881274574343,-1193.704824333699,-894.4916780481035,-364.87396228367925,36.607531492392894,83.02800158058666
-1098.6422632171268,-498.41434394455416,-973.3163509579082,-1079.9638691409675,-800.6420569934326,-324.1503555587009,20.67410058107211,41.41619394325226
-885.6193951746113,-477.06167352033685,-898.9100998975371,-979.7510838929327,-716.9433844198322,-289.17229405578246,3.2810637989622826,0.8278224794924967
-725.1860492219072,-468.388343947145,-836.4894003223694,-891.5052016447889,-643.1252187728429,-260.10866995068807,-15.550284047682842,-38.54309306022339
-602.9982464274574,-468.1100869890017,-782.928109522662,-813.7068582396773,-578.8417120654021,-237.076183588023,-35.83832418151515,-76.56248928733716
