t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
491.44999999999993,477.68499999999995,468.825,464.87,465.82000000000005,471.675,482.435,498.1,518.67,544.145,574.525,609.81
74111.64454128535,60702.94233413828,47807.47268527606,35688.94805045561,24620.912618564682,14886.260522707867,6771.3955029617055,551.0279377355212,-3542.0448933461143,-5369.556557490064,-4971.716718339235,-2692.4077270308244
125905.68987539478,103915.71012676027,82549.1580186202,62178.78001247306,43246.65516802547,26272.946677699303,11846.64712910365,587.4913654163959,-6934.184380467606,-10333.157102219408,-9610.303176000842,-5418.222942632441
144125.60851058402,120678.74649391047,97452.67713889823,74711.38956208527,52897.263640610545,32667.32476591465,14893.757909056874,603.5110529261642,-9171.197273706097,-13652.695762936806,-12685.422648308926,-7162.812737264683
130942.58413961674,112140.0746311608,92866.52596533268,73116.29131336992,53167.8345187361,33667.84877312358,15668.932702154916,569.9691821801944,-10098.504178682197,-15081.428376852387,-13972.175603298365,-7811.45323201142
98676.49659668781,87423.18939956313,75088.10798511171,61364.576059338935,46270.16593953872,30289.183592363126,14477.942993514245,447.4165249025453,-9880.746232443624,-14813.59906050151,-13666.948004759617,-7521.829271854734
62049.96727180971,57925.181032773115,52451.64635623621,45111.4247032271,35661.31735662061,24324.512610978934,11977.257126522392,212.02457313907308,-8882.04913404762,-13336.156089301368,-12240.805228844547,-6613.777307372839
31694.473103560893,32320.52527288865,31706.2318496044,29267.387837001737,24582.047305079952,17603.25462651977,8912.014766709595,-126.74094712936352,-7512.499864922218,-11227.276252627315,-10243.711343104023,-5433.769158937744
11814.96363244277,14520.50484050865,16322.428939745729,16697.702195320187,15162.981890392572,11473.482242242704,5903.177487660409,-527.6095538665506,-6109.160602885231,-8989.32971931607,-8145.07348878339,-4254.627910000917
1539.5692754433196,4418.326596284638,6768.32647877406,8196.43695666209,8260.92272884063,6629.6203437918475,3342.11643157657,-934.7199413459864,-4882.806910511327,-6961.823679693118,-6253.854772785752,-3235.6999939726297
-2295.4140654430616,-131.85060574803333,1787.9826609613815,3209.082425006755,3790.4447004927706,3212.6333037849677,1388.6792018344936,-1298.6272892349768,-3922.902384414281,-5312.141751285763,-4714.419661877327,-2433.798375349346
-2872.462349093949,-1557.769220997408,-329.0128435257385,666.8630234705929,1201.5748317930004,1028.8146422525283,31.65649868151462,-1590.3692102417708,-3233.586555367487,-4074.1245840616866,-3547.533405406441,-1838.8669965405452
-2347.390727230729,-1655.368764508203,-993.5940760155509,-443.27913279077524,-140.73893811689234,-242.51691789353598,-834.1673085952414,-1804.61979211623,-2774.2526291682284,-3201.2194034318063,-2703.5581336093933,-1410.7848612187433
-1781.6795763528762,-1419.4572488624615,-1088.2447785264385,-840.616821804884,-755.4718116814001,-913.8488814681042,-1344.6444632797738,-1954.1657622061016,-2489.63966693628,-2612.1655818632275,-2106.657671150251,-1105.0225680728015
-1502.9809881199826,-1248.444237131022,-1044.4164036863588,-940.14022290861,-991.0014216227427,-1229.951534421965,-1627.2647194631343,-2060.4048992971702,-2325.864372963036,-2220.9310662814323,-1682.6194280865107,-885.3235737758331
