t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-182581.56583723813,-152029.81919672666,-122529.45011895364,-94632.72244965992,-68914.2860325143,-45970.18586749785,-26404.854032717267,-10797.297293266141,365.7822576137907,6805.801875503129,8636.120146101,6634.961556008998,2628.32687179469
-304516.95982799155,-256000.26113343766,-208632.12557102647,-163132.2023890467,-120375.10642139857,-81412.61462509754,-47457.74088786711,-19807.053644238214,327.8212456844117,12109.642870471323,15508.524832904313,11879.755817192447,4648.105045608417
-336011.0361983895,-287318.03486600454,-238733.2354026861,-190641.95916481613,-143808.5030398276,-99462.73019449375,-59317.5576985845,-25463.51393086314,-77.80249058999073,15103.518385566496,19555.67160569123,14890.140206772332,5708.169249869086
-290162.57418900885,-254791.82765116435,-218024.6010223709,-179611.42865596007,-139860.89349304745,-99827.86053407245,-61425.7436585452,-27358.847671499887,-749.1622288012463,15638.334984816905,20549.51578400676,15527.554080232596,5797.390728022438
-205721.44171425776,-188045.64669382016,-167891.5863659473,-144414.4648311819,-117336.91759739013,-87244.05475387008,-55841.75463577179,-26015.172650194312,-1471.9160346358665,14202.91906514116,19038.714965744857,14276.034059291465,5176.435473067164
-121438.96645790683,-118049.25174073433,-111971.16242241235,-102050.7727019301,-87533.06316462578,-68424.14151918562,-45894.92415660875,-22519.466556942793,-2040.434260697406,11608.226748206409,15986.275593841485,11924.470962510226,4207.171053240562
-59524.440126049114,-63839.2730189043,-65983.69062839667,-64825.45177353698,-59383.49047366898,-49189.35981380243,-34774.414997623746,-18068.515780704176,-2343.7186437246646,8652.436136548531,12370.518331669922,9234.31892277141,3197.0119719066133
-24068.323099332258,-30382.754369740247,-35326.526138262736,-38008.03305653242,-37478.80736315428,-33031.652788002,-24678.539421177873,-13626.079097313037,-2380.702678551244,5910.080282064733,8920.550918918083,6736.8040963235035,2325.197378603868
-8569.835259738342,-13735.803758591303,-18222.110938814963,-21441.744192502403,-22648.178767354366,-21139.28549966594,-16645.76511071468,-9778.059518505026,-2222.5670752502215,3677.2421404218085,6033.665698220728,4689.1209622990045,1649.369907036606
-4165.654734137851,-7302.713686689376,-10172.750720306005,-12445.26377994112,-13631.34063471732,-13198.59794220652,-10829.742673066608,-6756.55155676817,-1961.6115504125978,2023.4337523430827,3825.3903735239355,3136.1145307910656,1152.0627505659504
-4184.970473878858,-5645.914362049601,-6992.519987659572,-8058.2849621535615,-8583.000829039876,-8267.457562513195,-6902.996779685881,-4549.875881805423,-1675.9131783695125,880.52518793959,2233.08601405034,2004.8059268173256,787.9213779813116
-5080.220141582245,-5565.586704739338,-5927.794689301922,-6076.909383997503,-5913.678234589943,-5359.344878139489,-4383.522450295598,-3022.999378336468,-1417.817730176806,120.4376188592305,1113.6390994846568,1182.9942516982205,513.088694856258
-5570.539394270636,-5672.04604558614,-5574.242655180271,-5201.9354047510515,-4546.235698651375,-3700.1755920460205,-2821.0503459288366,-2008.0591893140588,-1219.992398980406,-396.2507946507064,309.68673537096765,565.6204744941838,296.3807533795064
-5519.570175582707,-5600.019495863862,-5393.932021372969,-4804.572360203758,-3858.482932572111,-2769.575200320444,-1867.9341184597895,-1357.4799941045205,-1109.2908280616602,-798.1826609293586,-316.15075305229834,73.46136311021613,119.51596563002452
