t1,t2,t3,t4,t5,t6
226.58,222.625,228.48000000000002,244.145,269.62,304.905
-134.66666593142085,-8.640376092006036,107.77888617143024,205.03058761958022,275.1134655784032,316.748161757098
-485.6396311466107,-234.3701507990686,-10.945669247634129,165.67491826551534,279.31299990804416,327.0227002139324
-815.7251593869142,-448.3596675929833,-124.78885576404497,126.93529883468646,282.12274920928377,335.4816037944447
-1115.5286839502874,-645.052497901764,-231.10403411557223,89.62044301601587,283.4770367153104,341.9130877150392
-1377.364127704315,-819.8104667241273,-327.61998073046766,54.45786744037042,283.34182121072246,346.14787091724975
-1595.6003831569428,-969.1111185163574,-412.53075375671443,22.066678502067617,281.7143422195353,348.06407472129973
-1766.843289883307,-1090.6606944255325,-484.5530103988626,-7.062749592219859,278.62105582855264,347.58959146935746
-1889.9490920077842,-1183.419329935338,-542.9487013445166,-32.581298536624644,274.11410098226224,344.7019692739972
-1965.882195177853,-1247.543570374855,-587.5141649855234,-54.28556477738792,268.26664066388923,339.4260361379399
-1997.443980104246,-1284.258437630419,-618.5393927289589,-72.11460733192797,261.167486573015,331.829627541324
-1988.9089799487401,-1295.6764210527283,-636.7433611196217,-86.13987902972542,252.915436291393,322.0178761941024
-1945.6091797088882,-1284.583511139604,-643.192656149414,-96.54965033290324,243.6137306942058,310.12656742425486
-1873.5066334819546,-1254.2127145635636,-639.2110969835296,-103.62949582270022,233.36498346357791,296.3150609647672
-1778.7897875330018,-1208.023676316675,-626.2877579303139,-107.74051247761409,222.26685421717383,280.75923687439786
-1667.5210768740078,-1149.5036177283212,-605.9898341506564,-109.29688631818013,210.4086437069998,263.6448503343864
-1545.3539703446572,-1082.0004293282961,-579.8853988768986,-108.74424493666032,197.8688952733385,245.1615888742806
-1417.3280701607912,-1008.5940956823507,-549.4794779462577,-106.53996265699962,184.7140010868413,225.49802772629488
-1287.7422818681362,-932.0082505878399,-516.1652286689615,-103.13626148994769,170.99774186311456,204.83758448007023
-1160.0992539933231,-854.5599915876168,-481.1905245466025,-98.96661248001911,156.76163878388024,183.35549062239133
-1037.1096391682295,-778.1433721063818,-445.6390334572725,-94.43562106246739,142.03596736675846,161.21672978594336
-920.742280325203,-704.2403151847624,-410.42399701170484,-89.91230128916513,126.8412734624515,138.5748428316888
-812.3059233237851,-633.9519896516501,-376.2923838128924,-85.72642276412756,111.19023799811326,115.57146822115521
-712.5490692181658,-568.0437929292275,-343.83686938629074,-82.16745749953749,95.08975499732306,92.33647077468596
-621.7666000097649,-506.9977768720545,-313.51313331886934,-79.48556073164063,78.54311190996269,68.98851007035248
-539.9043501664041,-451.06740547643324,-285.6601888775001,-77.89398346686953,61.55218778317102,45.63590814540619
-466.6554368964401,-400.3307383790577,-260.5217998365735,-77.5723251724552,44.119609443893225,22.37769154297831
-401.54459753742276,-354.7393253184468,-238.26742878320027,-78.67008124247313,26.250825806481696,-0.6952978407619987
-343.9988200740753,-314.16115738894155,-219.01154935430486,-81.31001069040761,7.956073948112731,-23.499307622381437
-293.40410438834726,-278.41688329134195,-202.83050591919923,-85.59093555936713,-10.747782914414113,-45.956659183243204
-249.14925100695484,-247.3091374550204,-189.77639791424576,-91.58967766647048,-29.83556561398495,-67.99485556033052
-210.6581905520582,-220.64524871400994,-179.88769576420242,-99.36193576667746,-49.272263206752925,-89.5458399527399
-177.41262199577048,-198.2538315983194,-173.1964652378185,-108.94200439310245,-69.01172651185843,-110.54541702631039
-148.96671379043343,-179.995847677955,-169.732198821456,-120.34133335635508,-88.99561765286106,-130.93283694862134
-124.95542892081315,-165.7707065834141,-169.5223421846918,-133.5460237039244,-109.15267287497213,-150.6505322776609
-105.0977417814438,-155.51789915525464,-172.58967838859053,-148.51345121492884,-129.39834364617383,-169.64399027691996
-89.19568577716717,-149.21455813184542,-178.94680838914667,-165.16830062124785,-149.63488379742773,-187.86173773559636
-77.12985507259702,-146.86925812592193,-188.58805665943322,-183.3983794934311,-169.75194652579304,-205.25541175059
-68.8517181525356,-148.51232241362968,-201.47924351760992,-203.05065497724928,-189.627743344973,-221.7798880253266
-64.37291001373467,-154.18291749306127,-217.54590286241222,-223.92801231408484,-209.13079710317595,-237.39343793874488
-63.75157009724323,-163.91329729098635,-236.66068018802133,-245.78726294766076,-228.12229340569382,-252.05788683451456
-67.07579282090884,-177.710708042215,-258.63080823921416,-268.33892319296365,-246.45900046927204,-265.73874857425454
-74.4443573801417,-195.53767317431854,-283.1867068001801,-291.24923399278765,-263.9966887530745,-278.4053152675129
-85.94509554875185,-217.29162571781703,-309.9728637589228,-314.1447927657213,-280.5939415726028,-290.03068607455384
-101.63152329227934,-242.78511460303983,-338.5421987611436,-336.620018431707,-296.1162097814803,-300.59172486073993
-121.49867663957767,-271.7280429728013,-368.355061261481,-358.2474746049683,-310.43993123834866,-310.06894298590083
-145.45941688903224,-303.71355807271306,-398.78384966546537,-378.590844323621,-323.4565127970533,-318.4463102968181
-173.32275888163534,-338.20925921555136,-429.1239456799777,-397.22009971699447,-335.0759620972889,-325.711004056681
-204.77597798340713,-374.555283797963,-458.61124058607305,-413.728164465569,-345.22996071908364,-331.853111651449
-239.3723166277126,-411.97054461414126,-486.44600816436173,-427.74815214387274,-353.8741902924352,-336.8653080025318
-276.52599783554484,-449.56791705334297,-511.8222912781806,-438.9701065455684,-360.9897584609354,-340.74253224901634
-315.51593504349285,-486.3785289871156,-533.9613712069843,-447.1560949109741,-366.5836201982603,-343.48169006112226
-355.49900202909123,-521.3845332393784,-552.1473479641913,-452.15252898075346,-370.6879484664266,-345.0814076346568
-395.53301930331537,-553.5589124155565,-565.7624470348777,-453.89871944935646,-373.3584720536652,-345.541860867862
-434.6087794970714,-581.9100685759219,-574.319448043861,-452.4309020939064,-374.67186241671556,-344.86469849623103
-471.6895561528103,-605.5282856336521,-577.4886519019425,-447.88129138363723,-374.72231010624074,-343.05307132287214
-505.7557185450817,-623.6307164859048,-575.1170870250801,-440.4720911437754,-373.6174799274982,-340.1117716026722
-535.8514160743274,-635.6014168981056,-567.2381920402948,-430.5047849688076,-371.474068390052,-336.0474777674545
-561.1298960899054,-641.0231683471159,-554.0709577826394,-418.34540085481706,-368.4132046157077,-330.8690907915899
-580.8939498611273,-639.698403656539,-536.0083908642166,-404.406755699908,-364.55593571962,-324.588140417386
-594.628275144875,-631.6574265135662,-513.596078748793,-389.12890331910967,-360.0190204606371,-317.2192329705159
-602.0211857577209,-617.1532093171535,-487.5024876123829,-372.95911283684177,-354.91122292558464,-308.7805082481884
-602.9740262114151,-596.6432408389526,-458.4833110676197,-356.33268488305566,-349.33025465484707,-299.2940713937047
-597.5977592933884,-570.7600373145121,-427.34263232350634,-339.6557775069346,-343.36046321901756,-288.7863669479119
-586.1973559627152,-540.2728931641703,-394.8938184773917,-323.29118180499415,-337.07131240960666,-277.28846626626756
-569.245691456752,-506.0441196753144,-361.9229252059785,-307.54768854353836,-330.51664832082344,-264.8362458082326
-547.3495128072425,-468.9833306870796,-329.15698298140137,-292.6733567006026,-323.7347004835978,-251.47044181551433
-521.2105956845534,-430.00326217767497,-297.23892419600264,-278.8526687316623,-316.74873076691733,-237.2365758206941
-491.5854014557401,-389.9801872825848,-266.7101781255269,-266.2072675158098,-309.56821680044914,-222.18475443604052
-459.2463774336225,-349.72128368684145,-238.00119997967187,-254.79974099044267,-302.1904418896995,-206.36935517106645
-424.94756107571004,-309.94043165040483,-211.42949895234509,-244.63976745957623,-294.6023594464215,-189.8486169457414
-389.3964368448403,-271.2429870457412,-187.20415928055468,-235.69186226164953,-286.7826056381694,-172.68415901568218
-353.23315989820816,-234.1191993059819,-165.43545454092575,-227.88397029183238,-278.7035474418862,-154.94045493224047
-317.01741649415123,-198.94522360468912,-146.14795767373127,-221.11621670056795,-270.3332723679511,-136.68428886846735
-281.2224385669072,-165.9901732622334,-129.295539828964,-215.26924297776398,-261.6374484804237,-117.98422029179827
-246.23510653516462,-135.42739945200555,-114.77680066307222,-210.21169855865003,-252.58100674179775,-98.91007985187122
-212.36070504378608,-107.34816279667001,-102.44973735995431,-205.80661053044807,-243.12962017393158,-79.5325148780748
-179.83075170167007,-81.77603851617855,-92.14478938218801,-201.91649997394404,-233.2509742310363,-59.92259750012985
-148.8123788690381,-58.68071719469738,-83.67574221211896,-198.40724075644061,-222.91583892847717,-40.15150257669793
-119.41796977547797,-37.99026232693818,-76.8482950522719,-195.1507573979807,-212.09896490566388,-20.2902567725888
-91.71407583199922,-19.601300809326325,-71.46636487052317,-192.0267294397274,-200.77983239089886,-0.4095546422275298
-65.72901169496441,-3.3870007283898222,-67.33639532035677,-188.9235107221591,-188.94328403830167,19.420367231927518
-41.45888369135594,10.797005331769933,-64.27005911599025,-185.73848610127496,-176.58007021977707,39.12981088765239
-18.87211277246378,23.10838398369045,-62.08579157512687,-182.37808015999377,-163.6873292617361,58.6496680510827
2.0872622414872346,33.715073582165076,-60.60958342513199,-178.75760801554043,-150.26901622778405,77.91145882993872
