t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
643.505,590.5,547.305,513.92,490.34499999999997,476.58,472.625,478.48,494.145,519.62,554.905
-64328.559562140836,-725.836697218172,-5797.210045953044,-8038.337955438415,-8116.525822714364,-6718.6749656082175,-4532.1469659199065,-2214.0258938365605,-336.5745687096338,706.5803670697293,851.9417787989985
-112786.16664544152,-2306.3123841478427,-11072.367100351863,-15105.827541523524,-15338.443793442246,-12866.713756228835,-8881.95934760602,-4589.070248390028,-1081.3964155268081,864.4070293572886,1106.0518524170525
-135176.83462949685,-3973.469065596915,-14429.141450824067,-19616.05332209983,-20171.525135810418,-17188.256881803427,-12071.250871779863,-6389.031862940951,-1661.423054105799,979.1015296848211,1290.55824955785
-131798.26712595054,-5231.994753869999,-15528.300702421524,-21234.431104378,-22277.896627889866,-19383.411603890152,-13879.425798330962,-7490.268166061588,-2037.659091172749,1041.0729827989908,1390.6752106027707
-110540.97786058573,-5598.785381174501,-14579.202440155277,-20330.52835861662,-21955.92278694095,-19621.214660116897,-14373.04628341432,-7908.104078337714,-2213.208752780652,1046.0541343996967,1404.7510288795258
-81874.80459559688,-4920.792457494798,-12193.193239065724,-17711.5611763153,-19905.7406898334,-18383.282858844756,-13821.826281574153,-7761.145727341799,-2222.5877814735077,995.8378929089872,1342.540862498674
-54399.685031023284,-3440.189948514639,-9134.057092612626,-14288.760354885433,-16936.82026859815,-16259.54910435165,-12581.416621587265,-7217.818231419686,-2115.237995705003,898.1956666505012,1221.4617492731436
-32832.50028548415,-1620.2968313060644,-6081.634820859531,-10821.208384980442,-13742.681564704526,-13783.005018982149,-10992.71319940214,-6447.898028466006,-1940.530618261316,765.596819501317,1062.1399121196596
-18296.908644278305,91.74083706969675,-3491.9171171014427,-7797.612993712255,-10793.46115699843,-11342.308959322843,-9322.667642243347,-5591.639657513258,-1738.3702984578056,612.9580965028358,884.4447282314161
-9730.739052519477,1414.0597032328728,-1571.3229281576405,-5438.491596990858,-8330.656700345922,-9165.948520066499,-7746.383261431926,-4747.815748333469,-1535.8217922880954,455.1207354122138,704.767339412245
-5302.510497940396,2253.3826742194187,-330.6187165204232,-3765.1473425060744,-6419.210211760028,-7349.938581291061,-6356.7128376767805,-3975.291997387581,-1347.9403003680518,304.8022860265145,534.7667153274999
-3309.6420797975557,2648.4197039246346,332.6800261758451,-2684.171484323672,-5015.019194205044,-5900.889683307804,-5185.8466225597285,-3301.2990768092773,-1180.516043059151,171.46024658105057,381.3645910132919
-2533.5925988375907,2695.563522892073,562.3821629219087,-2056.5494212459903,-4022.7347381962672,-4776.246522719857,-4227.893535798973,-2731.1723620875255,-1033.052790831489,61.075017162272516,247.5260782376685
-2249.1358472187044,2495.3566946447395,498.97766102691605,-1741.2329675212798,-3335.0077700960983,-3913.993154123301,-3456.972602302597,-2256.6963790517793,-901.1923205456308,-23.482624205330964,133.32050629649856
-2092.4160319963235,2129.7516737469596,261.2657963140619,-1616.3212365407815,-2854.4053568167114,-3250.9836884358992,-2839.2889655939366,-1862.0799603688638,-778.5376562118295,-82.00830294791771,36.85988403705615
-1915.5880147682662,1662.9227292657736,-55.61711603460938,-1586.177242125148,-2503.0610234903706,-2732.0317690607585,-2339.711670105638,-1527.777349248342,-658.3374177411142,-116.96622285466843,-45.10949453780827
-1680.6256710618738,1152.0065679139032,-377.02582801047765,-1582.3128467364477,-2224.849658853507,-2312.271398098605,-1924.1546434167067,-1233.1357093371762,-535.8202583567788,-134.3066081186846,-116.97821596569136
-1400.058188371007,654.2647142445101,-648.2632165033998,-1562.2399316072238,-1982.6029615311686,-1954.5637367912361,-1559.468142715511,-959.5036274772248,-412.04524265487777,-145.0736014154507,-184.20118583024586
-1114.125193280474,222.6068709685016,-837.7296543567542,-1505.643840238086,-1750.2888322648612,-1623.1870640088748,-1213.3051771013338,-695.9583016013152,-299.6208196316191,-167.02350046871305,-252.96500766561482
-888.8466635967114,-107.09578341852261,-936.9650346730772,-1403.237312154207,-1498.8004525854353,-1275.8776460175104,-857.730687543427,-449.51272201980106,-229.01710275369265,-224.4254501545459,-329.0800386266034
-817.2512273614068,-321.14596101029605,-946.8557514387389,-1233.4954615724282,-1175.8937318091805,-859.1052943349516,-481.1689192837392,-259.17336924098123,-251.34961553250417,-343.4889519327039,-415.78686028091545
-1003.7707502407017,-412.20013882813885,-846.5365289107497,-929.335979736137,-687.088624088175,-315.0390383249877,-110.92177251380929,-207.55404067046703,-430.89138307540316,-541.7291473963423,-510.8459726840577
-1516.111578085918,-357.74688123923795,-561.5573354812765,-350.59849925480233,106.98873356009034,391.486219389676,160.0369954362068,-416.93401451804124,-821.7528439552076,-813.1718090607296,-604.2898747833121
-2310.279821692581,-140.4207490820692,33.39412338512814,709.0848785219845,1358.0682273037924,1227.7050144170569,161.43240776577414,-1015.780801379819,-1431.7291773429104,-1116.7127325030278,-678.8631366944857
