t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17
1467.5449999999998,1355.6799999999998,1253.6249999999998,1161.3799999999999,1078.945,1006.3199999999999,943.505,890.5,847.3050000000001,813.9200000000001,790.345,776.58,772.625,778.48,794.145,819.62,854.905
-1626392.5396660208,-1424846.152170911,-1226743.6743707268,-1033959.4699149431,-848535.9834353506,-672721.9651300204,-508989.69073402206,-360019.0227139225,-228632.09805286024,-117658.30155983228,-29705.642703630176,33187.37330713768,70044.57011684697,81609.8219615865,71178.89023720738,45595.869454972824,16376.828282694898
-1998984.4464857944,-1788257.1608643315,-1576378.3979159426,-1363413.0075246412,-1150189.9232348087,-938543.6225932023,-731514.1065990477,-533459.2516338553,-350014.28049230785,-187817.94485648267,-53921.19784102197,45188.4912328811,104964.49120454057,124506.61849963338,108387.75992937222,68229.45605226008,23491.895906928752
-1273456.4277811719,-1192093.491467618,-1103463.8685724933,-1004551.2331370078,-893194.1364182387,-768537.3316476101,-631552.1969929498,-485544.1050405921,-336496.76860063325,-193038.792167531,-65785.03089278511,34152.77560710806,97529.85113094977,119943.36633895454,104732.51760032159,64700.25696875294,21365.023682438004
-442561.46748682484,-461399.42675513343,-473469.01412423776,-475272.65655894135,-463395.0395805631,-434888.7602733986,-387914.01396870887,-322586.1235380708,-241864.11393020197,-152163.86514047653,-63255.22894219179,12998.83360463397,65266.10696680327,86396.54825666617,77010.37028774558,47287.55281880175,15217.730377581474
-57067.36148276009,-89907.6515826684,-120465.19309357382,-147047.9850462108,-167439.67533704854,-178993.86953908738,-178995.91697133638,-165343.0875285265,-137494.8296774893,-97471.57597939672,-50474.03001088649,-4567.316072676502,31006.486497688053,48823.61865022844,46690.43903884742,29799.856504376694,9863.121536701065
-10313.573345521625,-20168.21774844996,-30295.881673081745,-40563.45700534934,-50502.31662622692,-59214.36350217926,-65348.469006970045,-67223.40374391974,-63180.38503066104,-52204.18929111895,-34723.492700849514,-13287.30088003509,7403.040857912664,21648.20975737941,25205.547162492796,18205.328826468816,6642.538859588798
-46814.53414855375,-42020.860680886304,-37172.0509315999,-32418.8456146263,-28098.337251180717,-24715.119165000422,-22789.07298095278,-22527.780991883585,-23393.787551355443,-23834.06501479386,-21596.35405243703,-14915.496386993756,-4207.50574815811,6998.470372397644,13421.240021111447,11834.217963650608,4793.951050309874
-57382.21292401811,-52068.352106162245,-45636.370785909814,-37848.71722639617,-28938.733417729687,-19800.49467698143,-11983.332849291934,-7264.063463037548,-6713.573570890281,-9602.153003163858,-13014.219719081386,-13084.770741923898,-7732.700543215374,1015.4069617286493,7772.577541141818,8173.998136509418,3446.2848848929493
-43896.90649093506,-42601.263563466564,-39752.70769993199,-34775.32427078546,-27534.826657904658,-18688.11936683789,-9890.39107922399,-3492.908640882867,-1478.4609019747652,-3951.198862090777,-8302.468629549898,-10342.216115683881,-7343.16789028321,-686.2074679199612,4878.803080848601,5530.4031918613855,2256.207378620925
-27478.28339619367,-28829.52434554761,-28813.35259287054,-26781.621544287882,-22375.348498216543,-15917.805546691317,-8738.309250856342,-3012.594028442252,-786.9587602090668,-2473.2184733639424,-5986.608805094251,-7808.809700267293,-5741.8626468183475,-990.081074665847,2847.6456551663773,3261.0357508867705,1199.301728079664
-16667.43316021418,-18606.362618010593,-19583.07043149907,-19060.324842034755,-16658.43019926406,-12498.834532616973,-7517.1416449532435,-3369.80420777437,-1641.0756710314854,-2642.9921726063058,-4840.503491693534,-5826.472020310017,-4336.004898763034,-1365.6659543733474,898.4422293120497,1236.5364648566488,315.2859059139237
-10969.998062499804,-12462.056387555831,-13396.822689579143,-13419.17109953896,-12242.702235927418,-9887.211731647176,-6898.68944668285,-4287.222154105734,-3008.651748296301,-3247.254887924153,-4171.817055556024,-4575.36928489834,-3880.1489062825085,-2492.88211640548,-1223.7461872204146,-535.3975366445516,-378.27077758075166
-7822.083789708165,-8728.345154513585,-9472.673553284596,-9891.475536306227,-9785.666576953206,-9016.340175857631,-7636.106623236633,-5965.554814026855,-4517.787613166343,-3764.032054487897,-3856.655698148923,-4480.78808131731,-4971.264829757222,-4706.398711687933,-3558.6409013594653,-2026.6096117114407,-884.1993592169781
-5275.328440517243,-6067.957188982594,-7155.0737761516475,-8520.350589262815,-9891.689652196952,-10699.00604613928,-10282.727699106366,-8425.804570746206,-5876.9377048218075,-4174.314030215609,-4497.160403738056,-6456.5384968629005,-8228.533088153306,-8123.924894452158,-6007.697073146897,-3196.910303345864,-1214.6771745527403
-2513.2690412468937,-4304.3325439232285,-6919.364616624359,-10317.809957806043,-13762.972318430482,-15791.250116013183,-14949.195065747514,-11232.4776448829,-6937.03626547278,-5332.589742745217,-7704.384602617262,-11860.27492517683,-14097.066879777922,-12542.195531920304,-8329.023668249447,-4001.6035121578916,-1394.64023927494
-429.6986334114587,-5081.844801401446,-10947.51423387404,-17530.000310793188,-22988.390681052988,-24611.347362744888,-20836.222779457163,-13681.921641910898,-8500.643436819128,-9648.90785403763,-16007.791460651075,-21843.413339316114,-22305.98160650836,-17275.6409756567,-10170.713776512443,-4433.289702858151,-1477.9090967400052
-2722.521883462284,-12423.974352022084,-22993.33175352499,-32734.780124917343,-38128.24672320605,-35757.40401870182,-26173.357714640533,-15970.374592502356,-13564.880623905137,-21049.773960798942,-31543.690311160157,-35985.0328838478,-31285.337445649086,-21170.92042342879,-11204.5520189296,-4590.777454011015,-1566.2634512153732
-16042.001835236713,-31697.748252565158,-46267.28792717729,-56126.73161842341,-56444.86662699417,-45538.09461141738,-29650.750357841644,-21052.41357818287,-27303.178370626687,-42639.99599835793,-53310.61612032771,-50943.44261176607,-38163.4410261352,-22978.378090783124,-11340.42742630118,-4738.517789326717,-1813.9087118872458
-46520.99593793418,-65260.15016677439,-78902.7152602638,-82063.84203767074,-70963.43818433538,-49869.98647502027,-33083.56204402597,-34681.9390277266,-53376.60586051285,-72041.7706150453,-74823.19608060857,-60718.98254466779,-39845.96261621931,-22012.578356899805,-10906.390143428347,-5296.940260564267,-2392.9344203577216
-92226.87059031673,-106213.95281792204,-110125.9149778556,-98815.23010774243,-73734.37344194652,-48361.498338070654,-41911.649635843685,-60523.50088934041,-87336.68965846513,-98350.20113884746,-85542.48351662802,-59520.75046274567,-34832.83798476083,-18705.5806955596,-10633.030772244569,-6709.5220981586945,-3405.9931375563774
-137473.3832013055,-136837.17254535772,-123110.83302850423,-94934.16030607524,-62375.06400431372,-46035.55008340865,-59937.00400321448,-92484.00138465839,-113959.78317842874,-106275.28029193857,-77142.86546998496,-45758.551828410484,-24473.72746124361,-14576.671745361064,-11359.236802735586,-9196.483404501736,-4775.148686325551
-158182.914108315,-137655.2498665338,-106060.54654627979,-68742.32843371718,-43264.525979624246,-48468.255628986444,-81775.33321570462,-113608.58752044795,-115317.79885886675,-86922.44742399307,-50148.35529425305,-23765.34505261298,-12480.466278141608,-11510.196726480517,-13570.541109990903,-12515.488751568093,-6189.954702332232
