t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17
1467.545,1355.68,1253.625,1161.3799999999999,1078.945,1006.3199999999999,943.505,890.5,847.305,813.92,790.345,776.5799999999999,772.625,778.48,794.145,819.62,854.905
-2200358.5817376752,87844.46449148504,-68713.81916573456,-183326.24776541835,-258489.84454880186,-297977.0081434359,-306569.33561399067,-289834.9872860748,-253933.73551436357,-205423.34607169993,-151032.22951888797,-97356.91742744907,-50439.783081340094,-15183.89286129535,5430.285757361149,11345.326758353543,6636.697294364246
-2233071.317197145,35524.805402717466,-94697.65571987243,-210651.11849594148,-302141.4259568434,-362797.77172509296,-389993.8658307957,-384533.46792028146,-350242.5265803233,-293521.420371678,-222824.8794020075,-147970.6783922356,-79146.20600262213,-25499.67638484817,6715.926802784023,16325.28559655694,9401.789555292251
-1026745.2164543052,-9377.032567257138,-44943.111648243525,-103874.16966202302,-171102.62344178624,-232507.03886610165,-276978.6953161682,-297425.33094774367,-291077.81990636437,-259416.58947083124,-207855.25369565343,-145109.93700809142,-82034.14223872591,-29690.53174585012,3376.428680139816,14296.207643299835,8545.64481048409
-222441.35242209354,13268.957261266896,24389.52743799274,6370.964257468427,-32917.1520158689,-81851.2479043265,-128606.90016281299,-163482.9434964289,-180097.309527736,-175882.61213187675,-152230.1940894663,-114336.41085125438,-70501.49884341065,-30512.37816321322,-2958.1591132520434,8079.273840514252,5728.7323424416945
-48827.05389127974,28435.9326195259,49315.12556740711,49688.60034162771,30604.608605352063,-1319.2362088764555,-37455.79257658777,-69824.05081413727,-92458.43289386157,-101884.0303838218,-97245.74230242457,-80384.04916962275,-55748.864805031684,-29739.80702691227,-9075.148041761004,1741.3490580804191,2964.057649940947
-79064.85525972275,16056.095670207993,36643.15407245254,44134.22409628621,36898.05243698959,18829.335282552,-4073.920795237691,-26339.763833857673,-44135.891398109976,-55240.04566943311,-58604.63410500913,-54133.91787619479,-42918.96007181358,-27671.631000632842,-12646.031996146236,-2307.8195710858936,1211.4696892882528
-87281.22846858736,1180.8979270624677,19131.7447989558,27477.964919483275,24601.8791319322,13920.357795431635,270.3830102212112,-12679.941058922635,-23213.46426219179,-30959.342928034723,-35746.99611717436,-36819.06105602293,-33094.69717787583,-24502.917259900663,-13329.503768947056,-3866.367121621039,400.1157828235042
-63795.822718382624,-3571.8353236648204,11065.253267057595,16782.819380325094,13407.695596335749,5030.215224969281,-3881.9077120579127,-10835.348520596199,-15693.200580220459,-19622.996167172372,-23423.172152477666,-26267.64769913485,-25940.159791440474,-20805.460696624952,-12070.768092330552,-3831.6418254063997,109.98364646671632
-39069.132427832024,-448.41262891524786,10471.28777634429,12037.536503969055,6276.719165838155,-1891.044926053577,-8414.864021594543,-11817.509783687537,-13087.745113684632,-14354.610142139172,-16967.932575162304,-20051.033407647465,-20852.11904114005,-17169.82145528557,-9938.707078425035,-3067.9841964628854,38.883787870890195
-23851.308564327956,5360.375986755431,11609.27008803031,8714.923192694543,863.1509838840035,-6877.543982497694,-11408.276481409746,-12349.367765052588,-11505.779798578365,-11435.548959277936,-13484.94357825572,-16432.750057406436,-17228.166899997243,-13805.792025441202,-7462.236050610885,-1969.922308629658,77.62766185528933
-16198.578627529916,9472.28741738095,10300.522822525727,4007.8141445112046,-4227.248238079475,-10268.108074451447,-12417.796158227873,-11376.726893089319,-9508.014787955608,-9340.338776286488,-11612.594747187637,-14334.163543992729,-14319.642423088619,-10326.777281604582,-4567.000078779858,-604.6471824203345,182.2757344851866
-12910.30599170527,9019.320002600296,5611.277771904581,-1592.2101179177678,-8075.227713733361,-11300.3072643939,-10975.244254270821,-8699.733031279438,-7083.201723090674,-8008.970937939998,-10861.977763687068,-12669.87592095751,-10826.903425340812,-5892.768286337132,-1151.2451278733795,752.5233528928934,197.73581129274316
-12664.788850332221,5112.834310620137,539.4270354293201,-4954.593260644347,-8400.389615301843,-8834.843476793527,-7116.134744736005,-5345.781447516957,-5553.865383418524,-7893.310641025681,-10045.411045548015,-9226.131586278329,-5188.616554502022,-675.9473715987642,1451.918061107028,967.1057035048218,-199.10340011894164
-13340.604568735545,4336.573417225245,989.1232728814865,-2057.3598297838107,-3411.7039540744818,-3371.847071781114,-3210.2164511018964,-4048.5597755243834,-5680.0583425719415,-6448.4335765267715,-4893.015638795129,-1664.1571921084608,834.6129367712089,988.6380119706155,-415.1655345543822,-1391.4089461703825,-1102.1094988647792
-8878.06248038105,12863.092740455828,8973.329615305543,5164.893853349031,1511.099598811433,-2167.8688541224055,-4869.293042376861,-4461.498814625831,46.020184541648575,6032.6634830237645,8397.253084664908,4451.9395357688545,-2961.5946595839546,-8274.053363786006,-8486.835834096151,-5070.120696224513,-1701.975539371193
1632.6882638068032,10036.541078374472,1246.9569441798421,-8832.15307603435,-18441.1696863623,-22265.338273924575,-13572.528638066775,8033.982417547581,30421.62965697229,35758.76368997214,18017.819409290452,-9313.993205216388,-26648.71997649992,-26411.31642665186,-15586.688598723274,-5136.229148263047,-819.2168320479259
