t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1820.705,1689.22,1567.545,1455.68,1353.625,1261.3799999999999,1178.945,1106.32,1043.505,990.5,947.305,913.92,890.345,876.5799999999999,872.625,878.48,894.145,919.62,954.905
-5109727.090305739,244630.4808247598,-85564.03953020697,-347275.70786376676,-539677.8343625347,-664965.4234256755,-727877.932958902,-735267.7905690977,-695720.4716874538,-619211.050483546,-516763.93644927733,-400067.7983188484,-280987.4682375639,-170910.34242450175,-79868.37780759946,-15390.593714857006,18932.41621336959,25148.78970478207,12829.318187624373
-3563910.707121003,34859.74460177849,-110241.18769274073,-276641.59734458366,-440721.5394976679,-582340.6622337607,-686373.9499745462,-743347.2317888547,-749487.8343561697,-706450.5661617867,-620865.4968324065,-503721.15866573364,-369478.4243144635,-234736.28543515544,-116269.10110351609,-28350.188046920997,20517.082140401755,31031.65240234616,15901.132741899522
-759536.604633293,-3608.381470245243,24084.545163125455,-3164.521460637063,-73575.80242288322,-168829.26563147845,-268925.58582505555,-355796.6929605692,-415519.3774692789,-439443.21627015877,-424654.839867204,-374059.2947008192,-296095.2885002939,-203845.93161888327,-113184.93815133303,-39717.58028289726,5306.23310184152,19262.309083215605,11062.591320153528
-100842.52842361174,36822.700618340335,87761.93687359347,108386.67154406621,93666.64193016672,48869.955223528224,-14545.130131582056,-83195.22401074052,-144853.10824887405,-190115.2431961386,-213071.5377747618,-211535.1148332072,-187177.37421051192,-145540.8698334805,-95557.5666350526,-48066.667010018085,-13065.03609776773,3912.011470739147,4976.685219425832
-196475.90124836718,-732.806315902073,40249.29510410291,70339.70726096517,79285.2232662464,66266.15031062714,37091.478398351224,54.481067406455736,-37256.48101251621,-69389.97316500482,-92996.25693494029,-106105.27142055836,-107541.76216429663,-97044.85255352841,-76143.36586540958,-49137.02665791576,-22967.746103428748,-4923.15504206773,1549.8657745002342
-167665.3136752048,-29750.340558517666,65.2449925514182,25891.42946385446,37728.993017428795,34204.63163123887,20024.666308061725,1621.920560623953,-16170.735411884318,-31348.01632384401,-44043.87134283307,-54745.37274037453,-62559.665074201665,-64767.07094751861,-58384.62229365037,-43109.524115900334,-23380.4765852255,-6943.257226679492,420.08567949387844
-82386.51429704683,-26594.431066825655,-3435.063025723174,15151.431206233448,21172.34374849546,15178.854084800121,2852.297786369844,-9606.11007824412,-18585.59132776182,-23963.15246823479,-28061.71605951129,-33345.59154346032,-39996.75712625697,-44970.2581737933,-43740.27929566091,-34114.773678166326,-19157.69011370337,-5910.419057786469,132.04302524791132
-37132.025647901595,-12650.849487815196,7867.030813056709,19754.98836337459,18489.381243863103,7612.107359544173,-6106.121322503156,-16935.834571021136,-22349.293886073923,-23283.466866890125,-22947.06448909521,-24550.214192647345,-28842.737652865737,-33093.05563797014,-32852.09381753652,-25776.633284826272,-14334.74845243792,-4338.292341554993,16.671629897466335
-22283.71155112615,2205.7254393483445,19047.543793287605,23102.479506408414,15014.19601733551,986.0148250004536,-12398.744276438356,-20943.093229617403,-23579.57455921013,-22049.589941563623,-19771.715294594185,-19840.854675746275,-22825.307462340334,-26014.11980864767,-25380.022083395117,-19191.543470438624,-9997.095504178475,-2643.966300398232,61.787334086339115
-14746.276902751102,14493.929637987834,23069.4628964926,18592.2721277903,6187.5811025133335,-7506.464128319133,-17713.853944019196,-22315.23273889171,-21694.322892629418,-18327.302779650585,-15706.311632486997,-16290.156383651707,-19508.043295301504,-21836.70349573615,-19700.295824840538,-12910.338058012228,-5092.363822796569,-375.2461862711874,304.8019541439157
-7107.70462620254,17525.78236309535,16922.103170865415,7439.254780737893,-4733.69129688355,-14618.229442254165,-19587.961692768207,-19298.236014299004,-15576.968257114511,-11866.253842775512,-11376.29112527353,-14523.288851025654,-18049.600231983644,-17600.19060022205,-11901.686725466192,-4172.940414642386,979.0757269559922,1800.5315048193643,300.17575571726803
-7905.538480074741,10508.59714859907,5793.840900755449,-2985.5867426203167,-10693.097606021282,-14297.6235057053,-13231.40990630359,-9326.366570450098,-6118.367442817945,-6688.322888291364,-10831.864774479896,-14468.20474553887,-13106.146615513237,-6497.60892223703,839.2880209846954,4161.397252504569,2911.907912203752,280.84655622833986,-819.6466813359792
-28977.911464134446,8307.77340072591,4187.44108774023,75.33938827228525,-1054.0695133558804,599.8768612252626,2329.098740937261,974.3020743639786,-4005.272228507521,-8849.7246209811,-8222.536398859473,-1079.4116218131862,6926.302084661817,8635.402550423127,2801.4599994769837,-4999.160459179585,-8478.362399867348,-6332.689653590272,-2314.323931700563
-38698.79767786819,16879.251561277386,13577.795588700006,12076.675304896085,9582.725490787847,2376.771517603952,-9464.107826827934,-18396.714589037576,-13034.433730591585,9668.354571386886,35451.28938943692,41961.39939029845,20830.848091903572,-12776.12340841183,-35286.20613778921,-36031.78847127672,-22142.71768248678,-7568.3083580218445,-1033.9751209350013
6423.3444518063625,39385.34135310949,26849.733397185177,-905.2202085483932,-45226.10391246716,-93504.7282916701,-114795.66659246558,-77025.35886295619,16299.878449020951,108321.63316519215,128700.81828709185,62176.19596020855,-34907.51956984868,-92528.37254044991,-88268.80387313939,-49062.669562989584,-12155.813306676358,4064.8581809941884,2929.1473461272667
59022.87480418106,249472.48688814061,177182.08529399254,50130.148384896755,-119702.68630822768,-266345.41840009653,-286486.24410535867,-128525.53043701666,116483.37350493931,259021.31365923016,191628.77632124798,-2117.386310393341,-151125.04216224875,-170425.16402710005,-101041.83716256854,-24186.01177293312,15359.817861362479,18366.51777345803,6165.157189113218
63627.38746204427,419669.95788134116,339775.0323722654,157466.2721350463,-119613.28282743283,-368516.5831080297,-392237.6047996187,-117955.60083110436,244149.00419578262,366204.9230696156,163810.2764228876,-128839.30084465342,-259287.07193481326,-197477.79230749435,-68954.02893235267,19229.406597825517,43529.69710097105,29719.281847100938,8498.284332033552
37426.482907458965,273991.06033732556,213406.93695980622,67473.53264930427,-162325.76060063738,-359460.4715946229,-324537.13133147673,-2936.5982367346296,337224.9581669726,348926.9325720131,38972.22949478994,-255961.22276662674,-300968.00125238206,-159650.05377131343,-7640.17365459696,64416.544324383074,65736.68156567293,37452.63554442129,9939.802495971213
50790.319214556905,141654.1128995475,23169.000345568715,-131511.53248254664,-264874.1705867271,-286202.25090170855,-126454.47272825817,155510.06886948648,329737.588841126,201798.6263778047,-113114.96645156911,-307144.8600926151,-252808.1464534423,-79111.99153848918,52474.92972891098,93173.95278223678,74801.1827321164,38706.96549678102,9515.585752372386
130273.21950713874,29952.848686417434,-89069.90318387072,-231992.62329327708,-290072.80769939197,-171502.31704673287,66219.94831478447,243080.30030267758,223287.3743315326,20324.784399875167,-202794.13020428314,-266324.3329651098,-155854.8201738972,-2460.101564176029,86419.44324478891,98785.1039325975,70467.71932702362,33884.29690160253,7408.771891206577
229478.33800805465,-84640.3383813316,-160320.02602575146,-235212.40646803638,-217163.27790539042,-42296.630146614094,174170.81541636115,225442.6292792839,83539.4805824433,-105146.30617895101,-208577.18546445674,-179536.0216292048,-63863.65982105207,45140.423301457435,93598.43303617074,88370.62011966582,58163.76750473818,25580.500616611214,4443.636698681017
294833.41662688245,-145693.52930692557,-183161.24927914143,-189123.57958881801,-111742.3105764802,59014.96434552451,195304.24081429714,144878.80392082443,-29203.77587577159,-151620.51417881154,-162367.8205217895,-94264.37648462506,-1448.4249958139426,64864.17589052675,85108.34576806489,71236.78040608557,43032.79940995737,16257.911039889648,1542.3800700155848
307031.03898176766,-155472.2989530631,-162038.402938983,-123375.90062851968,-22289.075021450633,110622.12915661556,161161.49770408915,54970.95950247785,-91124.55669280875,-140963.07451487618,-102581.36221223172,-32661.871716952075,31426.463233087696,66982.61128221233,70554.87136563519,53156.33546045418,28267.828721918017,7842.424355881913,-527.7771809030072
278620.9274558633,-136355.63729298927,-119324.84047169282,-60642.99196907942,34005.56847275158,119256.05112284323,106110.2947636331,-13362.948629523058,-107405.11764414587,-104811.51638952638,-52724.851229312066,3233.37166340611,44020.36221676592,60561.34996077063,55133.93649571105,36777.74463249932,15748.641007117405,1718.3296738502604,-1412.0254590752552
233167.52342988102,-104881.53543142726,-73662.1336245467,-14570.72137702509,59705.06790553024,103979.68966351151,52445.15051432935,-52494.59927236506,-94997.30974941027,-66626.26365778802,-20142.083610366648,20545.79080251809,45740.70690223797,51199.81192703857,41094.127221020615,23271.275811675667,6613.716931781297,-1514.6817334700247,-1265.5758034684739
187170.07816626958,-69877.7869503212,-36224.6658080439,11629.804286839684,66680.76998012116,79800.46438647114,8713.33126267003,-66092.76983333714,-70516.06166494118,-37732.06387368542,-2062.418671424336,27577.166544640593,42837.067654278595,41718.677665963,29421.82494268297,13329.376174993964,1331.8087581279694,-2217.461365157052,-610.0240557675622
145912.10158242562,-38062.2646239824,-13001.27167976845,23775.533053889187,65880.07616767692,51814.29003839105,-22405.27050207174,-60732.39280793628,-45746.715561289224,-19708.099817213642,7464.097694305936,29950.853584661545,38612.89192867194,33710.2202920477,20987.324246520046,7372.859235720272,-709.2928832945627,-1794.3359194289171,-121.6943940449762
108225.55780141782,-17353.2923407477,-2359.683833402585,32372.551549993997,60018.610355427794,19915.555041783427,-38732.85899708472,-43417.12408252564,-26265.0213292219,-9407.026880098589,13139.060885523013,31100.620037450077,35733.56643456402,29134.761398785035,16628.181211211315,4291.353932614716,-2400.0130706751956,-2701.521157059738,-381.80801309357764
74584.10166721,-6590.5877104068895,12138.276832271997,44358.38747885746,39849.93011276557,-14167.623686080478,-36245.90269654764,-21766.19832293283,-15276.211175853476,-2957.059934410149,20086.07349172314,36196.517295868645,38619.66450239569,29891.157274280147,13940.493957793795,-2026.7989752371957,-9365.157774447125,-6743.164470060661,-1135.9257327963746
57525.07435079685,26288.361098890204,36715.1104926618,36945.326149193505,3741.6224708887494,-28916.65743094785,-22834.79900027739,-16995.939684393932,-14068.769126951742,10302.170589216194,39604.5729379756,54014.904975165446,50633.61556720566,30613.103582928452,290.1023495973608,-22355.720794080116,-23109.464449117666,-9935.507167891648,-415.0481855388182
79882.64930082347,22241.613442471244,32544.018003717625,45376.95202963899,15142.19106727358,-37474.083149822975,-59860.58225652695,-47207.04208242595,-2818.46464499053,50607.16195195235,82805.6056566642,85333.5759259631,58347.09504844734,6590.753843350634,-42512.61765867704,-52840.9419423784,-26875.049400037275,-1136.5192429332446,3991.7373807044237
124682.47205930446,71231.55501435981,162637.51566358397,170256.00454059223,18196.351046179145,-146740.17742899328,-164811.03663685647,-67945.12451444428,45888.77221878553,116817.94149827847,132994.30558622006,99970.71259066106,23519.116900232515,-62401.47925471548,-93267.86695768757,-51998.89670138605,1901.0967052658818,19572.328010233115,9061.350316544795
125227.66083396634,301000.6019657614,326971.9260338095,174415.73731526587,-124179.72227200647,-290098.0109126139,-207206.81691196878,-23521.67442031853,116576.91617666517,171651.33201784096,151542.5079693078,66114.68113456729,-55619.95482831593,-128423.10582301344,-89761.93474122036,-2529.266670504794,38974.49160750295,28405.77369951166,8147.438559914945
83514.84801915132,276999.18417991407,245439.91569470262,43904.30360049961,-218745.28314124641,-287376.67934340576,-141819.94518981568,45786.57760072841,160939.45892619045,185617.7686942782,129815.00401812313,5039.461153898036,-121133.42304130692,-133996.95370287972,-35174.11817243925,44282.937909606655,46719.24284025362,18292.92296939023,3035.466180577655
52072.098215480415,249367.990998349,201066.94086452347,8205.364488373472,-199224.62138682933,-219658.56986678814,-78198.10557282851,76565.49249318965,161104.1776901231,165680.99169468583,92599.26218155827,-41644.00505519683,-139423.378448847,-97080.37312966291,13420.197438856063,56941.979662509504,33767.0460392544,6860.5492611640175,128.53348645830158
31191.81332196409,231025.41139694542,160422.74730916027,-31342.068608581703,-199154.32803766034,-188909.0648242768,-53757.286053271055,76399.90502779417,139243.70620414504,131787.15294077172,53232.08151527949,-72361.79640484671,-132841.0871291018,-55207.015774839005,43357.478292071915,55789.29425048584,22470.20648552622,2407.5368297411073,334.3978970847912
13496.754317584297,180944.88775181913,105520.45655506942,-63712.237046871574,-187533.85175114623,-156390.4225985875,-33923.08469874516,70504.30051315269,111445.72392542234,91440.59769834862,12860.46956527263,-89200.33985077596,-106494.74364386042,-12336.0966550413,57921.49450689688,44244.19669388426,10248.957858001611,-1516.6229342676072,163.03705516790467
6617.623682891185,161291.14285245983,78420.71554457756,-71962.76444499592,-163275.14461675505,-121333.8086285837,-13400.415664127659,67500.13341507815,88569.79877004097,56778.31593764831,-17812.5592480376,-90692.59444934626,-73530.2622197637,17880.244778154163,58189.822654037554,30910.215957814842,2940.339317337031,-2597.577475068949,147.67340534806078
-42.459754861210925,131582.90742375524,53095.02330038258,-72560.59954490919,-137451.42249100425,-92757.10005929353,-1350.144601866325,58707.6482557613,63947.259998300084,25446.588981619483,-37789.31933418194,-79344.50058466835,-38330.908315248234,38566.99237753019,50125.8676908521,15889.386999601957,-4192.494325587031,-3970.185701536403,19.194426337440973
567.4810179110063,106896.99063207774,33207.115013516785,-69303.48495939036,-112288.27760190268,-66658.56745967423,9141.643174173825,51068.45709845363,45106.696082170914,6490.1941451408975,-42443.510628844975,-61283.9424085966,-11641.415710846042,43294.91752923392,34115.52577112789,2525.5810288893426,-8817.3369294734,-4864.222825018696,-221.26201698004712
-387.1709992727136,87421.48662343361,19348.519133816026,-65128.026226934955,-93424.10244804803,-48845.97950035338,13858.062441366643,41467.96847703335,27987.758075307473,-7081.043610747993,-42064.057298586544,-44184.07979266423,7761.164597204845,42413.754580126675,21416.19052109761,-4234.151840880471,-9128.931572114105,-3733.394484557182,110.52791426178635
