t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
-3019.915384754375,-2297.807995444195,-140.22588304509057,1288.6173770853677,1104.9874780552166,853.8061296046864,-51.00556387925239,-753.1530375877936,-522.913507465101,-70.71323861121856
-3279.709770769759,-2192.433908885721,-77.35307040722228,1211.4694382642097,1114.930941964439,915.9130483571294,-201.4504496053711,-857.1008627139329,-549.9421323950666,-68.99513250196226
-3325.471556829675,-2072.451004973862,-35.99910909205825,1144.9632812285274,1163.4004418557727,934.2998219056027,-363.60562866160024,-917.629836039216,-549.0091594010966,-61.80720492802454
-3205.339961624675,-1906.521158050228,25.425208113912344,1113.8096809809483,1242.1476517003991,912.4955345176942,-502.7019162990029,-932.1878496034659,-521.105018139258,-47.951794344325904
-3007.6522155209527,-1673.3537812486306,138.7653697959204,1130.3828904657823,1342.4424472698365,875.2724687017076,-600.1497866176342,-915.3008466805019,-473.3633277055038,-27.401963092077196
-2833.834285000315,-1365.3114713621599,321.73019187127136,1200.3389876545884,1474.9314830404596,859.3901891184894,-665.9956160389256,-895.201348228319,-417.0895179753788,-0.9223032694109801
-2768.929356228648,-957.1545506628828,605.6414643674485,1351.607202495767,1686.1100902031496,888.8479229611511,-741.464206932535,-906.4144523721901,-364.35522830019727,30.738849283159286
-2853.373459164395,-378.0359921056336,1075.1217362495624,1664.6079852424764,2047.1403011871269,945.0030913047297,-887.4107139726513,-979.8201157498506,-323.42204809491295,67.81429049452922
-3058.9917554643607,430.64548318046775,1858.563586976112,2259.268060427091,2603.81303985808,953.0212142681512,-1160.3925734078773,-1132.0788859343108,-293.86016302751506,112.07375374039904
-3276.782635080403,1355.1122275358573,3023.860111110551,3213.2052831016917,3311.2691431935373,803.4018708703795,-1584.7656024290836,-1356.6505673452725,-263.3554108322451,166.25918600492324
-3331.0568579494657,1999.9001294070044,4431.53041655219,4450.708331528943,4006.3538428101742,406.8730023351763,-2132.9674391532717,-1619.273873793944,-209.11663607245518,232.03661093725802
-3033.51923239719,1846.9925058659749,5693.7132831421895,5699.508433057161,4458.8625403856,-245.41274224447582,-2724.318070284292,-1861.2648450572767,-105.97977666267153,307.0766472670881
-2271.617624375737,669.6820742638578,6344.886615162436,6587.151340659692,4486.16525136824,-1055.5290485817068,-3245.4145910023717,-2012.8900025995772,60.24390826807319,382.9866232330062
-1093.0446172328072,-1158.3831281212879,6136.471975078435,6836.65111551591,4057.743359945494,-1848.553863425219,-3585.641558173013,-2015.1499776572045,280.45401868421897,446.04554020378777
270.86189456312644,-2823.3227130824603,5213.479295343575,6421.564700622052,3313.8052838432777,-2445.3609647781236,-3674.079712030056,-1842.6582141327685,519.3540144221962,481.3762067580854
1478.2068956828675,-3615.391844202209,4012.6041192621487,5562.604777203346,2484.9807142682516,-2737.476652104965,-3503.0042006694994,-1516.830563782331,726.4158899215436,478.95348862358213
2222.850041509079,-3367.36060012432,2975.3800810103476,4579.943052120289,1773.834245147135,-2723.686163963605,-3129.0277360953187,-1101.1933599912666,856.7846652082084,438.3698667948939
2377.613443181057,-2426.4193260800466,2324.5051986702783,3727.196901873551,1278.2350753707167,-2494.880963952301,-2652.715457744296,-679.0212937574977,891.3655925256012,369.79449912683737
