t1,t2,t3,t4,t5,t6
176.58,122.625,78.48,44.145,19.62,4.905
422.966215102602,249.01476639521988,113.89911081779444,26.180174448532604,-10.044981368659332,-4.261822160666819
659.9171520229938,370.00440673729435,146.57301343458442,7.02143896270798,-40.07246210252101,-13.518717761648084
880.2403842441623,482.1426838561887,175.42245797878846,-13.229780589652744,-70.04438062177948,-22.733251207220924
1077.6316598309097,582.3908037844477,199.5184891527574,-34.4305566145625,-99.53564005705498,-31.771366335742165
1246.9982459905273,668.2618744676145,218.11768808111827,-56.40452270106001,-128.13064380328555,-40.502687215709344
1384.6849195304515,737.9204907182568,230.68604201414942,-78.95152554851732,-155.43944500019458,-48.805668628200884
1488.588713992567,790.236815521048,236.91043933080232,-101.85804588219385,-181.11243573247128,-56.572248958805226
1558.1600845934595,824.793842613462,236.69778750597425,-124.9075596358239,-204.85263462890484,-63.711702998698755
1594.2991829436874,841.8506971933232,230.162686295094,-147.89008562745903,-226.4248499886035,-70.15346472728211
1599.1651130733862,842.2683941859281,217.60536954520623,-170.61030885165516,-245.66127261667202,-75.84878156999909
1575.9224070638934,827.4070764676758,199.48219362836537,-192.89385643556164,-262.4633554236255,-80.77116105785886
1528.4520328194376,799.0052035883698,176.37126545126597,-214.59151009096084,-276.80013176392464,-84.91566713958014
1461.0540496693325,759.0514256595027,148.935866087053,-235.58133919682385,-288.7033813433861,-88.29720673948506
1378.1660167548878,709.6590781952135,117.88816239319623,-255.7689114025587,-298.2602485199278,-90.94801009407576
1284.1161996885087,652.9516065055129,83.95535428250815,-275.0858683889924,-305.60403969557,-92.91454669049791
1182.924427460891,590.9650727643058,47.84993761407581,-293.4872362726934,-310.903971082122,-94.25413136951836
1078.1570316171317,525.5715299290792,10.245233537979937,-310.9478734330695,-314.354611389311,-95.03146445870186
972.8364258016601,458.424749737616,-28.243198002368786,-327.458449485082,-316.16567893907336,-95.31532009006756
869.401110309037,390.9277912314408,-67.0701325350965,-343.0213077824614,-316.55272665363003,-95.17555394267684
769.7085168371551,324.2203375481576,-105.76752704809506,-357.64650197369764,-315.72910003682233,-94.68055178598217
675.0712081154381,259.1826771947891,-143.94623651967197,-371.34822621653444,-313.89940032680687,-93.89518924056539
586.3163868305782,196.4526552660938,-181.29341157249715,-384.14178836990703,-311.25454214527554,-92.8793259614726
503.8591891258758,136.45180918251143,-217.5665018540491,-396.04121282249264,-307.9683728515082,-91.68681745729623
427.78151661037504,79.41713736268868,-252.5848195111785,-407.05750859682627,-304.1957256906844,-90.36499698481333
357.9098682988274,25.43541833667109,-286.2195808244875,-417.19760021950776,-300.07171288374474,-88.95455904092259
293.8874790769233,-25.522405028371978,-318.3832614340443,-426.4638925767747,-295.712026877338,-87.4897644388482
