q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qd8,qd9,qd10,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,qdd7,qdd8,qdd9,qdd10
0.005000479210446472,0.01000083338416708,0.015000937487562501,0.020000666493286405,0.02499989538337176,0.029998499152356896,0.034996352810411274,0.03999333138646083,0.044989309931312886,0.04998416352078049,0.9999874975256771,1.9998999808306637,2.999662438820483,3.999199866652977,4.9984372688641905,5.997299662493932,6.995712080210883,7.993599573437189,8.990887215472355,9.987500104616409,-0.005000479210446472,-0.04000333353666832,-0.1350084373880625,-0.3200106638925825,-0.624997384584294,-1.0799459694848483,-1.7148212877101525,-2.559573208733493,-3.644134104436344,-4.998416352078049
0.0055005223175603815,0.011000878211457116,0.016500901263061866,0.022000425063816758,0.027499283220269247,0.032997309359106504,0.038494337132189194,0.04399020022158452,0.04948473234459833,0.05497776725880615,0.999984872012689,1.999878977016936,2.9995915525813777,3.9990318454286133,4.998109116011703,5.9967326430900805,6.994811728304695,7.992255700752182,8.98897392155787,9.984875788447429,-0.0055005223175603815,-0.044003512845828464,-0.1485081113675568,-0.3520068010210681,-0.6874820805067312,-1.1879031369278341,-1.8862225194772706,-2.8153728141814094,-4.008263319912465,-5.497776725880614
0.006000564049268672,0.012000912035669347,0.018000827904113822,0.024000095615073214,0.029998499152356896,0.03599582253089062,0.04199184980449353,0.04798636507365374,0.05397915249330223,0.05996999628058483,0.9999819964534815,1.9998559729243626,2.9995139159125266,3.998847824882497,4.9977497187449424,5.996111642337198,6.9938256729024815,7.990783926567477,8.986878564817959,9.982001800972121,-0.006000564049268672,-0.04800364814267739,-0.16200745113702442,-0.3840015298411714,-0.7499624788089224,-1.2958496111120623,-2.057600640420183,-3.0711273647138393,-4.372311351957481,-5.996999628058483
0.00650060428053591,0.013000933856570003,0.019500714035209015,0.02599967014677627,0.03249752755641878,0.038994011675712835,0.045488847974267645,0.051981761991326494,0.058472479347365075,0.0649607257556862,0.9999788708487735,1.9998309685759514,2.9994295289886463,3.9986478057508568,4.997359079310591,5.995436665825404,6.992753926085825,7.989184274436141,8.984601187692013,9.978878214054397,-0.00650060428053591,-0.052003735426280014,-0.17550642631688113,-0.41599472234842033,-0.8124381889104695,-1.403784420325662,-2.2289535507391145,-3.3268327674448956,-4.736270827136571,-6.49607257556862
0.007000642886327031,0.014000942673937311,0.021000556280929217,0.027999140659030565,0.03499635281041127,0.04199184980449354,0.04898528879475874,0.05597632703555019,0.06296462189887099,0.06994983089117607,0.9999754951993465,1.9998039639967125,2.999338391999646,3.998431788833929,4.996937200150631,5.994707719630698,6.991596500986238,7.987456769957693,8.982141836306067,9.975505105799385,-0.007000642886327031,-0.056003770695749244,-0.18900500652836297,-0.44798625054448904,-0.8749088202602817,-1.5117065929617675,-2.4002791509431782,-3.582484930275212,-5.10013437380855,-6.994983089117607
0.007500679741607384,0.015000937487562501,0.022500351265954982,0.029998499152356896,0.037494959293560656,0.044989309931312886,0.05248112942604295,0.05996999628058483,0.06745548916389095,0.07493718693473671,0.9999718695060446,1.9997749592136553,2.9992405051506252,3.998199774995954,4.996484083902335,5.993924810314904,6.990353411785,7.985601440777697,8.97950056047186,9.971882560551485,-0.007500679741607384,-0.060003749950250006,-0.20250316139359484,-0.47997598643771033,-0.9373739823390164,-1.619615157527264,-2.5715753418761045,-3.838079761957429,-5.463894622275167,-7.493718693473671
0.00800071472134275,0.016000917297250818,0.024000095615073214,0.03199773762772423,0.03999333138646083,0.04798636507365374,0.05597632703555019,0.06396270581502607,0.07194499018432564,0.07992266917778636,0.9999679937697744,1.9997439542557907,2.999135868661873,3.997951765165172,4.995999733398243,5.993087944925608,6.989024673712981,7.983618316587317,8.976677413685843,9.968010668892255,-0.00800071472134275,-0.06400366918900327,-0.21600086053565892,-0.5119638020435877,-0.9998332846615208,-1.7275091426515345,-2.7428400247419593,-4.093613172161668,-5.827544204930376,-7.992266917778636
0.00850074770049938,0.01700088110282251,0.025499785953184785,0.03399684808658171,0.04249145347117091,0.05098298825264456,0.059470838798588936,0.067954391742828,0.07643303402974763,0.08490615295859759,0.9999638679915052,1.9997109491541298,2.999024482768868,3.9976877603338217,4.995484151666151,5.992197130996101,6.987610303050466,7.981507429122846,8.973672453128072,9.963889527638147,-0.00850074770049938,-0.06800352441129004,-0.22949807357866306,-0.5439495693853074,-1.0622863367792728,-1.8353875770952042,-2.9140711011308578,-4.349081071540992,-6.191075756409558,-8.490615295859758
0.00900077855404403,0.018000827904113826,0.026999418905312097,0.03599582253089063,0.044989309931312886,0.053979152493302235,0.06296462189887099,0.07194499018432564,0.08091952979924322,0.08988751366541434,0.9999594921722684,1.9996759439416842,2.9989063477222793,3.9974077615581316,4.994937341929086,5.991252376545306,6.98611031712694,7.979268812165194,8.97048573966107,9.959519239838086,-0.00900077855404403,-0.0720033116164553,-0.24299477014780888,-0.57593316049425,-1.1247327482828222,-1.9432494897588803,-3.0852664730446784,-4.604479371796841,-6.554481913738701,-8.988751366541434
0.009500807156943982,0.019000756700978037,0.0284989910966067,0.037994652963156454,0.04748688515216923,0.05697483082477492,0.06645763352903601,0.07593443727725725,0.08540438662325336,0.09486662673956797,0.9999548663131584,1.9996389386534663,2.9987814637879633,3.997111769958322,4.994359307605293,5.990253690077706,6.98452473432089,7.976902501539349,8.967117337828583,9.954899914770895,-0.009500807156943982,-0.07600302680391215,-0.2564909198694603,-0.6079144474105033,-1.1871721288042307,-2.051093909691897,-3.2564240429227644,-4.859803985744464,-6.917755316483523,-9.486662673956797
0.01000083338416708,0.020000666493286405,0.029998499152356896,0.03999333138646083,0.04998416352078049,0.05996999628058483,0.06994983089117608,0.07992266917778636,0.08988751366541434,0.09984336767859178,0.9999499904153318,1.9995999333264884,2.998649831246966,3.9967997867185945,4.993750052308204,5.989201080583273,6.982853574059569,7.974408535113803,8.963567315854277,9.950031667942557,-0.01000083338416708,-0.08000266597314562,-0.2699864923712121,-0.6398933021833733,-1.2496040880195123,-2.158919866101054,-3.427541713667628,-5.115050827378327,-7.280888606898562,-9.984336767859178
0.01050085711068177,0.021000556280929217,0.03149793969799532,0.04199184980449354,0.05248112942604295,0.062964621898871,0.07344117119736002,0.08390962206152341,0.09436882012439739,0.10481761203933412,0.9999448644800077,1.999558927999764,2.998511450395518,3.9964718130871324,4.993109579846428,5.988094557537377,6.981096856818765,7.97178695279995,8.959835745640355,9.944914621083338,-0.01050085711068177,-0.08400222512371687,-0.28348145728195784,-0.6718695968718966,-1.3120282356510737,-2.266726388359356,-3.598617388670641,-5.3702158119374985,-7.643874430076188,-10.481761203933413
0.011000878211457116,0.022000425063816758,0.032997309359106504,0.04399020022158452,0.05497776725880615,0.06595868072263193,0.07693161167015769,0.08789523212454721,0.09884821523574791,0.10978923544107025,0.999939488508468,1.9995159227143067,2.9983663215450402,3.996127850376091,4.992437894223714,5.986934130900713,6.979254604122547,7.969037796551438,8.955922702766102,9.93954890214473,-0.011000878211457116,-0.08800170025526703,-0.29697578423195853,-0.7038432035453523,-1.3744441814701536,-2.3745125060147494,-3.769648971837727,-5.625294855971021,-8.006705434095581,-10.978923544107024
0.011500896561462838,0.02300027184188032,0.03449660476143454,0.045988374642735856,0.0574740614119705,0.06895214579996832,0.0804211095431641,0.0918794355844259,0.10332560827372377,0.11475811356861229,0.999933862502057,1.9994709175131302,2.998214445022137,3.9957678999615966,4.991734999638936,5.985719811119201,6.977326838543001,7.96616111036351,8.951828266486352,9.933934645296262,-0.011500896561462838,-0.09200108736752129,-0.3104694428529109,-0.7358139942837737,-1.4368515352992626,-2.4822772487988596,-3.940634367615041,-5.880283877403258,-8.369374270171624,-11.475811356861229
0.012000912035669347,0.024000095615073214,0.03599582253089062,0.04798636507365374,0.05996999628058483,0.07194499018432562,0.0839096220615234,0.09586216868123783,0.10780090855313282,0.11972412217541782,0.9999279864621813,1.9994239124412485,2.998055821168599,3.9953919632837387,4.9910009004860605,5.984451609123895,6.975313583699956,7.963156940272288,8.947552519729888,9.928071990922133,-0.012000912035669347,-0.09600038246029285,-0.3239624027780156,-0.7677818411784598,-1.4992499070146208,-2.5900196466357226,-4.111571481014646,-6.135178795599221,-8.731873592803758,-11.972412217541782
0.012500924509047776,0.024999895383371756,0.037494959293560656,0.049984163520780486,0.06246555626194395,0.07493718693473671,0.08739710648245279,0.09984336767859177,0.11227402543116972,0.12468713708669668,0.9999218603903103,1.9993749075456764,2.997890450341401,3.9950000418465637,4.990235601354123,5.983129536330891,6.973214864260691,7.960025334354046,8.94309554909775,9.921961085617719,-0.012500924509047776,-0.09999958153348702,-0.3374546336420459,-0.7997466163324878,-1.5616389065485987,-2.6977387296505215,-4.282458217640187,-6.389975531429873,-9.094196059924748,-12.468713708669668
0.013000933856570003,0.02599967014677627,0.038994011675712835,0.051981761991326494,0.0649607257556862,0.07792870911606421,0.09088352007576608,0.103822968864647,0.11674486830925176,0.12964703420251586,0.9999154842879757,1.9993239028754284,2.997718332912702,3.9945921372180706,4.989439107027199,5.981753604641213,6.971030705939636,7.956766342724434,8.938457444861495,9.91560208218589,-0.013000933856570003,-0.10399868058710508,-0.3509461050814155,-0.8317081918612239,-1.624018143892155,-2.8054335281783116,-4.453292483712538,-6.644670007337408,-9.456334333049393,-12.964703420251587
0.01350093995320869,0.026999418905312093,0.04049297630380527,0.05397915249330223,0.06745548916389095,0.0809195297992432,0.09436882012439739,0.10780090855313282,0.12121334663485389,0.13460368950090276,0.9999088581567721,1.9992708984815195,2.997539469269843,3.994168251030204,4.988611422484367,5.9803238264407135,6.968761135498054,7.953380017537677,8.933638300961366,9.908995139633204,-0.01350093995320869,-0.10799767562124837,-0.36443678673424745,-0.8636664398928356,-1.6863872290972737,-2.9131030727727554,-4.624072186095472,-6.8992581474005,-9.818281077423165,-13.460368950090276
0.014000942673937311,0.027999140659030565,0.04199184980449354,0.05597632703555019,0.06994983089117607,0.08390962206152341,0.09785296392492444,0.1117771230843678,0.12567936990334272,0.13955697904094608,0.9999019819983562,1.9992158944169645,2.997353859815349,3.9937283849788465,4.987752552899693,5.978840214599963,6.966406180743717,7.949866412985746,8.92863821500438,9.902140423165918,-0.014000942673937311,-0.11199656263612226,-0.37792664824044186,-0.895621232568803,-1.7487457722794018,-3.020746394214843,-4.794795232321298,-7.153735877399539,-10.180028962170761,-13.955697904094608
0.014500941893730183,0.028998834408010044,0.0434906288046383,0.05797327762777689,0.07244373534479552,0.08689895898671171,0.10133590878809186,0.11575154882627851,0.1301428476598096,0.1445067789658953,0.9998948558144475,1.9991588907367785,2.9971615049669236,3.9932725408238143,4.986862503642177,5.977302782474126,6.963965870530562,7.9462255852974835,8.92345728826236,9.895038104185865,-0.014500941893730183,-0.11599533763204017,-0.39141565924174465,-0.9275724420444302,-1.811093383619888,-3.1283625235216217,-4.965459530616501,-7.408099124881825,-10.541570660444577,-14.45067789658953
0.015000937487562501,0.029998499152356896,0.044989309931312886,0.05996999628058483,0.07493718693473671,0.08988751366541434,0.10481761203933412,0.11972412217541782,0.13460368950090276,0.1494529655062575,0.9998874796068277,1.999099887497977,2.996962405157452,3.9928007203888485,4.985941280275743,5.975711543902851,6.961440234758337,7.942457592737706,8.918095625669883,9.887688360286166,-0.015000937487562501,-0.11999399660942758,-0.404903789381816,-0.9595199404893573,-1.8734296733684177,-3.2359504919549162,-5.136062989927372,-7.662343819226741,-10.902898849573123,-14.94529655062575
0.015500929330410368,0.030998133892206497,0.04648788981181089,0.061966475005504444,0.07743017007381804,0.09287525919527916,0.10829803101929852,0.1236947795579828,0.13906180507665827,0.15439541498289222,0.9998798533773413,1.9990388847595746,2.996756560834998,3.9923129255616066,4.98498888855918,5.974066513210139,6.958829304372238,7.938562495606275,8.91255333582215,9.880091375246792,-0.015500929330410368,-0.12399253556882599,-0.418391008306298,-0.9914636000880711,-1.9357542518454511,-3.3435093310300497,-5.306603519945628,-7.916465891710899,-11.26400621120932,-15.439541498289222
0.016000917297250818,0.03199773762772423,0.04798636507365374,0.06396270581502607,0.07992266917778636,0.09586216868123783,0.1117771230843678,0.12766345743083207,0.14351710409233012,0.15933400381010412,0.9998719771278953,1.998975882582586,2.996543972462804,3.9918091582936586,4.9840053344461275,5.972367705204216,6.9561331113625275,7.934540356237127,8.90683053097279,9.872247339029963,-0.016000917297250818,-0.12799095051089693,-0.43187728566288364,-1.023403293040417,-1.998066729444659,-3.451038072524562,-5.477079031134022,-8.170461275573253,-11.62488543147874,-15.933400381010413
0.016500901263061862,0.0329973093591065,0.049484732344598326,0.06595868072263192,0.08241466866541425,0.0988482152357479,0.11525484560718259,0.13163009228250264,0.14796949631021883,0.16426860849873318,0.9998638508604593,1.9989108810300267,2.9963246405192896,3.9912894206004754,4.982990624085023,5.970615135177401,6.953351688764143,7.930391238997278,8.900927327031589,9.8641564477754,-0.016500901263061862,-0.131989237436426,-0.44536259110138493,-1.0553388915621107,-2.060366716635356,-3.5585357484869244,-5.647487434751947,-8.424325906080169,-11.985529201127726,-16.426860849873318
0.01700088110282251,0.03399684808658171,0.05098298825264456,0.067954391742828,0.08490615295859759,0.10183337197903489,0.11873115597716384,0.13559462063422648,0.15241889155149932,0.16919910565924262,0.9998554745770649,1.9988438801669108,2.9960985654980505,3.990753714561423,4.981944763819073,5.968808818905968,6.950485070656291,7.926115210285796,8.894843843562134,9.855818903795425,-0.01700088110282251,-0.13598739234632684,-0.45884689427380104,-1.087270267885248,-2.1226538239649395,-3.666001391245256,-5.817826642881029,-8.678055720590494,-12.345930215671444,-16.919910565924262
0.017500856691512794,0.03499635281041127,0.05248112942604295,0.06994983089117607,0.08739710648245279,0.10481761203933412,0.12220601160103474,0.13955697904094608,0.15686519969804727,0.17412537200480405,0.9998468482798069,1.9987748800602525,2.9958657479078568,3.990202042319754,4.980867760186208,5.966948772650003,6.947533292162033,7.921712338532734,8.8885802037794,9.847234915569896,-0.017500856691512794,-0.13998541124164507,-0.47233016483438656,-1.119197294258817,-2.1849276620613196,-3.7734340334160286,-5.988094568450702,-8.931646658620549,-12.70608117554183,-17.412537200480404
0.018000827904113826,0.03599582253089063,0.053979152493302235,0.07194499018432564,0.08988751366541434,0.10780090855313283,0.12567936990334272,0.14351710409233012,0.1613083306942645,0.17904728435438058,0.9998379719708421,1.9987038807790658,2.995626188272653,3.989634406082597,4.979759619919043,5.965035013153258,6.944496389447851,7.917182694198036,8.88213653454725,9.838404697740998,-0.018000827904113826,-0.1439832901235625,-0.4858123724397201,-1.1511198429492102,-2.2471878416353586,-3.880832707912782,-6.158289125263793,-9.185094661909128,-13.065974786235426,-17.90472843543806
0.0185007946156078,0.0369952562483502,0.05547705408319691,0.07393986164004579,0.09237735893933192,0.11078323466541172,0.129151188326981,0.14747493241378798,0.1657481945489028,0.1839647196358066,0.9998288456523902,1.9986308823943644,2.9953798871315556,3.9890508081209513,4.978620349944837,5.963067557643001,6.941374399723207,7.912526349770414,8.875512966375865,9.829328471107877,-0.0185007946156078,-0.1479810249934008,-0.4992934867487722,-1.1830377862407326,-2.3094339734832983,-3.988196447954822,-6.328408228022069,-9.43839567448243,-13.425603758461127,-18.39647196358066
0.019000756700978037,0.037994652963156454,0.05697483082477492,0.07593443727725725,0.09486662673956797,0.113764563529887,0.13262142433371008,0.15143040066748403,0.17018470133688685,0.18887755488886548,0.9998194693267332,1.998555884979161,2.995126845038853,3.9884512507696743,4.977449957385447,5.96104642382986,6.938167361240085,7.90774337976618,8.868709633419105,9.820006462621109,-0.019000756700978037,-0.15197861185262582,-0.5127734774229743,-1.214950996436116,-2.3716656684891992,-4.095524287075932,-6.498449792351794,-9.691545642718978,-13.784960808287835,-18.887755488886548
0.019500714035209015,0.038994011675712835,0.058472479347365075,0.07792870911606421,0.09735530150509475,0.11674486830925176,0.13609003540467898,0.1553834455533512,0.17461776120113515,0.19378566726836396,0.9998098429962154,1.9984788886084681,2.9948670625640044,3.987835736427475,4.9762484495572865,5.958971629907664,6.934875313292526,7.9028338607280615,8.86172667347179,9.810438905377042,-0.019500714035209015,-0.15597604670285134,-0.5262523141262857,-1.2468593458570274,-2.433882537627369,-4.202815259133064,-6.66841173482927,-9.944540515414477,-14.144038657291947,-19.378566726836397
0.020000666493286405,0.03999333138646083,0.05996999628058483,0.07992266917778636,0.09984336767859178,0.11972412217541782,0.1395569790409461,0.15933400381010412,0.17904728435438058,0.1986889340472041,0.9997999666632442,1.9983998933592972,2.9946005402916365,3.9872042675569017,4.975015833971279,5.956843194553279,6.931498296216142,7.89779787122397,8.854564227966899,9.80062603861195,-0.020000666493286405,-0.15997332554584331,-0.5397299665252635,-1.2787627068445817,-2.4960841919647945,-4.310068398315042,-6.838291973006359,-10.197376243846664,-14.502830032704827,-19.86889340472041
0.020500613950197092,0.0409926110958809,0.061467378254347706,0.08191630948499067,0.102330809706543,0.12270229830975701,0.14302221276399993,0.16328201221625122,0.1834731810809883,0.20358723261945183,0.9997898403302891,1.99831889931066,2.994327278821544,3.986556846684335,4.973752118332807,5.954661136926443,6.928036351387625,7.8926354918457475,8.847222441972725,9.790568107696066,-0.020500613950197092,-0.1639704443835236,-0.5532064042891294,-1.3106609517598506,-2.558270242663575,-4.417282739151252,-7.0080884254359965,-10.450048781840078,-14.861327667560053,-20.358723261945183
0.021000556280929217,0.04199184980449354,0.062964621898871,0.08390962206152341,0.10481761203933412,0.12567936990334275,0.14648569411627968,0.1672274075911068,0.18789536173877347,0.208480440503403,0.999779463999882,1.9982359065435662,2.9940472787686887,3.985893476399975,4.972457310541669,5.952425476669586,6.924489521224241,7.887346805207877,8.839701464189924,9.780265364127432,-0.021000556280929217,-0.16796739921797416,-0.566681597089839,-1.3425539529843746,-2.6204403009833532,-4.524457316520339,-7.177799011697704,-10.702554085830835,-15.219524300840652,-20.8480440503403
0.021500493360472193,0.042991046512860245,0.06446172384468324,0.08590259893254207,0.10730375913134967,0.12865531015719117,0.14994738066169525,0.17117012679580185,0.1923137367608163,0.21336843534464564,0.9997688376746178,1.9981509151410253,2.9937605407631964,3.9852141593578327,4.97113141869203,5.950136233907662,6.920857849183303,7.881931895946157,8.832001446948501,9.769718065525625,-0.021500493360472193,-0.17196418605144098,-0.5801555146021491,-1.374441582920673,-2.682593978283742,-4.631591165658882,-7.347421652423067,-10.954888114931318,-15.577412677626121,-21.336843534464563
0.022000425063816758,0.04399020022158452,0.06595868072263193,0.08789523212454721,0.10978923544107025,0.13163009228250266,0.1534072299861474,0.17511010673429472,0.19672821665727663,0.21825109491911984,0.9997579613571533,1.9980639251880454,2.9934670654503566,3.984518898275719,4.969774451072365,5.947793429247959,6.917141379761649,7.876390850716351,8.82412254620473,9.758926475625305,-0.022000425063816758,-0.1759608008863381,-0.5936281265036873,-1.4063237139927554,-2.744730886026756,-4.738683322170096,-7.516954269321222,-11.207046830994862,-15.934985549239407,-21.825109491911984
0.022500351265954982,0.044989309931312886,0.06745548916389095,0.08988751366541434,0.11227402543116972,0.13460368950090276,0.15686519969804727,0.17904728435438058,0.2011387120172061,0.22312829713617363,0.9997468350502084,1.9979749367716346,2.9931668534906204,3.983807695935234,4.9683864161654165,5.945397083779922,6.913340158495089,7.870723758192799,8.816064921537999,9.747890864269621,-0.022500351265954982,-0.17995723972525154,-0.6070994024750186,-1.4382002186466294,-2.8068506357792433,-4.8457328220325,-7.686394785204317,-11.459026198680357,-16.292235673393694,-22.31282971361736
0.02300027184188032,0.045988374642735856,0.06895214579996832,0.0918794355844259,0.11475811356861229,0.1375760750446833,0.16032124742883588,0.18298159664870073,0.20554513351035925,0.22799992004161612,0.9997354587565651,1.9978839499807983,2.9928599055596004,3.983080555181755,4.966967322648131,5.942947219074959,6.90945423195785,7.864930709066997,8.80782873614757,9.73661150740347,-0.02300027184188032,-0.18395349857094342,-0.6205693121997149,-1.4700709693508145,-2.868952839215307,-4.952738701608599,-7.855741124012958,-11.710822185516847,-16.6491558143391,-22.799992004161613
0.02350018666658763,0.04698739335658896,0.07044864726271359,0.09387098991230311,0.1172414843247496,0.14054722215704335,0.16377533083350312,0.18691298065575068,0.2099473918890028,0.23286584182076664,0.9997238324790679,1.9977909649065422,2.9925462223480666,3.9823374789244252,4.965517179391613,5.940443857186246,6.905483647762006,7.859011796046149,8.799414156849275,9.72508868706659,-0.02350018666658763,-0.18794957342635585,-0.6340378253644223,-1.5019358385968498,-2.93103710811874,-5.059699997653561,-8.024991210841653,-11.962430761968044,-17.00573874300923,-23.286584182076663
0.024000095615073214,0.04798636507365374,0.07194499018432562,0.09586216868123783,0.11972412217541782,0.1435171040923301,0.16722740759110677,0.19084137346088795,0.21434539798972324,0.23772594080150103,0.9997119562206243,1.9976959816418693,2.9922258045619476,3.981578470136144,4.964035995461066,5.937887020648527,6.901428454556893,7.852967113851679,8.790821354072143,9.713322691386512,-0.024000095615073214,-0.19194546029461496,-0.6475049116589306,-1.5337946988998052,-2.9931030543854455,-5.166615747323883,-8.194142971964231,-12.213847901496829,-17.361977237167583,-23.772594080150103
0.024499998562334837,0.04898528879475874,0.07344117119736,0.09785296392492444,0.12220601160103475,0.14648569411627965,0.1706774354052909,0.19476671219733876,0.21873906273523286,0.2425800954572939,0.9996998299842036,1.9975990002817823,2.9918986529223277,3.9808035318535526,4.962523780115738,5.935276732477921,6.897288702028512,7.846796759217719,8.782050501854943,9.701313814571355,-0.024499998562334837,-0.19594115517903496,-0.6609705407762401,-1.565647422798791,-3.055150290025869,-5.273484988186068,-8.363194334859255,-12.465069580629681,-17.717864081553863,-24.25800954572939
0.024999895383371756,0.049984163520780486,0.07493718693473671,0.09984336767859177,0.12468713708669668,0.1494529655062575,0.17412537200480405,0.19868893404720409,0.22312829713617363,0.24742818441025727,0.9996874537728382,1.9975000209232818,2.9915647681654454,3.980012667177023,4.960980542808859,5.9326130161717,6.893064440898927,7.84050083088956,8.77310177784266,9.689062356902467,-0.024999895383371756,-0.19993665408312195,-0.6744346824126304,-1.5974938828574683,-3.117178427167417,-5.38030675822527,-8.532143228235398,-12.716091779021061,-18.073392068030063,-24.742818441025726
