t1,t2
0.009976597755351424,1.5004420926948212
0.0199758067107223,1.4999346384938665
0.02997403698127532,1.4990889556528426
0.039970539752573586,1.49790430910399
0.0499643829294798,1.4963797017026725
0.05995447988776759,1.4945139310942617
0.06993964303653888,1.4923056957513472
0.07991866928367242,1.489753764097155
0.08989045771346227,1.4868572069752255
0.09985414764724909,1.4836156693629217
0.10980925047317258,1.4800296276498095
0.11975573802671557,1.4761005577569235
0.1296940524735768,1.4718309441351873
0.13962502213331618,1.4672240992900232
0.1495496989119054,1.4622838265546296
0.159469160604796,1.4570140143109505
0.16938433153470123,1.4514182699239877
0.17929586214229865,1.445499675156821
0.18920408302614034,1.4392606935528172
0.19910902370633932,1.4327032091497045
0.20901047346405166,1.4258286496770043
0.21890805914824618,1.4186381427508836
0.22880132211466586,1.4111326682970127
0.23868978164125743,1.4033131821072302
0.24857298539474426,1.3951807106160217
0.2584505433692259,1.3867364113414415
0.26832215155496364,1.3779816110061152
0.27818760656040054,1.3689178250876655
0.28804681455323733,1.3595467660586311
0.29789979604427774,1.3498703443826754
0.3077466874526942,1.3398906652058034
0.31758773962433207,1.3296100223197733
0.3274233131327162,1.319030890238154
0.3372538693855154,1.3081559140290646
0.34707995687579296,1.2969878967475053
0.3569021915528776,1.2855297836878972
0.3667212305677978,1.273784642806322
0.37653773894008147,1.261755640744573
0.3863523491929899,1.2494460141525376
0.39616561465346667,1.2368590363837746
0.40597795786498425,1.2239979800923435
0.415789616358027,1.2108660767566954
0.4256005887610108,1.1974664746267827
0.4354105847999503,1.183802196962616
0.44521898300308926,1.169876102622911
0.45502479977796373,1.1556908509922739
0.46482667287561963,1.1412488728415475
0.474622861005618,1.1265523479218191
0.4844112601491828,1.1116031893709764
0.4941894334596082,1.0964030325429377
0.5039546524641292,1.0809532265109363
0.5137039417830156,1.065254823501614
0.5234341208541116,1.049308562493672
0.5331418348612669,1.0331148456537806
0.5428235705199889,1.0166737136889923
0.5524756607952845,0.9999848465574077
0.5620943041019206,0.9830476630432452
0.571675674947647,0.9658617029398524
0.5812163201086644,0.9484277227058477
0.5907142962058085,0.9307504751507656
0.6001720325053732,0.9128451910922948
0.6096026890496109,0.8947512441959358
0.6190416682946314,0.8765557526507859
0.628558323532026,0.8584152163370744
0.6382392912341226,0.8405139409251214
0.6480997843909974,0.8228706453361826
0.6579938933061626,0.8051511581872193
0.6677241420180735,0.7869105370506775
0.6772334333121481,0.7680102420802237
0.6865914475158412,0.7485950727930879
0.6958818336770047,0.7288511257592756
0.7051545891371216,0.70889797561472
0.714430613024291,0.6887937036373746
0.7237152895074832,0.6685620793153331
0.7330073684741034,0.6482113116716786
0.7423032517127925,0.627743518865354
0.7515987792912693,0.6071589130575306
0.7608898895338312,0.586457490830878
0.7701728227599816,0.5656396436873501
0.7794441600175706,0.5447063294242547
0.7887008140527305,0.5236590791174498
0.7979400150932667,0.5024999521762088
0.8071593033094597,0.4812314823000179
0.8163565280145111,0.4598566281540535
0.8255298497799504,0.43837873111640935
0.8346777412192163,0.41680147849086513
0.8437989830626509,0.39512886981739914
0.852892653440326,0.37336518425868004
0.8619581097204594,0.35151494793027505
0.8709949632727167,0.3295829007009816
0.8800030484791037,0.3075739627090148
0.8889823877216756,0.28549320114180077
0.8979331543634108,0.2633457980939249
0.9068556356419262,0.24113702029232176
0.9157501971773598,0.21887219138747094
0.924617250438525,0.196556667319975
0.9334572241067747,0.17419581505303983
0.9422705398724414,0.15179499474071267
0.9510575928325915,0.12935954520569348
0.959818736358911,0.10689477244699441
0.9685542710609902,0.08440594077115504
0.9772644374698114,0.061898266258024304
0.9859494115245844,0.03937691172221336
0.9946093027720688,0.016846983358494327
1.003244154438827,-0.005686471584858133
1.0118539448851083,-0.028218466296602962
1.0204385903725295,-0.0507440747402268
1.0289979489124477,-0.0732584306260422
1.037531825189446,-0.09575672448765138
1.046039976906179,-0.11823419780491284
1.0545221230883088,-0.14068613277743736
1.062977954814238,-0.16310783645775673
1.0714071491611632,-0.1854946175093548
1.0798093872102315,-0.20784175379501324
1.088184375245297,-0.23014445235848435
1.0965318694291888,-0.2523978014901391
1.1048517006853866,-0.27459672153991604
1.1131437963962023,-0.2967359217426408
1.121408193413473,-0.31880987463724775
1.1296450367625488,-0.340812819994879
1.137854559689305,-0.3627388076087913
1.1460370444680086,-0.3845817805360353
1.1541927682544897,-0.40633569031751104
1.162321943591091,-0.4279946245882785
1.1704246654938117,-0.4495529225339131
1.178500876490341,-0.4710052545081702
1.1865503560647772,-0.4923466520606734
1.1945727347284445,-0.5135724873355245
1.2025675275001153,-0.5346784119813093
1.2105341782888195,-0.555660272674118
1.218472106740805,-0.5765140204128918
1.226380751155638,-0.5972356267491092
1.2342596039623779,-0.6178210143494591
1.242108238934054,-0.6382660038154109
1.2499263310618356,-0.6585662750864705
1.2577136707514964,-0.6787173401520608
1.2654701738760217,-0.6987145239425834
1.2731958884492556,-0.7185529517036457
1.2808909974880431,-0.7382275434630894
1.2885558161905528,-0.7577330190023084
1.2961907801068886,-0.7770639195959845
1.3037964198698577,-0.7962146549782394
1.311373317911331,-0.8151795843290472
1.3189220441891525,-0.8339531370006648
1.3264430720218616,-0.8525299707949934
1.3339366817219873,-0.8709051527465965
1.3414028674749725,-0.8890743322431984
1.3488412687366238,-0.9070338650227217
1.356251147372184,-0.9247808469127485
1.363631423270397,-0.9423130331440366
1.3709807656193123,-0.959628649864446
1.3782977202899147,-0.9767261374159539
1.3855808432758119,-0.9936038852308537
1.3928288111660247,-1.0102600157021169
1.400040489493282,-1.026692254116815
1.40721495509803,-1.0428978914241922
1.4143514803023132,-1.0588738234204376
1.4214494930515014,-1.0746166376601962
1.4285085278442033,-1.090122718677803
1.4355281787350598,-1.1053883494452368
1.442508061272758,-1.1204097960631294
1.4494477865104476,-1.1351833703283498
1.4563469472766535,-1.149705470497591
1.4632051156158434,-1.163972603073144
1.4700218496352293,-1.1779813894913582
1.4767967078465913,-1.1917285615464346
1.4835292692268514,-1.2052109487763376
1.4902191571358405,-1.2184254606299478
1.4968660660222377,-1.2313690650416342
1.503469787890884,-1.2440387664748669
1.5100302385314666,-1.256431583567593
1.5165474802037315,-1.2685445294151605
1.5230217394640913,-1.2803745958613604
1.5294534185561162,-1.2919187436690276
1.5358430974046087,-1.3031739023608155
1.5421915254923144,-1.3141369820621405
1.548499600062919,-1.32480490408628
1.5547683282334335,-1.335174657435903
1.560998767471487,-1.3452433946498394
1.567191936242688,-1.355008586896321
1.5733486812358422,-1.364468269361125
1.5794694793002,-1.3736214216766625
1.5855541456846796,-1.382468539946447
1.5916014176772268,-1.391012450404268
1.5976084101547787,-1.3992593456706022
1.603570036518862,-1.4072198013302852
1.6094787240095147,-1.4149090261509776
1.6153251394751393,-1.4223448050652592
1.6211009012118107,-1.4295411485962264
1.6268035138577261,-1.4364973983327751
1.6324411985028928,-1.4431880929794687
1.6380327064778524,-1.4495642222504748
1.6435996259589842,-1.4555709507771923
1.6491562640918849,-1.4611704969276156
1.6547051581776575,-1.4663525514169216
1.6602399722650585,-1.4711282663826517
1.6657511747881264,-1.4755177236202224
1.6712301901081528,-1.4795403851745643
1.6766710211689464,-1.4832109721200242
1.6820702307182565,-1.4865390245637315
1.6874263021208256,-1.4895299724137936
1.692738949764018,-1.4921864491746981
1.6980085804741547,-1.4945093656846584
1.7032359293286703,-1.4964986560019047
1.7084218363423531,-1.4981537466622123
1.7135671242085708,-1.4994738238413352
1.718672546978799,-1.5004579586719
1.7237387906488761,-1.50110512976098
1.7287665151782345,-1.5014141642157863
1.7337564328249782,-1.5013836066730954
1.7387094192813812,-1.5010115214843767
1.7436266497982729,-1.5002952407456558
1.7485097384773365,-1.4992310983798083
1.7533608289893934,-1.4978142506146979
1.7581825365102395,-1.4960387822295393
1.7629775881290222,-1.4938984080423214
1.7677480057704722,-1.4913880931578203
1.7724938317626835,-1.4885066127630666
1.7772117816159003,-1.4852593053264473
1.7818946614942601,-1.4816593557581588
1.7865323725957931,-1.477725946907049
1.7911144469227709,-1.4734793452675776
1.795632873119985,-1.4689353534039769
1.8000837072319338,-1.4641021137785528
1.8044669316562107,-1.4589803462609523
1.8087851662680439,-1.4535658413580002
1.8130421803621874,-1.4478523432626786
1.8172417981352167,-1.4418336580181106
1.8213873221431358,-1.4355047463149675
1.8254813467546975,-1.4288620567881871
1.8295257873502742,-1.421903444230538
1.8335219964600014,-1.4146279254407081
1.837470895177193,-1.4070354118043253
1.841373088864597,-1.3991264775404142
1.8452289581654664,-1.3909021795396703
1.8490387263924457,-1.3823639254339855
1.852802507666075,-1.3735133804537791
1.8565203405240618,-1.3643524032409728
1.8601922110955351,-1.3548830022706961
1.8638180689885786,-1.3451073065374213
1.8673978381040481,-1.335027546045088
1.8709314240680328,-1.3246460387856862
1.8744187192659183,-1.313965182206061
1.877859606375716,-1.3029874474773087
1.8812539608167442,-1.2917153757132926
1.884601652515743,-1.2801515753934842
1.8879025472051996,-1.268298720573822
1.8911565074230132,-1.256159549576466
1.8943633933167985,-1.2437368639700463
1.8975230633433724,-1.2310335276868072
1.9006353748925746,-1.2180524662276162
1.903700184899483,-1.204796665859957
1.9067173504617598,-1.1912691727915048
1.909686729491979,-1.1774730922860601
1.9126081814274425,-1.1634115877054052
1.9154815680213495,-1.1490878794602222
1.918306754237232,-1.1345052438599097
1.92108360927423,-1.1196670118492102
1.9238120077427234,-1.1045765676225545
1.9264918310299084,-1.0892373471017307
1.9291229688967138,-1.0736528362595736
1.9317053212684423,-1.057826569307136
1.934238800431072,-1.0417621266530852
1.9367233333478913,-1.0254631327724895
1.9391588645994369,-1.0089332537466165
1.9415453593383472,-0.9921761947807117
1.9438828070777103,-0.9751956973043794
1.9461712253162768,-0.9579955361503294
1.9484106641399324,-0.9405795162845532
1.9506012104258978,-0.9229514697365473
1.9527429929285733,-0.9051152521976937
1.9548361867008373,-0.8870747399624881
1.9568810178478002,-0.8688338268943665
1.9588777673472464,-0.8503964219447906
1.9608267739528678,-0.8317664473130855
1.9627284357495354,-0.8129478375540797
1.9645832094212534,-0.7939445400713065
1.9663916065386706,-0.7747605173544474
1.9681541867118661,-0.7553997512161592
1.9698715459279874,-0.7358662496788346
1.9715443006523539,-0.7161640563615375
1.9731730663996612,-0.6962972628786654
1.9747584317085,-0.6762700236400212
1.9763009278760229,-0.6560865728125482
1.9778009960791798,-0.6357512422595322
1.9792589541238752,-0.615268479141656
1.9806749658041893,-0.5946428612977265
1.9820490163836308,-0.5738791083179728
1.9833808978703347,-0.5529820861837508
1.984670207346281,-0.5319568036494248
1.9859163606134205,-0.5108083992098026
1.9871186218425538,-0.48954211849004087
1.9882761479569275,-0.4681632830979193
1.9893880444398415,-0.44667725320386364
1.9904534275070862,-0.4250893871302252
1.9914714864569947,-0.4034050018666534
1.9924415396873545,-0.3816293385488878
1.9933630784291876,-0.35976753646244
1.9942357933151658,-0.33782461859828095
1.9950595814538472,-0.31580548958838894
1.9958345320686022,-0.293714947767002
1.996560891710915,-0.271557709848647
1.9972390102583464,-0.2493384477723175
1.9978692702575267,-0.227061835759514
1.9984520025950625,-0.2047326056207177
1.9989873923298251,-0.18235560766602932
1.9994753797231204,-0.15993587373697604
1.999915563030552,-0.1374786779402224
2.0003071134771733,-0.11498958757255151
2.0006487127082404,-0.09247449805469676
2.0009385301623985,-0.0699396392355438
2.0011742536215995,-0.04739154541335422
2.00135318750697,-0.02483697933915252
2.0014724237027637,-0.0022828082426609164
2.0015290785896607,0.02026416290863242
2.0015205735968724,0.042797384615631096
2.001444921623816,0.06531075665949837
2.0013009724998243,0.08779879123123013
2.001088572564772,0.11025671632097289
2.00080860735571,0.13268050048294544
2.0004629229496054,0.1550667987815304
2.0000541430366336,0.17741283389043172
1.9995854250445135,0.19971624437824698
1.9990602014786734,0.22197493329348905
1.9984819534770204,0.24418695108036914
1.9978540463331038,0.26635043540988423
1.9971796459294593,0.288463624891913
1.9964617198843853,0.3105249557922325
1.9957031202284645,0.33253324996988365
1.9949067452685405,0.35448800822305104
1.9940757833458482,0.37638983318449704
1.9932140499197404,0.3982410178860274
1.9923264334533144,0.4200463355741153
1.9914194415465545,0.4418139986903782
1.9905017085635777,0.46355646639532555
1.9895838034545008,0.4852896539388647
1.9886748435030093,0.50702526290317
1.9877674241492151,0.5287385753677079
1.9867865882857743,0.5502619893845324
1.9854686270826107,0.5710363984424749
1.9833264005663835,0.5900485781559368
1.9803919750313783,0.6073691908607683
1.9778097087122148,0.6253670753387723
1.9761076482564306,0.6451458021138841
1.9748401830645363,0.665792161818656
1.9736265227223448,0.6865117787875503
1.9723339099159922,0.7070185822274047
1.9709388204656726,0.7272539725904039
1.969448310962453,0.7472246727766034
1.9678744184921095,0.7669490376969819
1.9662277128041765,0.7864431081429384
1.964516342156144,0.8057182898862185
1.9627463878115523,0.8247819155480642
1.9609223838961793,0.8436382511132139
1.9590477353784035,0.8622893545847332
1.9571250003112053,0.8807356995838829
1.9551560534074146,0.8989765965585813
1.9531421510800113,0.917010458163774
1.9510839105575246,0.9348349455304553
1.9489812071193384,0.9524470191979295
1.9468329886530809,0.9698429086028884
1.9446370071001646,0.9870180096205807
1.9423894750280253,1.0039667216490875
1.9400846788453627,1.0206822475893276
1.9377146245969152,1.0371564057048266
1.9352688667637192,1.0533795467588551
1.932734759534302,1.0693407244583861
1.9300984575673006,1.0850283202426532
1.927346958023901,1.1004313026376078
1.9244712241486313,1.1155411446104062
1.9214698337922158,1.1303540523244786
1.9183518427694155,1.1448726907260824
1.9151371729377809,1.1591063599151419
1.9118535084066388,1.1730690056603246
1.908530403324794,1.1867755285505783
1.9051929516868262,1.2002378784021925
1.9018575678114704,1.2134625207326057
1.8985310327306344,1.2264499656394579
1.895212210374801,1.2391959471937113
1.8918949549820443,1.2516933043043594
1.8885708987590215,1.2639337416599608
1.8852314627453755,1.2759090730658105
1.8818689988878976,1.287611907212538
1.8784772610876654,1.2990359131807305
1.8750514631115198,1.310175834697146
1.8715881309692577,1.3210273863019548
1.8680848863007817,1.3315871169860167
1.864540226052716,1.3418522838261875
1.860953346619585,1.3518207626761822
1.8573240060934992,1.361490997291177
1.8536524424042202,1.37086199718701
1.849939336421464,1.3799333844330819
1.8461858249432144,1.3887054989628826
1.8423935679960408,1.397179575640373
1.838564878124675,1.4053580131811843
1.8347029319974713,1.4132447625060858
1.830812080232203,1.4208458561183979
1.8268982660086515,1.4281700555790988
1.82296948500802,1.4352294078082388
1.8190359437995802,1.4420388579332553
1.8151086219211088,1.4486120028870966
1.8111919744227833,1.4549438411954547
1.8072586372674522,1.4609554213330416
1.8031835438215325,1.4663560696211366
1.7986657875417613,1.4704917169595761
1.7934565468446948,1.4728505145360826
1.7880307379402307,1.4744812444328161
1.783136015175856,1.4770209909812646
1.7787508672408663,1.480469518326478
1.7745247186674504,1.4840929122890074
1.77025859119205,1.4874549637986032
1.7658912674088292,1.4904099503783028
1.7614147849632698,1.4929310020694277
1.7568347866848608,1.495025945304537
1.752157791354609,1.4967086946379684
1.747388167925708,1.4979913893328267
1.742528043685562,1.4988830746455002
1.7375779819897144,1.4993901975655803
1.7325378062076418,1.4995174728561096
1.7274074027312114,1.4992687145091925
1.7221874480064976,1.4986475322570518
1.716880015808524,1.497657868735896
1.7114890103199656,1.4963043641298692
1.7060203711498723,1.4945925378549472
1.7004820156440026,1.4925287848805011
1.6948835184082323,1.4901202026853588
1.6892355720985752,1.4873742859592887
1.6835493080708508,1.4842985413926355
1.6778355715103943,1.4809000808278636
1.672104238886742,1.4771852431943433
1.6663636409148335,1.4731592789682875
1.660620128670954,1.4688261175975619
1.6548777985886391,1.4641882257761196
1.6491383815862921,1.459246560367026
1.6434012970293077,1.4540006177096831
1.637663863384629,1.4484485743009934
1.631921643616396,1.4425875029724358
1.6261688864181105,1.4364136367449367
1.6203990012490737,1.4299226332101682
1.6146050085582635,1.4231097973850941
1.6087799038288408,1.4159702150830142
1.6029168917778276,1.408498760955033
1.59700947505665,1.4006899664406163
1.5910514038163295,1.3925377554288154
1.585036527369219,1.3840351106266011
1.5789586730958067,1.3751738947702776
1.572811903011397,1.3659455190819738
1.5665921431451846,1.3563444910823996
1.5603029929796488,1.3463805997008134
1.5539728630638585,1.3361143736845982
1.5476961988265572,1.3257417807518088
1.541689236756243,1.3157082061348095
1.5361982899846316,1.30652101192835
1.5310275835955363,1.2977874383597996
1.525480550795944,1.2880937340501646
1.5192787654126718,1.276873109100361
1.5126695507804477,1.2646277439635867
1.5059040038371307,1.251868897531459
1.4990949133155986,1.238827000642467
1.4922756942581374,1.2255710908962811
1.4854503447955842,1.2121105172258648
1.4786145232867174,1.1984379205106284
1.471762637089555,1.1845436774498639
1.4648898304979299,1.1704199202202012
1.4579923279896478,1.1560611956801048
1.4510673146390771,1.1414641839495383
1.4441127292953722,1.126627245528852
1.4371270773320644,1.111550014854684
1.4301092846222918,1.096233083411923
1.4230585895877985,1.0806777647947725
1.4159744650840254,1.0648859238103494
1.4088565620899205,1.0488598524809496
1.4017046693296877,1.0326021801268401
1.3945186840372248,1.0161158074258416
1.3872985909147222,0.999403857893956
1.3800444469850561,0.9824696418203989
1.372756370825819,0.9653166292950899
1.365434535109256,0.947948429928138
1.3580791616789043,0.930368777544865
1.3506905186604201,0.9125815186891052
1.3432689190987865,0.8945906039348467
1.335814720818758,0.876400081389576
1.3283283270940553,0.8580140917611757
1.3208101877380516,0.8394368644992798
1.3132608001081043,0.8206727144929731
1.3056807094101766,0.8017260387913263
1.2980705075554253,0.78260131276182
1.2904308296710503,0.7633030850331489
1.2827623472454412,0.7438359705119841
1.2750657569332977,0.7242046408113042
1.2673417639003843,0.7044138113497102
1.2595910591266373,0.6844682247370721
1.2518142907616823,0.6643726305171243
1.2440120297449169,0.6441317614072631
1.2361847320313952,0.6237503075609085
1.228332700234151,0.6032328906758123
1.2204560491989067,0.5825840408609526
1.212554680371848,0.5618081793867759
1.2046282702161974,0.5409096106825407
1.1966762771157025,0.519892526390269
1.1886979681720966,0.4987610223274083
1.1806924657225333,0.4775191281623109
1.172658808956574,0.4561708467500214
1.1645960239598292,0.4347201987581424
1.1565031939118187,0.413171267198475
1.1483795210676773,0.39152823645075585
1.1402243740824352,0.3697954216333268
1.1320373168590097,0.3479772858937721
1.1238181182593714,0.3260784452442087
1.1155667447610034,0.30410366233856445
1.1072833398442976,0.2820578316858595
1.0989681952576495,0.2599459596469704
1.0906217180049658,0.23777314173986863
1.0822443977665532,0.21554454027097614
1.0738367768793444,0.19326536369330383
1.0653994248219116,0.17094084891685934
1.0569329178301785,0.14857624697635652
1.0484378235927858,0.12617681200644137
1.039914690608451,0.1037477932455475
1.0313640414208085,0.08129442955452837
1.0227863690215617,0.0588219459846826
1.0141821354742568,0.03633555178192527
1.0055517723376801,0.013840439549353434
0.9968956821198387,-0.008658214926470675
0.9882142403811249,-0.031155252433572644
0.979507798195173,-0.05364552986516802
0.9707766846898909,-0.07612391970154841
0.9620212095109788,-0.09858530954474776
0.9532416651029114,-0.1210246017734975
0.944438328748731,-0.14343671335566632
0.9356114643276334,-0.16581657584446874
0.9267613237757459,-0.18815913556776642
0.9178881482625243,-0.21045935400072657
0.9089921690745673,-0.23271220832821382
0.9000736082291501,-0.2549126921815035
0.8911326788364231,-0.2770558165347867
0.882169585217466,-0.2991366107596981
0.8731845228049406,-0.321150123816458
0.8641776778392276,-0.34309142557385486
0.8551492268866805,-0.3649556082425258
0.846099336196334,-0.38673778790581825
0.8370281609297534,-0.4084331061295824
0.8279358443003486,-0.43003673162622325
0.8188225166559375,-0.45154386194847784
0.8096882945811061,-0.47294972516913925
0.8005332800703475,-0.49424958150895504
0.7913575598797489,-0.5154387248484479
0.7821612051595817,-0.5365124840570109
0.7729442715056418,-0.5574662240530222
0.7637067995865059,-0.5782953464958798
0.7544488165261409,-0.5989952899969436
0.7451703382221886,-0.6195615297334988
0.7358713728300088,-0.6399895763258233
