t1,t2,t3,t4
78.48,44.145,19.62,4.905
61.00241603803345,35.60880145876704,17.43596148502897,5.396699348183387
43.579179784392956,27.025097421341364,15.165249952071873,5.834032985994949
26.389730516895945,18.470312577156818,12.824102979495422,6.212485753080211
9.607335818397939,10.019184736488302,10.429271662087661,6.528357942509322
-6.604272105651787,1.7434612014464541,7.99776005485298,6.778802887350557
-22.093958213799997,-6.289313764755777,5.546562692969932,6.961845938061982
-36.72585758227393,-14.01688914052559,3.0924061115314636,7.076384945423123
-50.38158875362003,-21.38324852883035,0.6515001111374099,7.122172912204524
-62.96195537848497,-28.339381845225624,-1.7606958430601303,7.099783981829587
-74.38810425919759,-34.8438726611364,-4.1296862248228265,7.010564375488904
-84.60212864083478,-40.8632930957632,-6.4421288548458095,6.856570255719753
-93.56712585917636,-46.372404716272364,-8.685996695801062,6.640494773771066
-101.26673731771848,-51.35417021256674,-10.850709479361196,6.365586744068354
-107.70421542315684,-55.79958640398412,-12.92723351992829,6.035563480265951
-112.90107591904146,-59.70735419390124,-14.908148991297123,5.654520326555689
-116.89540456939147,-63.08340524593725,-16.7876848411124,5.2268393318120925
-119.7398941098509,-65.94030829788177,-18.561722361647195,4.757099352766323
-121.49969075754733,-68.29658009853966,-20.227769195945896,4.249989648177632
-122.25012949468844,-70.17592694530612,-21.78490621256207,3.7102287530268114
-122.07443412150661,-71.6064427639777,-23.233710212603917,3.1424901150080906
-121.06145214918467,-72.619788698239,-24.57615582844956,2.5513356499499364
-119.30348650430682,-73.25037739043884,-25.815500229526123,1.9411580424189356
-116.89427632874882,-73.53458268858579,-26.956154368300723,1.3161322954738086
-113.92716848380482,-73.50999257242194,-28.003544486052895,0.68017673034302
-110.49351028611622,-73.2147198240095,-28.963967464888068,0.03692336157705123
-106.68128304753641,-72.6867815409795,-29.844443375557006,-0.6103026674388448
-102.57398562086335,-71.96355515662643,-30.652568248614614,-1.2584951055505647
-98.24976773967526,-71.08131532518631,-31.396369709780558,-1.9049707493216226
-93.78080475818595,-70.07485296503202,-32.084167690339434,-2.5473665306692017
-89.23289862325863,-68.97717501420772,-32.72444197114348,-3.183630414862635
-84.6652846295851,-67.81928110293791,-33.32570786430907,-3.812007031163638
