t1,t2,t3,t4
128.48000000000002,144.145,169.62,204.905
110.9823903699754,135.58013192453222,167.3659612377121,205.2365451664472
93.53439928595314,126.92758910081297,164.88962157626173,205.19262796736936
76.3159991622127,118.26404849833656,162.20745198899542,204.7694944152508
59.50095951064286,109.66450687820634,159.33656074317224,203.96472365878537
43.25346705366378,101.20097080516395,156.2944312495612,202.77726364283768
27.725049830110972,92.94123839916527,153.09865788440632,201.207447224061
13.051892789124167,84.94780426040059,149.76668574899506,199.2569888643215
-0.6473839392195373,77.27691422168482,146.31556015243729,196.92896257813084
-13.273431737917768,69.97779091673198,142.76169124113954,194.22776232043267
-24.74733318171463,63.092044874837875,139.12063866985903,191.15904644871839
-35.01120362371544,56.65327925566514,135.40692053698882,187.72966826363475
-44.02824403159038,50.686889719900755,131.63385001934276,183.947594914325
-51.782273412326845,45.21005457794774,127.81340227181367,179.82181714261753
-58.27678592943683,40.231904527716864,123.95611324001716,175.36225243235927
-63.533591703074855,35.75385620255448,120.07101110529972,170.57964412958435
-67.59111083808779,31.770089570997023,116.16558017622752,165.4854590126354
-70.50239719951693,28.268146076213128,112.24575619124836,160.09178562892146
-72.33297180568889,25.229622332615776,108.31595123204664,154.41123548931543
-73.15854558222595,22.6309332125508,104.37910578952469,148.45684893653777
-73.06270792776489,20.4441182084976,100.43676499179648,142.24200719531217
-72.13465152787322,18.6376659531215,96.4891756072137,135.78035178465714
-70.46699565559551,17.177333593031705,92.53540017998145,129.08571214069212
-68.15376040731121,16.026940189448638,88.57344453990088,122.17204197469458
-65.2885335481538,15.149116292864107,84.60039494408541,115.05336458693009
-61.96286046859212,14.505995137454363,80.61256124512435,107.74372708090472
-58.26487671884393,14.059834357515129,76.60562272113758,100.2571631817621
-54.27819215278764,13.773560588159157,72.57477352958918,92.60766416083987
-50.08102625079467,13.61123264029078,68.51486513787556,84.80915720796531
-45.745585976681205,13.538422022773403,64.42054351806138,76.875490473956
-41.33767073427078,13.522512335480613,60.28637934941977,68.82042392632867
-36.91648370651636,13.532921414369781,56.10698993040752,60.657625118361565
-32.534625083150914,13.541252037890487,51.87715194297655,52.4006689613314
-28.238240338815686,13.521378490073872,47.59190462064381,44.063040607212244
-24.06729568408386,13.44947732675844,43.2466432342516,35.658140589313064
-20.0559529084383,13.304011331229532,38.83720311559187,27.199291426120265
-16.233016874479368,13.065675910217436,34.359934681888724,18.69974496409435
-12.622430703946684,12.717317115393023,29.811770099436053,10.172689813836662
-9.243796018485433,12.24383012877486,25.190282331305553,1.6312583169128558
-6.112898273965023,11.632046473929933,20.493737353504784,-6.911467435649716
-3.2422200890898623,10.870617458438396,15.721140300218082,-15.442450930283501
-0.6414283746017304,9.94990046342383,10.87227621787791,-23.948698222299093
1.682176096135045,8.861853714806678,5.947745977610737,-32.41725683816409
3.723255357290668,7.599944134400751,0.9489977253634478,-40.8352167684691
5.478083382984842,6.159071807076678,-4.121645950889082,-49.18971367144785
6.944251693523341,4.535513537142464,-9.260965175869188,-57.46793435357164
8.120433500345754,2.726886921695794,-14.464824527987712,-65.65712454674713
9.006206766179503,0.7321353554248375,-19.72815985140291,-73.74459896057019
9.601935108344406,-1.4484665887771015,-25.044970827977956,-81.71775355237675
9.908704236819759,-3.8132888771065865,-30.408320174440824,-89.56407992690383
9.928310561775433,-6.359305162056401,-35.810340468643886,-97.27118175066832
