t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-20833.99456000508,-16244.751229330479,-11923.413279831599,-8011.82825702218,-4653.496015765469,-1988.5384890519213,-139.2368635299024,821.8786043976264,932.8363392039612,446.98154834982887
-39068.508681521176,-30626.755426011536,-22630.155032474682,-15329.432194208615,-8996.540924753597,-3915.6708924008776,-351.05563882224067,1524.6194836033378,1761.4603360528563,844.2480578603767
-51869.98455434597,-41006.372497956654,-30600.925691564298,-20956.39267015768,-12443.979760979302,-5493.709341766045,-540.8527937528869,2097.298388114165,2439.196867603513,1161.5178119070438
-58155.80962653106,-46529.30257506857,-35203.031395509664,-24465.894334414803,-14747.332623159005,-6613.919342114309,-694.5175893971661,2505.0121786524387,2923.0618450166594,1377.281724791969
-58192.67599848089,-47306.1203874663,-36437.914649274324,-25804.1157913854,-15844.458826855474,-7235.631117247525,-801.8532510836864,2736.1158776148554,3197.408120882691,1485.750814449333
-53300.723165330586,-44222.495287548,-34834.55300790443,-25240.22183745783,-15841.913070403123,-7383.184328757769,-857.9284584356917,2800.471304371697,3272.2890143376485,1495.353600554427
-45336.037053048676,-38588.333294744916,-31235.255979534828,-23252.227407053317,-14965.006245430359,-7130.9820586021315,-863.5313367441963,2724.0291697528864,3177.4144539431695,1424.6446704754817
-36160.001898701616,-31765.478878254326,-26557.77854129894,-20392.63596089384,-13494.426314948572,-6582.231477894695,-824.6142052668085,2541.6602599471526,2953.858419562738,1297.1270166823776
-27256.538047770657,-24886.298222975,-21604.882294377643,-17173.51169672726,-11707.8067599606,-5847.41898408393,-750.9063576463255,2290.1620928631696,2645.762173850816,1136.443572999503
-19562.196986012434,-18713.82449870168,-16957.692913251492,-13994.041666689318,-9838.422768435837,-5027.156458569678,-654.0916754611941,2002.8199255023542,2293.7095361591637,962.9107261084506
-13484.044773984968,-13633.407763292806,-12952.482623112603,-11114.414708634613,-8055.013397396183,-4201.6843047109405,-546.0169742743795,1706.1256303929856,1930.5841182897404,791.7329249613839
-9030.646018696654,-9729.606204480227,-9716.439737724113,-8665.806125726602,-6459.981420927782,-3427.043461236301,-437.3115255639242,1418.5676160614425,1579.9082541922048,632.7088701290974
-5976.671609798199,-6895.142637818872,-7230.823411382674,-6680.491139154992,-5099.65224495935,-2736.4062517675984,-336.61849840646073,1150.9794355860588,1256.1284533741782,490.94920812692925
-4005.4068472773906,-4931.939823174507,-5395.504147328358,-5127.372569950127,-3979.835209120816,-2144.4738466876515,-250.44752960137296,907.8006036596526,966.1040990963065,368.07459420812717
-2804.6739378873913,-3624.191970045279,-4079.9121261703162,-3943.1628287581057,-3081.5012668802597,-1653.017204014831,-183.517127721738,688.683216383487,711.1043942696442,263.4711432677993
-2115.927394381571,-2780.1795166417805,-3155.75282299374,-3054.905967902408,-2373.641431018754,-1256.2060885485018,-139.38961387877498,490.0610203721863,488.80453628574224,175.34878465628475
-1748.6715154695116,-2249.073921391121,-2513.5217651115913,-2393.5715823216833,-1822.3441097175698,-945.0097972433731,-121.19818736013204,306.4905216904053,294.98846012590906,101.50264878865686
-1574.8475880408182,-1921.9016295714162,-2067.6312064706535,-1900.5947133849288,-1396.406777739061,-710.4578694290533,-132.29656224414396,131.72289669272112,124.84488576453646,39.78291865248391
-1514.896842199387,-1724.72679039988,-1755.0525954532934,-1529.8393991081423,-1070.3736787245198,-545.843667126253,-176.69861694006477,-40.44649485048993,-26.14002202553533,-11.668975197141775
-1522.7142297237033,-1609.5078029691385,-1531.2107983193769,-1247.1754405649483,-825.9627263399917,-448.05273464534463,-259.20329727635766,-215.47226328426268,-161.63336273903616,-54.34687052947418
-1572.880565790024,-1545.5843166546854,-1365.468734390367,-1029.231258696876,-652.6357813598235,-418.15834088375004,-385.11898937819285,-397.42839674622354,-284.1759854775506,-89.40696566806244
-1651.120181798381,-1513.0049360614319,-1237.4183976197985,-862.2454885332634,-547.7436985303964,-461.3160084919304,-559.52496574774,-588.4223644307216,-395.1093974928967,-117.7498982234253
-1747.7521162096427,-1497.9464985383204,-1134.459877358539,-741.4072481824586,-516.3381336751776,-585.8721357293388,-786.0548214200467,-788.0753740449009,-494.6637767403289,-140.1279326841172
-1853.5640047782974,-1490.0763690797232,-1050.716018879168,-670.651253129309,-570.4416865609221,-801.5402192412924,-1065.2747453351703,-993.1432110154258,-582.176821122343,-157.2585146760021
-1957.6270510852746,-1481.5996184622304,-987.0517699241881,-662.5263200771951,-727.3569467277001,-1116.5472904167966,-1392.8611431535894,-1197.3914006932312,-656.4195695046577,-169.9313736313353
-2046.7840991304306,-1467.6962370427136,-951.7275554091393,-737.4798150814795,-1006.5410757485422,-1533.8511338444487,-1757.9371186585836,-1391.8485582933833,-716.0017156956844,-179.09805066585545
-2106.684539766161,-1447.955347631835,-960.9719583501842,-921.7519619245226,-1424.7546519241114,-2046.8722842456352,-2142.057328566478,-1565.5298407472114,-759.817396970114,-185.9319040169117
-2124.1997272870262,-1428.2113317665385,-1038.558928718508,-1243.162930767246,-1989.6621228620877,-2635.6015170724913,-2519.3671951443516,-1706.6441554708767,-787.4776977691993,-191.84534212818406
-2090.8048426339224,-1421.9361701322807,-1213.4482213516842,-1724.5167861246061,-2692.775184855887,-3264.282200915942,-2858.339930361439,-1804.184509105038,-799.6644998293397,-198.45142955644116
-2006.1299108650805,-1450.1870849076934,-1514.8532023958949,-2375.168645625356,-3503.402428908376,-3881.9266520625924,-3125.186045195791,-1849.6775348827377,-798.3383384412618,-207.46111050068657
-1880.5374101368736,-1539.2347302127434,-1964.8278511714072,-3182.352864736251,-4365.76840868718,-4426.5358550540095,-3288.578499110036,-1838.7746670737063,-786.7454424128292,-220.5163712865572
-1735.5089020895373,-1715.5384986129898,-2569.524617530437,-4104.7811827675205,-5201.320454149611,-4833.020375148532,-3324.8657447164214,-1772.3423700664296,-769.1974639701766,-238.9734892311572
-1601.007940465288,-1998.6587021035123,-3311.3360078804194,-5071.291348351913,-5917.22750125374,-5043.654556934246,-3222.6274325633276,-1656.775136133311,-750.6380459375871,-263.6667277974519
-1509.8486078249819,-2393.7315033826244,-4144.691096575972,-5986.555964912067,-6420.312734089533,-5018.831159597976,-2985.418276986167,-1503.4068755016142,-736.0550180951174,-294.69692205877055
-1490.2023018110667,-2885.829610134756,-4997.8739752997335,-6744.020436127118,-6633.689667935033,-4745.383940766446,-2631.9039239308804,-1327.096717822284,-729.8342935456071,-331.29569748934887
