t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
977.0449999999997,933.8499999999998,895.5599999999998,862.1749999999998,833.6949999999998,810.1199999999999,791.4499999999999,777.685,768.825,764.87,765.82,771.675,782.435,798.1,818.67,844.145,874.525,909.81
1764404.1014933763,1563511.1588099664,1365069.255192684,1170450.221516506,981198.3777091082,799076.3645487705,626097.7340945073,464539.02496780886,316921.677802443,185951.72248373195,74403.0659762542,-15071.044527366766,-80213.51671806833,-119538.30591861263,-132811.0798254498,-121631.61748939505,-90098.3357042927,-45514.22202652286
1747899.2595763227,1593747.399142767,1436483.613431856,1275025.6804063024,1108883.6575948594,938381.7255402933,764879.8934983689,590968.9959110992,420595.8261213791,259058.76395542355,112802.26450358248,-11062.356041739691,-105563.99856152767,-165014.67761008168,-186416.51773809324,-170949.65476229662,-125228.96411851015,-61902.9763519178
678940.5444758964,670896.537844116,656706.2826727106,633404.1049976475,598268.3956475493,549078.8663716185,484495.97062420275,404544.8410061677,311139.90689054265,208527.16202484845,103460.71742710374,4892.908805108667,-77021.61589720346,-132689.24494083587,-155452.15532469872,-144083.80858742862,-104576.54819503489,-50223.02769042984
15830.867600506708,51947.97159169461,85900.75049515133,116206.89680801779,140991.2484277055,158012.82604411663,164851.09366860823,159296.0587638556,139951.97473149642,106991.43247547837,62887.12450942591,12828.724768689302,-35538.513988002844,-73353.42726359324,-92783.55055548382,-89817.52307475713,-66598.37014328102,-31982.694923712916
-43864.13305119175,-37107.31770065806,-29590.297846946713,-21079.800193246316,-11549.85880921219,-1293.88218711653,8958.363616356119,17964.240798256,24009.48189980844,25164.701226371082,19832.73629503846,7561.375839340225,-10099.892314964205,-29160.026630166456,-43750.78963483701,-48062.40296893904,-39296.5597929928,-20246.072964666077
34408.88102439822,24085.81302772239,13597.706452275883,3142.6218482674135,-6755.092575054969,-15203.010380782245,-21031.497322907984,-23098.472472849473,-20831.134823402317,-14873.469984767662,-7486.247275323858,-2199.2818821095398,-2386.9676901205526,-9097.866105717934,-19406.520232626895,-27003.25505293743,-25762.565954593894,-14585.11080888697
42802.707653305806,37304.463774395306,30335.430426597097,21429.500082016366,10561.25137149615,-1597.0277194660468,-13497.594357808292,-22835.26613771271,-27183.863645875434,-25169.36433390442,-17740.919646130606,-8607.544351948536,-2907.5733152931825,-4166.822381472692,-11313.494421424042,-18502.822137500167,-19050.501893135417,-11078.993788215572
17200.80933832173,18210.975705860976,17710.13829899519,14989.391776112223,9583.704594603525,1598.0853573057332,-7934.364113913231,-16921.704213250432,-22656.78502083983,-23004.38075750271,-17937.361829036745,-10333.329853666213,-4854.8636375973265,-4925.812664247007,-9813.201126406027,-14670.75214965058,-14352.412559374508,-8009.3761315119
997.3349187521757,3522.0487837126884,5006.210744682616,4861.853580915973,2598.5055768594507,-1890.1910665828977,-7969.3597865776455,-14078.913227986402,-18070.147078062986,-18230.207694138397,-14584.073992811664,-9427.154225999027,-6147.510724241731,-6720.332708743673,-9891.150921864379,-12044.671445947704,-10364.119649864073,-5344.39117106254
-2903.6389530042347,-1212.9352830612333,-276.38243599900875,-520.7087582623142,-2274.8608627335893,-5525.059191509133,-9644.562036521342,-13339.526747603455,-15087.115050963623,-14061.139469521566,-10971.840513760515,-7914.774234752034,-6914.179300348592,-8194.373935522375,-9892.656313099478,-9729.393507241826,-7066.434370942626,-3293.0962180283736
