t1,t2,t3
94.14500000000001,119.62,154.905
91.77969524872785,118.74828440795778,154.8183018177472
89.38777593415362,117.80873191575955,154.57815256934623
86.98114217067265,116.80480136773153,154.18458360385543
84.57159462422418,115.74004470768139,153.63785805062196
82.17071921775039,114.6180772188613,152.93847029887837
79.78977587750668,113.4425476402769,152.0871442384483
77.43959293777687,112.21710853116286,151.0848302910711
75.13046869777634,110.94538724717673,149.93270127824206
72.87208147169136,109.63095787734744,148.63214718681851
70.67340929502413,108.27731447043479,147.18476890767056
68.5426602523966,106.8878458536243,145.59237103509636
66.48721417885602,105.46581231602421,143.8569538253687
64.51357626393576,104.0143243949686,141.9807044214581
62.62734286077618,102.53632396546233,139.96598745757618
60.83317957696018,101.0345677930755,137.8153351616292
59.13481150460241,99.51161366908993,135.53143707595802
57.535025239519,97.9698092046024,133.1171295168941
56.035682147372064,96.41128331846754,130.57538489177148
54.63774216230006,94.8379404132498,127.90930098822079
53.341297253802026,93.25145719452331,125.12209034499935
52.145613572887825,91.65328205260764,122.21706980647414
51.04918119031756,90.04463689276959,119.1976503543932
50.049770268936626,88.42652127056267,116.06732730098989
49.14449246872642,86.79971866372107,112.82967091701734
48.329866366580546,85.16480469115878,109.48831755725695
47.60188568169354,83.522157073324,106.04696133463499
46.95608912995515,81.8719671164827,102.50934638256193
46.387630784552044,80.21425249640872,98.87925973370243
45.891349892395226,78.54887111429547,95.16052483230256
45.46183918404853,76.8755357992369,91.3569956866318
45.093510815404024,75.19382963703981,87.47255165819867
44.78065918924296,73.50322171404164,83.51109287530836
44.5175200208741,71.80308307658369,79.47653625035012
44.29832513120651,70.09270272135299,75.37281207300938
44.1173525700333,68.37130344845994,71.20386114544335
43.968971789360495,66.63805742734972,66.97363242035964
43.84768369899559,64.8921013449443,62.68608109889203
43.74815554232008,63.13255102527929,58.345167142150586
43.66525062756737,61.358515429863175,53.95485414829045
43.59405303772237,59.569109967598436,49.519108545828566
43.529887519413194,57.763469061964145,45.04189905367235
43.468334817279455,55.94075794090548,40.52719635881517
43.40524277498493,54.10018363119879,35.97897296381434
43.336733567296974,52.241005153702346,31.4012031578985
43.25920745972751,50.36254292865985,26.797863067756126
43.16934351358541,48.46418741094435,22.172930746640056
43.06409766556911,46.54540698371919,17.530386263289802
42.94069861300538,44.60575514540175,12.874211755240262
42.79664192939657,42.644877029053674,8.208391414269066
42.629682821012985,40.66251529543014,3.53691137496725
42.437827914841,38.65851544100029,-1.1362405193677372
42.21932644224788,36.63283056042619,-5.807075096168708
41.97266115221914,34.5855255994247,-10.471602397982252
41.69653925389175,32.51678112883429,-15.125832408523639
41.389883651218604,30.426896664281983,-19.765775974405198
41.05182469377473,28.316293548343857,-24.387445933999288
40.68169262769675,26.185517403771087,-28.986858462546625
40.279010890208056,24.035240157489657,-33.56003464045903
39.84349035072852,21.866261625954913,-38.103002249785845
39.375024561732154,19.679510643341793,-42.611797802001846
38.87368604377495,17.476045705263196,-47.08246879861406
38.33972359188251,15.257055092515216,-51.51107622455989
37.77356055513318,13.023856432025074,-55.893697272947264
37.17579400812541,10.777895645984998,-60.22642829835531
36.54719470237085,8.52074523533512,-64.50538799464202
35.888707657780586,6.254101840534183,-68.72672079197132
35.20145322955774,3.979783021118184,-72.88660046655438
34.48672846421448,1.699723196056592,-76.98123395538167
33.7460085403184,-0.5840313105020627,-81.00686536698359
32.98094807516029,-2.8693281687661063,-84.95978017798971
32.19338206802696,-5.153915931858021,-88.83630960394977
31.385326244355408,-7.435451948016455,-92.63283513152646
30.55897656291697,-9.711511319827865,-96.34579319778094
29.716707650488527,-11.97959692062294,-99.97168000083754
28.861069935343536,-14.237150463080809,-103.50705642475803
27.994785262426685,-16.481564598371,-106.94855305998419
27.1207407893091,-18.710196006100063,-110.29287529923883
26.24198098294212,-20.920379416240294,-113.53680848733705
25.361697562755083,-23.109442484468683,-116.67722310196805
24.483217265621093,-25.274721422339425,-119.71107994119956
23.609987342396963,-27.41357726389251,-122.63543529225488
22.74555873379477,-29.523412631121705,-125.44744605504826
21.89356691482287,-31.60168884266445,-128.14437479307276
21.05771044140647,-33.64594319360564,-130.7235946835389
20.241727279417557,-35.653806219875904,-133.182594338198
19.449369044472526,-37.623018748815625,-135.51898246607092
