t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-94420.00956661427,-77219.12061790482,-60720.3109524503,-45291.57256379359,-31312.483539809058,-19170.896001226043,-9248.763975606627,-1888.677834462388,2670.779587142607,4406.3359623596,3686.6907186000813,1535.307830104285
-164805.6447088786,-135842.2382515631,-107803.36953943426,-81239.25613834002,-56788.53572607455,-35183.1213351108,-17220.820537376097,-3685.4956887163557,4810.019923982204,8083.6297588364605,6764.449129171074,2792.529581952685
-196072.18092813634,-163811.20906681707,-132032.7955612598,-101196.2088502486,-71998.99565964335,-45413.02196787981,-22657.11358627571,-5064.668740877703,6198.336014311141,10594.419478110416,8839.386997148735,3592.7854548928694
-188700.45999297628,-160886.57977282634,-132668.75483286072,-104188.95435559087,-75992.08392669118,-49122.369131346786,-25129.1897334618,-5903.186338300895,6738.176684317418,11749.864720154736,9758.432308138172,3884.160236034596
-154860.4328785906,-135914.00676116842,-115662.50997741857,-93843.60377492968,-70697.11528183252,-47144.00645089734,-24869.516428525134,-6177.453325949508,6523.899035191548,11653.315781852896,9625.006826474193,3737.4362426644752
-110813.41612816874,-101293.16775302745,-89913.9867310179,-76071.7453691889,-59651.64215740302,-41291.14560781359,-22573.176505141175,-5956.336198416813,5773.949582216625,10612.333241320262,8716.270937675763,3296.494651414188
-69866.67089667251,-67639.30940266822,-63470.998603593885,-56570.131926304246,-46520.851794091206,-33605.88173260017,-19111.56731243729,-5371.891123377595,4743.081014193598,9014.31493187511,7369.8746201643235,2718.1735274798357
-39042.98362268827,-41035.69354686751,-41375.912455691876,-39251.6773384272,-34065.37700597204,-25775.417852448943,-15280.76202075981,-4579.610982552019,3651.4375037195796,7217.3528070395405,5887.917705484696,2127.7886449877096
-19539.202633831897,-23092.153787943076,-25447.543718753488,-25895.12411560799,-23788.926110824817,-18865.696154494883,-11655.770335579338,-3722.195584480668,2648.411696395043,5485.6815711006375,4483.862305363571,1601.0163535626082
-9126.5494197706,-12572.762228063886,-15260.328100995966,-16637.5384430743,-16116.297013739948,-13338.111234292419,-8557.229522218167,-2906.6726235828437,1809.1301292557455,3972.3883758769484,3272.817720601185,1167.8972115273
-4571.749305909482,-7194.410265706795,-9380.96090081096,-10739.815667981415,-10801.395132628668,-9221.005696585215,-6094.566240985361,-2197.4658544518284,1150.4338330946446,2734.901027344047,2290.146790956369,827.8220789114165
-3112.143997902944,-4819.77796452429,-6276.65434549776,-7220.625125478114,-7318.267807593109,-6310.156223077069,-4239.49416692434,-1621.9674363003048,652.4525573879911,1764.5961778674,1520.49322254052,565.4100143588668
-2948.5953548053467,-3939.3087492533414,-4753.289688973849,-5216.534584523506,-5120.448826064894,-4324.61498845508,-2895.709800892949,-1182.6437731228825,276.83979513037735,1016.3936677131965,924.496085541934,361.9154603907724
-3148.0175926164075,-3683.362821072134,-4044.1550721048425,-4106.521497449058,-3762.413459342923,-2997.8445429798708,-1949.1160919472038,-870.3930757335463,-21.532829192562303,431.3345339314127,457.5687042817939,201.19837010120625
