t1,t2,t3,t4,t5,t6,t7
240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-967.4925833953137,-654.8620518225352,-375.4009578299582,-150.60530436297802,-0.5444396310706363,61.349402744141656,42.18143993760608
-2118.575836743301,-1451.2217568484327,-855.4686604300844,-373.3803956951533,-45.32727191760032,100.76919155525236,77.82379240514044
-3159.1338374895267,-2178.2806832059,-1298.9663292506514,-582.0790695637087,-88.71806484057694,136.74373863941446,110.69161123178766
-4045.0618465207795,-2807.534288572402,-1690.0724300808433,-769.9181531900624,-129.32594036429197,168.3401852411061,139.82002417206309
-4745.21811536528,-3318.2057324915986,-2016.7926434940136,-931.5051289386105,-165.9348404765274,194.87046552939427,164.46796231982555
-5243.12654657495,-3698.3545557036377,-2271.578303784822,-1063.1067141883618,-197.56846902286847,215.91185552282352,184.14602988190182
-5536.994507194152,-3945.016308026383,-2451.48805980782,-1162.760747755402,-223.53490200235882,231.3058186742345,198.6230977670187
-5638.210164286292,-4063.4503676023724,-2557.9174300931113,-1230.233745859772,-243.44820256936086,241.13732762367366,207.9131252597428
-5568.684997916814,-4065.6876935027626,-2595.973992606736,-1266.8443668033576,-257.2269170173684,245.6987249289781,212.2456830506416
-5357.523261685591,-3968.6405691240116,-2573.6112811804596,-1275.1862137732858,-265.07170610831434,245.4433311377423,212.02493775076474
-5037.521412973441,-3792.056046160407,-2500.648482847009,-1258.790464634529,-267.4262718438895,240.93435139286697,207.78237435968194
-4641.938051091278,-3556.5682271956034,-2387.7966393085303,-1221.769542073106,-264.9269606111041,232.79424601037516,200.12832754731986
-4201.8547374808395,-3282.044372218797,-2245.7897367260707,-1168.4783205057613,-258.3468720712857,221.6587938923579,189.7066190602591
-3744.30273020009,-2986.342754116945,-2084.6873610757984,-1103.2208515110851,-248.54001747118227,208.13882182276635,177.1554700407011
-3291.1907334984076,-2684.5226253982673,-1913.3813989738585,-1030.020232270791,-236.39019233964194,192.79123229468183,163.0765968551571
-2858.9568149697266,-2388.4814078948775,-1739.3084074230917,-952.4588923228303,-222.76796196005637,176.09973443721125,148.01320074547897
-2458.795425732476,-2106.948757164588,-1568.345649657452,-873.5876721148732,-208.49772853608235,158.46470135505567,132.4365639055339
-2097.279268844911,-1845.7434924888864,-1404.8540892053545,-795.8954835717806,-194.3354614657673,140.20090757561604,116.74024237528369
-1777.1990565505657,-1608.1951504463584,-1251.8256066966976,-721.327371531014,-180.95648305257527,121.54154454751973,101.24041558166608
-1498.4711920582122,-1395.6420785114983,-1111.092758072907,-651.3372527106449,-168.95180579543063,102.64682618143794,86.18078478824835
-1259.0024966272445,-1207.9365930647348,-983.5652633775233,-586.9619990274208,-158.83094730223266,83.61560966843138,71.74045231217518
-1055.4423476527234,-1043.9093281224427,-869.4657716777256,-528.9052164507118,-151.02888818624237,64.49869067164292,58.04339394817734
-883.7890618955546,-901.7653619633709,-768.546317502039,-477.6214163005743,-145.91483785219904,45.312714260461455,45.16839523582141
-739.8453461577209,-779.4014979385855,-680.2748677552697,-433.3937560104968,-143.80066962966626,26.05391680499149,33.15860576788839
-619.5361714062404,-674.646135063628,-603.9876630258648,-396.40077088702895,-144.94721869169558,6.711141882499014,22.030137182409145
-519.1124033775352,-585.4305423658769,-539.0074118615987,-366.76932351415644,-149.56705428489371,-12.722263389611847,11.77936709820913
-435.2668215833725,-509.90377052816103,-484.7299052965572,-344.6123061023045,-157.82280952875664,-32.23796830139356,2.388802800449588
-365.18791619372126,-446.5039056890126,-440.68261084304805,-330.05049832732317,-169.82066077349972,-51.80385064018042,-6.168496177272042
-306.5729916860736,-393.9969155042638,-406.5587089580261,-323.2185371409026,-185.59908789166482,-71.35711336520608,-13.925833777084506
-257.6171082159137,-351.4918332370212,-382.2292923365222,-324.25535966993516,-205.11361252687522,-90.79958963929442,-20.920959474642856
-216.98925211231307,-318.4381456400076,-367.7354649898591,-333.279902945637,-228.21879152994416,-109.99550294145259,-27.19510227681161
-183.80242813698575,-294.6084767630266,-363.261201871761,-350.3534271871274,-254.64931040369868,-128.7719230986269,-32.7927197696947
-157.5803990309098,-280.0673269914332,-369.0873430488957,-375.4306655176006,-284.00252885626037,-146.922089192766,-37.76171753775864
