t1,t2,t3,t4,t5,t6,t7
221.675,232.435,248.10000000000002,268.67,294.145,324.525,359.81
1275.558712392229,942.9131440502916,652.3094096183831,422.52822936810173,271.9874637316141,216.5773002932285,263.66648473294674
2267.5732651435583,1613.5368997837957,1034.291494497468,566.5159494882512,247.2703759168396,109.29195029016535,168.18043663661433
3144.0396981114923,2210.303312958334,1375.9649567955182,693.8758502360811,220.04223590837347,5.738696923192947,76.37365650706818
3862.2143647656094,2705.761370757849,1662.5123667944351,799.0346173261247,190.47131231296356,-91.29298278353963,-9.043398614274452
4393.79180399978,3081.145290373483,1883.4515044371299,877.9704984778407,158.83260412284858,-179.45499915672735,-85.82966716023049
4726.518640980506,3327.4278750855146,2033.2055124888554,928.4189399898752,125.48774570270825,-256.9596937985982,-152.32719890807795
4863.844503504855,3445.238839312932,2111.1392091912135,949.904649806308,90.8606195015235,-322.64771277142904,-207.5219800411661
4822.84656677123,3443.7654818563446,2121.105307813614,943.6111344303054,55.411405565401395,-376.0020284885496,-251.04987954633663
4630.902295959691,3338.8888981959462,2070.606569231763,912.1178449521913,19.611420992222975,-417.11168996567545,-283.1520578978076
4321.712220764521,3150.88680580005,1969.7186553733547,859.0478571699839,-16.07946362984302,-446.5940631575402,-304.5893439269225
3931.2816196426174,2902.047319723048,1829.9299472492899,788.6742366962721,-51.23165317043791,-465.4877831317991,-316.5284502844769
3494.374041365403,2614.494052054669,1663.0408727295367,705.5311328677881,-85.46026821477832,-475.13009928781383,-320.41419991414784
3041.786392557496,2308.4393378903105,1480.232824465164,614.0676704402864,-118.43498401938652,-477.0318417639252,-317.8412859028529
2598.607707686596,2000.9813977865156,1291.3743413528337,518.3710845555901,-149.885348613337,-472.76125308540475,-310.43689101228966
2183.4506549072253,1705.4639155399304,1104.5887791545863,421.97269283015953,-179.6018529393496,-463.84496964649804,-299.76233003451773
1808.5137017351385,1431.3385963143564,926.0704015735251,327.7383537834274,-207.43315918730764,-451.6911014596684,-287.23836573905055
1480.2552940914522,1184.4211588737264,760.1091353801045,237.83554574466768,-233.28000482152302,-437.53617472861134,-274.09553015989275
1200.4383110843667,967.4100420689556,609.2696635595001,153.76289261372028,-257.0864117981447,-422.41505493645604,-261.3480495515541
967.3225812167288,780.5404517386904,474.6671184941205,76.42493983398413,-278.8289484898712,-407.15106875844185,-249.78803600643846
776.8297566889545,622.2667042914685,356.28680451009006,6.23478954394875,-298.50490781257326,-392.36243694618247,-239.99551495154532
623.562536178007,489.8948723942854,253.3058677832571,-56.77092973944613,-316.1203640293314,-378.4807350725722,-232.3595181931685
501.61630862587737,380.1183158078968,164.38749604474052,-112.81721942959753,-331.6791370131767,-365.77725341602735,-227.10571921275312
405.16747731573054,289.4356686708311,87.93055812949235,-162.2849799653694,-345.1737136434961,-354.3936396459543,-224.32672263804784
328.85527942417656,214.45144854689283,22.267932676751812,-205.62010390489428,-356.5791423104527,-344.37389540719374,-224.01195363684664
267.9927369421582,152.072854039721,-34.185675696093256,-243.26041201506024,-365.85082090182334,-335.69551174801205,-226.07497011756556
218.64966703094655,99.62314609025012,-82.83099120436353,-275.5815123966307,-372.92693328944927,-328.29816625819893,-230.37683154265136
177.64967886125038,54.89365944275134,-124.81896822000373,-302.86146933793856,-377.7360443215208,-322.1089117402237,-236.74483932442118
142.51706992247549,16.154600287791695,-161.01550352873863,-325.26358652282727,-380.2100275185157,-317.0631481124682,-244.9864905516448
111.4012363925097,-17.859136475025906,-191.98962329705358,-342.83642874827797,-380.30206437393707,-313.12090268657266,-254.89886296803274
82.99756437247494,-47.975652859591506,-218.02059247970163,-355.5301875839658,-378.00891951217125,-310.27808518796036,-266.2738959427081
56.47592767742849,-74.62050347065512,-239.1214253519193,-363.2284069436366,-373.3960788432906,-308.57247820868844,-278.90017891100024
31.42142215844725,-97.85538314090982,-255.0780187664435,-365.79373068347326,-366.62367948693725,-308.0843166714096,-292.5619356087959
7.786951957300424,-117.42183198891892,-265.50424828465486,-363.1255889970979,-357.9705308944028,-308.9314398471304,-307.03592580164536
-14.14631542053705,-132.79300250276137,-269.91361973743267,-355.22656787939013,-347.85302496519154,-311.2591926425504,-322.0869961801884
-33.80690334142609,-143.23759891412308,-267.807315073189,-342.2726821875418,-336.83547788865883,-315.22551930924027,-337.46301128336404
