t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1075.1449999999998,1027.0449999999996,983.8499999999998,945.5599999999998,912.1749999999998,883.6949999999998,860.1199999999999,841.4499999999999,827.685,818.825,814.87,815.82,821.675,832.435,848.1,868.67,894.145,924.525,959.81
2641075.884729771,2360825.0078341044,2083205.1447979978,1809737.6690034466,1542187.3959237114,1282630.9619314817,1033510.5229659333,797664.5383219175,578324.6617042469,379064.9309769448,203686.93821966206,56023.05077299287,-60360.19340740911,-142573.73389966637,-188941.5619457979,-199658.00325500692,-177547.7083254558,-128886.40389600153,-64211.67837656072
2210259.3553331555,2046461.915029913,1877252.6176784798,1700437.5107196774,1514479.8089569209,1318774.0959359708,1113944.3192817792,902140.886802137,687291.3200154224,475236.15588719223,273661.4772471154,91728.72387825295,-60688.94285994012,-174215.34264752007,-241597.5337323559,-259599.92659571898,-230861.26732283804,-165250.49321903003,-80146.92702722322
544642.058058368,572736.1603423178,594347.7564913597,606101.9534980782,604589.8164099938,586560.2642548641,549273.7164492471,491026.50328787626,411813.17275853927,314030.87387742905,203051.99424031202,87417.31102886415,-21632.951025538692,-111521.49355899349,-170639.24636277845,-191316.57646163655,-172763.72297825926,-122914.19723605027,-58009.71026895765
-83074.42781215683,-48134.33621446032,-13525.158106970275,20172.30895768341,51905.48378974243,80054.43491476461,102429.00163691574,116418.99963786783,119358.62901477495,109138.11079439301,85024.64055467946,48537.563111335105,4080.6337729635384,-41074.1154776192,-77837.18304573775,-97528.7013349708,-94919.19509563796,-71073.17163481475,-34506.72027703435
15149.392336803488,5154.0163834172445,-4238.70812092063,-12557.818571923084,-19169.282187009005,-23311.92678043805,-24235.7409081059,-21471.273433398354,-15214.716705163777,-6723.956944919585,1497.4220392962013,6032.704061106248,3633.7766731746265,-7052.528658008334,-23799.629630880972,-40375.87175379208,-48520.762260830736,-42299.72079683975,-22783.977594224936
75936.63198896321,65133.94936295118,52653.49745418466,38003.83032339471,21206.98900806914,3056.108481360993,-14698.593611632266,-29420.525360406147,-38126.57990645254,-38589.53551814008,-30763.046411075487,-17814.66907510655,-5754.053280264037,-1008.8051911133105,-6589.02779711052,-19150.09466242667,-29827.850875746306,-29747.314995070214,-17073.08003191382
31434.264431265678,33562.922688635896,33614.38584354843,30572.18414112707,23651.252175535898,12663.01136924656,-1519.9067697071118,-16623.524225521374,-29129.338910326715,-35277.89884403275,-32885.16814698681,-23192.362770261716,-11306.84895953062,-4041.484693735932,-5641.9223604423,-14194.190410773917,-22188.52497782495,-22004.456101811353,-12378.313124637538
-3219.1655135953242,2290.649156891479,6578.375711559709,8849.461735144052,8271.650016906811,4258.140337054224,-3074.2341847056036,-12443.143611504864,-21300.53173496253,-26508.742966310754,-25869.234970611775,-19819.43656157915,-11926.29656388893,-7101.273697803637,-8158.499149793956,-13315.70682065103,-17253.578746621093,-15461.848790426195,-8166.996971355375
-9978.83640558252,-6287.983280938006,-3283.169854531896,-1472.2653205129277,-1422.858784215662,-3552.4834489968493,-7781.876168186064,-13201.038152856529,-18053.920054413436,-20341.14842110253,-18977.849603027447,-14811.849450694002,-10476.76054358719,-8699.052000692118,-10134.165510841569,-12682.540451396737,-13195.185735396222,-10170.834713410297,-4928.4788388199395
-7754.107457812644,-5577.5337524835295,-4032.724300243335,-3532.4012562156727,-4462.32015977656,-6960.110956546476,-10626.456565761846,-14374.395652343224,-16704.141622471485,-16503.697947535897,-13966.097587627071,-10777.266029498289,-9043.507510110096,-9594.009885790423,-11211.343840160682,-11694.484872242594,-9813.007779881802,-6245.036741942153,-2717.1386798243357
-5321.104983645097,-3745.297029590482,-2921.3551160281445,-3274.5965101833467,-5102.2920223427045,-8289.460708220047,-12035.827282310072,-14908.674526209665,-15500.6573445917,-13499.323954271924,-10292.90260857263,-8194.793062424973,-8552.7934174391,-10458.181992079777,-11540.18975710263,-10179.445516786987,-6867.896883889452,-3458.838662501386,-1370.3685851971707
-3139.747514946562,-2191.1831236069647,-2100.173480844314,-3274.1841603695434,-5867.188498730144,-9454.714109020679,-12853.012666840905,-14480.164943989756,-13390.363221917485,-10329.475680818196,-7591.502138717634,-7241.0779065719935,-9156.049750978524,-11048.942004643304,-10656.720982117055,-7790.335377894634,-4184.044347185274,-1676.7285175175336,-784.7090220461159
-933.3302303055507,-1292.3579931351178,-2422.195670538423,-4540.310012528208,-7478.126085316833,-10467.335069789935,-12263.293696116378,-11866.794421174684,-9530.306113009377,-7013.184414981465,-6317.973682780722,-7789.114306229556,-9653.995716618438,-9743.05822602307,-7542.975738372383,-4401.201084458713,-2010.1620140169948,-1022.0966626454241,-937.3291970735147
-704.7312132988135,-2676.9086293218024,-4803.755454386762,-6860.953916307708,-8330.935367546255,-8591.013109334333,-7421.448697800912,-5521.539150192879,-4332.160933116889,-4869.581336930558,-6554.1311721645725,-7549.097887943357,-6554.132827026158,-4075.2623079000546,-1770.8563680581287,-821.2449328646987,-1118.6256605741012,-1728.6590402361762,-1771.1236861463735
-6015.19610140745,-7550.1961378276455,-7850.408221071233,-6315.297800188197,-2873.6602186417126,1386.6471626691118,4188.019087305352,3441.8549361390724,-535.9268933589539,-4416.259028515493,-4517.759901360658,-451.8812163012874,4459.157265571611,6496.876005419703,4701.5611838147815,894.5096711554212,-2418.2159166220076,-3753.045174733691,-2997.7970888466552
-15826.451622171491,-10974.871013533788,-3548.448929079606,6280.230789954775,16126.939359767815,21538.27013994694,18755.359487762318,9109.113276484099,167.76081950248408,-64.30231495044005,8849.988741023424,19073.435052403,22287.964684252693,16776.8256082719,6974.8821815918145,-1606.136261241361,-6025.6430373186595,-6243.181036991295,-3863.5311765735537
-16303.770447673282,1342.6345236836971,20223.705451412243,37166.95427833841,45936.17254715652,40877.66861895074,23755.762096898296,6842.672318770221,4616.08466850819,19365.549848749,37774.932005656156,44115.18836017491,34336.14636834489,16271.059978864605,113.1494049690209,-8735.605627680588,-10239.821879924462,-7185.443464007235,-3080.5954949063644
12062.684239273882,39275.66132652798,61399.34937094342,71459.85316600771,62751.77114575508,37059.50766832341,10328.942462474433,3980.626288967309,24163.7382069954,52638.47733551049,64151.72449411022,50287.542309152675,22611.99579303675,-2330.878050629671,-15606.4363180644,-17173.798048318335,-11463.550948829921,-3854.245472240889,698.4822693402915
